cdn1_allcolo.ns545 S3FIFO-0.8500-1.9000 cache size      367, 14741335 req, miss ratio 0.7528, byte miss ratio 0.7528
cdn1_allcolo.ns545 S3FIFO-0.8500-1.9000 cache size     1103, 14741335 req, miss ratio 0.6022, byte miss ratio 0.6022
cdn1_allcolo.ns545 S3FIFO-0.8500-1.9000 cache size     3678, 14741335 req, miss ratio 0.3821, byte miss ratio 0.3821
cdn1_allcolo.ns545 S3FIFO-0.8500-1.9000 cache size    11035, 14741335 req, miss ratio 0.2019, byte miss ratio 0.2019
cdn1_allcolo.ns545 S3FIFO-0.8500-1.9000 cache size    36786, 14741335 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_allcolo.ns545 S3FIFO-0.8500-1.9000 cache size    73572, 14741335 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns545 S3FIFO-0.8500-1.9000 cache size   147144, 14741335 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_allcolo.ns545 S3FIFO-0.8500-1.9000 cache size   294289, 14741335 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_allcolo.ns545 S3FIFO-0.9000-0.9000 cache size      367, 14741335 req, miss ratio 0.7567, byte miss ratio 0.7567
cdn1_allcolo.ns545 S3FIFO-0.9000-0.9000 cache size     1103, 14741335 req, miss ratio 0.6077, byte miss ratio 0.6077
cdn1_allcolo.ns545 S3FIFO-0.9000-0.9000 cache size     3678, 14741335 req, miss ratio 0.3912, byte miss ratio 0.3912
cdn1_allcolo.ns545 S3FIFO-0.9000-0.9000 cache size    11035, 14741335 req, miss ratio 0.2092, byte miss ratio 0.2092
cdn1_allcolo.ns545 S3FIFO-0.9000-0.9000 cache size    36786, 14741335 req, miss ratio 0.0865, byte miss ratio 0.0865
cdn1_allcolo.ns545 S3FIFO-0.9000-0.9000 cache size    73572, 14741335 req, miss ratio 0.0532, byte miss ratio 0.0532
cdn1_allcolo.ns545 S3FIFO-0.9000-0.9000 cache size   147144, 14741335 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_allcolo.ns545 S3FIFO-0.9000-0.9000 cache size   294289, 14741335 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_allcolo.ns545 S3FIFO-0.0100-0.9000 cache size      367, 14741335 req, miss ratio 0.6663, byte miss ratio 0.6663
cdn1_allcolo.ns545 S3FIFO-0.0100-0.9000 cache size     1103, 14741335 req, miss ratio 0.5057, byte miss ratio 0.5057
cdn1_allcolo.ns545 S3FIFO-0.0100-0.9000 cache size     3678, 14741335 req, miss ratio 0.2975, byte miss ratio 0.2975
cdn1_allcolo.ns545 S3FIFO-0.0100-0.9000 cache size    11035, 14741335 req, miss ratio 0.1407, byte miss ratio 0.1407
cdn1_allcolo.ns545 S3FIFO-0.0100-0.9000 cache size    36786, 14741335 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_allcolo.ns545 S3FIFO-0.0100-0.9000 cache size    73572, 14741335 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_allcolo.ns545 S3FIFO-0.0100-0.9000 cache size   147144, 14741335 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_allcolo.ns545 S3FIFO-0.0100-0.9000 cache size   294289, 14741335 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns545 S3FIFO-0.3000-0.9000 cache size      367, 14741335 req, miss ratio 0.6725, byte miss ratio 0.6725
cdn1_allcolo.ns545 S3FIFO-0.3000-0.9000 cache size     1103, 14741335 req, miss ratio 0.5220, byte miss ratio 0.5220
