cdn1_allcolo.ns858 S3FIFO-0.4500-1.9000 cache size       37, 3425451 req, miss ratio 0.1712, byte miss ratio 0.1712
cdn1_allcolo.ns858 S3FIFO-0.4500-1.9000 cache size      111, 3425451 req, miss ratio 0.1005, byte miss ratio 0.1005
cdn1_allcolo.ns858 S3FIFO-0.4500-1.9000 cache size      372, 3425451 req, miss ratio 0.0519, byte miss ratio 0.0519
cdn1_allcolo.ns858 S3FIFO-0.4500-1.9000 cache size     1116, 3425451 req, miss ratio 0.0287, byte miss ratio 0.0287
cdn1_allcolo.ns858 S3FIFO-0.4500-1.9000 cache size     3720, 3425451 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_allcolo.ns858 S3FIFO-0.4500-1.9000 cache size     7440, 3425451 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_allcolo.ns858 S3FIFO-0.4500-1.9000 cache size    14880, 3425451 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns858 S3FIFO-0.4500-1.9000 cache size    29761, 3425451 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns858 S3FIFO-0.1000-1.9000 cache size       37, 3425451 req, miss ratio 0.1586, byte miss ratio 0.1586
cdn1_allcolo.ns858 S3FIFO-0.1000-1.9000 cache size      111, 3425451 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_allcolo.ns858 S3FIFO-0.1000-1.9000 cache size      372, 3425451 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns858 S3FIFO-0.1000-1.9000 cache size     1116, 3425451 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns858 S3FIFO-0.1000-1.9000 cache size     3720, 3425451 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns858 S3FIFO-0.1000-1.9000 cache size     7440, 3425451 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns858 S3FIFO-0.1000-1.9000 cache size    14880, 3425451 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns858 S3FIFO-0.1000-1.9000 cache size    29761, 3425451 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns858 S3FIFO-0.0500-1.9000 cache size       37, 3425451 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_allcolo.ns858 S3FIFO-0.0500-1.9000 cache size      111, 3425451 req, miss ratio 0.0902, byte miss ratio 0.0902
cdn1_allcolo.ns858 S3FIFO-0.0500-1.9000 cache size      372, 3425451 req, miss ratio 0.0461, byte miss ratio 0.0461
cdn1_allcolo.ns858 S3FIFO-0.0500-1.9000 cache size     1116, 3425451 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_allcolo.ns858 S3FIFO-0.0500-1.9000 cache size     3720, 3425451 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns858 S3FIFO-0.0500-1.9000 cache size     7440, 3425451 req, miss ratio 0.0140, byte miss ratio 0.0140
cdn1_allcolo.ns858 S3FIFO-0.0500-1.9000 cache size    14880, 3425451 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns858 S3FIFO-0.0500-1.9000 cache size    29761, 3425451 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns858 S3FIFO-0.9000-1.9000 cache size       37, 3425451 req, miss ratio 0.1954, byte miss ratio 0.1954
cdn1_allcolo.ns858 S3FIFO-0.9000-1.9000 cache size      111, 3425451 req, miss ratio 0.1196, byte miss ratio 0.1196
cdn1_allcolo.ns858 S3FIFO-0.9000-1.9000 cache size      372, 3425451 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_allcolo.ns858 S3FIFO-0.9000-1.9000 cache size     1116, 3425451 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_allcolo.ns858 S3FIFO-0.9000-1.9000 cache size     3720, 3425451 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_allcolo.ns858 S3FIFO-0.9000-1.9000 cache size     7440, 3425451 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns858 S3FIFO-0.9000-1.9000 cache size    14880, 3425451 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns858 S3FIFO-0.9000-1.9000 cache size    29761, 3425451 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns858 S3FIFO-0.7500-1.9000 cache size       37, 3425451 req, miss ratio 0.1868, byte miss ratio 0.1868
cdn1_allcolo.ns858 S3FIFO-0.7500-1.9000 cache size      111, 3425451 req, miss ratio 0.1123, byte miss ratio 0.1123
cdn1_allcolo.ns858 S3FIFO-0.7500-1.9000 cache size      372, 3425451 req, miss ratio 0.0587, byte miss ratio 0.0587
cdn1_allcolo.ns858 S3FIFO-0.7500-1.9000 cache size     1116, 3425451 req, miss ratio 0.0324, byte miss ratio 0.0324
cdn1_allcolo.ns858 S3FIFO-0.7500-1.9000 cache size     3720, 3425451 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_allcolo.ns858 S3FIFO-0.7500-1.9000 cache size     7440, 3425451 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns858 S3FIFO-0.7500-1.9000 cache size    14880, 3425451 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_allcolo.ns858 S3FIFO-0.7500-1.9000 cache size    29761, 3425451 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns858 S3FIFO-0.3000-0.9000 cache size       37, 3425451 req, miss ratio 0.1652, byte miss ratio 0.1652
cdn1_allcolo.ns858 S3FIFO-0.3000-0.9000 cache size      111, 3425451 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_allcolo.ns858 S3FIFO-0.3000-0.9000 cache size      372, 3425451 req, miss ratio 0.0494, byte miss ratio 0.0494
cdn1_allcolo.ns858 S3FIFO-0.3000-0.9000 cache size     1116, 3425451 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns858 S3FIFO-0.3000-0.9000 cache size     3720, 3425451 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_allcolo.ns858 S3FIFO-0.3000-0.9000 cache size     7440, 3425451 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns858 S3FIFO-0.3000-0.9000 cache size    14880, 3425451 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns858 S3FIFO-0.3000-0.9000 cache size    29761, 3425451 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns858 S3FIFO-0.2000-0.9000 cache size       37, 3425451 req, miss ratio 0.1610, byte miss ratio 0.1610
cdn1_allcolo.ns858 S3FIFO-0.2000-0.9000 cache size      111, 3425451 req, miss ratio 0.0936, byte miss ratio 0.0936
cdn1_allcolo.ns858 S3FIFO-0.2000-0.9000 cache size      372, 3425451 req, miss ratio 0.0479, byte miss ratio 0.0479
cdn1_allcolo.ns858 S3FIFO-0.2000-0.9000 cache size     1116, 3425451 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_allcolo.ns858 S3FIFO-0.2000-0.9000 cache size     3720, 3425451 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns858 S3FIFO-0.2000-0.9000 cache size     7440, 3425451 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns858 S3FIFO-0.2000-0.9000 cache size    14880, 3425451 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns858 S3FIFO-0.2000-0.9000 cache size    29761, 3425451 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns858 S3FIFO-0.8000-0.9000 cache size       37, 3425451 req, miss ratio 0.1897, byte miss ratio 0.1897
cdn1_allcolo.ns858 S3FIFO-0.8000-0.9000 cache size      111, 3425451 req, miss ratio 0.1145, byte miss ratio 0.1145
cdn1_allcolo.ns858 S3FIFO-0.8000-0.9000 cache size      372, 3425451 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_allcolo.ns858 S3FIFO-0.8000-0.9000 cache size     1116, 3425451 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns858 S3FIFO-0.8000-0.9000 cache size     3720, 3425451 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns858 S3FIFO-0.8000-0.9000 cache size     7440, 3425451 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns858 S3FIFO-0.8000-0.9000 cache size    14880, 3425451 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns858 S3FIFO-0.8000-0.9000 cache size    29761, 3425451 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns858 S3FIFO-0.9500-0.9000 cache size       37, 3425451 req, miss ratio 0.1982, byte miss ratio 0.1982
cdn1_allcolo.ns858 S3FIFO-0.9500-0.9000 cache size      111, 3425451 req, miss ratio 0.1223, byte miss ratio 0.1223
cdn1_allcolo.ns858 S3FIFO-0.9500-0.9000 cache size      372, 3425451 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_allcolo.ns858 S3FIFO-0.9500-0.9000 cache size     1116, 3425451 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns858 S3FIFO-0.9500-0.9000 cache size     3720, 3425451 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_allcolo.ns858 S3FIFO-0.9500-0.9000 cache size     7440, 3425451 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns858 S3FIFO-0.9500-0.9000 cache size    14880, 3425451 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_allcolo.ns858 S3FIFO-0.9500-0.9000 cache size    29761, 3425451 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns858 S3FIFO-0.6000-1.9000 cache size       37, 3425451 req, miss ratio 0.1794, byte miss ratio 0.1794
cdn1_allcolo.ns858 S3FIFO-0.6000-1.9000 cache size      111, 3425451 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_allcolo.ns858 S3FIFO-0.6000-1.9000 cache size      372, 3425451 req, miss ratio 0.0549, byte miss ratio 0.0549
cdn1_allcolo.ns858 S3FIFO-0.6000-1.9000 cache size     1116, 3425451 req, miss ratio 0.0303, byte miss ratio 0.0303
cdn1_allcolo.ns858 S3FIFO-0.6000-1.9000 cache size     3720, 3425451 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_allcolo.ns858 S3FIFO-0.6000-1.9000 cache size     7440, 3425451 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns858 S3FIFO-0.6000-1.9000 cache size    14880, 3425451 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns858 S3FIFO-0.6000-1.9000 cache size    29761, 3425451 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns858 S3FIFO-0.0010-0.9000 cache size       37, 3425451 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns858 S3FIFO-0.0010-0.9000 cache size      111, 3425451 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns858 S3FIFO-0.0010-0.9000 cache size      372, 3425451 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns858 S3FIFO-0.0010-0.9000 cache size     1116, 3425451 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_allcolo.ns858 S3FIFO-0.0010-0.9000 cache size     3720, 3425451 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns858 S3FIFO-0.0010-0.9000 cache size     7440, 3425451 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_allcolo.ns858 S3FIFO-0.0010-0.9000 cache size    14880, 3425451 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns858 S3FIFO-0.0010-0.9000 cache size    29761, 3425451 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns858 S3FIFO-0.8000-1.9000 cache size       37, 3425451 req, miss ratio 0.1897, byte miss ratio 0.1897
cdn1_allcolo.ns858 S3FIFO-0.8000-1.9000 cache size      111, 3425451 req, miss ratio 0.1145, byte miss ratio 0.1145
cdn1_allcolo.ns858 S3FIFO-0.8000-1.9000 cache size      372, 3425451 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_allcolo.ns858 S3FIFO-0.8000-1.9000 cache size     1116, 3425451 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns858 S3FIFO-0.8000-1.9000 cache size     3720, 3425451 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns858 S3FIFO-0.8000-1.9000 cache size     7440, 3425451 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns858 S3FIFO-0.8000-1.9000 cache size    14880, 3425451 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns858 S3FIFO-0.8000-1.9000 cache size    29761, 3425451 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns858 S3FIFO-0.5000-1.9000 cache size       37, 3425451 req, miss ratio 0.1738, byte miss ratio 0.1738
cdn1_allcolo.ns858 S3FIFO-0.5000-1.9000 cache size      111, 3425451 req, miss ratio 0.1023, byte miss ratio 0.1023
cdn1_allcolo.ns858 S3FIFO-0.5000-1.9000 cache size      372, 3425451 req, miss ratio 0.0528, byte miss ratio 0.0528
cdn1_allcolo.ns858 S3FIFO-0.5000-1.9000 cache size     1116, 3425451 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns858 S3FIFO-0.5000-1.9000 cache size     3720, 3425451 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns858 S3FIFO-0.5000-1.9000 cache size     7440, 3425451 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns858 S3FIFO-0.5000-1.9000 cache size    14880, 3425451 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns858 S3FIFO-0.5000-1.9000 cache size    29761, 3425451 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns858 S3FIFO-0.1500-0.9000 cache size       37, 3425451 req, miss ratio 0.1592, byte miss ratio 0.1592
