tencentBlock.ns15926 S3FIFO-0.4500-1.9000 cache size      573, 3202433 req, miss ratio 0.6209, byte miss ratio 0.6209
tencentBlock.ns15926 S3FIFO-0.4500-1.9000 cache size     1719, 3202433 req, miss ratio 0.5833, byte miss ratio 0.5833
tencentBlock.ns15926 S3FIFO-0.4500-1.9000 cache size     5732, 3202433 req, miss ratio 0.5609, byte miss ratio 0.5609
tencentBlock.ns15926 S3FIFO-0.4500-1.9000 cache size    17197, 3202433 req, miss ratio 0.5424, byte miss ratio 0.5424
tencentBlock.ns15926 S3FIFO-0.4500-1.9000 cache size    57323, 3202433 req, miss ratio 0.5013, byte miss ratio 0.5013
tencentBlock.ns15926 S3FIFO-0.4500-1.9000 cache size   114647, 3202433 req, miss ratio 0.4571, byte miss ratio 0.4571
tencentBlock.ns15926 S3FIFO-0.4500-1.9000 cache size   229294, 3202433 req, miss ratio 0.3756, byte miss ratio 0.3756
tencentBlock.ns15926 S3FIFO-0.4500-1.9000 cache size   458588, 3202433 req, miss ratio 0.1931, byte miss ratio 0.1931
tencentBlock.ns15926 S3FIFO-0.0010-0.9000 cache size      573, 3202433 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15926 S3FIFO-0.0010-0.9000 cache size     1719, 3202433 req, miss ratio 0.6246, byte miss ratio 0.6246
tencentBlock.ns15926 S3FIFO-0.0010-0.9000 cache size     5732, 3202433 req, miss ratio 0.5989, byte miss ratio 0.5989
tencentBlock.ns15926 S3FIFO-0.0010-0.9000 cache size    17197, 3202433 req, miss ratio 0.5570, byte miss ratio 0.5570
tencentBlock.ns15926 S3FIFO-0.0010-0.9000 cache size    57323, 3202433 req, miss ratio 0.4846, byte miss ratio 0.4846
tencentBlock.ns15926 S3FIFO-0.0010-0.9000 cache size   114647, 3202433 req, miss ratio 0.4089, byte miss ratio 0.4089
tencentBlock.ns15926 S3FIFO-0.0010-0.9000 cache size   229294, 3202433 req, miss ratio 0.3260, byte miss ratio 0.3260
tencentBlock.ns15926 S3FIFO-0.0010-0.9000 cache size   458588, 3202433 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns15926 S3FIFO-0.9900-1.9000 cache size      573, 3202433 req, miss ratio 0.6870, byte miss ratio 0.6870
tencentBlock.ns15926 S3FIFO-0.9900-1.9000 cache size     1719, 3202433 req, miss ratio 0.6361, byte miss ratio 0.6361
tencentBlock.ns15926 S3FIFO-0.9900-1.9000 cache size     5732, 3202433 req, miss ratio 0.5971, byte miss ratio 0.5971
tencentBlock.ns15926 S3FIFO-0.9900-1.9000 cache size    17197, 3202433 req, miss ratio 0.5691, byte miss ratio 0.5691
tencentBlock.ns15926 S3FIFO-0.9900-1.9000 cache size    57323, 3202433 req, miss ratio 0.5202, byte miss ratio 0.5202
tencentBlock.ns15926 S3FIFO-0.9900-1.9000 cache size   114647, 3202433 req, miss ratio 0.4642, byte miss ratio 0.4642
tencentBlock.ns15926 S3FIFO-0.9900-1.9000 cache size   229294, 3202433 req, miss ratio 0.3716, byte miss ratio 0.3716
tencentBlock.ns15926 S3FIFO-0.9900-1.9000 cache size   458588, 3202433 req, miss ratio 0.2027, byte miss ratio 0.2027
tencentBlock.ns15926 S3FIFO-0.7500-0.9000 cache size      573, 3202433 req, miss ratio 0.6318, byte miss ratio 0.6318
tencentBlock.ns15926 S3FIFO-0.7500-0.9000 cache size     1719, 3202433 req, miss ratio 0.6023, byte miss ratio 0.6023
tencentBlock.ns15926 S3FIFO-0.7500-0.9000 cache size     5732, 3202433 req, miss ratio 0.5668, byte miss ratio 0.5668
tencentBlock.ns15926 S3FIFO-0.7500-0.9000 cache size    17197, 3202433 req, miss ratio 0.5566, byte miss ratio 0.5566
tencentBlock.ns15926 S3FIFO-0.7500-0.9000 cache size    57323, 3202433 req, miss ratio 0.5073, byte miss ratio 0.5073
tencentBlock.ns15926 S3FIFO-0.7500-0.9000 cache size   114647, 3202433 req, miss ratio 0.4668, byte miss ratio 0.4668
tencentBlock.ns15926 S3FIFO-0.7500-0.9000 cache size   229294, 3202433 req, miss ratio 0.3922, byte miss ratio 0.3922
tencentBlock.ns15926 S3FIFO-0.7500-0.9000 cache size   458588, 3202433 req, miss ratio 0.1992, byte miss ratio 0.1992
tencentBlock.ns15926 S3FIFO-0.0500-1.9000 cache size      573, 3202433 req, miss ratio 0.6260, byte miss ratio 0.6260
tencentBlock.ns15926 S3FIFO-0.0500-1.9000 cache size     1719, 3202433 req, miss ratio 0.5747, byte miss ratio 0.5747
tencentBlock.ns15926 S3FIFO-0.0500-1.9000 cache size     5732, 3202433 req, miss ratio 0.5587, byte miss ratio 0.5587
tencentBlock.ns15926 S3FIFO-0.0500-1.9000 cache size    17197, 3202433 req, miss ratio 0.5339, byte miss ratio 0.5339
tencentBlock.ns15926 S3FIFO-0.0500-1.9000 cache size    57323, 3202433 req, miss ratio 0.4817, byte miss ratio 0.4817
tencentBlock.ns15926 S3FIFO-0.0500-1.9000 cache size   114647, 3202433 req, miss ratio 0.4392, byte miss ratio 0.4392
tencentBlock.ns15926 S3FIFO-0.0500-1.9000 cache size   229294, 3202433 req, miss ratio 0.3352, byte miss ratio 0.3352
tencentBlock.ns15926 S3FIFO-0.0500-1.9000 cache size   458588, 3202433 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns15926 S3FIFO-0.0250-1.9000 cache size      573, 3202433 req, miss ratio 0.6377, byte miss ratio 0.6377
tencentBlock.ns15926 S3FIFO-0.0250-1.9000 cache size     1719, 3202433 req, miss ratio 0.5801, byte miss ratio 0.5801
tencentBlock.ns15926 S3FIFO-0.0250-1.9000 cache size     5732, 3202433 req, miss ratio 0.5596, byte miss ratio 0.5596
tencentBlock.ns15926 S3FIFO-0.0250-1.9000 cache size    17197, 3202433 req, miss ratio 0.5343, byte miss ratio 0.5343
tencentBlock.ns15926 S3FIFO-0.0250-1.9000 cache size    57323, 3202433 req, miss ratio 0.4809, byte miss ratio 0.4809
tencentBlock.ns15926 S3FIFO-0.0250-1.9000 cache size   114647, 3202433 req, miss ratio 0.4372, byte miss ratio 0.4372
tencentBlock.ns15926 S3FIFO-0.0250-1.9000 cache size   229294, 3202433 req, miss ratio 0.3303, byte miss ratio 0.3303
tencentBlock.ns15926 S3FIFO-0.0250-1.9000 cache size   458588, 3202433 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns15926 S3FIFO-0.0010-1.9000 cache size      573, 3202433 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns15926 S3FIFO-0.0010-1.9000 cache size     1719, 3202433 req, miss ratio 0.6217, byte miss ratio 0.6217
tencentBlock.ns15926 S3FIFO-0.0010-1.9000 cache size     5732, 3202433 req, miss ratio 0.5984, byte miss ratio 0.5984
tencentBlock.ns15926 S3FIFO-0.0010-1.9000 cache size    17197, 3202433 req, miss ratio 0.5498, byte miss ratio 0.5498
tencentBlock.ns15926 S3FIFO-0.0010-1.9000 cache size    57323, 3202433 req, miss ratio 0.4849, byte miss ratio 0.4849
tencentBlock.ns15926 S3FIFO-0.0010-1.9000 cache size   114647, 3202433 req, miss ratio 0.4367, byte miss ratio 0.4367
tencentBlock.ns15926 S3FIFO-0.0010-1.9000 cache size   229294, 3202433 req, miss ratio 0.3260, byte miss ratio 0.3260
tencentBlock.ns15926 S3FIFO-0.0010-1.9000 cache size   458588, 3202433 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns15926 S3FIFO-0.1000-1.9000 cache size      573, 3202433 req, miss ratio 0.6189, byte miss ratio 0.6189
tencentBlock.ns15926 S3FIFO-0.1000-1.9000 cache size     1719, 3202433 req, miss ratio 0.5730, byte miss ratio 0.5730
tencentBlock.ns15926 S3FIFO-0.1000-1.9000 cache size     5732, 3202433 req, miss ratio 0.5584, byte miss ratio 0.5584
tencentBlock.ns15926 S3FIFO-0.1000-1.9000 cache size    17197, 3202433 req, miss ratio 0.5340, byte miss ratio 0.5340
tencentBlock.ns15926 S3FIFO-0.1000-1.9000 cache size    57323, 3202433 req, miss ratio 0.4848, byte miss ratio 0.4848
