tencentBlock.ns10266 S3FIFO-0.3500-0.9000 cache size       75, 2504794 req, miss ratio 0.3700, byte miss ratio 0.3700
tencentBlock.ns10266 S3FIFO-0.3500-0.9000 cache size      225, 2504794 req, miss ratio 0.2216, byte miss ratio 0.2216
tencentBlock.ns10266 S3FIFO-0.3500-0.9000 cache size      750, 2504794 req, miss ratio 0.1096, byte miss ratio 0.1096
tencentBlock.ns10266 S3FIFO-0.3500-0.9000 cache size     2250, 2504794 req, miss ratio 0.0920, byte miss ratio 0.0920
tencentBlock.ns10266 S3FIFO-0.3500-0.9000 cache size     7503, 2504794 req, miss ratio 0.0756, byte miss ratio 0.0756
tencentBlock.ns10266 S3FIFO-0.3500-0.9000 cache size    15006, 2504794 req, miss ratio 0.0638, byte miss ratio 0.0638
tencentBlock.ns10266 S3FIFO-0.3500-0.9000 cache size    30012, 2504794 req, miss ratio 0.0440, byte miss ratio 0.0440
tencentBlock.ns10266 S3FIFO-0.3500-0.9000 cache size    60024, 2504794 req, miss ratio 0.0309, byte miss ratio 0.0309
tencentBlock.ns10266 S3FIFO-0.9000-0.9000 cache size       75, 2504794 req, miss ratio 0.4716, byte miss ratio 0.4716
tencentBlock.ns10266 S3FIFO-0.9000-0.9000 cache size      225, 2504794 req, miss ratio 0.2557, byte miss ratio 0.2557
tencentBlock.ns10266 S3FIFO-0.9000-0.9000 cache size      750, 2504794 req, miss ratio 0.1288, byte miss ratio 0.1288
tencentBlock.ns10266 S3FIFO-0.9000-0.9000 cache size     2250, 2504794 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns10266 S3FIFO-0.9000-0.9000 cache size     7503, 2504794 req, miss ratio 0.0822, byte miss ratio 0.0822
tencentBlock.ns10266 S3FIFO-0.9000-0.9000 cache size    15006, 2504794 req, miss ratio 0.0686, byte miss ratio 0.0686
tencentBlock.ns10266 S3FIFO-0.9000-0.9000 cache size    30012, 2504794 req, miss ratio 0.0481, byte miss ratio 0.0481
tencentBlock.ns10266 S3FIFO-0.9000-0.9000 cache size    60024, 2504794 req, miss ratio 0.0333, byte miss ratio 0.0333
tencentBlock.ns10266 S3FIFO-0.6500-1.9000 cache size       75, 2504794 req, miss ratio 0.4327, byte miss ratio 0.4327
