tencentBlock.ns16056 S3FIFO-0.0050-0.9000 cache size      123, 4505165 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns16056 S3FIFO-0.0050-0.9000 cache size      369, 4505165 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns16056 S3FIFO-0.0050-0.9000 cache size     1232, 4505165 req, miss ratio 0.1719, byte miss ratio 0.1719
tencentBlock.ns16056 S3FIFO-0.0050-0.9000 cache size     3698, 4505165 req, miss ratio 0.1538, byte miss ratio 0.1538
tencentBlock.ns16056 S3FIFO-0.0050-0.9000 cache size    12327, 4505165 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns16056 S3FIFO-0.0050-0.9000 cache size    24655, 4505165 req, miss ratio 0.0866, byte miss ratio 0.0866
tencentBlock.ns16056 S3FIFO-0.0050-0.9000 cache size    49310, 4505165 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns16056 S3FIFO-0.0050-0.9000 cache size    98620, 4505165 req, miss ratio 0.0276, byte miss ratio 0.0276
tencentBlock.ns16056 S3FIFO-0.9000-0.9000 cache size      123, 4505165 req, miss ratio 0.3489, byte miss ratio 0.3489
tencentBlock.ns16056 S3FIFO-0.9000-0.9000 cache size      369, 4505165 req, miss ratio 0.2145, byte miss ratio 0.2145
tencentBlock.ns16056 S3FIFO-0.9000-0.9000 cache size     1232, 4505165 req, miss ratio 0.1715, byte miss ratio 0.1715
tencentBlock.ns16056 S3FIFO-0.9000-0.9000 cache size     3698, 4505165 req, miss ratio 0.1614, byte miss ratio 0.1614
tencentBlock.ns16056 S3FIFO-0.9000-0.9000 cache size    12327, 4505165 req, miss ratio 0.1526, byte miss ratio 0.1526
tencentBlock.ns16056 S3FIFO-0.9000-0.9000 cache size    24655, 4505165 req, miss ratio 0.1169, byte miss ratio 0.1169
tencentBlock.ns16056 S3FIFO-0.9000-0.9000 cache size    49310, 4505165 req, miss ratio 0.0773, byte miss ratio 0.0773
tencentBlock.ns16056 S3FIFO-0.9000-0.9000 cache size    98620, 4505165 req, miss ratio 0.0382, byte miss ratio 0.0382
tencentBlock.ns16056 S3FIFO-0.8500-1.9000 cache size      123, 4505165 req, miss ratio 0.3360, byte miss ratio 0.3360
tencentBlock.ns16056 S3FIFO-0.8500-1.9000 cache size      369, 4505165 req, miss ratio 0.2058, byte miss ratio 0.2058
tencentBlock.ns16056 S3FIFO-0.8500-1.9000 cache size     1232, 4505165 req, miss ratio 0.1675, byte miss ratio 0.1675
tencentBlock.ns16056 S3FIFO-0.8500-1.9000 cache size     3698, 4505165 req, miss ratio 0.1601, byte miss ratio 0.1601
