cdn1_colo28.ns74 S3FIFO-0.4500-1.9000 cache size     1897, 85144373 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_colo28.ns74 S3FIFO-0.4500-0.9000 cache size     1897, 85144373 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns74 S3FIFO-0.4500-0.9000 cache size     5691, 85144373 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns74 S3FIFO-0.4500-0.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.4500-0.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.4500-0.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.4500-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.4500-0.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.4500-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.8000-0.9000 cache size     1897, 85144373 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_colo28.ns74 S3FIFO-0.8000-0.9000 cache size     5691, 85144373 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_colo28.ns74 S3FIFO-0.8000-0.9000 cache size    18970, 85144373 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_colo28.ns74 S3FIFO-0.8000-0.9000 cache size    56911, 85144373 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns74 S3FIFO-0.8000-0.9000 cache size   189703, 85144373 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns74 S3FIFO-0.8000-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.8000-0.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.8000-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.6000-1.9000 cache size     1897, 85144373 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_colo28.ns74 S3FIFO-0.6000-1.9000 cache size     5691, 85144373 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns74 S3FIFO-0.6000-1.9000 cache size    18970, 85144373 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns74 S3FIFO-0.6000-1.9000 cache size    56911, 85144373 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns74 S3FIFO-0.6000-1.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.6000-1.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.6000-1.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.6000-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.3000-0.9000 cache size     1897, 85144373 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_colo28.ns74 S3FIFO-0.3000-0.9000 cache size     5691, 85144373 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns74 S3FIFO-0.3000-0.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.3000-0.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.3000-0.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.3000-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.3000-0.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.3000-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.1500-1.9000 cache size     1897, 85144373 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_colo28.ns74 S3FIFO-0.1500-1.9000 cache size     5691, 85144373 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns74 S3FIFO-0.1500-1.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.1500-1.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.1500-1.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.1500-1.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.1500-1.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.1500-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.4000-0.9000 cache size     1897, 85144373 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns74 S3FIFO-0.4000-0.9000 cache size     5691, 85144373 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns74 S3FIFO-0.4000-0.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.4000-0.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.4000-0.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.4000-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.4000-0.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.4000-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.0500-0.9000 cache size     1897, 85144373 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_colo28.ns74 S3FIFO-0.0500-0.9000 cache size     5691, 85144373 req, miss ratio 0.0267, byte miss ratio 0.0267
cdn1_colo28.ns74 S3FIFO-0.0500-0.9000 cache size    18970, 85144373 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_colo28.ns74 S3FIFO-0.0500-0.9000 cache size    56911, 85144373 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns74 S3FIFO-0.0500-0.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.0500-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.0500-0.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.0500-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.7500-0.9000 cache size     1897, 85144373 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_colo28.ns74 S3FIFO-0.7500-0.9000 cache size     5691, 85144373 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_colo28.ns74 S3FIFO-0.7500-0.9000 cache size    18970, 85144373 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_colo28.ns74 S3FIFO-0.7500-0.9000 cache size    56911, 85144373 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns74 S3FIFO-0.7500-0.9000 cache size   189703, 85144373 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns74 S3FIFO-0.7500-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.7500-0.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.7500-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.3500-0.9000 cache size     1897, 85144373 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_colo28.ns74 S3FIFO-0.3500-0.9000 cache size     5691, 85144373 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns74 S3FIFO-0.3500-0.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.3500-0.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.3500-0.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.3500-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.3500-0.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.3500-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.9900-1.9000 cache size     1897, 85144373 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_colo28.ns74 S3FIFO-0.9900-1.9000 cache size     5691, 85144373 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns74 S3FIFO-0.9900-1.9000 cache size    18970, 85144373 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns74 S3FIFO-0.9900-1.9000 cache size    56911, 85144373 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_colo28.ns74 S3FIFO-0.9900-1.9000 cache size   189703, 85144373 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns74 S3FIFO-0.9900-1.9000 cache size   379407, 85144373 req, miss ratio 0.0227, byte miss ratio 0.0227
cdn1_colo28.ns74 S3FIFO-0.9900-1.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.9900-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.1000-1.9000 cache size     1897, 85144373 req, miss ratio 0.0304, byte miss ratio 0.0304
cdn1_colo28.ns74 S3FIFO-0.1000-1.9000 cache size     5691, 85144373 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_colo28.ns74 S3FIFO-0.1000-1.9000 cache size    18970, 85144373 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns74 S3FIFO-0.1000-1.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.1000-1.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.1000-1.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.1000-1.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.1000-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.5500-1.9000 cache size     1897, 85144373 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns74 S3FIFO-0.5500-1.9000 cache size     5691, 85144373 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns74 S3FIFO-0.5500-1.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.5500-1.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.5500-1.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.5500-1.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.5500-1.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.5500-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.2000-1.9000 cache size     1897, 85144373 req, miss ratio 0.0288, byte miss ratio 0.0288
cdn1_colo28.ns74 S3FIFO-0.2000-1.9000 cache size     5691, 85144373 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns74 S3FIFO-0.2000-1.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.2000-1.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.2000-1.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.2000-1.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.2000-1.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.2000-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.0010-1.9000 cache size     1897, 85144373 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_colo28.ns74 S3FIFO-0.0010-1.9000 cache size     5691, 85144373 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_colo28.ns74 S3FIFO-0.0010-1.9000 cache size    18970, 85144373 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_colo28.ns74 S3FIFO-0.0010-1.9000 cache size    56911, 85144373 req, miss ratio 0.0289, byte miss ratio 0.0289
cdn1_colo28.ns74 S3FIFO-0.0010-1.9000 cache size   189703, 85144373 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns74 S3FIFO-0.0010-1.9000 cache size   379407, 85144373 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_colo28.ns74 S3FIFO-0.0010-1.9000 cache size   758815, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.0010-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.0500-1.9000 cache size     1897, 85144373 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_colo28.ns74 S3FIFO-0.0500-1.9000 cache size     5691, 85144373 req, miss ratio 0.0266, byte miss ratio 0.0266
cdn1_colo28.ns74 S3FIFO-0.0500-1.9000 cache size    18970, 85144373 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_colo28.ns74 S3FIFO-0.0500-1.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.0500-1.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.0500-1.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.0500-1.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.0500-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.3500-1.9000 cache size     1897, 85144373 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_colo28.ns74 S3FIFO-0.3500-1.9000 cache size     5691, 85144373 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns74 S3FIFO-0.3500-1.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.3500-1.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.3500-1.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.3500-1.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.3500-1.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.3500-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.6500-0.9000 cache size     1897, 85144373 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_colo28.ns74 S3FIFO-0.6500-0.9000 cache size     5691, 85144373 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_colo28.ns74 S3FIFO-0.6500-0.9000 cache size    18970, 85144373 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns74 S3FIFO-0.6500-0.9000 cache size    56911, 85144373 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns74 S3FIFO-0.6500-0.9000 cache size   189703, 85144373 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns74 S3FIFO-0.6500-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.6500-0.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.6500-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.0100-1.9000 cache size     1897, 85144373 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_colo28.ns74 S3FIFO-0.0100-1.9000 cache size     5691, 85144373 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_colo28.ns74 S3FIFO-0.0100-1.9000 cache size    18970, 85144373 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns74 S3FIFO-0.0100-1.9000 cache size    56911, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.0100-1.9000 cache size   189703, 85144373 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns74 S3FIFO-0.0100-1.9000 cache size   379407, 85144373 req, miss ratio 0.0227, byte miss ratio 0.0227
cdn1_colo28.ns74 S3FIFO-0.0100-1.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.0100-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.5500-0.9000 cache size     1897, 85144373 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns74 S3FIFO-0.5500-0.9000 cache size     5691, 85144373 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns74 S3FIFO-0.5500-0.9000 cache size    18970, 85144373 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns74 S3FIFO-0.5500-0.9000 cache size    56911, 85144373 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns74 S3FIFO-0.5500-0.9000 cache size   189703, 85144373 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns74 S3FIFO-0.5500-0.9000 cache size   379407, 85144373 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns74 S3FIFO-0.5500-0.9000 cache size   758815, 85144373 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns74 S3FIFO-0.5500-0.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.0050-1.9000 cache size     1897, 85144373 req, miss ratio 0.0397, byte miss ratio 0.0397
cdn1_colo28.ns74 S3FIFO-0.0050-1.9000 cache size     5691, 85144373 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_colo28.ns74 S3FIFO-0.0050-1.9000 cache size    18970, 85144373 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_colo28.ns74 S3FIFO-0.0050-1.9000 cache size    56911, 85144373 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns74 S3FIFO-0.0050-1.9000 cache size   189703, 85144373 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns74 S3FIFO-0.0050-1.9000 cache size   379407, 85144373 req, miss ratio 0.0227, byte miss ratio 0.0227
cdn1_colo28.ns74 S3FIFO-0.0050-1.9000 cache size   758815, 85144373 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns74 S3FIFO-0.0050-1.9000 cache size  1517631, 85144373 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns74 S3FIFO-0.6500-1.9000 cache size     1897, 85144373 req, miss ratio 0.0278, byte miss ratio 0.0278
cdn1_colo28.ns74 S3FIFO-0.6500-1.9000 cache size     5691, 85144373 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_colo28.ns74 S3FIFO-0.6500-1.9000 cache size    18970, 85144373 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns74 S3FIFO-0.6500-1.9000 cache size    56911, 85144373 req, miss ratio 0.0234, byte miss ratio 0.0234
