cdn1_allcolo.ns203 S3FIFO-0.8500-1.9000 cache size      193, 39022580 req, miss ratio 0.7761, byte miss ratio 0.7761
cdn1_allcolo.ns203 S3FIFO-0.8500-1.9000 cache size      579, 39022580 req, miss ratio 0.6520, byte miss ratio 0.6520
cdn1_allcolo.ns203 S3FIFO-0.8500-1.9000 cache size     1931, 39022580 req, miss ratio 0.4951, byte miss ratio 0.4951
cdn1_allcolo.ns203 S3FIFO-0.8500-1.9000 cache size     5794, 39022580 req, miss ratio 0.3440, byte miss ratio 0.3440
cdn1_allcolo.ns203 S3FIFO-0.8500-1.9000 cache size    19313, 39022580 req, miss ratio 0.1862, byte miss ratio 0.1862
cdn1_allcolo.ns203 S3FIFO-0.8500-1.9000 cache size    38627, 39022580 req, miss ratio 0.1088, byte miss ratio 0.1088
cdn1_allcolo.ns203 S3FIFO-0.8500-1.9000 cache size    77255, 39022580 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns203 S3FIFO-0.8500-1.9000 cache size   154510, 39022580 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns203 S3FIFO-0.8000-1.9000 cache size      193, 39022580 req, miss ratio 0.7678, byte miss ratio 0.7678
cdn1_allcolo.ns203 S3FIFO-0.8000-1.9000 cache size      579, 39022580 req, miss ratio 0.6424, byte miss ratio 0.6424
cdn1_allcolo.ns203 S3FIFO-0.8000-1.9000 cache size     1931, 39022580 req, miss ratio 0.4868, byte miss ratio 0.4868
cdn1_allcolo.ns203 S3FIFO-0.8000-1.9000 cache size     5794, 39022580 req, miss ratio 0.3378, byte miss ratio 0.3378
cdn1_allcolo.ns203 S3FIFO-0.8000-1.9000 cache size    19313, 39022580 req, miss ratio 0.1830, byte miss ratio 0.1830
cdn1_allcolo.ns203 S3FIFO-0.8000-1.9000 cache size    38627, 39022580 req, miss ratio 0.1067, byte miss ratio 0.1067
cdn1_allcolo.ns203 S3FIFO-0.8000-1.9000 cache size    77255, 39022580 req, miss ratio 0.0475, byte miss ratio 0.0475
cdn1_allcolo.ns203 S3FIFO-0.8000-1.9000 cache size   154510, 39022580 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns203 S3FIFO-0.2500-0.9000 cache size      193, 39022580 req, miss ratio 0.7204, byte miss ratio 0.7204
cdn1_allcolo.ns203 S3FIFO-0.2500-0.9000 cache size      579, 39022580 req, miss ratio 0.5673, byte miss ratio 0.5673
cdn1_allcolo.ns203 S3FIFO-0.2500-0.9000 cache size     1931, 39022580 req, miss ratio 0.4100, byte miss ratio 0.4100
cdn1_allcolo.ns203 S3FIFO-0.2500-0.9000 cache size     5794, 39022580 req, miss ratio 0.2775, byte miss ratio 0.2775
cdn1_allcolo.ns203 S3FIFO-0.2500-0.9000 cache size    19313, 39022580 req, miss ratio 0.1498, byte miss ratio 0.1498
cdn1_allcolo.ns203 S3FIFO-0.2500-0.9000 cache size    38627, 39022580 req, miss ratio 0.0869, byte miss ratio 0.0869
cdn1_allcolo.ns203 S3FIFO-0.2500-0.9000 cache size    77255, 39022580 req, miss ratio 0.0364, byte miss ratio 0.0364
cdn1_allcolo.ns203 S3FIFO-0.2500-0.9000 cache size   154510, 39022580 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns203 S3FIFO-0.0010-1.9000 cache size      193, 39022580 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns203 S3FIFO-0.0010-1.9000 cache size      579, 39022580 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns203 S3FIFO-0.0010-1.9000 cache size     1931, 39022580 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_allcolo.ns203 S3FIFO-0.0010-1.9000 cache size     5794, 39022580 req, miss ratio 0.2890, byte miss ratio 0.2890
cdn1_allcolo.ns203 S3FIFO-0.0010-1.9000 cache size    19313, 39022580 req, miss ratio 0.1457, byte miss ratio 0.1457
cdn1_allcolo.ns203 S3FIFO-0.0010-1.9000 cache size    38627, 39022580 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_allcolo.ns203 S3FIFO-0.0010-1.9000 cache size    77255, 39022580 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns203 S3FIFO-0.0010-1.9000 cache size   154510, 39022580 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns203 S3FIFO-0.8000-0.9000 cache size      193, 39022580 req, miss ratio 0.7632, byte miss ratio 0.7632
cdn1_allcolo.ns203 S3FIFO-0.8000-0.9000 cache size      579, 39022580 req, miss ratio 0.6375, byte miss ratio 0.6375
cdn1_allcolo.ns203 S3FIFO-0.8000-0.9000 cache size     1931, 39022580 req, miss ratio 0.4838, byte miss ratio 0.4838
