tencentBlock.ns1148 S3FIFO-0.0500-1.9000 cache size     3012, 23723310 req, miss ratio 0.2522, byte miss ratio 0.2522
tencentBlock.ns1148 S3FIFO-0.0500-1.9000 cache size     9037, 23723310 req, miss ratio 0.2176, byte miss ratio 0.2176
tencentBlock.ns1148 S3FIFO-0.0500-1.9000 cache size    30124, 23723310 req, miss ratio 0.1953, byte miss ratio 0.1953
tencentBlock.ns1148 S3FIFO-0.0500-1.9000 cache size    90374, 23723310 req, miss ratio 0.1592, byte miss ratio 0.1592
tencentBlock.ns1148 S3FIFO-0.0500-1.9000 cache size   301248, 23723310 req, miss ratio 0.1480, byte miss ratio 0.1480
tencentBlock.ns1148 S3FIFO-0.0500-1.9000 cache size   602496, 23723310 req, miss ratio 0.1438, byte miss ratio 0.1438
tencentBlock.ns1148 S3FIFO-0.0500-1.9000 cache size  1204993, 23723310 req, miss ratio 0.1299, byte miss ratio 0.1299
tencentBlock.ns1148 S3FIFO-0.0500-1.9000 cache size  2409987, 23723310 req, miss ratio 0.1277, byte miss ratio 0.1277
tencentBlock.ns1148 S3FIFO-0.4500-1.9000 cache size     3012, 23723310 req, miss ratio 0.2551, byte miss ratio 0.2551
tencentBlock.ns1148 S3FIFO-0.4500-1.9000 cache size     9037, 23723310 req, miss ratio 0.2187, byte miss ratio 0.2187
tencentBlock.ns1148 S3FIFO-0.4500-1.9000 cache size    30124, 23723310 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns1148 S3FIFO-0.4500-1.9000 cache size    90374, 23723310 req, miss ratio 0.1679, byte miss ratio 0.1679
tencentBlock.ns1148 S3FIFO-0.4500-1.9000 cache size   301248, 23723310 req, miss ratio 0.1509, byte miss ratio 0.1509
tencentBlock.ns1148 S3FIFO-0.4500-1.9000 cache size   602496, 23723310 req, miss ratio 0.1428, byte miss ratio 0.1428
tencentBlock.ns1148 S3FIFO-0.4500-1.9000 cache size  1204993, 23723310 req, miss ratio 0.1299, byte miss ratio 0.1299
tencentBlock.ns1148 S3FIFO-0.4500-1.9000 cache size  2409987, 23723310 req, miss ratio 0.1277, byte miss ratio 0.1277
tencentBlock.ns1148 S3FIFO-0.1000-0.9000 cache size     3012, 23723310 req, miss ratio 0.2540, byte miss ratio 0.2540
tencentBlock.ns1148 S3FIFO-0.1000-0.9000 cache size     9037, 23723310 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns1148 S3FIFO-0.1000-0.9000 cache size    30124, 23723310 req, miss ratio 0.1968, byte miss ratio 0.1968
tencentBlock.ns1148 S3FIFO-0.1000-0.9000 cache size    90374, 23723310 req, miss ratio 0.1592, byte miss ratio 0.1592
tencentBlock.ns1148 S3FIFO-0.1000-0.9000 cache size   301248, 23723310 req, miss ratio 0.1489, byte miss ratio 0.1489
tencentBlock.ns1148 S3FIFO-0.1000-0.9000 cache size   602496, 23723310 req, miss ratio 0.1436, byte miss ratio 0.1436
tencentBlock.ns1148 S3FIFO-0.1000-0.9000 cache size  1204993, 23723310 req, miss ratio 0.1299, byte miss ratio 0.1299
tencentBlock.ns1148 S3FIFO-0.1000-0.9000 cache size  2409987, 23723310 req, miss ratio 0.1277, byte miss ratio 0.1277
tencentBlock.ns1148 S3FIFO-0.3500-0.9000 cache size     3012, 23723310 req, miss ratio 0.2549, byte miss ratio 0.2549
tencentBlock.ns1148 S3FIFO-0.3500-0.9000 cache size     9037, 23723310 req, miss ratio 0.2190, byte miss ratio 0.2190
tencentBlock.ns1148 S3FIFO-0.3500-0.9000 cache size    30124, 23723310 req, miss ratio 0.1999, byte miss ratio 0.1999
tencentBlock.ns1148 S3FIFO-0.3500-0.9000 cache size    90374, 23723310 req, miss ratio 0.1632, byte miss ratio 0.1632
tencentBlock.ns1148 S3FIFO-0.3500-0.9000 cache size   301248, 23723310 req, miss ratio 0.1495, byte miss ratio 0.1495
tencentBlock.ns1148 S3FIFO-0.3500-0.9000 cache size   602496, 23723310 req, miss ratio 0.1430, byte miss ratio 0.1430
tencentBlock.ns1148 S3FIFO-0.3500-0.9000 cache size  1204993, 23723310 req, miss ratio 0.1299, byte miss ratio 0.1299
tencentBlock.ns1148 S3FIFO-0.3500-0.9000 cache size  2409987, 23723310 req, miss ratio 0.1277, byte miss ratio 0.1277
tencentBlock.ns1148 S3FIFO-0.9500-1.9000 cache size     3012, 23723310 req, miss ratio 0.2619, byte miss ratio 0.2619
tencentBlock.ns1148 S3FIFO-0.9500-1.9000 cache size     9037, 23723310 req, miss ratio 0.2357, byte miss ratio 0.2357
tencentBlock.ns1148 S3FIFO-0.9500-1.9000 cache size    30124, 23723310 req, miss ratio 0.2100, byte miss ratio 0.2100
tencentBlock.ns1148 S3FIFO-0.9500-1.9000 cache size    90374, 23723310 req, miss ratio 0.1823, byte miss ratio 0.1823
tencentBlock.ns1148 S3FIFO-0.9500-1.9000 cache size   301248, 23723310 req, miss ratio 0.1612, byte miss ratio 0.1612
tencentBlock.ns1148 S3FIFO-0.9500-1.9000 cache size   602496, 23723310 req, miss ratio 0.1493, byte miss ratio 0.1493
tencentBlock.ns1148 S3FIFO-0.9500-1.9000 cache size  1204993, 23723310 req, miss ratio 0.1437, byte miss ratio 0.1437
tencentBlock.ns1148 S3FIFO-0.9500-1.9000 cache size  2409987, 23723310 req, miss ratio 0.1296, byte miss ratio 0.1296
tencentBlock.ns1148 S3FIFO-0.7000-1.9000 cache size     3012, 23723310 req, miss ratio 0.2563, byte miss ratio 0.2563
tencentBlock.ns1148 S3FIFO-0.7000-1.9000 cache size     9037, 23723310 req, miss ratio 0.2326, byte miss ratio 0.2326
tencentBlock.ns1148 S3FIFO-0.7000-1.9000 cache size    30124, 23723310 req, miss ratio 0.2038, byte miss ratio 0.2038
tencentBlock.ns1148 S3FIFO-0.7000-1.9000 cache size    90374, 23723310 req, miss ratio 0.1776, byte miss ratio 0.1776
tencentBlock.ns1148 S3FIFO-0.7000-1.9000 cache size   301248, 23723310 req, miss ratio 0.1561, byte miss ratio 0.1561
tencentBlock.ns1148 S3FIFO-0.7000-1.9000 cache size   602496, 23723310 req, miss ratio 0.1433, byte miss ratio 0.1433
