tencentBlock.ns13203 S3FIFO-0.1000-1.9000 cache size      572, 6868139 req, miss ratio 0.5602, byte miss ratio 0.5602
tencentBlock.ns13203 S3FIFO-0.1000-1.9000 cache size     1717, 6868139 req, miss ratio 0.5291, byte miss ratio 0.5291
tencentBlock.ns13203 S3FIFO-0.1000-1.9000 cache size     5725, 6868139 req, miss ratio 0.4880, byte miss ratio 0.4880
tencentBlock.ns13203 S3FIFO-0.1000-1.9000 cache size    17176, 6868139 req, miss ratio 0.1682, byte miss ratio 0.1682
tencentBlock.ns13203 S3FIFO-0.1000-1.9000 cache size    57255, 6868139 req, miss ratio 0.1133, byte miss ratio 0.1133
tencentBlock.ns13203 S3FIFO-0.1000-1.9000 cache size   114511, 6868139 req, miss ratio 0.1030, byte miss ratio 0.1030
tencentBlock.ns13203 S3FIFO-0.1000-1.9000 cache size   229023, 6868139 req, miss ratio 0.0914, byte miss ratio 0.0914
tencentBlock.ns13203 S3FIFO-0.1000-1.9000 cache size   458047, 6868139 req, miss ratio 0.0840, byte miss ratio 0.0840
tencentBlock.ns13203 S3FIFO-0.9500-1.9000 cache size      572, 6868139 req, miss ratio 0.6041, byte miss ratio 0.6041
tencentBlock.ns13203 S3FIFO-0.9500-1.9000 cache size     1717, 6868139 req, miss ratio 0.5641, byte miss ratio 0.5641
tencentBlock.ns13203 S3FIFO-0.9500-1.9000 cache size     5725, 6868139 req, miss ratio 0.4703, byte miss ratio 0.4703
tencentBlock.ns13203 S3FIFO-0.9500-1.9000 cache size    17176, 6868139 req, miss ratio 0.2496, byte miss ratio 0.2496
tencentBlock.ns13203 S3FIFO-0.9500-1.9000 cache size    57255, 6868139 req, miss ratio 0.1213, byte miss ratio 0.1213
tencentBlock.ns13203 S3FIFO-0.9500-1.9000 cache size   114511, 6868139 req, miss ratio 0.1028, byte miss ratio 0.1028
tencentBlock.ns13203 S3FIFO-0.9500-1.9000 cache size   229023, 6868139 req, miss ratio 0.0956, byte miss ratio 0.0956
tencentBlock.ns13203 S3FIFO-0.9500-1.9000 cache size   458047, 6868139 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns13203 S3FIFO-0.4000-1.9000 cache size      572, 6868139 req, miss ratio 0.5671, byte miss ratio 0.5671
