tencentBlock.ns9705 S3FIFO-0.9500-0.9000 cache size       58, 2633396 req, miss ratio 0.6405, byte miss ratio 0.6405
tencentBlock.ns9705 S3FIFO-0.9500-0.9000 cache size      175, 2633396 req, miss ratio 0.3633, byte miss ratio 0.3633
tencentBlock.ns9705 S3FIFO-0.9500-0.9000 cache size      584, 2633396 req, miss ratio 0.1255, byte miss ratio 0.1255
tencentBlock.ns9705 S3FIFO-0.9500-0.9000 cache size     1753, 2633396 req, miss ratio 0.0959, byte miss ratio 0.0959
tencentBlock.ns9705 S3FIFO-0.9500-0.9000 cache size     5845, 2633396 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns9705 S3FIFO-0.9500-0.9000 cache size    11691, 2633396 req, miss ratio 0.0628, byte miss ratio 0.0628
tencentBlock.ns9705 S3FIFO-0.9500-0.9000 cache size    23382, 2633396 req, miss ratio 0.0457, byte miss ratio 0.0457
tencentBlock.ns9705 S3FIFO-0.9500-0.9000 cache size    46765, 2633396 req, miss ratio 0.0298, byte miss ratio 0.0298
tencentBlock.ns9705 S3FIFO-0.0500-0.9000 cache size       58, 2633396 req, miss ratio 0.4930, byte miss ratio 0.4930
tencentBlock.ns9705 S3FIFO-0.0500-0.9000 cache size      175, 2633396 req, miss ratio 0.2703, byte miss ratio 0.2703
tencentBlock.ns9705 S3FIFO-0.0500-0.9000 cache size      584, 2633396 req, miss ratio 0.0989, byte miss ratio 0.0989
tencentBlock.ns9705 S3FIFO-0.0500-0.9000 cache size     1753, 2633396 req, miss ratio 0.0822, byte miss ratio 0.0822
tencentBlock.ns9705 S3FIFO-0.0500-0.9000 cache size     5845, 2633396 req, miss ratio 0.0674, byte miss ratio 0.0674
tencentBlock.ns9705 S3FIFO-0.0500-0.9000 cache size    11691, 2633396 req, miss ratio 0.0593, byte miss ratio 0.0593
tencentBlock.ns9705 S3FIFO-0.0500-0.9000 cache size    23382, 2633396 req, miss ratio 0.0388, byte miss ratio 0.0388
tencentBlock.ns9705 S3FIFO-0.0500-0.9000 cache size    46765, 2633396 req, miss ratio 0.0234, byte miss ratio 0.0234
tencentBlock.ns9705 S3FIFO-0.9000-1.9000 cache size       58, 2633396 req, miss ratio 0.6276, byte miss ratio 0.6276
tencentBlock.ns9705 S3FIFO-0.9000-1.9000 cache size      175, 2633396 req, miss ratio 0.3611, byte miss ratio 0.3611
tencentBlock.ns9705 S3FIFO-0.9000-1.9000 cache size      584, 2633396 req, miss ratio 0.1218, byte miss ratio 0.1218
tencentBlock.ns9705 S3FIFO-0.9000-1.9000 cache size     1753, 2633396 req, miss ratio 0.0932, byte miss ratio 0.0932
tencentBlock.ns9705 S3FIFO-0.9000-1.9000 cache size     5845, 2633396 req, miss ratio 0.0739, byte miss ratio 0.0739
tencentBlock.ns9705 S3FIFO-0.9000-1.9000 cache size    11691, 2633396 req, miss ratio 0.0628, byte miss ratio 0.0628
tencentBlock.ns9705 S3FIFO-0.9000-1.9000 cache size    23382, 2633396 req, miss ratio 0.0452, byte miss ratio 0.0452
tencentBlock.ns9705 S3FIFO-0.9000-1.9000 cache size    46765, 2633396 req, miss ratio 0.0294, byte miss ratio 0.0294
tencentBlock.ns9705 S3FIFO-0.7500-0.9000 cache size       58, 2633396 req, miss ratio 0.5925, byte miss ratio 0.5925
tencentBlock.ns9705 S3FIFO-0.7500-0.9000 cache size      175, 2633396 req, miss ratio 0.3690, byte miss ratio 0.3690
tencentBlock.ns9705 S3FIFO-0.7500-0.9000 cache size      584, 2633396 req, miss ratio 0.1132, byte miss ratio 0.1132
tencentBlock.ns9705 S3FIFO-0.7500-0.9000 cache size     1753, 2633396 req, miss ratio 0.0897, byte miss ratio 0.0897
tencentBlock.ns9705 S3FIFO-0.7500-0.9000 cache size     5845, 2633396 req, miss ratio 0.0728, byte miss ratio 0.0728
tencentBlock.ns9705 S3FIFO-0.7500-0.9000 cache size    11691, 2633396 req, miss ratio 0.0619, byte miss ratio 0.0619
tencentBlock.ns9705 S3FIFO-0.7500-0.9000 cache size    23382, 2633396 req, miss ratio 0.0438, byte miss ratio 0.0438
tencentBlock.ns9705 S3FIFO-0.7500-0.9000 cache size    46765, 2633396 req, miss ratio 0.0275, byte miss ratio 0.0275
