cdn1_colo28.ns584 S3FIFO-0.0010-1.9000 cache size       10, 9331192 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns584 S3FIFO-0.0010-1.9000 cache size       36, 9331192 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns584 S3FIFO-0.0010-1.9000 cache size      108, 9331192 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns584 S3FIFO-0.0010-1.9000 cache size      363, 9331192 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns584 S3FIFO-0.0010-1.9000 cache size      726, 9331192 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns584 S3FIFO-0.0010-1.9000 cache size     1452, 9331192 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns584 S3FIFO-0.0010-1.9000 cache size     2904, 9331192 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns584 S3FIFO-0.9000-1.9000 cache size       10, 9331192 req, miss ratio 0.9123, byte miss ratio 0.9123
cdn1_colo28.ns584 S3FIFO-0.9000-1.9000 cache size       36, 9331192 req, miss ratio 0.7920, byte miss ratio 0.7920
cdn1_colo28.ns584 S3FIFO-0.9000-1.9000 cache size      108, 9331192 req, miss ratio 0.5576, byte miss ratio 0.5576
cdn1_colo28.ns584 S3FIFO-0.9000-1.9000 cache size      363, 9331192 req, miss ratio 0.1469, byte miss ratio 0.1469
cdn1_colo28.ns584 S3FIFO-0.9000-1.9000 cache size      726, 9331192 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns584 S3FIFO-0.9000-1.9000 cache size     1452, 9331192 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns584 S3FIFO-0.9000-1.9000 cache size     2904, 9331192 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns584 S3FIFO-0.9500-1.9000 cache size       10, 9331192 req, miss ratio 0.9123, byte miss ratio 0.9123
cdn1_colo28.ns584 S3FIFO-0.9500-1.9000 cache size       36, 9331192 req, miss ratio 0.7930, byte miss ratio 0.7930
cdn1_colo28.ns584 S3FIFO-0.9500-1.9000 cache size      108, 9331192 req, miss ratio 0.5585, byte miss ratio 0.5585
cdn1_colo28.ns584 S3FIFO-0.9500-1.9000 cache size      363, 9331192 req, miss ratio 0.1498, byte miss ratio 0.1498
cdn1_colo28.ns584 S3FIFO-0.9500-1.9000 cache size      726, 9331192 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_colo28.ns584 S3FIFO-0.9500-1.9000 cache size     1452, 9331192 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns584 S3FIFO-0.9500-1.9000 cache size     2904, 9331192 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns584 S3FIFO-0.2000-1.9000 cache size       10, 9331192 req, miss ratio 0.8532, byte miss ratio 0.8532
cdn1_colo28.ns584 S3FIFO-0.2000-1.9000 cache size       36, 9331192 req, miss ratio 0.7178, byte miss ratio 0.7178
cdn1_colo28.ns584 S3FIFO-0.2000-1.9000 cache size      108, 9331192 req, miss ratio 0.5102, byte miss ratio 0.5102
cdn1_colo28.ns584 S3FIFO-0.2000-1.9000 cache size      363, 9331192 req, miss ratio 0.1067, byte miss ratio 0.1067
cdn1_colo28.ns584 S3FIFO-0.2000-1.9000 cache size      726, 9331192 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns584 S3FIFO-0.2000-1.9000 cache size     1452, 9331192 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns584 S3FIFO-0.2000-1.9000 cache size     2904, 9331192 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns584 S3FIFO-0.2500-1.9000 cache size       10, 9331192 req, miss ratio 0.8532, byte miss ratio 0.8532
cdn1_colo28.ns584 S3FIFO-0.2500-1.9000 cache size       36, 9331192 req, miss ratio 0.7246, byte miss ratio 0.7246
cdn1_colo28.ns584 S3FIFO-0.2500-1.9000 cache size      108, 9331192 req, miss ratio 0.5143, byte miss ratio 0.5143
cdn1_colo28.ns584 S3FIFO-0.2500-1.9000 cache size      363, 9331192 req, miss ratio 0.1095, byte miss ratio 0.1095
cdn1_colo28.ns584 S3FIFO-0.2500-1.9000 cache size      726, 9331192 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns584 S3FIFO-0.2500-1.9000 cache size     1452, 9331192 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns584 S3FIFO-0.2500-1.9000 cache size     2904, 9331192 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns584 S3FIFO-0.6000-0.9000 cache size       10, 9331192 req, miss ratio 0.8854, byte miss ratio 0.8854
cdn1_colo28.ns584 S3FIFO-0.6000-0.9000 cache size       36, 9331192 req, miss ratio 0.7566, byte miss ratio 0.7566
cdn1_colo28.ns584 S3FIFO-0.6000-0.9000 cache size      108, 9331192 req, miss ratio 0.5358, byte miss ratio 0.5358
cdn1_colo28.ns584 S3FIFO-0.6000-0.9000 cache size      363, 9331192 req, miss ratio 0.1299, byte miss ratio 0.1299
cdn1_colo28.ns584 S3FIFO-0.6000-0.9000 cache size      726, 9331192 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns584 S3FIFO-0.6000-0.9000 cache size     1452, 9331192 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns584 S3FIFO-0.6000-0.9000 cache size     2904, 9331192 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns584 S3FIFO-0.4000-0.9000 cache size       10, 9331192 req, miss ratio 0.8660, byte miss ratio 0.8660
cdn1_colo28.ns584 S3FIFO-0.4000-0.9000 cache size       36, 9331192 req, miss ratio 0.7294, byte miss ratio 0.7294
cdn1_colo28.ns584 S3FIFO-0.4000-0.9000 cache size      108, 9331192 req, miss ratio 0.5163, byte miss ratio 0.5163
cdn1_colo28.ns584 S3FIFO-0.4000-0.9000 cache size      363, 9331192 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns584 S3FIFO-0.4000-0.9000 cache size      726, 9331192 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_colo28.ns584 S3FIFO-0.4000-0.9000 cache size     1452, 9331192 req, miss ratio 0.0022, byte miss ratio 0.0022
