io_traces.ns417 S3FIFO-0.9000-1.9000 cache size      173, 2800000 req, miss ratio 0.7847, byte miss ratio 0.7847
io_traces.ns417 S3FIFO-0.9000-1.9000 cache size      521, 2800000 req, miss ratio 0.6276, byte miss ratio 0.6276
io_traces.ns417 S3FIFO-0.9000-1.9000 cache size     1737, 2800000 req, miss ratio 0.5722, byte miss ratio 0.5722
io_traces.ns417 S3FIFO-0.9000-1.9000 cache size     5213, 2800000 req, miss ratio 0.5235, byte miss ratio 0.5235
io_traces.ns417 S3FIFO-0.9000-1.9000 cache size    17378, 2800000 req, miss ratio 0.4017, byte miss ratio 0.4017
io_traces.ns417 S3FIFO-0.9000-1.9000 cache size    34757, 2800000 req, miss ratio 0.2628, byte miss ratio 0.2628
io_traces.ns417 S3FIFO-0.9000-1.9000 cache size    69514, 2800000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns417 S3FIFO-0.9000-1.9000 cache size   139028, 2800000 req, miss ratio 0.0721, byte miss ratio 0.0721
io_traces.ns417 S3FIFO-0.7000-0.9000 cache size      173, 2800000 req, miss ratio 0.6958, byte miss ratio 0.6958
io_traces.ns417 S3FIFO-0.7000-0.9000 cache size      521, 2800000 req, miss ratio 0.5933, byte miss ratio 0.5933
io_traces.ns417 S3FIFO-0.7000-0.9000 cache size     1737, 2800000 req, miss ratio 0.5534, byte miss ratio 0.5534
io_traces.ns417 S3FIFO-0.7000-0.9000 cache size     5213, 2800000 req, miss ratio 0.4860, byte miss ratio 0.4860
io_traces.ns417 S3FIFO-0.7000-0.9000 cache size    17378, 2800000 req, miss ratio 0.4052, byte miss ratio 0.4052
io_traces.ns417 S3FIFO-0.7000-0.9000 cache size    34757, 2800000 req, miss ratio 0.2560, byte miss ratio 0.2560
io_traces.ns417 S3FIFO-0.7000-0.9000 cache size    69514, 2800000 req, miss ratio 0.0957, byte miss ratio 0.0957
io_traces.ns417 S3FIFO-0.7000-0.9000 cache size   139028, 2800000 req, miss ratio 0.0624, byte miss ratio 0.0624
io_traces.ns417 S3FIFO-0.1000-1.9000 cache size      173, 2800000 req, miss ratio 0.6149, byte miss ratio 0.6149
io_traces.ns417 S3FIFO-0.1000-1.9000 cache size      521, 2800000 req, miss ratio 0.5810, byte miss ratio 0.5810
io_traces.ns417 S3FIFO-0.1000-1.9000 cache size     1737, 2800000 req, miss ratio 0.5019, byte miss ratio 0.5019
io_traces.ns417 S3FIFO-0.1000-1.9000 cache size     5213, 2800000 req, miss ratio 0.4574, byte miss ratio 0.4574
io_traces.ns417 S3FIFO-0.1000-1.9000 cache size    17378, 2800000 req, miss ratio 0.3761, byte miss ratio 0.3761
io_traces.ns417 S3FIFO-0.1000-1.9000 cache size    34757, 2800000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns417 S3FIFO-0.1000-1.9000 cache size    69514, 2800000 req, miss ratio 0.0702, byte miss ratio 0.0702
io_traces.ns417 S3FIFO-0.1000-1.9000 cache size   139028, 2800000 req, miss ratio 0.0621, byte miss ratio 0.0621
io_traces.ns417 S3FIFO-0.2500-0.9000 cache size      173, 2800000 req, miss ratio 0.6137, byte miss ratio 0.6137
io_traces.ns417 S3FIFO-0.2500-0.9000 cache size      521, 2800000 req, miss ratio 0.5855, byte miss ratio 0.5855
io_traces.ns417 S3FIFO-0.2500-0.9000 cache size     1737, 2800000 req, miss ratio 0.5092, byte miss ratio 0.5092
io_traces.ns417 S3FIFO-0.2500-0.9000 cache size     5213, 2800000 req, miss ratio 0.4608, byte miss ratio 0.4608
io_traces.ns417 S3FIFO-0.2500-0.9000 cache size    17378, 2800000 req, miss ratio 0.3825, byte miss ratio 0.3825
io_traces.ns417 S3FIFO-0.2500-0.9000 cache size    34757, 2800000 req, miss ratio 0.2400, byte miss ratio 0.2400
io_traces.ns417 S3FIFO-0.2500-0.9000 cache size    69514, 2800000 req, miss ratio 0.0688, byte miss ratio 0.0688
io_traces.ns417 S3FIFO-0.2500-0.9000 cache size   139028, 2800000 req, miss ratio 0.0621, byte miss ratio 0.0621
io_traces.ns417 S3FIFO-0.1000-0.9000 cache size      173, 2800000 req, miss ratio 0.6203, byte miss ratio 0.6203
io_traces.ns417 S3FIFO-0.1000-0.9000 cache size      521, 2800000 req, miss ratio 0.5863, byte miss ratio 0.5863
io_traces.ns417 S3FIFO-0.1000-0.9000 cache size     1737, 2800000 req, miss ratio 0.5022, byte miss ratio 0.5022
io_traces.ns417 S3FIFO-0.1000-0.9000 cache size     5213, 2800000 req, miss ratio 0.4579, byte miss ratio 0.4579
io_traces.ns417 S3FIFO-0.1000-0.9000 cache size    17378, 2800000 req, miss ratio 0.3595, byte miss ratio 0.3595
io_traces.ns417 S3FIFO-0.1000-0.9000 cache size    34757, 2800000 req, miss ratio 0.2241, byte miss ratio 0.2241
