cdn1_allcolo.ns1051 S3FIFO-0.0250-1.9000 cache size      379, 1581840 req, miss ratio 0.3883, byte miss ratio 0.3883
cdn1_allcolo.ns1051 S3FIFO-0.0250-1.9000 cache size     1139, 1581840 req, miss ratio 0.3210, byte miss ratio 0.3210
cdn1_allcolo.ns1051 S3FIFO-0.0250-1.9000 cache size     3797, 1581840 req, miss ratio 0.2760, byte miss ratio 0.2760
cdn1_allcolo.ns1051 S3FIFO-0.0250-1.9000 cache size    11392, 1581840 req, miss ratio 0.2575, byte miss ratio 0.2575
cdn1_allcolo.ns1051 S3FIFO-0.0250-1.9000 cache size    37974, 1581840 req, miss ratio 0.2445, byte miss ratio 0.2445
cdn1_allcolo.ns1051 S3FIFO-0.0250-1.9000 cache size    75948, 1581840 req, miss ratio 0.2416, byte miss ratio 0.2416
cdn1_allcolo.ns1051 S3FIFO-0.0250-1.9000 cache size   151896, 1581840 req, miss ratio 0.2405, byte miss ratio 0.2405
cdn1_allcolo.ns1051 S3FIFO-0.0250-1.9000 cache size   303792, 1581840 req, miss ratio 0.2401, byte miss ratio 0.2401
cdn1_allcolo.ns1051 S3FIFO-0.9000-1.9000 cache size      379, 1581840 req, miss ratio 0.4719, byte miss ratio 0.4719
cdn1_allcolo.ns1051 S3FIFO-0.9000-1.9000 cache size     1139, 1581840 req, miss ratio 0.3883, byte miss ratio 0.3883
cdn1_allcolo.ns1051 S3FIFO-0.9000-1.9000 cache size     3797, 1581840 req, miss ratio 0.3151, byte miss ratio 0.3151
cdn1_allcolo.ns1051 S3FIFO-0.9000-1.9000 cache size    11392, 1581840 req, miss ratio 0.2712, byte miss ratio 0.2712
cdn1_allcolo.ns1051 S3FIFO-0.9000-1.9000 cache size    37974, 1581840 req, miss ratio 0.2472, byte miss ratio 0.2472
cdn1_allcolo.ns1051 S3FIFO-0.9000-1.9000 cache size    75948, 1581840 req, miss ratio 0.2421, byte miss ratio 0.2421
cdn1_allcolo.ns1051 S3FIFO-0.9000-1.9000 cache size   151896, 1581840 req, miss ratio 0.2405, byte miss ratio 0.2405
cdn1_allcolo.ns1051 S3FIFO-0.9000-1.9000 cache size   303792, 1581840 req, miss ratio 0.2401, byte miss ratio 0.2401
cdn1_allcolo.ns1051 S3FIFO-0.9500-0.9000 cache size      379, 1581840 req, miss ratio 0.4820, byte miss ratio 0.4820
cdn1_allcolo.ns1051 S3FIFO-0.9500-0.9000 cache size     1139, 1581840 req, miss ratio 0.3970, byte miss ratio 0.3970
cdn1_allcolo.ns1051 S3FIFO-0.9500-0.9000 cache size     3797, 1581840 req, miss ratio 0.3225, byte miss ratio 0.3225
cdn1_allcolo.ns1051 S3FIFO-0.9500-0.9000 cache size    11392, 1581840 req, miss ratio 0.2772, byte miss ratio 0.2772
cdn1_allcolo.ns1051 S3FIFO-0.9500-0.9000 cache size    37974, 1581840 req, miss ratio 0.2504, byte miss ratio 0.2504
cdn1_allcolo.ns1051 S3FIFO-0.9500-0.9000 cache size    75948, 1581840 req, miss ratio 0.2433, byte miss ratio 0.2433
cdn1_allcolo.ns1051 S3FIFO-0.9500-0.9000 cache size   151896, 1581840 req, miss ratio 0.2406, byte miss ratio 0.2406
