cdn1_allcolo.ns442 S3FIFO-0.3500-1.9000 cache size       11, 25245113 req, miss ratio 0.7623, byte miss ratio 0.7623
cdn1_allcolo.ns442 S3FIFO-0.3500-1.9000 cache size       33, 25245113 req, miss ratio 0.6120, byte miss ratio 0.6120
cdn1_allcolo.ns442 S3FIFO-0.3500-1.9000 cache size      111, 25245113 req, miss ratio 0.3254, byte miss ratio 0.3254
cdn1_allcolo.ns442 S3FIFO-0.3500-1.9000 cache size      334, 25245113 req, miss ratio 0.1027, byte miss ratio 0.1027
cdn1_allcolo.ns442 S3FIFO-0.3500-1.9000 cache size     1115, 25245113 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns442 S3FIFO-0.3500-1.9000 cache size     2231, 25245113 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns442 S3FIFO-0.3500-1.9000 cache size     4462, 25245113 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns442 S3FIFO-0.3500-1.9000 cache size     8924, 25245113 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns442 S3FIFO-0.2500-1.9000 cache size       11, 25245113 req, miss ratio 0.7534, byte miss ratio 0.7534
cdn1_allcolo.ns442 S3FIFO-0.2500-1.9000 cache size       33, 25245113 req, miss ratio 0.5978, byte miss ratio 0.5978
cdn1_allcolo.ns442 S3FIFO-0.2500-1.9000 cache size      111, 25245113 req, miss ratio 0.3112, byte miss ratio 0.3112
cdn1_allcolo.ns442 S3FIFO-0.2500-1.9000 cache size      334, 25245113 req, miss ratio 0.0965, byte miss ratio 0.0965
cdn1_allcolo.ns442 S3FIFO-0.2500-1.9000 cache size     1115, 25245113 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns442 S3FIFO-0.2500-1.9000 cache size     2231, 25245113 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns442 S3FIFO-0.2500-1.9000 cache size     4462, 25245113 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns442 S3FIFO-0.2500-1.9000 cache size     8924, 25245113 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns442 S3FIFO-0.0010-1.9000 cache size       11, 25245113 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns442 S3FIFO-0.0010-1.9000 cache size       33, 25245113 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns442 S3FIFO-0.0010-1.9000 cache size      111, 25245113 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns442 S3FIFO-0.0010-1.9000 cache size      334, 25245113 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns442 S3FIFO-0.0010-1.9000 cache size     1115, 25245113 req, miss ratio 0.0213, byte miss ratio 0.0213
cdn1_allcolo.ns442 S3FIFO-0.0010-1.9000 cache size     2231, 25245113 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns442 S3FIFO-0.0010-1.9000 cache size     4462, 25245113 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns442 S3FIFO-0.0010-1.9000 cache size     8924, 25245113 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns442 S3FIFO-0.8500-1.9000 cache size       11, 25245113 req, miss ratio 0.8299, byte miss ratio 0.8299
cdn1_allcolo.ns442 S3FIFO-0.8500-1.9000 cache size       33, 25245113 req, miss ratio 0.6865, byte miss ratio 0.6865
cdn1_allcolo.ns442 S3FIFO-0.8500-1.9000 cache size      111, 25245113 req, miss ratio 0.3957, byte miss ratio 0.3957
