cdn1_colo28.ns2266 S3FIFO-0.0250-0.9000 cache size       15, 2307294 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2266 S3FIFO-0.0250-0.9000 cache size       47, 2307294 req, miss ratio 0.4859, byte miss ratio 0.4859
cdn1_colo28.ns2266 S3FIFO-0.0250-0.9000 cache size      158, 2307294 req, miss ratio 0.4148, byte miss ratio 0.4148
cdn1_colo28.ns2266 S3FIFO-0.0250-0.9000 cache size      316, 2307294 req, miss ratio 0.2037, byte miss ratio 0.2037
cdn1_colo28.ns2266 S3FIFO-0.0250-0.9000 cache size      633, 2307294 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns2266 S3FIFO-0.0250-0.9000 cache size     1266, 2307294 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2266 S3FIFO-0.1500-1.9000 cache size       15, 2307294 req, miss ratio 0.4962, byte miss ratio 0.4962
cdn1_colo28.ns2266 S3FIFO-0.1500-1.9000 cache size       47, 2307294 req, miss ratio 0.4788, byte miss ratio 0.4788
cdn1_colo28.ns2266 S3FIFO-0.1500-1.9000 cache size      158, 2307294 req, miss ratio 0.4208, byte miss ratio 0.4208
cdn1_colo28.ns2266 S3FIFO-0.1500-1.9000 cache size      316, 2307294 req, miss ratio 0.2524, byte miss ratio 0.2524
cdn1_colo28.ns2266 S3FIFO-0.1500-1.9000 cache size      633, 2307294 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_colo28.ns2266 S3FIFO-0.1500-1.9000 cache size     1266, 2307294 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2266 S3FIFO-0.9900-1.9000 cache size       15, 2307294 req, miss ratio 0.4916, byte miss ratio 0.4916
cdn1_colo28.ns2266 S3FIFO-0.9900-1.9000 cache size       47, 2307294 req, miss ratio 0.4789, byte miss ratio 0.4789
