cdn1_colo28.ns1050 S3FIFO-0.6000-1.9000 cache size        5, 1796791 req, miss ratio 0.3820, byte miss ratio 0.3820
cdn1_colo28.ns1050 S3FIFO-0.0500-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0250-0.9000 cache size        5, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0250-0.9000 cache size       15, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0250-0.9000 cache size       51, 1796791 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns1050 S3FIFO-0.0250-0.9000 cache size      155, 1796791 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns1050 S3FIFO-0.0250-0.9000 cache size      517, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.0250-0.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.0250-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0250-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0100-0.9000 cache size        5, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0100-0.9000 cache size       15, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0100-0.9000 cache size       51, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0100-0.9000 cache size      155, 1796791 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns1050 S3FIFO-0.0100-0.9000 cache size      517, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.0100-0.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.0100-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0100-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.4500-1.9000 cache size        5, 1796791 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_colo28.ns1050 S3FIFO-0.4500-1.9000 cache size       15, 1796791 req, miss ratio 0.1804, byte miss ratio 0.1804
cdn1_colo28.ns1050 S3FIFO-0.4500-1.9000 cache size       51, 1796791 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns1050 S3FIFO-0.4500-1.9000 cache size      155, 1796791 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns1050 S3FIFO-0.4500-1.9000 cache size      517, 1796791 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns1050 S3FIFO-0.4500-1.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.4500-1.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.4500-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.1500-1.9000 cache size        5, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.1500-1.9000 cache size       15, 1796791 req, miss ratio 0.1631, byte miss ratio 0.1631
cdn1_colo28.ns1050 S3FIFO-0.1500-1.9000 cache size       51, 1796791 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns1050 S3FIFO-0.1500-1.9000 cache size      155, 1796791 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns1050 S3FIFO-0.1500-1.9000 cache size      517, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.1500-1.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.1500-1.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.1500-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.8000-0.9000 cache size        5, 1796791 req, miss ratio 0.3795, byte miss ratio 0.3795
cdn1_colo28.ns1050 S3FIFO-0.8000-0.9000 cache size       15, 1796791 req, miss ratio 0.1958, byte miss ratio 0.1958
cdn1_colo28.ns1050 S3FIFO-0.8000-0.9000 cache size       51, 1796791 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_colo28.ns1050 S3FIFO-0.8000-0.9000 cache size      155, 1796791 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1050 S3FIFO-0.8000-0.9000 cache size      517, 1796791 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns1050 S3FIFO-0.8000-0.9000 cache size     1035, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.8000-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.8000-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.5000-0.9000 cache size        5, 1796791 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_colo28.ns1050 S3FIFO-0.5000-0.9000 cache size       15, 1796791 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_colo28.ns1050 S3FIFO-0.5000-0.9000 cache size       51, 1796791 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns1050 S3FIFO-0.5000-0.9000 cache size      155, 1796791 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns1050 S3FIFO-0.5000-0.9000 cache size      517, 1796791 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns1050 S3FIFO-0.5000-0.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.5000-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.5000-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.5500-0.9000 cache size        5, 1796791 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_colo28.ns1050 S3FIFO-0.5500-0.9000 cache size       15, 1796791 req, miss ratio 0.1883, byte miss ratio 0.1883
cdn1_colo28.ns1050 S3FIFO-0.5500-0.9000 cache size       51, 1796791 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_colo28.ns1050 S3FIFO-0.5500-0.9000 cache size      155, 1796791 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns1050 S3FIFO-0.5500-0.9000 cache size      517, 1796791 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns1050 S3FIFO-0.5500-0.9000 cache size     1035, 1796791 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns1050 S3FIFO-0.5500-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.5500-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.4500-0.9000 cache size        5, 1796791 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_colo28.ns1050 S3FIFO-0.4500-0.9000 cache size       15, 1796791 req, miss ratio 0.1804, byte miss ratio 0.1804
cdn1_colo28.ns1050 S3FIFO-0.4500-0.9000 cache size       51, 1796791 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns1050 S3FIFO-0.4500-0.9000 cache size      155, 1796791 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns1050 S3FIFO-0.4500-0.9000 cache size      517, 1796791 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns1050 S3FIFO-0.4500-0.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.4500-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.4500-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0250-1.9000 cache size        5, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0250-1.9000 cache size       15, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0250-1.9000 cache size       51, 1796791 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns1050 S3FIFO-0.0250-1.9000 cache size      155, 1796791 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns1050 S3FIFO-0.0250-1.9000 cache size      517, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.0250-1.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.0250-1.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0250-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.5000-1.9000 cache size        5, 1796791 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_colo28.ns1050 S3FIFO-0.5000-1.9000 cache size       15, 1796791 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_colo28.ns1050 S3FIFO-0.5000-1.9000 cache size       51, 1796791 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns1050 S3FIFO-0.5000-1.9000 cache size      155, 1796791 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns1050 S3FIFO-0.5000-1.9000 cache size      517, 1796791 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns1050 S3FIFO-0.5000-1.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.5000-1.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.5000-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.3000-1.9000 cache size        5, 1796791 req, miss ratio 0.3768, byte miss ratio 0.3768
cdn1_colo28.ns1050 S3FIFO-0.3000-1.9000 cache size       15, 1796791 req, miss ratio 0.1709, byte miss ratio 0.1709
cdn1_colo28.ns1050 S3FIFO-0.3000-1.9000 cache size       51, 1796791 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns1050 S3FIFO-0.3000-1.9000 cache size      155, 1796791 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns1050 S3FIFO-0.3000-1.9000 cache size      517, 1796791 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns1050 S3FIFO-0.3000-1.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.3000-1.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.3000-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.8500-1.9000 cache size        5, 1796791 req, miss ratio 0.3795, byte miss ratio 0.3795
cdn1_colo28.ns1050 S3FIFO-0.8500-1.9000 cache size       15, 1796791 req, miss ratio 0.1958, byte miss ratio 0.1958
cdn1_colo28.ns1050 S3FIFO-0.8500-1.9000 cache size       51, 1796791 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_colo28.ns1050 S3FIFO-0.8500-1.9000 cache size      155, 1796791 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns1050 S3FIFO-0.8500-1.9000 cache size      517, 1796791 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns1050 S3FIFO-0.8500-1.9000 cache size     1035, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.8500-1.9000 cache size     2070, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.8500-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0050-0.9000 cache size        5, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0050-0.9000 cache size       15, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0050-0.9000 cache size       51, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0050-0.9000 cache size      155, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0050-0.9000 cache size      517, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.0050-0.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.0050-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0050-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.9500-0.9000 cache size        5, 1796791 req, miss ratio 0.3795, byte miss ratio 0.3795
cdn1_colo28.ns1050 S3FIFO-0.9500-0.9000 cache size       15, 1796791 req, miss ratio 0.1989, byte miss ratio 0.1989
cdn1_colo28.ns1050 S3FIFO-0.9500-0.9000 cache size       51, 1796791 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns1050 S3FIFO-0.9500-0.9000 cache size      155, 1796791 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns1050 S3FIFO-0.9500-0.9000 cache size      517, 1796791 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns1050 S3FIFO-0.9500-0.9000 cache size     1035, 1796791 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns1050 S3FIFO-0.9500-0.9000 cache size     2070, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.9500-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.4000-0.9000 cache size        5, 1796791 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_colo28.ns1050 S3FIFO-0.4000-0.9000 cache size       15, 1796791 req, miss ratio 0.1804, byte miss ratio 0.1804
cdn1_colo28.ns1050 S3FIFO-0.4000-0.9000 cache size       51, 1796791 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_colo28.ns1050 S3FIFO-0.4000-0.9000 cache size      155, 1796791 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_colo28.ns1050 S3FIFO-0.4000-0.9000 cache size      517, 1796791 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns1050 S3FIFO-0.4000-0.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.4000-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.4000-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.2000-1.9000 cache size        5, 1796791 req, miss ratio 0.3768, byte miss ratio 0.3768
cdn1_colo28.ns1050 S3FIFO-0.2000-1.9000 cache size       15, 1796791 req, miss ratio 0.1668, byte miss ratio 0.1668
cdn1_colo28.ns1050 S3FIFO-0.2000-1.9000 cache size       51, 1796791 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_colo28.ns1050 S3FIFO-0.2000-1.9000 cache size      155, 1796791 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns1050 S3FIFO-0.2000-1.9000 cache size      517, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.2000-1.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.2000-1.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.2000-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.9500-1.9000 cache size        5, 1796791 req, miss ratio 0.3795, byte miss ratio 0.3795
cdn1_colo28.ns1050 S3FIFO-0.9500-1.9000 cache size       15, 1796791 req, miss ratio 0.1989, byte miss ratio 0.1989
cdn1_colo28.ns1050 S3FIFO-0.9500-1.9000 cache size       51, 1796791 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns1050 S3FIFO-0.9500-1.9000 cache size      155, 1796791 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns1050 S3FIFO-0.9500-1.9000 cache size      517, 1796791 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns1050 S3FIFO-0.9500-1.9000 cache size     1035, 1796791 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns1050 S3FIFO-0.9500-1.9000 cache size     2070, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.9500-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.6500-0.9000 cache size        5, 1796791 req, miss ratio 0.3820, byte miss ratio 0.3820
cdn1_colo28.ns1050 S3FIFO-0.6500-0.9000 cache size       15, 1796791 req, miss ratio 0.1910, byte miss ratio 0.1910
cdn1_colo28.ns1050 S3FIFO-0.6500-0.9000 cache size       51, 1796791 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_colo28.ns1050 S3FIFO-0.6500-0.9000 cache size      155, 1796791 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns1050 S3FIFO-0.6500-0.9000 cache size      517, 1796791 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns1050 S3FIFO-0.6500-0.9000 cache size     1035, 1796791 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns1050 S3FIFO-0.6500-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.6500-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0050-1.9000 cache size        5, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0050-1.9000 cache size       15, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0050-1.9000 cache size       51, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0050-1.9000 cache size      155, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.0050-1.9000 cache size      517, 1796791 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1050 S3FIFO-0.0050-1.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.0050-1.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.0050-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.6000-0.9000 cache size        5, 1796791 req, miss ratio 0.3820, byte miss ratio 0.3820
cdn1_colo28.ns1050 S3FIFO-0.6000-0.9000 cache size       15, 1796791 req, miss ratio 0.1910, byte miss ratio 0.1910
cdn1_colo28.ns1050 S3FIFO-0.6000-0.9000 cache size       51, 1796791 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_colo28.ns1050 S3FIFO-0.6000-0.9000 cache size      155, 1796791 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns1050 S3FIFO-0.6000-0.9000 cache size      517, 1796791 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns1050 S3FIFO-0.6000-0.9000 cache size     1035, 1796791 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns1050 S3FIFO-0.6000-0.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.6000-0.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.4000-1.9000 cache size        5, 1796791 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_colo28.ns1050 S3FIFO-0.4000-1.9000 cache size       15, 1796791 req, miss ratio 0.1804, byte miss ratio 0.1804
cdn1_colo28.ns1050 S3FIFO-0.4000-1.9000 cache size       51, 1796791 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_colo28.ns1050 S3FIFO-0.4000-1.9000 cache size      155, 1796791 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_colo28.ns1050 S3FIFO-0.4000-1.9000 cache size      517, 1796791 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns1050 S3FIFO-0.4000-1.9000 cache size     1035, 1796791 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns1050 S3FIFO-0.4000-1.9000 cache size     2070, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.4000-1.9000 cache size     4140, 1796791 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1050 S3FIFO-0.1000-0.9000 cache size        5, 1796791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1050 S3FIFO-0.1000-0.9000 cache size       15, 1796791 req, miss ratio 0.1595, byte miss ratio 0.1595
cdn1_colo28.ns1050 S3FIFO-0.1000-0.9000 cache size       51, 1796791 req, miss ratio 0.0100, byte miss ratio 0.0100
