cdn1_colo28.ns525 S3FIFO-0.6000-1.9000 cache size       37, 1070397 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_colo28.ns525 S3FIFO-0.6000-1.9000 cache size      112, 1070397 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_colo28.ns525 S3FIFO-0.6000-1.9000 cache size      374, 1070397 req, miss ratio 0.0356, byte miss ratio 0.0356
cdn1_colo28.ns525 S3FIFO-0.6000-1.9000 cache size     1122, 1070397 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_colo28.ns525 S3FIFO-0.6000-1.9000 cache size     3740, 1070397 req, miss ratio 0.0351, byte miss ratio 0.0351
cdn1_colo28.ns525 S3FIFO-0.6000-1.9000 cache size     7481, 1070397 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns525 S3FIFO-0.6000-1.9000 cache size    14962, 1070397 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns525 S3FIFO-0.6000-1.9000 cache size    29924, 1070397 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns525 S3FIFO-0.4500-0.9000 cache size       37, 1070397 req, miss ratio 0.0911, byte miss ratio 0.0911
cdn1_colo28.ns525 S3FIFO-0.4500-0.9000 cache size      112, 1070397 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_colo28.ns525 S3FIFO-0.4500-0.9000 cache size      374, 1070397 req, miss ratio 0.0356, byte miss ratio 0.0356
cdn1_colo28.ns525 S3FIFO-0.4500-0.9000 cache size     1122, 1070397 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_colo28.ns525 S3FIFO-0.4500-0.9000 cache size     3740, 1070397 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_colo28.ns525 S3FIFO-0.4500-0.9000 cache size     7481, 1070397 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns525 S3FIFO-0.4500-0.9000 cache size    14962, 1070397 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns525 S3FIFO-0.4500-0.9000 cache size    29924, 1070397 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns525 S3FIFO-0.9000-1.9000 cache size       37, 1070397 req, miss ratio 0.1342, byte miss ratio 0.1342
cdn1_colo28.ns525 S3FIFO-0.9000-1.9000 cache size      112, 1070397 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_colo28.ns525 S3FIFO-0.9000-1.9000 cache size      374, 1070397 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_colo28.ns525 S3FIFO-0.9000-1.9000 cache size     1122, 1070397 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_colo28.ns525 S3FIFO-0.9000-1.9000 cache size     3740, 1070397 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_colo28.ns525 S3FIFO-0.9000-1.9000 cache size     7481, 1070397 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns525 S3FIFO-0.9000-1.9000 cache size    14962, 1070397 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns525 S3FIFO-0.9000-1.9000 cache size    29924, 1070397 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns525 S3FIFO-0.8500-0.9000 cache size       37, 1070397 req, miss ratio 0.1296, byte miss ratio 0.1296
cdn1_colo28.ns525 S3FIFO-0.8500-0.9000 cache size      112, 1070397 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_colo28.ns525 S3FIFO-0.8500-0.9000 cache size      374, 1070397 req, miss ratio 0.0376, byte miss ratio 0.0376
cdn1_colo28.ns525 S3FIFO-0.8500-0.9000 cache size     1122, 1070397 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_colo28.ns525 S3FIFO-0.8500-0.9000 cache size     3740, 1070397 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_colo28.ns525 S3FIFO-0.8500-0.9000 cache size     7481, 1070397 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns525 S3FIFO-0.8500-0.9000 cache size    14962, 1070397 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns525 S3FIFO-0.8500-0.9000 cache size    29924, 1070397 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns525 S3FIFO-0.7000-1.9000 cache size       37, 1070397 req, miss ratio 0.1130, byte miss ratio 0.1130
cdn1_colo28.ns525 S3FIFO-0.7000-1.9000 cache size      112, 1070397 req, miss ratio 0.0457, byte miss ratio 0.0457
