cdn1_colo28.ns2474 S3FIFO-0.0100-0.9000 cache size      224, 1095368 req, miss ratio 0.7285, byte miss ratio 0.7285
cdn1_colo28.ns2474 S3FIFO-0.0100-0.9000 cache size      674, 1095368 req, miss ratio 0.6090, byte miss ratio 0.6090
cdn1_colo28.ns2474 S3FIFO-0.0100-0.9000 cache size     2249, 1095368 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns2474 S3FIFO-0.0100-0.9000 cache size     6748, 1095368 req, miss ratio 0.3620, byte miss ratio 0.3620
cdn1_colo28.ns2474 S3FIFO-0.0100-0.9000 cache size    22496, 1095368 req, miss ratio 0.2726, byte miss ratio 0.2726
cdn1_colo28.ns2474 S3FIFO-0.0100-0.9000 cache size    44992, 1095368 req, miss ratio 0.2428, byte miss ratio 0.2428
cdn1_colo28.ns2474 S3FIFO-0.0100-0.9000 cache size    89984, 1095368 req, miss ratio 0.2259, byte miss ratio 0.2259
cdn1_colo28.ns2474 S3FIFO-0.0100-0.9000 cache size   179968, 1095368 req, miss ratio 0.2086, byte miss ratio 0.2086
cdn1_colo28.ns2474 S3FIFO-0.8000-1.9000 cache size      224, 1095368 req, miss ratio 0.7732, byte miss ratio 0.7732
cdn1_colo28.ns2474 S3FIFO-0.8000-1.9000 cache size      674, 1095368 req, miss ratio 0.6826, byte miss ratio 0.6826
cdn1_colo28.ns2474 S3FIFO-0.8000-1.9000 cache size     2249, 1095368 req, miss ratio 0.5423, byte miss ratio 0.5423
cdn1_colo28.ns2474 S3FIFO-0.8000-1.9000 cache size     6748, 1095368 req, miss ratio 0.4154, byte miss ratio 0.4154
cdn1_colo28.ns2474 S3FIFO-0.8000-1.9000 cache size    22496, 1095368 req, miss ratio 0.3050, byte miss ratio 0.3050
cdn1_colo28.ns2474 S3FIFO-0.8000-1.9000 cache size    44992, 1095368 req, miss ratio 0.2579, byte miss ratio 0.2579
cdn1_colo28.ns2474 S3FIFO-0.8000-1.9000 cache size    89984, 1095368 req, miss ratio 0.2266, byte miss ratio 0.2266
cdn1_colo28.ns2474 S3FIFO-0.8000-1.9000 cache size   179968, 1095368 req, miss ratio 0.2090, byte miss ratio 0.2090
cdn1_colo28.ns2474 S3FIFO-0.3500-0.9000 cache size      224, 1095368 req, miss ratio 0.7407, byte miss ratio 0.7407
cdn1_colo28.ns2474 S3FIFO-0.3500-0.9000 cache size      674, 1095368 req, miss ratio 0.6278, byte miss ratio 0.6278
cdn1_colo28.ns2474 S3FIFO-0.3500-0.9000 cache size     2249, 1095368 req, miss ratio 0.4887, byte miss ratio 0.4887
