tencentBlock.ns2230 S3FIFO-0.5500-0.9000 cache size     5352, 29603965 req, miss ratio 0.7516, byte miss ratio 0.7516
tencentBlock.ns2230 S3FIFO-0.5500-0.9000 cache size    16058, 29603965 req, miss ratio 0.6914, byte miss ratio 0.6914
tencentBlock.ns2230 S3FIFO-0.5500-0.9000 cache size    53528, 29603965 req, miss ratio 0.6531, byte miss ratio 0.6531
tencentBlock.ns2230 S3FIFO-0.5500-0.9000 cache size   160584, 29603965 req, miss ratio 0.5921, byte miss ratio 0.5921
tencentBlock.ns2230 S3FIFO-0.5500-0.9000 cache size   535281, 29603965 req, miss ratio 0.4815, byte miss ratio 0.4815
tencentBlock.ns2230 S3FIFO-0.5500-0.9000 cache size  1070563, 29603965 req, miss ratio 0.3826, byte miss ratio 0.3826
tencentBlock.ns2230 S3FIFO-0.5500-0.9000 cache size  2141126, 29603965 req, miss ratio 0.2512, byte miss ratio 0.2512
tencentBlock.ns2230 S3FIFO-0.5500-0.9000 cache size  4282252, 29603965 req, miss ratio 0.1841, byte miss ratio 0.1841
tencentBlock.ns2230 S3FIFO-0.6000-1.9000 cache size     5352, 29603965 req, miss ratio 0.7510, byte miss ratio 0.7510
tencentBlock.ns2230 S3FIFO-0.6000-1.9000 cache size    16058, 29603965 req, miss ratio 0.6942, byte miss ratio 0.6942
tencentBlock.ns2230 S3FIFO-0.6000-1.9000 cache size    53528, 29603965 req, miss ratio 0.6527, byte miss ratio 0.6527
tencentBlock.ns2230 S3FIFO-0.6000-1.9000 cache size   160584, 29603965 req, miss ratio 0.5998, byte miss ratio 0.5998
tencentBlock.ns2230 S3FIFO-0.6000-1.9000 cache size   535281, 29603965 req, miss ratio 0.4884, byte miss ratio 0.4884
tencentBlock.ns2230 S3FIFO-0.6000-1.9000 cache size  1070563, 29603965 req, miss ratio 0.3871, byte miss ratio 0.3871
tencentBlock.ns2230 S3FIFO-0.6000-1.9000 cache size  2141126, 29603965 req, miss ratio 0.2559, byte miss ratio 0.2559
tencentBlock.ns2230 S3FIFO-0.6000-1.9000 cache size  4282252, 29603965 req, miss ratio 0.1847, byte miss ratio 0.1847
tencentBlock.ns2230 S3FIFO-0.3000-1.9000 cache size     5352, 29603965 req, miss ratio 0.7471, byte miss ratio 0.7471
tencentBlock.ns2230 S3FIFO-0.3000-1.9000 cache size    16058, 29603965 req, miss ratio 0.6836, byte miss ratio 0.6836
tencentBlock.ns2230 S3FIFO-0.3000-1.9000 cache size    53528, 29603965 req, miss ratio 0.6435, byte miss ratio 0.6435
tencentBlock.ns2230 S3FIFO-0.3000-1.9000 cache size   160584, 29603965 req, miss ratio 0.5797, byte miss ratio 0.5797
tencentBlock.ns2230 S3FIFO-0.3000-1.9000 cache size   535281, 29603965 req, miss ratio 0.4719, byte miss ratio 0.4719
tencentBlock.ns2230 S3FIFO-0.3000-1.9000 cache size  1070563, 29603965 req, miss ratio 0.3631, byte miss ratio 0.3631
tencentBlock.ns2230 S3FIFO-0.3000-1.9000 cache size  2141126, 29603965 req, miss ratio 0.2317, byte miss ratio 0.2317
tencentBlock.ns2230 S3FIFO-0.3000-1.9000 cache size  4282252, 29603965 req, miss ratio 0.1836, byte miss ratio 0.1836
tencentBlock.ns2230 S3FIFO-0.1500-0.9000 cache size     5352, 29603965 req, miss ratio 0.7531, byte miss ratio 0.7531
tencentBlock.ns2230 S3FIFO-0.1500-0.9000 cache size    16058, 29603965 req, miss ratio 0.6858, byte miss ratio 0.6858
tencentBlock.ns2230 S3FIFO-0.1500-0.9000 cache size    53528, 29603965 req, miss ratio 0.6457, byte miss ratio 0.6457
tencentBlock.ns2230 S3FIFO-0.1500-0.9000 cache size   160584, 29603965 req, miss ratio 0.5719, byte miss ratio 0.5719
tencentBlock.ns2230 S3FIFO-0.1500-0.9000 cache size   535281, 29603965 req, miss ratio 0.4608, byte miss ratio 0.4608
tencentBlock.ns2230 S3FIFO-0.1500-0.9000 cache size  1070563, 29603965 req, miss ratio 0.3445, byte miss ratio 0.3445
tencentBlock.ns2230 S3FIFO-0.1500-0.9000 cache size  2141126, 29603965 req, miss ratio 0.2245, byte miss ratio 0.2245
