cdn1_colo28.ns629 S3FIFO-0.1500-1.9000 cache size     2177, 3722658 req, miss ratio 0.7239, byte miss ratio 0.7239
cdn1_colo28.ns629 S3FIFO-0.0010-0.9000 cache size    65334, 3722658 req, miss ratio 0.6787, byte miss ratio 0.6787
cdn1_colo28.ns629 S3FIFO-0.0010-0.9000 cache size   217780, 3722658 req, miss ratio 0.6402, byte miss ratio 0.6402
cdn1_colo28.ns629 S3FIFO-0.0010-0.9000 cache size   435560, 3722658 req, miss ratio 0.5925, byte miss ratio 0.5925
cdn1_colo28.ns629 S3FIFO-0.0010-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0010-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.8000-1.9000 cache size     2177, 3722658 req, miss ratio 0.7453, byte miss ratio 0.7453
cdn1_colo28.ns629 S3FIFO-0.8000-1.9000 cache size     6533, 3722658 req, miss ratio 0.6505, byte miss ratio 0.6505
cdn1_colo28.ns629 S3FIFO-0.8000-1.9000 cache size    21778, 3722658 req, miss ratio 0.6011, byte miss ratio 0.6011
cdn1_colo28.ns629 S3FIFO-0.8000-1.9000 cache size    65334, 3722658 req, miss ratio 0.5901, byte miss ratio 0.5901
cdn1_colo28.ns629 S3FIFO-0.8000-1.9000 cache size   217780, 3722658 req, miss ratio 0.5858, byte miss ratio 0.5858
cdn1_colo28.ns629 S3FIFO-0.8000-1.9000 cache size   435560, 3722658 req, miss ratio 0.5851, byte miss ratio 0.5851
cdn1_colo28.ns629 S3FIFO-0.8000-1.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.8000-1.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.3500-0.9000 cache size     2177, 3722658 req, miss ratio 0.7219, byte miss ratio 0.7219
cdn1_colo28.ns629 S3FIFO-0.3500-0.9000 cache size     6533, 3722658 req, miss ratio 0.6569, byte miss ratio 0.6569
cdn1_colo28.ns629 S3FIFO-0.3500-0.9000 cache size    21778, 3722658 req, miss ratio 0.6086, byte miss ratio 0.6086
cdn1_colo28.ns629 S3FIFO-0.3500-0.9000 cache size    65334, 3722658 req, miss ratio 0.5920, byte miss ratio 0.5920
cdn1_colo28.ns629 S3FIFO-0.3500-0.9000 cache size   217780, 3722658 req, miss ratio 0.5867, byte miss ratio 0.5867
cdn1_colo28.ns629 S3FIFO-0.3500-0.9000 cache size   435560, 3722658 req, miss ratio 0.5854, byte miss ratio 0.5854
cdn1_colo28.ns629 S3FIFO-0.3500-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.3500-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.7000-1.9000 cache size     2177, 3722658 req, miss ratio 0.7338, byte miss ratio 0.7338
cdn1_colo28.ns629 S3FIFO-0.7000-1.9000 cache size     6533, 3722658 req, miss ratio 0.6463, byte miss ratio 0.6463
cdn1_colo28.ns629 S3FIFO-0.7000-1.9000 cache size    21778, 3722658 req, miss ratio 0.6002, byte miss ratio 0.6002
cdn1_colo28.ns629 S3FIFO-0.7000-1.9000 cache size    65334, 3722658 req, miss ratio 0.5899, byte miss ratio 0.5899
cdn1_colo28.ns629 S3FIFO-0.7000-1.9000 cache size   217780, 3722658 req, miss ratio 0.5860, byte miss ratio 0.5860
cdn1_colo28.ns629 S3FIFO-0.7000-1.9000 cache size   435560, 3722658 req, miss ratio 0.5852, byte miss ratio 0.5852
cdn1_colo28.ns629 S3FIFO-0.7000-1.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.7000-1.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.5000-0.9000 cache size     2177, 3722658 req, miss ratio 0.7222, byte miss ratio 0.7222
cdn1_colo28.ns629 S3FIFO-0.5000-0.9000 cache size     6533, 3722658 req, miss ratio 0.6488, byte miss ratio 0.6488
cdn1_colo28.ns629 S3FIFO-0.5000-0.9000 cache size    21778, 3722658 req, miss ratio 0.6021, byte miss ratio 0.6021
cdn1_colo28.ns629 S3FIFO-0.5000-0.9000 cache size    65334, 3722658 req, miss ratio 0.5906, byte miss ratio 0.5906
cdn1_colo28.ns629 S3FIFO-0.5000-0.9000 cache size   217780, 3722658 req, miss ratio 0.5863, byte miss ratio 0.5863
cdn1_colo28.ns629 S3FIFO-0.5000-0.9000 cache size   435560, 3722658 req, miss ratio 0.5852, byte miss ratio 0.5852
cdn1_colo28.ns629 S3FIFO-0.5000-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.5000-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0100-0.9000 cache size     2177, 3722658 req, miss ratio 0.7508, byte miss ratio 0.7508
cdn1_colo28.ns629 S3FIFO-0.0100-0.9000 cache size     6533, 3722658 req, miss ratio 0.7075, byte miss ratio 0.7075
cdn1_colo28.ns629 S3FIFO-0.0100-0.9000 cache size    21778, 3722658 req, miss ratio 0.6834, byte miss ratio 0.6834
cdn1_colo28.ns629 S3FIFO-0.0100-0.9000 cache size    65334, 3722658 req, miss ratio 0.6590, byte miss ratio 0.6590
cdn1_colo28.ns629 S3FIFO-0.0100-0.9000 cache size   217780, 3722658 req, miss ratio 0.6172, byte miss ratio 0.6172
cdn1_colo28.ns629 S3FIFO-0.0100-0.9000 cache size   435560, 3722658 req, miss ratio 0.5886, byte miss ratio 0.5886
cdn1_colo28.ns629 S3FIFO-0.0100-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0100-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.9500-0.9000 cache size     2177, 3722658 req, miss ratio 0.7678, byte miss ratio 0.7678
cdn1_colo28.ns629 S3FIFO-0.9500-0.9000 cache size     6533, 3722658 req, miss ratio 0.6693, byte miss ratio 0.6693
cdn1_colo28.ns629 S3FIFO-0.9500-0.9000 cache size    21778, 3722658 req, miss ratio 0.6061, byte miss ratio 0.6061
cdn1_colo28.ns629 S3FIFO-0.9500-0.9000 cache size    65334, 3722658 req, miss ratio 0.5914, byte miss ratio 0.5914
cdn1_colo28.ns629 S3FIFO-0.9500-0.9000 cache size   217780, 3722658 req, miss ratio 0.5856, byte miss ratio 0.5856
cdn1_colo28.ns629 S3FIFO-0.9500-0.9000 cache size   435560, 3722658 req, miss ratio 0.5851, byte miss ratio 0.5851
cdn1_colo28.ns629 S3FIFO-0.9500-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.9500-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0050-0.9000 cache size     2177, 3722658 req, miss ratio 0.7533, byte miss ratio 0.7533
cdn1_colo28.ns629 S3FIFO-0.0050-0.9000 cache size     6533, 3722658 req, miss ratio 0.7107, byte miss ratio 0.7107
cdn1_colo28.ns629 S3FIFO-0.0050-0.9000 cache size    21778, 3722658 req, miss ratio 0.6888, byte miss ratio 0.6888
cdn1_colo28.ns629 S3FIFO-0.0050-0.9000 cache size    65334, 3722658 req, miss ratio 0.6676, byte miss ratio 0.6676
cdn1_colo28.ns629 S3FIFO-0.0050-0.9000 cache size   217780, 3722658 req, miss ratio 0.6271, byte miss ratio 0.6271
cdn1_colo28.ns629 S3FIFO-0.0050-0.9000 cache size   435560, 3722658 req, miss ratio 0.5901, byte miss ratio 0.5901
cdn1_colo28.ns629 S3FIFO-0.0050-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0050-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.4500-0.9000 cache size     2177, 3722658 req, miss ratio 0.7215, byte miss ratio 0.7215
cdn1_colo28.ns629 S3FIFO-0.4500-0.9000 cache size     6533, 3722658 req, miss ratio 0.6510, byte miss ratio 0.6510
cdn1_colo28.ns629 S3FIFO-0.4500-0.9000 cache size    21778, 3722658 req, miss ratio 0.6035, byte miss ratio 0.6035
cdn1_colo28.ns629 S3FIFO-0.4500-0.9000 cache size    65334, 3722658 req, miss ratio 0.5910, byte miss ratio 0.5910
cdn1_colo28.ns629 S3FIFO-0.4500-0.9000 cache size   217780, 3722658 req, miss ratio 0.5864, byte miss ratio 0.5864
cdn1_colo28.ns629 S3FIFO-0.4500-0.9000 cache size   435560, 3722658 req, miss ratio 0.5853, byte miss ratio 0.5853
cdn1_colo28.ns629 S3FIFO-0.4500-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.4500-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.6500-0.9000 cache size     2177, 3722658 req, miss ratio 0.7282, byte miss ratio 0.7282
cdn1_colo28.ns629 S3FIFO-0.6500-0.9000 cache size     6533, 3722658 req, miss ratio 0.6457, byte miss ratio 0.6457
cdn1_colo28.ns629 S3FIFO-0.6500-0.9000 cache size    21778, 3722658 req, miss ratio 0.6002, byte miss ratio 0.6002
cdn1_colo28.ns629 S3FIFO-0.6500-0.9000 cache size    65334, 3722658 req, miss ratio 0.5899, byte miss ratio 0.5899
cdn1_colo28.ns629 S3FIFO-0.6500-0.9000 cache size   217780, 3722658 req, miss ratio 0.5860, byte miss ratio 0.5860
cdn1_colo28.ns629 S3FIFO-0.6500-0.9000 cache size   435560, 3722658 req, miss ratio 0.5852, byte miss ratio 0.5852
cdn1_colo28.ns629 S3FIFO-0.6500-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.6500-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.2000-0.9000 cache size     2177, 3722658 req, miss ratio 0.7281, byte miss ratio 0.7281
cdn1_colo28.ns629 S3FIFO-0.2000-0.9000 cache size     6533, 3722658 req, miss ratio 0.6704, byte miss ratio 0.6704
cdn1_colo28.ns629 S3FIFO-0.2000-0.9000 cache size    21778, 3722658 req, miss ratio 0.6234, byte miss ratio 0.6234
cdn1_colo28.ns629 S3FIFO-0.2000-0.9000 cache size    65334, 3722658 req, miss ratio 0.5952, byte miss ratio 0.5952
cdn1_colo28.ns629 S3FIFO-0.2000-0.9000 cache size   217780, 3722658 req, miss ratio 0.5879, byte miss ratio 0.5879
cdn1_colo28.ns629 S3FIFO-0.2000-0.9000 cache size   435560, 3722658 req, miss ratio 0.5857, byte miss ratio 0.5857
cdn1_colo28.ns629 S3FIFO-0.2000-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.2000-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.2500-1.9000 cache size     2177, 3722658 req, miss ratio 0.7202, byte miss ratio 0.7202
cdn1_colo28.ns629 S3FIFO-0.2500-1.9000 cache size     6533, 3722658 req, miss ratio 0.6636, byte miss ratio 0.6636
cdn1_colo28.ns629 S3FIFO-0.2500-1.9000 cache size    21778, 3722658 req, miss ratio 0.6168, byte miss ratio 0.6168
cdn1_colo28.ns629 S3FIFO-0.2500-1.9000 cache size    65334, 3722658 req, miss ratio 0.5935, byte miss ratio 0.5935
cdn1_colo28.ns629 S3FIFO-0.2500-1.9000 cache size   217780, 3722658 req, miss ratio 0.5874, byte miss ratio 0.5874
cdn1_colo28.ns629 S3FIFO-0.2500-1.9000 cache size   435560, 3722658 req, miss ratio 0.5856, byte miss ratio 0.5856
cdn1_colo28.ns629 S3FIFO-0.2500-1.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.2500-1.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0050-1.9000 cache size     2177, 3722658 req, miss ratio 0.7409, byte miss ratio 0.7409
cdn1_colo28.ns629 S3FIFO-0.0050-1.9000 cache size     6533, 3722658 req, miss ratio 0.7063, byte miss ratio 0.7063
cdn1_colo28.ns629 S3FIFO-0.0050-1.9000 cache size    21778, 3722658 req, miss ratio 0.6881, byte miss ratio 0.6881
cdn1_colo28.ns629 S3FIFO-0.0050-1.9000 cache size    65334, 3722658 req, miss ratio 0.6674, byte miss ratio 0.6674
cdn1_colo28.ns629 S3FIFO-0.0050-1.9000 cache size   217780, 3722658 req, miss ratio 0.6271, byte miss ratio 0.6271
cdn1_colo28.ns629 S3FIFO-0.0050-1.9000 cache size   435560, 3722658 req, miss ratio 0.5901, byte miss ratio 0.5901
cdn1_colo28.ns629 S3FIFO-0.0050-1.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0050-1.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.5000-1.9000 cache size     2177, 3722658 req, miss ratio 0.7214, byte miss ratio 0.7214
cdn1_colo28.ns629 S3FIFO-0.5000-1.9000 cache size     6533, 3722658 req, miss ratio 0.6486, byte miss ratio 0.6486
cdn1_colo28.ns629 S3FIFO-0.5000-1.9000 cache size    21778, 3722658 req, miss ratio 0.6020, byte miss ratio 0.6020
cdn1_colo28.ns629 S3FIFO-0.5000-1.9000 cache size    65334, 3722658 req, miss ratio 0.5906, byte miss ratio 0.5906
cdn1_colo28.ns629 S3FIFO-0.5000-1.9000 cache size   217780, 3722658 req, miss ratio 0.5863, byte miss ratio 0.5863
cdn1_colo28.ns629 S3FIFO-0.5000-1.9000 cache size   435560, 3722658 req, miss ratio 0.5852, byte miss ratio 0.5852
cdn1_colo28.ns629 S3FIFO-0.5000-1.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.5000-1.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.3500-1.9000 cache size     2177, 3722658 req, miss ratio 0.7191, byte miss ratio 0.7191
cdn1_colo28.ns629 S3FIFO-0.3500-1.9000 cache size     6533, 3722658 req, miss ratio 0.6560, byte miss ratio 0.6560
cdn1_colo28.ns629 S3FIFO-0.3500-1.9000 cache size    21778, 3722658 req, miss ratio 0.6084, byte miss ratio 0.6084
cdn1_colo28.ns629 S3FIFO-0.3500-1.9000 cache size    65334, 3722658 req, miss ratio 0.5920, byte miss ratio 0.5920
cdn1_colo28.ns629 S3FIFO-0.3500-1.9000 cache size   217780, 3722658 req, miss ratio 0.5867, byte miss ratio 0.5867
cdn1_colo28.ns629 S3FIFO-0.3500-1.9000 cache size   435560, 3722658 req, miss ratio 0.5854, byte miss ratio 0.5854
cdn1_colo28.ns629 S3FIFO-0.3500-1.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.3500-1.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.2500-0.9000 cache size     2177, 3722658 req, miss ratio 0.7253, byte miss ratio 0.7253
cdn1_colo28.ns629 S3FIFO-0.2500-0.9000 cache size     6533, 3722658 req, miss ratio 0.6651, byte miss ratio 0.6651
cdn1_colo28.ns629 S3FIFO-0.2500-0.9000 cache size    21778, 3722658 req, miss ratio 0.6171, byte miss ratio 0.6171
cdn1_colo28.ns629 S3FIFO-0.2500-0.9000 cache size    65334, 3722658 req, miss ratio 0.5936, byte miss ratio 0.5936
cdn1_colo28.ns629 S3FIFO-0.2500-0.9000 cache size   217780, 3722658 req, miss ratio 0.5874, byte miss ratio 0.5874
cdn1_colo28.ns629 S3FIFO-0.2500-0.9000 cache size   435560, 3722658 req, miss ratio 0.5856, byte miss ratio 0.5856
cdn1_colo28.ns629 S3FIFO-0.2500-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.2500-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.9900-0.9000 cache size     2177, 3722658 req, miss ratio 0.7756, byte miss ratio 0.7756
cdn1_colo28.ns629 S3FIFO-0.9900-0.9000 cache size     6533, 3722658 req, miss ratio 0.6779, byte miss ratio 0.6779
cdn1_colo28.ns629 S3FIFO-0.9900-0.9000 cache size    21778, 3722658 req, miss ratio 0.6090, byte miss ratio 0.6090
cdn1_colo28.ns629 S3FIFO-0.9900-0.9000 cache size    65334, 3722658 req, miss ratio 0.5923, byte miss ratio 0.5923
cdn1_colo28.ns629 S3FIFO-0.9900-0.9000 cache size   217780, 3722658 req, miss ratio 0.5858, byte miss ratio 0.5858
cdn1_colo28.ns629 S3FIFO-0.9900-0.9000 cache size   435560, 3722658 req, miss ratio 0.5852, byte miss ratio 0.5852
cdn1_colo28.ns629 S3FIFO-0.9900-0.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.9900-0.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0500-1.9000 cache size     2177, 3722658 req, miss ratio 0.7315, byte miss ratio 0.7315
cdn1_colo28.ns629 S3FIFO-0.0500-1.9000 cache size     6533, 3722658 req, miss ratio 0.6907, byte miss ratio 0.6907
cdn1_colo28.ns629 S3FIFO-0.0500-1.9000 cache size    21778, 3722658 req, miss ratio 0.6598, byte miss ratio 0.6598
cdn1_colo28.ns629 S3FIFO-0.0500-1.9000 cache size    65334, 3722658 req, miss ratio 0.6247, byte miss ratio 0.6247
cdn1_colo28.ns629 S3FIFO-0.0500-1.9000 cache size   217780, 3722658 req, miss ratio 0.5931, byte miss ratio 0.5931
cdn1_colo28.ns629 S3FIFO-0.0500-1.9000 cache size   435560, 3722658 req, miss ratio 0.5864, byte miss ratio 0.5864
cdn1_colo28.ns629 S3FIFO-0.0500-1.9000 cache size   871121, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.0500-1.9000 cache size  1742243, 3722658 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns629 S3FIFO-0.1500-0.9000 cache size     2177, 3722658 req, miss ratio 0.7317, byte miss ratio 0.7317
cdn1_colo28.ns629 S3FIFO-0.1500-0.9000 cache size     6533, 3722658 req, miss ratio 0.6766, byte miss ratio 0.6766
cdn1_colo28.ns629 S3FIFO-0.1500-0.9000 cache size    21778, 3722658 req, miss ratio 0.6321, byte miss ratio 0.6321
cdn1_colo28.ns629 S3FIFO-0.1500-0.9000 cache size    65334, 3722658 req, miss ratio 0.5987, byte miss ratio 0.5987
