cdn1_colo28.ns766 S3FIFO-0.4500-1.9000 cache size       10, 7352544 req, miss ratio 0.1140, byte miss ratio 0.1140
cdn1_colo28.ns766 S3FIFO-0.4500-1.9000 cache size       20, 7352544 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_colo28.ns766 S3FIFO-0.4500-1.9000 cache size       40, 7352544 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns766 S3FIFO-0.4500-1.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.7000-0.9000 cache size       10, 7352544 req, miss ratio 0.1246, byte miss ratio 0.1246
cdn1_colo28.ns766 S3FIFO-0.7000-0.9000 cache size       20, 7352544 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_colo28.ns766 S3FIFO-0.7000-0.9000 cache size       40, 7352544 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns766 S3FIFO-0.7000-0.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.2000-0.9000 cache size       10, 7352544 req, miss ratio 0.1077, byte miss ratio 0.1077
cdn1_colo28.ns766 S3FIFO-0.2000-0.9000 cache size       20, 7352544 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_colo28.ns766 S3FIFO-0.2000-0.9000 cache size       40, 7352544 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns766 S3FIFO-0.2000-0.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.9500-0.9000 cache size       10, 7352544 req, miss ratio 0.1303, byte miss ratio 0.1303
cdn1_colo28.ns766 S3FIFO-0.9500-0.9000 cache size       20, 7352544 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns766 S3FIFO-0.9500-0.9000 cache size       40, 7352544 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns766 S3FIFO-0.9500-0.9000 cache size       80, 7352544 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns766 S3FIFO-0.0050-0.9000 cache size       10, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.0050-0.9000 cache size       20, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.0050-0.9000 cache size       40, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.0050-0.9000 cache size       80, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.7000-1.9000 cache size       10, 7352544 req, miss ratio 0.1241, byte miss ratio 0.1241
cdn1_colo28.ns766 S3FIFO-0.7000-1.9000 cache size       20, 7352544 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_colo28.ns766 S3FIFO-0.7000-1.9000 cache size       40, 7352544 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns766 S3FIFO-0.7000-1.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.0010-0.9000 cache size       10, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.0010-0.9000 cache size       20, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.0010-0.9000 cache size       40, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.0010-0.9000 cache size       80, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.5000-0.9000 cache size       10, 7352544 req, miss ratio 0.1174, byte miss ratio 0.1174
cdn1_colo28.ns766 S3FIFO-0.5000-0.9000 cache size       20, 7352544 req, miss ratio 0.0267, byte miss ratio 0.0267
cdn1_colo28.ns766 S3FIFO-0.5000-0.9000 cache size       40, 7352544 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns766 S3FIFO-0.5000-0.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.3500-1.9000 cache size       10, 7352544 req, miss ratio 0.1108, byte miss ratio 0.1108
cdn1_colo28.ns766 S3FIFO-0.3500-1.9000 cache size       20, 7352544 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns766 S3FIFO-0.3500-1.9000 cache size       40, 7352544 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns766 S3FIFO-0.3500-1.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.9000-0.9000 cache size       10, 7352544 req, miss ratio 0.1303, byte miss ratio 0.1303
cdn1_colo28.ns766 S3FIFO-0.9000-0.9000 cache size       20, 7352544 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_colo28.ns766 S3FIFO-0.9000-0.9000 cache size       40, 7352544 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns766 S3FIFO-0.9000-0.9000 cache size       80, 7352544 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns766 S3FIFO-0.4500-0.9000 cache size       10, 7352544 req, miss ratio 0.1139, byte miss ratio 0.1139
cdn1_colo28.ns766 S3FIFO-0.4500-0.9000 cache size       20, 7352544 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_colo28.ns766 S3FIFO-0.4500-0.9000 cache size       40, 7352544 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns766 S3FIFO-0.4500-0.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.6500-0.9000 cache size       10, 7352544 req, miss ratio 0.1211, byte miss ratio 0.1211
cdn1_colo28.ns766 S3FIFO-0.6500-0.9000 cache size       20, 7352544 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_colo28.ns766 S3FIFO-0.6500-0.9000 cache size       40, 7352544 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns766 S3FIFO-0.6500-0.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.9500-1.9000 cache size       10, 7352544 req, miss ratio 0.1294, byte miss ratio 0.1294
cdn1_colo28.ns766 S3FIFO-0.9500-1.9000 cache size       20, 7352544 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_colo28.ns766 S3FIFO-0.9500-1.9000 cache size       40, 7352544 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns766 S3FIFO-0.9500-1.9000 cache size       80, 7352544 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns766 S3FIFO-0.1500-1.9000 cache size       10, 7352544 req, miss ratio 0.1066, byte miss ratio 0.1066
cdn1_colo28.ns766 S3FIFO-0.1500-1.9000 cache size       20, 7352544 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_colo28.ns766 S3FIFO-0.1500-1.9000 cache size       40, 7352544 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns766 S3FIFO-0.1500-1.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.7500-1.9000 cache size       10, 7352544 req, miss ratio 0.1241, byte miss ratio 0.1241
cdn1_colo28.ns766 S3FIFO-0.7500-1.9000 cache size       20, 7352544 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_colo28.ns766 S3FIFO-0.7500-1.9000 cache size       40, 7352544 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns766 S3FIFO-0.7500-1.9000 cache size       80, 7352544 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns766 S3FIFO-0.0500-1.9000 cache size       10, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.0500-1.9000 cache size       20, 7352544 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_colo28.ns766 S3FIFO-0.0500-1.9000 cache size       40, 7352544 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns766 S3FIFO-0.0500-1.9000 cache size       80, 7352544 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns766 S3FIFO-0.0010-1.9000 cache size       10, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns766 S3FIFO-0.0010-1.9000 cache size       20, 7352544 req, miss ratio 1.0000, byte miss ratio 1.0000
