cdn1_allcolo.ns122 S3FIFO-0.2000-0.9000 cache size      166, 26661775 req, miss ratio 0.7130, byte miss ratio 0.7130
cdn1_allcolo.ns122 S3FIFO-0.2000-0.9000 cache size      498, 26661775 req, miss ratio 0.5860, byte miss ratio 0.5860
cdn1_allcolo.ns122 S3FIFO-0.2000-0.9000 cache size     1663, 26661775 req, miss ratio 0.3519, byte miss ratio 0.3519
cdn1_allcolo.ns122 S3FIFO-0.2000-0.9000 cache size     4989, 26661775 req, miss ratio 0.1370, byte miss ratio 0.1370
cdn1_allcolo.ns122 S3FIFO-0.2000-0.9000 cache size    16632, 26661775 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns122 S3FIFO-0.2000-0.9000 cache size    33265, 26661775 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns122 S3FIFO-0.2000-0.9000 cache size    66530, 26661775 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns122 S3FIFO-0.2000-0.9000 cache size   133061, 26661775 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns122 S3FIFO-0.4000-0.9000 cache size      166, 26661775 req, miss ratio 0.7264, byte miss ratio 0.7264
cdn1_allcolo.ns122 S3FIFO-0.4000-0.9000 cache size      498, 26661775 req, miss ratio 0.6119, byte miss ratio 0.6119
cdn1_allcolo.ns122 S3FIFO-0.4000-0.9000 cache size     1663, 26661775 req, miss ratio 0.3839, byte miss ratio 0.3839
cdn1_allcolo.ns122 S3FIFO-0.4000-0.9000 cache size     4989, 26661775 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_allcolo.ns122 S3FIFO-0.4000-0.9000 cache size    16632, 26661775 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_allcolo.ns122 S3FIFO-0.4000-0.9000 cache size    33265, 26661775 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns122 S3FIFO-0.4000-0.9000 cache size    66530, 26661775 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns122 S3FIFO-0.4000-0.9000 cache size   133061, 26661775 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns122 S3FIFO-0.0100-0.9000 cache size      166, 26661775 req, miss ratio 0.6994, byte miss ratio 0.6994
cdn1_allcolo.ns122 S3FIFO-0.0100-0.9000 cache size      498, 26661775 req, miss ratio 0.5608, byte miss ratio 0.5608
cdn1_allcolo.ns122 S3FIFO-0.0100-0.9000 cache size     1663, 26661775 req, miss ratio 0.3235, byte miss ratio 0.3235
cdn1_allcolo.ns122 S3FIFO-0.0100-0.9000 cache size     4989, 26661775 req, miss ratio 0.1216, byte miss ratio 0.1216
