cdn1_allcolo.ns418 S3FIFO-0.3000-1.9000 cache size       12, 2819164 req, miss ratio 0.0503, byte miss ratio 0.0503
cdn1_allcolo.ns418 S3FIFO-0.3000-1.9000 cache size       38, 2819164 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns418 S3FIFO-0.3000-1.9000 cache size      127, 2819164 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns418 S3FIFO-0.3000-1.9000 cache size      254, 2819164 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns418 S3FIFO-0.3000-1.9000 cache size      509, 2819164 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns418 S3FIFO-0.3000-1.9000 cache size     1019, 2819164 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns418 S3FIFO-0.0010-0.9000 cache size       12, 2819164 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns418 S3FIFO-0.0010-0.9000 cache size       38, 2819164 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns418 S3FIFO-0.0010-0.9000 cache size      127, 2819164 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns418 S3FIFO-0.0010-0.9000 cache size      254, 2819164 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns418 S3FIFO-0.0010-0.9000 cache size      509, 2819164 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns418 S3FIFO-0.0010-0.9000 cache size     1019, 2819164 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns418 S3FIFO-0.7500-1.9000 cache size       12, 2819164 req, miss ratio 0.0659, byte miss ratio 0.0659
cdn1_allcolo.ns418 S3FIFO-0.7500-1.9000 cache size       38, 2819164 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns418 S3FIFO-0.7500-1.9000 cache size      127, 2819164 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns418 S3FIFO-0.7500-1.9000 cache size      254, 2819164 req, miss ratio 0.0005, byte miss ratio 0.0005
