cdn1_colo28.ns703 S3FIFO-0.6000-1.9000 cache size       11, 1643873 req, miss ratio 0.8746, byte miss ratio 0.8746
cdn1_colo28.ns703 S3FIFO-0.6000-1.9000 cache size       34, 1643873 req, miss ratio 0.7190, byte miss ratio 0.7190
cdn1_colo28.ns703 S3FIFO-0.6000-1.9000 cache size      115, 1643873 req, miss ratio 0.5538, byte miss ratio 0.5538
cdn1_colo28.ns703 S3FIFO-0.6000-1.9000 cache size      345, 1643873 req, miss ratio 0.3241, byte miss ratio 0.3241
cdn1_colo28.ns703 S3FIFO-0.6000-1.9000 cache size     1151, 1643873 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_colo28.ns703 S3FIFO-0.6000-1.9000 cache size     2303, 1643873 req, miss ratio 0.0296, byte miss ratio 0.0296
cdn1_colo28.ns703 S3FIFO-0.6000-1.9000 cache size     4607, 1643873 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns703 S3FIFO-0.6000-1.9000 cache size     9214, 1643873 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns703 S3FIFO-0.9500-0.9000 cache size       11, 1643873 req, miss ratio 0.9181, byte miss ratio 0.9181
cdn1_colo28.ns703 S3FIFO-0.9500-0.9000 cache size       34, 1643873 req, miss ratio 0.7958, byte miss ratio 0.7958
cdn1_colo28.ns703 S3FIFO-0.9500-0.9000 cache size      115, 1643873 req, miss ratio 0.6074, byte miss ratio 0.6074
cdn1_colo28.ns703 S3FIFO-0.9500-0.9000 cache size      345, 1643873 req, miss ratio 0.3654, byte miss ratio 0.3654
cdn1_colo28.ns703 S3FIFO-0.9500-0.9000 cache size     1151, 1643873 req, miss ratio 0.1023, byte miss ratio 0.1023
cdn1_colo28.ns703 S3FIFO-0.9500-0.9000 cache size     2303, 1643873 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_colo28.ns703 S3FIFO-0.9500-0.9000 cache size     4607, 1643873 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_colo28.ns703 S3FIFO-0.9500-0.9000 cache size     9214, 1643873 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns703 S3FIFO-0.0250-1.9000 cache size       11, 1643873 req, miss ratio 1.0000, byte miss ratio 1.0000
