cdn1_colo28.ns1089 S3FIFO-0.7000-1.9000 cache size       12, 1791614 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_colo28.ns1089 S3FIFO-0.7000-1.9000 cache size       41, 1791614 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns1089 S3FIFO-0.7000-1.9000 cache size       82, 1791614 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1089 S3FIFO-0.7000-1.9000 cache size      164, 1791614 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1089 S3FIFO-0.7000-1.9000 cache size      329, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.9900-1.9000 cache size       12, 1791614 req, miss ratio 0.0500, byte miss ratio 0.0500
cdn1_colo28.ns1089 S3FIFO-0.9900-1.9000 cache size       41, 1791614 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns1089 S3FIFO-0.9900-1.9000 cache size       82, 1791614 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1089 S3FIFO-0.9900-1.9000 cache size      164, 1791614 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1089 S3FIFO-0.9900-1.9000 cache size      329, 1791614 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1089 S3FIFO-0.4000-0.9000 cache size       12, 1791614 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_colo28.ns1089 S3FIFO-0.4000-0.9000 cache size       41, 1791614 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns1089 S3FIFO-0.4000-0.9000 cache size       82, 1791614 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1089 S3FIFO-0.4000-0.9000 cache size      164, 1791614 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1089 S3FIFO-0.4000-0.9000 cache size      329, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.0100-1.9000 cache size       12, 1791614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1089 S3FIFO-0.0100-1.9000 cache size       41, 1791614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1089 S3FIFO-0.0100-1.9000 cache size       82, 1791614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1089 S3FIFO-0.0100-1.9000 cache size      164, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.0100-1.9000 cache size      329, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.0050-1.9000 cache size       12, 1791614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1089 S3FIFO-0.0050-1.9000 cache size       41, 1791614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1089 S3FIFO-0.0050-1.9000 cache size       82, 1791614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1089 S3FIFO-0.0050-1.9000 cache size      164, 1791614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1089 S3FIFO-0.0050-1.9000 cache size      329, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.0250-1.9000 cache size       12, 1791614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1089 S3FIFO-0.0250-1.9000 cache size       41, 1791614 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_colo28.ns1089 S3FIFO-0.0250-1.9000 cache size       82, 1791614 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1089 S3FIFO-0.0250-1.9000 cache size      164, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.0250-1.9000 cache size      329, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.7500-1.9000 cache size       12, 1791614 req, miss ratio 0.0455, byte miss ratio 0.0455
cdn1_colo28.ns1089 S3FIFO-0.7500-1.9000 cache size       41, 1791614 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns1089 S3FIFO-0.7500-1.9000 cache size       82, 1791614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1089 S3FIFO-0.7500-1.9000 cache size      164, 1791614 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1089 S3FIFO-0.7500-1.9000 cache size      329, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.7500-0.9000 cache size       12, 1791614 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_colo28.ns1089 S3FIFO-0.7500-0.9000 cache size       41, 1791614 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns1089 S3FIFO-0.7500-0.9000 cache size       82, 1791614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1089 S3FIFO-0.7500-0.9000 cache size      164, 1791614 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1089 S3FIFO-0.7500-0.9000 cache size      329, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.1500-0.9000 cache size       12, 1791614 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns1089 S3FIFO-0.1500-0.9000 cache size       41, 1791614 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns1089 S3FIFO-0.1500-0.9000 cache size       82, 1791614 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1089 S3FIFO-0.1500-0.9000 cache size      164, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.1500-0.9000 cache size      329, 1791614 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1089 S3FIFO-0.5000-1.9000 cache size       12, 1791614 req, miss ratio 0.0378, byte miss ratio 0.0378
