io_traces.ns540 S3FIFO-0.9900-1.9000 cache size      101, 2000000 req, miss ratio 0.6230, byte miss ratio 0.6230
io_traces.ns540 S3FIFO-0.9900-1.9000 cache size      305, 2000000 req, miss ratio 0.4943, byte miss ratio 0.4943
io_traces.ns540 S3FIFO-0.9900-1.9000 cache size     1018, 2000000 req, miss ratio 0.4216, byte miss ratio 0.4216
io_traces.ns540 S3FIFO-0.9900-1.9000 cache size     3054, 2000000 req, miss ratio 0.3762, byte miss ratio 0.3762
io_traces.ns540 S3FIFO-0.9900-1.9000 cache size    10182, 2000000 req, miss ratio 0.3101, byte miss ratio 0.3101
io_traces.ns540 S3FIFO-0.9900-1.9000 cache size    20365, 2000000 req, miss ratio 0.2287, byte miss ratio 0.2287
io_traces.ns540 S3FIFO-0.9900-1.9000 cache size    40730, 2000000 req, miss ratio 0.1188, byte miss ratio 0.1188
io_traces.ns540 S3FIFO-0.9900-1.9000 cache size    81461, 2000000 req, miss ratio 0.0663, byte miss ratio 0.0663
io_traces.ns540 S3FIFO-0.5000-0.9000 cache size      101, 2000000 req, miss ratio 0.4803, byte miss ratio 0.4803
io_traces.ns540 S3FIFO-0.5000-0.9000 cache size      305, 2000000 req, miss ratio 0.3954, byte miss ratio 0.3954
io_traces.ns540 S3FIFO-0.5000-0.9000 cache size     1018, 2000000 req, miss ratio 0.3594, byte miss ratio 0.3594
io_traces.ns540 S3FIFO-0.5000-0.9000 cache size     3054, 2000000 req, miss ratio 0.3330, byte miss ratio 0.3330
io_traces.ns540 S3FIFO-0.5000-0.9000 cache size    10182, 2000000 req, miss ratio 0.3056, byte miss ratio 0.3056
io_traces.ns540 S3FIFO-0.5000-0.9000 cache size    20365, 2000000 req, miss ratio 0.2191, byte miss ratio 0.2191
io_traces.ns540 S3FIFO-0.5000-0.9000 cache size    40730, 2000000 req, miss ratio 0.0991, byte miss ratio 0.0991
io_traces.ns540 S3FIFO-0.5000-0.9000 cache size    81461, 2000000 req, miss ratio 0.0509, byte miss ratio 0.0509
io_traces.ns540 S3FIFO-0.3000-1.9000 cache size      101, 2000000 req, miss ratio 0.4404, byte miss ratio 0.4404
io_traces.ns540 S3FIFO-0.3000-1.9000 cache size      305, 2000000 req, miss ratio 0.3923, byte miss ratio 0.3923
io_traces.ns540 S3FIFO-0.3000-1.9000 cache size     1018, 2000000 req, miss ratio 0.3560, byte miss ratio 0.3560
io_traces.ns540 S3FIFO-0.3000-1.9000 cache size     3054, 2000000 req, miss ratio 0.3293, byte miss ratio 0.3293
io_traces.ns540 S3FIFO-0.3000-1.9000 cache size    10182, 2000000 req, miss ratio 0.2942, byte miss ratio 0.2942
io_traces.ns540 S3FIFO-0.3000-1.9000 cache size    20365, 2000000 req, miss ratio 0.2148, byte miss ratio 0.2148
io_traces.ns540 S3FIFO-0.3000-1.9000 cache size    40730, 2000000 req, miss ratio 0.0882, byte miss ratio 0.0882
io_traces.ns540 S3FIFO-0.3000-1.9000 cache size    81461, 2000000 req, miss ratio 0.0509, byte miss ratio 0.0509
io_traces.ns540 S3FIFO-0.2500-1.9000 cache size      101, 2000000 req, miss ratio 0.4289, byte miss ratio 0.4289
io_traces.ns540 S3FIFO-0.2500-1.9000 cache size      305, 2000000 req, miss ratio 0.3921, byte miss ratio 0.3921
io_traces.ns540 S3FIFO-0.2500-1.9000 cache size     1018, 2000000 req, miss ratio 0.3553, byte miss ratio 0.3553
io_traces.ns540 S3FIFO-0.2500-1.9000 cache size     3054, 2000000 req, miss ratio 0.3293, byte miss ratio 0.3293
io_traces.ns540 S3FIFO-0.2500-1.9000 cache size    10182, 2000000 req, miss ratio 0.2926, byte miss ratio 0.2926
io_traces.ns540 S3FIFO-0.2500-1.9000 cache size    20365, 2000000 req, miss ratio 0.2109, byte miss ratio 0.2109
