io_traces.ns627 S3FIFO-0.7500-1.9000 cache size      827, 11800000 req, miss ratio 0.5004, byte miss ratio 0.5004
io_traces.ns627 S3FIFO-0.7500-1.9000 cache size     2482, 11800000 req, miss ratio 0.3008, byte miss ratio 0.3008
io_traces.ns627 S3FIFO-0.7500-1.9000 cache size     8273, 11800000 req, miss ratio 0.2106, byte miss ratio 0.2106
io_traces.ns627 S3FIFO-0.7500-1.9000 cache size    24820, 11800000 req, miss ratio 0.1469, byte miss ratio 0.1469
io_traces.ns627 S3FIFO-0.7500-1.9000 cache size    82734, 11800000 req, miss ratio 0.0965, byte miss ratio 0.0965
io_traces.ns627 S3FIFO-0.7500-1.9000 cache size   165469, 11800000 req, miss ratio 0.0793, byte miss ratio 0.0793
io_traces.ns627 S3FIFO-0.7500-1.9000 cache size   330939, 11800000 req, miss ratio 0.0725, byte miss ratio 0.0725
io_traces.ns627 S3FIFO-0.7500-1.9000 cache size   661879, 11800000 req, miss ratio 0.0706, byte miss ratio 0.0706
io_traces.ns627 S3FIFO-0.0100-1.9000 cache size      827, 11800000 req, miss ratio 0.4107, byte miss ratio 0.4107
io_traces.ns627 S3FIFO-0.0100-1.9000 cache size     2482, 11800000 req, miss ratio 0.2674, byte miss ratio 0.2674
io_traces.ns627 S3FIFO-0.0100-1.9000 cache size     8273, 11800000 req, miss ratio 0.2186, byte miss ratio 0.2186
io_traces.ns627 S3FIFO-0.0100-1.9000 cache size    24820, 11800000 req, miss ratio 0.1732, byte miss ratio 0.1732
io_traces.ns627 S3FIFO-0.0100-1.9000 cache size    82734, 11800000 req, miss ratio 0.1100, byte miss ratio 0.1100
io_traces.ns627 S3FIFO-0.0100-1.9000 cache size   165469, 11800000 req, miss ratio 0.0881, byte miss ratio 0.0881
io_traces.ns627 S3FIFO-0.0100-1.9000 cache size   330939, 11800000 req, miss ratio 0.0770, byte miss ratio 0.0770
io_traces.ns627 S3FIFO-0.0100-1.9000 cache size   661879, 11800000 req, miss ratio 0.0701, byte miss ratio 0.0701
io_traces.ns627 S3FIFO-0.6000-0.9000 cache size      827, 11800000 req, miss ratio 0.4826, byte miss ratio 0.4826
io_traces.ns627 S3FIFO-0.6000-0.9000 cache size     2482, 11800000 req, miss ratio 0.2652, byte miss ratio 0.2652
io_traces.ns627 S3FIFO-0.6000-0.9000 cache size     8273, 11800000 req, miss ratio 0.2093, byte miss ratio 0.2093
io_traces.ns627 S3FIFO-0.6000-0.9000 cache size    24820, 11800000 req, miss ratio 0.1438, byte miss ratio 0.1438
io_traces.ns627 S3FIFO-0.6000-0.9000 cache size    82734, 11800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns627 S3FIFO-0.6000-0.9000 cache size   165469, 11800000 req, miss ratio 0.0749, byte miss ratio 0.0749
io_traces.ns627 S3FIFO-0.6000-0.9000 cache size   330939, 11800000 req, miss ratio 0.0721, byte miss ratio 0.0721
io_traces.ns627 S3FIFO-0.6000-0.9000 cache size   661879, 11800000 req, miss ratio 0.0703, byte miss ratio 0.0703
io_traces.ns627 S3FIFO-0.0050-0.9000 cache size      827, 11800000 req, miss ratio 0.4059, byte miss ratio 0.4059
io_traces.ns627 S3FIFO-0.0050-0.9000 cache size     2482, 11800000 req, miss ratio 0.2735, byte miss ratio 0.2735
io_traces.ns627 S3FIFO-0.0050-0.9000 cache size     8273, 11800000 req, miss ratio 0.2233, byte miss ratio 0.2233
io_traces.ns627 S3FIFO-0.0050-0.9000 cache size    24820, 11800000 req, miss ratio 0.1778, byte miss ratio 0.1778
