cdn1_colo28.ns2841 S3FIFO-0.6500-0.9000 cache size        5, 1099690 req, miss ratio 0.8827, byte miss ratio 0.8827
cdn1_colo28.ns2841 S3FIFO-0.5500-0.9000 cache size       17, 1099690 req, miss ratio 0.3544, byte miss ratio 0.3544
cdn1_colo28.ns2841 S3FIFO-0.5500-0.9000 cache size       57, 1099690 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns2841 S3FIFO-0.5500-0.9000 cache size      114, 1099690 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2841 S3FIFO-0.5500-0.9000 cache size      228, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.5500-0.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.1000-1.9000 cache size        5, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.1000-1.9000 cache size       17, 1099690 req, miss ratio 0.2244, byte miss ratio 0.2244
cdn1_colo28.ns2841 S3FIFO-0.1000-1.9000 cache size       57, 1099690 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns2841 S3FIFO-0.1000-1.9000 cache size      114, 1099690 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2841 S3FIFO-0.1000-1.9000 cache size      228, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.1000-1.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.0500-1.9000 cache size        5, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.0500-1.9000 cache size       17, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.0500-1.9000 cache size       57, 1099690 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns2841 S3FIFO-0.0500-1.9000 cache size      114, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.0500-1.9000 cache size      228, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.0500-1.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.5500-1.9000 cache size        5, 1099690 req, miss ratio 0.8808, byte miss ratio 0.8808
cdn1_colo28.ns2841 S3FIFO-0.5500-1.9000 cache size       17, 1099690 req, miss ratio 0.3538, byte miss ratio 0.3538
cdn1_colo28.ns2841 S3FIFO-0.5500-1.9000 cache size       57, 1099690 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns2841 S3FIFO-0.5500-1.9000 cache size      114, 1099690 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2841 S3FIFO-0.5500-1.9000 cache size      228, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.5500-1.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.9500-0.9000 cache size        5, 1099690 req, miss ratio 0.9119, byte miss ratio 0.9119
cdn1_colo28.ns2841 S3FIFO-0.9500-0.9000 cache size       17, 1099690 req, miss ratio 0.3381, byte miss ratio 0.3381
cdn1_colo28.ns2841 S3FIFO-0.9500-0.9000 cache size       57, 1099690 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns2841 S3FIFO-0.9500-0.9000 cache size      114, 1099690 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2841 S3FIFO-0.9500-0.9000 cache size      228, 1099690 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns2841 S3FIFO-0.9500-0.9000 cache size      456, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.9000-1.9000 cache size        5, 1099690 req, miss ratio 0.9187, byte miss ratio 0.9187
cdn1_colo28.ns2841 S3FIFO-0.9000-1.9000 cache size       17, 1099690 req, miss ratio 0.3330, byte miss ratio 0.3330
cdn1_colo28.ns2841 S3FIFO-0.9000-1.9000 cache size       57, 1099690 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns2841 S3FIFO-0.9000-1.9000 cache size      114, 1099690 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2841 S3FIFO-0.9000-1.9000 cache size      228, 1099690 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns2841 S3FIFO-0.9000-1.9000 cache size      456, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.6000-1.9000 cache size        5, 1099690 req, miss ratio 0.9080, byte miss ratio 0.9080
cdn1_colo28.ns2841 S3FIFO-0.6000-1.9000 cache size       17, 1099690 req, miss ratio 0.3494, byte miss ratio 0.3494
cdn1_colo28.ns2841 S3FIFO-0.6000-1.9000 cache size       57, 1099690 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns2841 S3FIFO-0.6000-1.9000 cache size      114, 1099690 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2841 S3FIFO-0.6000-1.9000 cache size      228, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.6000-1.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.8500-0.9000 cache size        5, 1099690 req, miss ratio 0.9119, byte miss ratio 0.9119
cdn1_colo28.ns2841 S3FIFO-0.8500-0.9000 cache size       17, 1099690 req, miss ratio 0.3350, byte miss ratio 0.3350
cdn1_colo28.ns2841 S3FIFO-0.8500-0.9000 cache size       57, 1099690 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns2841 S3FIFO-0.8500-0.9000 cache size      114, 1099690 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2841 S3FIFO-0.8500-0.9000 cache size      228, 1099690 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2841 S3FIFO-0.8500-0.9000 cache size      456, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.8000-0.9000 cache size        5, 1099690 req, miss ratio 0.9119, byte miss ratio 0.9119
cdn1_colo28.ns2841 S3FIFO-0.8000-0.9000 cache size       17, 1099690 req, miss ratio 0.3363, byte miss ratio 0.3363
cdn1_colo28.ns2841 S3FIFO-0.8000-0.9000 cache size       57, 1099690 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns2841 S3FIFO-0.8000-0.9000 cache size      114, 1099690 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns2841 S3FIFO-0.8000-0.9000 cache size      228, 1099690 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2841 S3FIFO-0.8000-0.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.7500-0.9000 cache size        5, 1099690 req, miss ratio 0.8827, byte miss ratio 0.8827
cdn1_colo28.ns2841 S3FIFO-0.7500-0.9000 cache size       17, 1099690 req, miss ratio 0.3401, byte miss ratio 0.3401
cdn1_colo28.ns2841 S3FIFO-0.7500-0.9000 cache size       57, 1099690 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns2841 S3FIFO-0.7500-0.9000 cache size      114, 1099690 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2841 S3FIFO-0.7500-0.9000 cache size      228, 1099690 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2841 S3FIFO-0.7500-0.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.0500-0.9000 cache size        5, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.0500-0.9000 cache size       17, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.0500-0.9000 cache size       57, 1099690 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns2841 S3FIFO-0.0500-0.9000 cache size      114, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.0500-0.9000 cache size      228, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.0500-0.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.4500-1.9000 cache size        5, 1099690 req, miss ratio 0.8808, byte miss ratio 0.8808
cdn1_colo28.ns2841 S3FIFO-0.4500-1.9000 cache size       17, 1099690 req, miss ratio 0.3534, byte miss ratio 0.3534
cdn1_colo28.ns2841 S3FIFO-0.4500-1.9000 cache size       57, 1099690 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns2841 S3FIFO-0.4500-1.9000 cache size      114, 1099690 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns2841 S3FIFO-0.4500-1.9000 cache size      228, 1099690 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns2841 S3FIFO-0.4500-1.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.0050-0.9000 cache size        5, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.0050-0.9000 cache size       17, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.0050-0.9000 cache size       57, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.0050-0.9000 cache size      114, 1099690 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2841 S3FIFO-0.0050-0.9000 cache size      228, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2841 S3FIFO-0.0050-0.9000 cache size      456, 1099690 req, miss ratio 0.0005, byte miss ratio 0.0005
