cdn1_colo28.ns3022 S3FIFO-0.1500-0.9000 cache size       44, 3270618 req, miss ratio 0.3272, byte miss ratio 0.3272
cdn1_colo28.ns3022 S3FIFO-0.1500-0.9000 cache size      132, 3270618 req, miss ratio 0.0947, byte miss ratio 0.0947
cdn1_colo28.ns3022 S3FIFO-0.1500-0.9000 cache size      442, 3270618 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_colo28.ns3022 S3FIFO-0.1500-0.9000 cache size     1327, 3270618 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_colo28.ns3022 S3FIFO-0.1500-0.9000 cache size     4423, 3270618 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_colo28.ns3022 S3FIFO-0.1500-0.9000 cache size     8846, 3270618 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns3022 S3FIFO-0.1500-0.9000 cache size    17693, 3270618 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_colo28.ns3022 S3FIFO-0.1500-0.9000 cache size    35387, 3270618 req, miss ratio 0.0140, byte miss ratio 0.0140
cdn1_colo28.ns3022 S3FIFO-0.4000-0.9000 cache size       44, 3270618 req, miss ratio 0.3683, byte miss ratio 0.3683
cdn1_colo28.ns3022 S3FIFO-0.4000-0.9000 cache size      132, 3270618 req, miss ratio 0.1012, byte miss ratio 0.1012
cdn1_colo28.ns3022 S3FIFO-0.4000-0.9000 cache size      442, 3270618 req, miss ratio 0.0788, byte miss ratio 0.0788
cdn1_colo28.ns3022 S3FIFO-0.4000-0.9000 cache size     1327, 3270618 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_colo28.ns3022 S3FIFO-0.4000-0.9000 cache size     4423, 3270618 req, miss ratio 0.0374, byte miss ratio 0.0374
cdn1_colo28.ns3022 S3FIFO-0.4000-0.9000 cache size     8846, 3270618 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_colo28.ns3022 S3FIFO-0.4000-0.9000 cache size    17693, 3270618 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_colo28.ns3022 S3FIFO-0.4000-0.9000 cache size    35387, 3270618 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_colo28.ns3022 S3FIFO-0.1500-1.9000 cache size       44, 3270618 req, miss ratio 0.3320, byte miss ratio 0.3320
cdn1_colo28.ns3022 S3FIFO-0.1500-1.9000 cache size      132, 3270618 req, miss ratio 0.0947, byte miss ratio 0.0947
cdn1_colo28.ns3022 S3FIFO-0.1500-1.9000 cache size      442, 3270618 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_colo28.ns3022 S3FIFO-0.1500-1.9000 cache size     1327, 3270618 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns3022 S3FIFO-0.1500-1.9000 cache size     4423, 3270618 req, miss ratio 0.0356, byte miss ratio 0.0356
cdn1_colo28.ns3022 S3FIFO-0.1500-1.9000 cache size     8846, 3270618 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_colo28.ns3022 S3FIFO-0.1500-1.9000 cache size    17693, 3270618 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_colo28.ns3022 S3FIFO-0.1500-1.9000 cache size    35387, 3270618 req, miss ratio 0.0140, byte miss ratio 0.0140
cdn1_colo28.ns3022 S3FIFO-0.7000-1.9000 cache size       44, 3270618 req, miss ratio 0.3886, byte miss ratio 0.3886
cdn1_colo28.ns3022 S3FIFO-0.7000-1.9000 cache size      132, 3270618 req, miss ratio 0.1379, byte miss ratio 0.1379
cdn1_colo28.ns3022 S3FIFO-0.7000-1.9000 cache size      442, 3270618 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_colo28.ns3022 S3FIFO-0.7000-1.9000 cache size     1327, 3270618 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_colo28.ns3022 S3FIFO-0.7000-1.9000 cache size     4423, 3270618 req, miss ratio 0.0410, byte miss ratio 0.0410
cdn1_colo28.ns3022 S3FIFO-0.7000-1.9000 cache size     8846, 3270618 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_colo28.ns3022 S3FIFO-0.7000-1.9000 cache size    17693, 3270618 req, miss ratio 0.0212, byte miss ratio 0.0212
