cdn1_colo28.ns250 S3FIFO-0.7000-0.9000 cache size       10, 17165076 req, miss ratio 0.8883, byte miss ratio 0.8883
cdn1_colo28.ns250 S3FIFO-0.7000-0.9000 cache size       30, 17165076 req, miss ratio 0.8236, byte miss ratio 0.8236
cdn1_colo28.ns250 S3FIFO-0.7000-0.9000 cache size      103, 17165076 req, miss ratio 0.6147, byte miss ratio 0.6147
cdn1_colo28.ns250 S3FIFO-0.7000-0.9000 cache size      309, 17165076 req, miss ratio 0.3942, byte miss ratio 0.3942
cdn1_colo28.ns250 S3FIFO-0.7000-0.9000 cache size     1031, 17165076 req, miss ratio 0.1685, byte miss ratio 0.1685
cdn1_colo28.ns250 S3FIFO-0.7000-0.9000 cache size     2062, 17165076 req, miss ratio 0.0754, byte miss ratio 0.0754
cdn1_colo28.ns250 S3FIFO-0.7000-0.9000 cache size     4124, 17165076 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_colo28.ns250 S3FIFO-0.7000-0.9000 cache size     8248, 17165076 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns250 S3FIFO-0.9500-1.9000 cache size       10, 17165076 req, miss ratio 0.9019, byte miss ratio 0.9019
cdn1_colo28.ns250 S3FIFO-0.9500-1.9000 cache size       30, 17165076 req, miss ratio 0.8454, byte miss ratio 0.8454
cdn1_colo28.ns250 S3FIFO-0.9500-1.9000 cache size      103, 17165076 req, miss ratio 0.6608, byte miss ratio 0.6608
cdn1_colo28.ns250 S3FIFO-0.9500-1.9000 cache size      309, 17165076 req, miss ratio 0.4304, byte miss ratio 0.4304
cdn1_colo28.ns250 S3FIFO-0.9500-1.9000 cache size     1031, 17165076 req, miss ratio 0.1845, byte miss ratio 0.1845
cdn1_colo28.ns250 S3FIFO-0.9500-1.9000 cache size     2062, 17165076 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns250 S3FIFO-0.9500-1.9000 cache size     4124, 17165076 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns250 S3FIFO-0.9500-1.9000 cache size     8248, 17165076 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns250 S3FIFO-0.3500-1.9000 cache size       10, 17165076 req, miss ratio 0.8637, byte miss ratio 0.8637
cdn1_colo28.ns250 S3FIFO-0.3500-1.9000 cache size       30, 17165076 req, miss ratio 0.7694, byte miss ratio 0.7694
cdn1_colo28.ns250 S3FIFO-0.3500-1.9000 cache size      103, 17165076 req, miss ratio 0.5701, byte miss ratio 0.5701
cdn1_colo28.ns250 S3FIFO-0.3500-1.9000 cache size      309, 17165076 req, miss ratio 0.3486, byte miss ratio 0.3486
cdn1_colo28.ns250 S3FIFO-0.3500-1.9000 cache size     1031, 17165076 req, miss ratio 0.1444, byte miss ratio 0.1444
cdn1_colo28.ns250 S3FIFO-0.3500-1.9000 cache size     2062, 17165076 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_colo28.ns250 S3FIFO-0.3500-1.9000 cache size     4124, 17165076 req, miss ratio 0.0137, byte miss ratio 0.0137
