cdn1_colo28.ns608 S3FIFO-0.2500-1.9000 cache size       16, 8864384 req, miss ratio 0.4654, byte miss ratio 0.4654
cdn1_colo28.ns608 S3FIFO-0.2500-1.9000 cache size       49, 8864384 req, miss ratio 0.2468, byte miss ratio 0.2468
cdn1_colo28.ns608 S3FIFO-0.2500-1.9000 cache size      166, 8864384 req, miss ratio 0.1137, byte miss ratio 0.1137
cdn1_colo28.ns608 S3FIFO-0.2500-1.9000 cache size      499, 8864384 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_colo28.ns608 S3FIFO-0.2500-1.9000 cache size     1665, 8864384 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_colo28.ns608 S3FIFO-0.2500-1.9000 cache size     3331, 8864384 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_colo28.ns608 S3FIFO-0.2500-1.9000 cache size     6663, 8864384 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns608 S3FIFO-0.2500-1.9000 cache size    13326, 8864384 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns608 S3FIFO-0.0500-1.9000 cache size       16, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0500-1.9000 cache size       49, 8864384 req, miss ratio 0.2280, byte miss ratio 0.2280
cdn1_colo28.ns608 S3FIFO-0.0500-1.9000 cache size      166, 8864384 req, miss ratio 0.1064, byte miss ratio 0.1064
cdn1_colo28.ns608 S3FIFO-0.0500-1.9000 cache size      499, 8864384 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_colo28.ns608 S3FIFO-0.0500-1.9000 cache size     1665, 8864384 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns608 S3FIFO-0.0500-1.9000 cache size     3331, 8864384 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_colo28.ns608 S3FIFO-0.0500-1.9000 cache size     6663, 8864384 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns608 S3FIFO-0.0500-1.9000 cache size    13326, 8864384 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns608 S3FIFO-0.7500-1.9000 cache size       16, 8864384 req, miss ratio 0.5496, byte miss ratio 0.5496
cdn1_colo28.ns608 S3FIFO-0.7500-1.9000 cache size       49, 8864384 req, miss ratio 0.3093, byte miss ratio 0.3093
cdn1_colo28.ns608 S3FIFO-0.7500-1.9000 cache size      166, 8864384 req, miss ratio 0.1456, byte miss ratio 0.1456
cdn1_colo28.ns608 S3FIFO-0.7500-1.9000 cache size      499, 8864384 req, miss ratio 0.0744, byte miss ratio 0.0744
cdn1_colo28.ns608 S3FIFO-0.7500-1.9000 cache size     1665, 8864384 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_colo28.ns608 S3FIFO-0.7500-1.9000 cache size     3331, 8864384 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_colo28.ns608 S3FIFO-0.7500-1.9000 cache size     6663, 8864384 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns608 S3FIFO-0.7500-1.9000 cache size    13326, 8864384 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns608 S3FIFO-0.0010-0.9000 cache size       16, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0010-0.9000 cache size       49, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0010-0.9000 cache size      166, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0010-0.9000 cache size      499, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0010-0.9000 cache size     1665, 8864384 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns608 S3FIFO-0.0010-0.9000 cache size     3331, 8864384 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns608 S3FIFO-0.0010-0.9000 cache size     6663, 8864384 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns608 S3FIFO-0.0010-0.9000 cache size    13326, 8864384 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns608 S3FIFO-0.8500-0.9000 cache size       16, 8864384 req, miss ratio 0.5538, byte miss ratio 0.5538
cdn1_colo28.ns608 S3FIFO-0.8500-0.9000 cache size       49, 8864384 req, miss ratio 0.3263, byte miss ratio 0.3263
cdn1_colo28.ns608 S3FIFO-0.8500-0.9000 cache size      166, 8864384 req, miss ratio 0.1558, byte miss ratio 0.1558
cdn1_colo28.ns608 S3FIFO-0.8500-0.9000 cache size      499, 8864384 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_colo28.ns608 S3FIFO-0.8500-0.9000 cache size     1665, 8864384 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_colo28.ns608 S3FIFO-0.8500-0.9000 cache size     3331, 8864384 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_colo28.ns608 S3FIFO-0.8500-0.9000 cache size     6663, 8864384 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns608 S3FIFO-0.8500-0.9000 cache size    13326, 8864384 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns608 S3FIFO-0.1000-0.9000 cache size       16, 8864384 req, miss ratio 0.4211, byte miss ratio 0.4211
cdn1_colo28.ns608 S3FIFO-0.1000-0.9000 cache size       49, 8864384 req, miss ratio 0.2269, byte miss ratio 0.2269
cdn1_colo28.ns608 S3FIFO-0.1000-0.9000 cache size      166, 8864384 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_colo28.ns608 S3FIFO-0.1000-0.9000 cache size      499, 8864384 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_colo28.ns608 S3FIFO-0.1000-0.9000 cache size     1665, 8864384 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns608 S3FIFO-0.1000-0.9000 cache size     3331, 8864384 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_colo28.ns608 S3FIFO-0.1000-0.9000 cache size     6663, 8864384 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns608 S3FIFO-0.1000-0.9000 cache size    13326, 8864384 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns608 S3FIFO-0.9500-0.9000 cache size       16, 8864384 req, miss ratio 0.5598, byte miss ratio 0.5598
cdn1_colo28.ns608 S3FIFO-0.9500-0.9000 cache size       49, 8864384 req, miss ratio 0.3416, byte miss ratio 0.3416
cdn1_colo28.ns608 S3FIFO-0.9500-0.9000 cache size      166, 8864384 req, miss ratio 0.1660, byte miss ratio 0.1660
cdn1_colo28.ns608 S3FIFO-0.9500-0.9000 cache size      499, 8864384 req, miss ratio 0.0849, byte miss ratio 0.0849
cdn1_colo28.ns608 S3FIFO-0.9500-0.9000 cache size     1665, 8864384 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_colo28.ns608 S3FIFO-0.9500-0.9000 cache size     3331, 8864384 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns608 S3FIFO-0.9500-0.9000 cache size     6663, 8864384 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns608 S3FIFO-0.9500-0.9000 cache size    13326, 8864384 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns608 S3FIFO-0.0100-0.9000 cache size       16, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0100-0.9000 cache size       49, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0100-0.9000 cache size      166, 8864384 req, miss ratio 0.1049, byte miss ratio 0.1049
cdn1_colo28.ns608 S3FIFO-0.0100-0.9000 cache size      499, 8864384 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_colo28.ns608 S3FIFO-0.0100-0.9000 cache size     1665, 8864384 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns608 S3FIFO-0.0100-0.9000 cache size     3331, 8864384 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns608 S3FIFO-0.0100-0.9000 cache size     6663, 8864384 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_colo28.ns608 S3FIFO-0.0100-0.9000 cache size    13326, 8864384 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns608 S3FIFO-0.4500-1.9000 cache size       16, 8864384 req, miss ratio 0.5000, byte miss ratio 0.5000
cdn1_colo28.ns608 S3FIFO-0.4500-1.9000 cache size       49, 8864384 req, miss ratio 0.2710, byte miss ratio 0.2710
cdn1_colo28.ns608 S3FIFO-0.4500-1.9000 cache size      166, 8864384 req, miss ratio 0.1244, byte miss ratio 0.1244
cdn1_colo28.ns608 S3FIFO-0.4500-1.9000 cache size      499, 8864384 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_colo28.ns608 S3FIFO-0.4500-1.9000 cache size     1665, 8864384 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_colo28.ns608 S3FIFO-0.4500-1.9000 cache size     3331, 8864384 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns608 S3FIFO-0.4500-1.9000 cache size     6663, 8864384 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns608 S3FIFO-0.4500-1.9000 cache size    13326, 8864384 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns608 S3FIFO-0.0250-1.9000 cache size       16, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0250-1.9000 cache size       49, 8864384 req, miss ratio 0.2260, byte miss ratio 0.2260
cdn1_colo28.ns608 S3FIFO-0.0250-1.9000 cache size      166, 8864384 req, miss ratio 0.1063, byte miss ratio 0.1063
cdn1_colo28.ns608 S3FIFO-0.0250-1.9000 cache size      499, 8864384 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_colo28.ns608 S3FIFO-0.0250-1.9000 cache size     1665, 8864384 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_colo28.ns608 S3FIFO-0.0250-1.9000 cache size     3331, 8864384 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns608 S3FIFO-0.0250-1.9000 cache size     6663, 8864384 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns608 S3FIFO-0.0250-1.9000 cache size    13326, 8864384 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns608 S3FIFO-0.0050-0.9000 cache size       16, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0050-0.9000 cache size       49, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns608 S3FIFO-0.0050-0.9000 cache size      166, 8864384 req, miss ratio 1.0000, byte miss ratio 1.0000
