io_traces.ns511 S3FIFO-0.8000-0.9000 cache size      823, 11600000 req, miss ratio 0.4942, byte miss ratio 0.4942
io_traces.ns511 S3FIFO-0.8000-0.9000 cache size     2469, 11600000 req, miss ratio 0.2985, byte miss ratio 0.2985
io_traces.ns511 S3FIFO-0.8000-0.9000 cache size     8231, 11600000 req, miss ratio 0.1993, byte miss ratio 0.1993
io_traces.ns511 S3FIFO-0.8000-0.9000 cache size    24695, 11600000 req, miss ratio 0.1355, byte miss ratio 0.1355
io_traces.ns511 S3FIFO-0.8000-0.9000 cache size    82319, 11600000 req, miss ratio 0.0953, byte miss ratio 0.0953
io_traces.ns511 S3FIFO-0.8000-0.9000 cache size   164639, 11600000 req, miss ratio 0.0800, byte miss ratio 0.0800
io_traces.ns511 S3FIFO-0.8000-0.9000 cache size   329278, 11600000 req, miss ratio 0.0728, byte miss ratio 0.0728
io_traces.ns511 S3FIFO-0.8000-0.9000 cache size   658556, 11600000 req, miss ratio 0.0713, byte miss ratio 0.0713
io_traces.ns511 S3FIFO-0.5500-0.9000 cache size      823, 11600000 req, miss ratio 0.4698, byte miss ratio 0.4698
io_traces.ns511 S3FIFO-0.5500-0.9000 cache size     2469, 11600000 req, miss ratio 0.2452, byte miss ratio 0.2452
io_traces.ns511 S3FIFO-0.5500-0.9000 cache size     8231, 11600000 req, miss ratio 0.1961, byte miss ratio 0.1961
io_traces.ns511 S3FIFO-0.5500-0.9000 cache size    24695, 11600000 req, miss ratio 0.1329, byte miss ratio 0.1329
io_traces.ns511 S3FIFO-0.5500-0.9000 cache size    82319, 11600000 req, miss ratio 0.0892, byte miss ratio 0.0892
io_traces.ns511 S3FIFO-0.5500-0.9000 cache size   164639, 11600000 req, miss ratio 0.0741, byte miss ratio 0.0741
io_traces.ns511 S3FIFO-0.5500-0.9000 cache size   329278, 11600000 req, miss ratio 0.0719, byte miss ratio 0.0719
io_traces.ns511 S3FIFO-0.5500-0.9000 cache size   658556, 11600000 req, miss ratio 0.0710, byte miss ratio 0.0710
io_traces.ns511 S3FIFO-0.1500-0.9000 cache size      823, 11600000 req, miss ratio 0.4136, byte miss ratio 0.4136
io_traces.ns511 S3FIFO-0.1500-0.9000 cache size     2469, 11600000 req, miss ratio 0.2424, byte miss ratio 0.2424
io_traces.ns511 S3FIFO-0.1500-0.9000 cache size     8231, 11600000 req, miss ratio 0.1937, byte miss ratio 0.1937
io_traces.ns511 S3FIFO-0.1500-0.9000 cache size    24695, 11600000 req, miss ratio 0.1471, byte miss ratio 0.1471
io_traces.ns511 S3FIFO-0.1500-0.9000 cache size    82319, 11600000 req, miss ratio 0.0858, byte miss ratio 0.0858
