cdn1_colo28.ns276 S3FIFO-0.4000-1.9000 cache size       93, 1915901 req, miss ratio 0.2620, byte miss ratio 0.2620
cdn1_colo28.ns276 S3FIFO-0.4000-1.9000 cache size      280, 1915901 req, miss ratio 0.1878, byte miss ratio 0.1878
cdn1_colo28.ns276 S3FIFO-0.4000-1.9000 cache size      935, 1915901 req, miss ratio 0.1071, byte miss ratio 0.1071
cdn1_colo28.ns276 S3FIFO-0.4000-1.9000 cache size     2806, 1915901 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_colo28.ns276 S3FIFO-0.4000-1.9000 cache size     9355, 1915901 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_colo28.ns276 S3FIFO-0.4000-1.9000 cache size    18711, 1915901 req, miss ratio 0.0525, byte miss ratio 0.0525
cdn1_colo28.ns276 S3FIFO-0.4000-1.9000 cache size    37422, 1915901 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns276 S3FIFO-0.4000-1.9000 cache size    74844, 1915901 req, miss ratio 0.0495, byte miss ratio 0.0495
cdn1_colo28.ns276 S3FIFO-0.7000-0.9000 cache size       93, 1915901 req, miss ratio 0.2701, byte miss ratio 0.2701
cdn1_colo28.ns276 S3FIFO-0.7000-0.9000 cache size      280, 1915901 req, miss ratio 0.2012, byte miss ratio 0.2012
cdn1_colo28.ns276 S3FIFO-0.7000-0.9000 cache size      935, 1915901 req, miss ratio 0.1200, byte miss ratio 0.1200
cdn1_colo28.ns276 S3FIFO-0.7000-0.9000 cache size     2806, 1915901 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_colo28.ns276 S3FIFO-0.7000-0.9000 cache size     9355, 1915901 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_colo28.ns276 S3FIFO-0.7000-0.9000 cache size    18711, 1915901 req, miss ratio 0.0535, byte miss ratio 0.0535
cdn1_colo28.ns276 S3FIFO-0.7000-0.9000 cache size    37422, 1915901 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_colo28.ns276 S3FIFO-0.7000-0.9000 cache size    74844, 1915901 req, miss ratio 0.0495, byte miss ratio 0.0495
cdn1_colo28.ns276 S3FIFO-0.0100-1.9000 cache size       93, 1915901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns276 S3FIFO-0.0100-1.9000 cache size      280, 1915901 req, miss ratio 0.1733, byte miss ratio 0.1733
cdn1_colo28.ns276 S3FIFO-0.0100-1.9000 cache size      935, 1915901 req, miss ratio 0.0934, byte miss ratio 0.0934
cdn1_colo28.ns276 S3FIFO-0.0100-1.9000 cache size     2806, 1915901 req, miss ratio 0.0619, byte miss ratio 0.0619
cdn1_colo28.ns276 S3FIFO-0.0100-1.9000 cache size     9355, 1915901 req, miss ratio 0.0544, byte miss ratio 0.0544
cdn1_colo28.ns276 S3FIFO-0.0100-1.9000 cache size    18711, 1915901 req, miss ratio 0.0518, byte miss ratio 0.0518
cdn1_colo28.ns276 S3FIFO-0.0100-1.9000 cache size    37422, 1915901 req, miss ratio 0.0506, byte miss ratio 0.0506
cdn1_colo28.ns276 S3FIFO-0.0100-1.9000 cache size    74844, 1915901 req, miss ratio 0.0495, byte miss ratio 0.0495
cdn1_colo28.ns276 S3FIFO-0.8500-1.9000 cache size       93, 1915901 req, miss ratio 0.2750, byte miss ratio 0.2750
cdn1_colo28.ns276 S3FIFO-0.8500-1.9000 cache size      280, 1915901 req, miss ratio 0.2076, byte miss ratio 0.2076
cdn1_colo28.ns276 S3FIFO-0.8500-1.9000 cache size      935, 1915901 req, miss ratio 0.1273, byte miss ratio 0.1273
cdn1_colo28.ns276 S3FIFO-0.8500-1.9000 cache size     2806, 1915901 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_colo28.ns276 S3FIFO-0.8500-1.9000 cache size     9355, 1915901 req, miss ratio 0.0598, byte miss ratio 0.0598
