tencentBlock.ns11169 S3FIFO-0.4000-1.9000 cache size      178, 1482351 req, miss ratio 0.5099, byte miss ratio 0.5099
tencentBlock.ns11169 S3FIFO-0.4000-1.9000 cache size      536, 1482351 req, miss ratio 0.4958, byte miss ratio 0.4958
tencentBlock.ns11169 S3FIFO-0.4000-1.9000 cache size     1789, 1482351 req, miss ratio 0.4904, byte miss ratio 0.4904
tencentBlock.ns11169 S3FIFO-0.4000-1.9000 cache size     5368, 1482351 req, miss ratio 0.4768, byte miss ratio 0.4768
tencentBlock.ns11169 S3FIFO-0.4000-1.9000 cache size    17895, 1482351 req, miss ratio 0.4402, byte miss ratio 0.4402
tencentBlock.ns11169 S3FIFO-0.4000-1.9000 cache size    35790, 1482351 req, miss ratio 0.3910, byte miss ratio 0.3910
tencentBlock.ns11169 S3FIFO-0.4000-1.9000 cache size    71581, 1482351 req, miss ratio 0.2814, byte miss ratio 0.2814
tencentBlock.ns11169 S3FIFO-0.4000-1.9000 cache size   143162, 1482351 req, miss ratio 0.1374, byte miss ratio 0.1374
tencentBlock.ns11169 S3FIFO-0.3500-0.9000 cache size      178, 1482351 req, miss ratio 0.5122, byte miss ratio 0.5122
tencentBlock.ns11169 S3FIFO-0.3500-0.9000 cache size      536, 1482351 req, miss ratio 0.4957, byte miss ratio 0.4957
tencentBlock.ns11169 S3FIFO-0.3500-0.9000 cache size     1789, 1482351 req, miss ratio 0.4906, byte miss ratio 0.4906
tencentBlock.ns11169 S3FIFO-0.3500-0.9000 cache size     5368, 1482351 req, miss ratio 0.4887, byte miss ratio 0.4887
tencentBlock.ns11169 S3FIFO-0.3500-0.9000 cache size    17895, 1482351 req, miss ratio 0.4323, byte miss ratio 0.4323
tencentBlock.ns11169 S3FIFO-0.3500-0.9000 cache size    35790, 1482351 req, miss ratio 0.3874, byte miss ratio 0.3874
tencentBlock.ns11169 S3FIFO-0.3500-0.9000 cache size    71581, 1482351 req, miss ratio 0.2833, byte miss ratio 0.2833
tencentBlock.ns11169 S3FIFO-0.3500-0.9000 cache size   143162, 1482351 req, miss ratio 0.1359, byte miss ratio 0.1359
tencentBlock.ns11169 S3FIFO-0.4500-1.9000 cache size      178, 1482351 req, miss ratio 0.5111, byte miss ratio 0.5111
tencentBlock.ns11169 S3FIFO-0.4500-1.9000 cache size      536, 1482351 req, miss ratio 0.4963, byte miss ratio 0.4963
tencentBlock.ns11169 S3FIFO-0.4500-1.9000 cache size     1789, 1482351 req, miss ratio 0.4905, byte miss ratio 0.4905
tencentBlock.ns11169 S3FIFO-0.4500-1.9000 cache size     5368, 1482351 req, miss ratio 0.4825, byte miss ratio 0.4825
tencentBlock.ns11169 S3FIFO-0.4500-1.9000 cache size    17895, 1482351 req, miss ratio 0.4408, byte miss ratio 0.4408
tencentBlock.ns11169 S3FIFO-0.4500-1.9000 cache size    35790, 1482351 req, miss ratio 0.3918, byte miss ratio 0.3918
tencentBlock.ns11169 S3FIFO-0.4500-1.9000 cache size    71581, 1482351 req, miss ratio 0.2866, byte miss ratio 0.2866
tencentBlock.ns11169 S3FIFO-0.4500-1.9000 cache size   143162, 1482351 req, miss ratio 0.1389, byte miss ratio 0.1389
tencentBlock.ns11169 S3FIFO-0.1000-0.9000 cache size      178, 1482351 req, miss ratio 0.5190, byte miss ratio 0.5190
tencentBlock.ns11169 S3FIFO-0.1000-0.9000 cache size      536, 1482351 req, miss ratio 0.4982, byte miss ratio 0.4982
tencentBlock.ns11169 S3FIFO-0.1000-0.9000 cache size     1789, 1482351 req, miss ratio 0.4907, byte miss ratio 0.4907
tencentBlock.ns11169 S3FIFO-0.1000-0.9000 cache size     5368, 1482351 req, miss ratio 0.4889, byte miss ratio 0.4889
tencentBlock.ns11169 S3FIFO-0.1000-0.9000 cache size    17895, 1482351 req, miss ratio 0.4193, byte miss ratio 0.4193
tencentBlock.ns11169 S3FIFO-0.1000-0.9000 cache size    35790, 1482351 req, miss ratio 0.3731, byte miss ratio 0.3731
tencentBlock.ns11169 S3FIFO-0.1000-0.9000 cache size    71581, 1482351 req, miss ratio 0.2525, byte miss ratio 0.2525
tencentBlock.ns11169 S3FIFO-0.1000-0.9000 cache size   143162, 1482351 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns11169 S3FIFO-0.0500-0.9000 cache size      178, 1482351 req, miss ratio 0.5270, byte miss ratio 0.5270
tencentBlock.ns11169 S3FIFO-0.0500-0.9000 cache size      536, 1482351 req, miss ratio 0.5022, byte miss ratio 0.5022
tencentBlock.ns11169 S3FIFO-0.0500-0.9000 cache size     1789, 1482351 req, miss ratio 0.4909, byte miss ratio 0.4909
tencentBlock.ns11169 S3FIFO-0.0500-0.9000 cache size     5368, 1482351 req, miss ratio 0.4890, byte miss ratio 0.4890
tencentBlock.ns11169 S3FIFO-0.0500-0.9000 cache size    17895, 1482351 req, miss ratio 0.4170, byte miss ratio 0.4170
tencentBlock.ns11169 S3FIFO-0.0500-0.9000 cache size    35790, 1482351 req, miss ratio 0.3669, byte miss ratio 0.3669
tencentBlock.ns11169 S3FIFO-0.0500-0.9000 cache size    71581, 1482351 req, miss ratio 0.2443, byte miss ratio 0.2443
tencentBlock.ns11169 S3FIFO-0.0500-0.9000 cache size   143162, 1482351 req, miss ratio 0.1224, byte miss ratio 0.1224
tencentBlock.ns11169 S3FIFO-0.5000-1.9000 cache size      178, 1482351 req, miss ratio 0.5145, byte miss ratio 0.5145
tencentBlock.ns11169 S3FIFO-0.5000-1.9000 cache size      536, 1482351 req, miss ratio 0.4968, byte miss ratio 0.4968
tencentBlock.ns11169 S3FIFO-0.5000-1.9000 cache size     1789, 1482351 req, miss ratio 0.4906, byte miss ratio 0.4906
tencentBlock.ns11169 S3FIFO-0.5000-1.9000 cache size     5368, 1482351 req, miss ratio 0.4869, byte miss ratio 0.4869
tencentBlock.ns11169 S3FIFO-0.5000-1.9000 cache size    17895, 1482351 req, miss ratio 0.4402, byte miss ratio 0.4402
tencentBlock.ns11169 S3FIFO-0.5000-1.9000 cache size    35790, 1482351 req, miss ratio 0.3936, byte miss ratio 0.3936
tencentBlock.ns11169 S3FIFO-0.5000-1.9000 cache size    71581, 1482351 req, miss ratio 0.2826, byte miss ratio 0.2826
tencentBlock.ns11169 S3FIFO-0.5000-1.9000 cache size   143162, 1482351 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns11169 S3FIFO-0.0500-1.9000 cache size      178, 1482351 req, miss ratio 0.5229, byte miss ratio 0.5229
tencentBlock.ns11169 S3FIFO-0.0500-1.9000 cache size      536, 1482351 req, miss ratio 0.5018, byte miss ratio 0.5018
tencentBlock.ns11169 S3FIFO-0.0500-1.9000 cache size     1789, 1482351 req, miss ratio 0.4903, byte miss ratio 0.4903
tencentBlock.ns11169 S3FIFO-0.0500-1.9000 cache size     5368, 1482351 req, miss ratio 0.4649, byte miss ratio 0.4649
tencentBlock.ns11169 S3FIFO-0.0500-1.9000 cache size    17895, 1482351 req, miss ratio 0.4149, byte miss ratio 0.4149
