cdn1_allcolo.ns3865 S3FIFO-0.4500-1.9000 cache size       35, 2759319 req, miss ratio 0.1817, byte miss ratio 0.1817
cdn1_allcolo.ns3865 S3FIFO-0.4500-1.9000 cache size      106, 2759319 req, miss ratio 0.1116, byte miss ratio 0.1116
cdn1_allcolo.ns3865 S3FIFO-0.4500-1.9000 cache size      356, 2759319 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns3865 S3FIFO-0.4500-1.9000 cache size     1068, 2759319 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_allcolo.ns3865 S3FIFO-0.4500-1.9000 cache size     3562, 2759319 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_allcolo.ns3865 S3FIFO-0.4500-1.9000 cache size     7124, 2759319 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_allcolo.ns3865 S3FIFO-0.4500-1.9000 cache size    14249, 2759319 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns3865 S3FIFO-0.4500-1.9000 cache size    28499, 2759319 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns3865 S3FIFO-0.1500-1.9000 cache size       35, 2759319 req, miss ratio 0.1713, byte miss ratio 0.1713
cdn1_allcolo.ns3865 S3FIFO-0.1500-1.9000 cache size      106, 2759319 req, miss ratio 0.1026, byte miss ratio 0.1026
cdn1_allcolo.ns3865 S3FIFO-0.1500-1.9000 cache size      356, 2759319 req, miss ratio 0.0522, byte miss ratio 0.0522
cdn1_allcolo.ns3865 S3FIFO-0.1500-1.9000 cache size     1068, 2759319 req, miss ratio 0.0300, byte miss ratio 0.0300
cdn1_allcolo.ns3865 S3FIFO-0.1500-1.9000 cache size     3562, 2759319 req, miss ratio 0.0195, byte miss ratio 0.0195
cdn1_allcolo.ns3865 S3FIFO-0.1500-1.9000 cache size     7124, 2759319 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns3865 S3FIFO-0.1500-1.9000 cache size    14249, 2759319 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns3865 S3FIFO-0.1500-1.9000 cache size    28499, 2759319 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns3865 S3FIFO-0.0250-0.9000 cache size       35, 2759319 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3865 S3FIFO-0.0250-0.9000 cache size      106, 2759319 req, miss ratio 0.1012, byte miss ratio 0.1012
cdn1_allcolo.ns3865 S3FIFO-0.0250-0.9000 cache size      356, 2759319 req, miss ratio 0.0506, byte miss ratio 0.0506
cdn1_allcolo.ns3865 S3FIFO-0.0250-0.9000 cache size     1068, 2759319 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns3865 S3FIFO-0.0250-0.9000 cache size     3562, 2759319 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_allcolo.ns3865 S3FIFO-0.0250-0.9000 cache size     7124, 2759319 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_allcolo.ns3865 S3FIFO-0.0250-0.9000 cache size    14249, 2759319 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns3865 S3FIFO-0.0250-0.9000 cache size    28499, 2759319 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns3865 S3FIFO-0.0050-0.9000 cache size       35, 2759319 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3865 S3FIFO-0.0050-0.9000 cache size      106, 2759319 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3865 S3FIFO-0.0050-0.9000 cache size      356, 2759319 req, miss ratio 0.0522, byte miss ratio 0.0522
