cdn1_allcolo.ns2654 S3FIFO-0.0500-0.9000 cache size      193, 4406674 req, miss ratio 0.7496, byte miss ratio 0.7496
cdn1_allcolo.ns2654 S3FIFO-0.0500-0.9000 cache size      580, 4406674 req, miss ratio 0.6335, byte miss ratio 0.6335
cdn1_allcolo.ns2654 S3FIFO-0.0500-0.9000 cache size     1934, 4406674 req, miss ratio 0.4827, byte miss ratio 0.4827
cdn1_allcolo.ns2654 S3FIFO-0.0500-0.9000 cache size     5803, 4406674 req, miss ratio 0.3303, byte miss ratio 0.3303
cdn1_allcolo.ns2654 S3FIFO-0.0500-0.9000 cache size    19345, 4406674 req, miss ratio 0.1725, byte miss ratio 0.1725
cdn1_allcolo.ns2654 S3FIFO-0.0500-0.9000 cache size    38691, 4406674 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_allcolo.ns2654 S3FIFO-0.0500-0.9000 cache size    77382, 4406674 req, miss ratio 0.0627, byte miss ratio 0.0627
cdn1_allcolo.ns2654 S3FIFO-0.0500-0.9000 cache size   154765, 4406674 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_allcolo.ns2654 S3FIFO-0.0010-0.9000 cache size      193, 4406674 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2654 S3FIFO-0.0010-0.9000 cache size      580, 4406674 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2654 S3FIFO-0.0010-0.9000 cache size     1934, 4406674 req, miss ratio 0.4835, byte miss ratio 0.4835
cdn1_allcolo.ns2654 S3FIFO-0.0010-0.9000 cache size     5803, 4406674 req, miss ratio 0.3294, byte miss ratio 0.3294
cdn1_allcolo.ns2654 S3FIFO-0.0010-0.9000 cache size    19345, 4406674 req, miss ratio 0.1718, byte miss ratio 0.1718
cdn1_allcolo.ns2654 S3FIFO-0.0010-0.9000 cache size    38691, 4406674 req, miss ratio 0.1048, byte miss ratio 0.1048
cdn1_allcolo.ns2654 S3FIFO-0.0010-0.9000 cache size    77382, 4406674 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns2654 S3FIFO-0.0010-0.9000 cache size   154765, 4406674 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_allcolo.ns2654 S3FIFO-0.6000-1.9000 cache size      193, 4406674 req, miss ratio 0.8086, byte miss ratio 0.8086
cdn1_allcolo.ns2654 S3FIFO-0.6000-1.9000 cache size      580, 4406674 req, miss ratio 0.7066, byte miss ratio 0.7066
cdn1_allcolo.ns2654 S3FIFO-0.6000-1.9000 cache size     1934, 4406674 req, miss ratio 0.5623, byte miss ratio 0.5623
cdn1_allcolo.ns2654 S3FIFO-0.6000-1.9000 cache size     5803, 4406674 req, miss ratio 0.4014, byte miss ratio 0.4014
cdn1_allcolo.ns2654 S3FIFO-0.6000-1.9000 cache size    19345, 4406674 req, miss ratio 0.2173, byte miss ratio 0.2173
cdn1_allcolo.ns2654 S3FIFO-0.6000-1.9000 cache size    38691, 4406674 req, miss ratio 0.1312, byte miss ratio 0.1312
cdn1_allcolo.ns2654 S3FIFO-0.6000-1.9000 cache size    77382, 4406674 req, miss ratio 0.0736, byte miss ratio 0.0736
cdn1_allcolo.ns2654 S3FIFO-0.6000-1.9000 cache size   154765, 4406674 req, miss ratio 0.0461, byte miss ratio 0.0461
cdn1_allcolo.ns2654 S3FIFO-0.6500-1.9000 cache size      193, 4406674 req, miss ratio 0.8161, byte miss ratio 0.8161
cdn1_allcolo.ns2654 S3FIFO-0.6500-1.9000 cache size      580, 4406674 req, miss ratio 0.7155, byte miss ratio 0.7155
