io_traces.ns112 S3FIFO-0.1000-1.9000 cache size     1396, 15200000 req, miss ratio 0.4558, byte miss ratio 0.4558
io_traces.ns112 S3FIFO-0.1000-1.9000 cache size     4189, 15200000 req, miss ratio 0.3690, byte miss ratio 0.3690
io_traces.ns112 S3FIFO-0.1000-1.9000 cache size    13965, 15200000 req, miss ratio 0.3262, byte miss ratio 0.3262
io_traces.ns112 S3FIFO-0.1000-1.9000 cache size    41897, 15200000 req, miss ratio 0.2857, byte miss ratio 0.2857
io_traces.ns112 S3FIFO-0.1000-1.9000 cache size   139659, 15200000 req, miss ratio 0.1824, byte miss ratio 0.1824
io_traces.ns112 S3FIFO-0.1000-1.9000 cache size   279318, 15200000 req, miss ratio 0.1404, byte miss ratio 0.1404
io_traces.ns112 S3FIFO-0.1000-1.9000 cache size   558636, 15200000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns112 S3FIFO-0.1000-1.9000 cache size  1117273, 15200000 req, miss ratio 0.0949, byte miss ratio 0.0949
io_traces.ns112 S3FIFO-0.0250-1.9000 cache size     1396, 15200000 req, miss ratio 0.4617, byte miss ratio 0.4617
io_traces.ns112 S3FIFO-0.0250-1.9000 cache size     4189, 15200000 req, miss ratio 0.3671, byte miss ratio 0.3671
io_traces.ns112 S3FIFO-0.0250-1.9000 cache size    13965, 15200000 req, miss ratio 0.3259, byte miss ratio 0.3259
io_traces.ns112 S3FIFO-0.0250-1.9000 cache size    41897, 15200000 req, miss ratio 0.2849, byte miss ratio 0.2849
io_traces.ns112 S3FIFO-0.0250-1.9000 cache size   139659, 15200000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns112 S3FIFO-0.0250-1.9000 cache size   279318, 15200000 req, miss ratio 0.1527, byte miss ratio 0.1527
io_traces.ns112 S3FIFO-0.0250-1.9000 cache size   558636, 15200000 req, miss ratio 0.1259, byte miss ratio 0.1259
io_traces.ns112 S3FIFO-0.0250-1.9000 cache size  1117273, 15200000 req, miss ratio 0.0951, byte miss ratio 0.0951
io_traces.ns112 S3FIFO-0.9500-0.9000 cache size     1396, 15200000 req, miss ratio 0.5093, byte miss ratio 0.5093
io_traces.ns112 S3FIFO-0.9500-0.9000 cache size     4189, 15200000 req, miss ratio 0.4239, byte miss ratio 0.4239
io_traces.ns112 S3FIFO-0.9500-0.9000 cache size    13965, 15200000 req, miss ratio 0.3512, byte miss ratio 0.3512
io_traces.ns112 S3FIFO-0.9500-0.9000 cache size    41897, 15200000 req, miss ratio 0.2904, byte miss ratio 0.2904
io_traces.ns112 S3FIFO-0.9500-0.9000 cache size   139659, 15200000 req, miss ratio 0.1823, byte miss ratio 0.1823
io_traces.ns112 S3FIFO-0.9500-0.9000 cache size   279318, 15200000 req, miss ratio 0.1432, byte miss ratio 0.1432
io_traces.ns112 S3FIFO-0.9500-0.9000 cache size   558636, 15200000 req, miss ratio 0.1178, byte miss ratio 0.1178
io_traces.ns112 S3FIFO-0.9500-0.9000 cache size  1117273, 15200000 req, miss ratio 0.0962, byte miss ratio 0.0962
io_traces.ns112 S3FIFO-0.6000-0.9000 cache size     1396, 15200000 req, miss ratio 0.4871, byte miss ratio 0.4871
io_traces.ns112 S3FIFO-0.6000-0.9000 cache size     4189, 15200000 req, miss ratio 0.4000, byte miss ratio 0.4000
io_traces.ns112 S3FIFO-0.6000-0.9000 cache size    13965, 15200000 req, miss ratio 0.3360, byte miss ratio 0.3360
io_traces.ns112 S3FIFO-0.6000-0.9000 cache size    41897, 15200000 req, miss ratio 0.2867, byte miss ratio 0.2867
io_traces.ns112 S3FIFO-0.6000-0.9000 cache size   139659, 15200000 req, miss ratio 0.1738, byte miss ratio 0.1738
io_traces.ns112 S3FIFO-0.6000-0.9000 cache size   279318, 15200000 req, miss ratio 0.1291, byte miss ratio 0.1291
io_traces.ns112 S3FIFO-0.6000-0.9000 cache size   558636, 15200000 req, miss ratio 0.1134, byte miss ratio 0.1134
io_traces.ns112 S3FIFO-0.6000-0.9000 cache size  1117273, 15200000 req, miss ratio 0.0943, byte miss ratio 0.0943
io_traces.ns112 S3FIFO-0.8000-0.9000 cache size     1396, 15200000 req, miss ratio 0.4962, byte miss ratio 0.4962
io_traces.ns112 S3FIFO-0.8000-0.9000 cache size     4189, 15200000 req, miss ratio 0.4162, byte miss ratio 0.4162
io_traces.ns112 S3FIFO-0.8000-0.9000 cache size    13965, 15200000 req, miss ratio 0.3441, byte miss ratio 0.3441
io_traces.ns112 S3FIFO-0.8000-0.9000 cache size    41897, 15200000 req, miss ratio 0.2878, byte miss ratio 0.2878
io_traces.ns112 S3FIFO-0.8000-0.9000 cache size   139659, 15200000 req, miss ratio 0.1781, byte miss ratio 0.1781
io_traces.ns112 S3FIFO-0.8000-0.9000 cache size   279318, 15200000 req, miss ratio 0.1371, byte miss ratio 0.1371
io_traces.ns112 S3FIFO-0.8000-0.9000 cache size   558636, 15200000 req, miss ratio 0.1133, byte miss ratio 0.1133
io_traces.ns112 S3FIFO-0.8000-0.9000 cache size  1117273, 15200000 req, miss ratio 0.0946, byte miss ratio 0.0946
io_traces.ns112 S3FIFO-0.2500-1.9000 cache size     1396, 15200000 req, miss ratio 0.4670, byte miss ratio 0.4670
io_traces.ns112 S3FIFO-0.2500-1.9000 cache size     4189, 15200000 req, miss ratio 0.3794, byte miss ratio 0.3794
io_traces.ns112 S3FIFO-0.2500-1.9000 cache size    13965, 15200000 req, miss ratio 0.3288, byte miss ratio 0.3288
io_traces.ns112 S3FIFO-0.2500-1.9000 cache size    41897, 15200000 req, miss ratio 0.2866, byte miss ratio 0.2866
