io_traces.ns48 S3FIFO-0.0250-0.9000 cache size     1441, 36200000 req, miss ratio 0.2315, byte miss ratio 0.2315
io_traces.ns48 S3FIFO-0.0100-1.9000 cache size    43258, 36200000 req, miss ratio 0.1626, byte miss ratio 0.1626
io_traces.ns48 S3FIFO-0.0100-1.9000 cache size   144196, 36200000 req, miss ratio 0.1075, byte miss ratio 0.1075
io_traces.ns48 S3FIFO-0.0100-1.9000 cache size   288393, 36200000 req, miss ratio 0.0801, byte miss ratio 0.0801
io_traces.ns48 S3FIFO-0.0100-1.9000 cache size   576786, 36200000 req, miss ratio 0.0641, byte miss ratio 0.0641
io_traces.ns48 S3FIFO-0.0100-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0424, byte miss ratio 0.0424
io_traces.ns48 S3FIFO-0.4000-0.9000 cache size     1441, 36200000 req, miss ratio 0.2288, byte miss ratio 0.2288
io_traces.ns48 S3FIFO-0.4000-0.9000 cache size     4325, 36200000 req, miss ratio 0.2109, byte miss ratio 0.2109
io_traces.ns48 S3FIFO-0.4000-0.9000 cache size    14419, 36200000 req, miss ratio 0.1980, byte miss ratio 0.1980
io_traces.ns48 S3FIFO-0.4000-0.9000 cache size    43258, 36200000 req, miss ratio 0.1655, byte miss ratio 0.1655
io_traces.ns48 S3FIFO-0.4000-0.9000 cache size   144196, 36200000 req, miss ratio 0.0883, byte miss ratio 0.0883
io_traces.ns48 S3FIFO-0.4000-0.9000 cache size   288393, 36200000 req, miss ratio 0.0621, byte miss ratio 0.0621
io_traces.ns48 S3FIFO-0.4000-0.9000 cache size   576786, 36200000 req, miss ratio 0.0543, byte miss ratio 0.0543
io_traces.ns48 S3FIFO-0.4000-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0418, byte miss ratio 0.0418
io_traces.ns48 S3FIFO-0.0010-1.9000 cache size     1441, 36200000 req, miss ratio 0.2735, byte miss ratio 0.2735
io_traces.ns48 S3FIFO-0.0010-1.9000 cache size     4325, 36200000 req, miss ratio 0.2319, byte miss ratio 0.2319
io_traces.ns48 S3FIFO-0.0010-1.9000 cache size    14419, 36200000 req, miss ratio 0.2057, byte miss ratio 0.2057
io_traces.ns48 S3FIFO-0.0010-1.9000 cache size    43258, 36200000 req, miss ratio 0.1673, byte miss ratio 0.1673
io_traces.ns48 S3FIFO-0.0010-1.9000 cache size   144196, 36200000 req, miss ratio 0.1083, byte miss ratio 0.1083
io_traces.ns48 S3FIFO-0.0010-1.9000 cache size   288393, 36200000 req, miss ratio 0.0816, byte miss ratio 0.0816
io_traces.ns48 S3FIFO-0.0010-1.9000 cache size   576786, 36200000 req, miss ratio 0.0666, byte miss ratio 0.0666
io_traces.ns48 S3FIFO-0.0010-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0434, byte miss ratio 0.0434
io_traces.ns48 S3FIFO-0.0010-0.9000 cache size     1441, 36200000 req, miss ratio 0.2734, byte miss ratio 0.2734
io_traces.ns48 S3FIFO-0.0010-0.9000 cache size     4325, 36200000 req, miss ratio 0.2324, byte miss ratio 0.2324
io_traces.ns48 S3FIFO-0.0010-0.9000 cache size    14419, 36200000 req, miss ratio 0.2058, byte miss ratio 0.2058
io_traces.ns48 S3FIFO-0.0010-0.9000 cache size    43258, 36200000 req, miss ratio 0.1667, byte miss ratio 0.1667
io_traces.ns48 S3FIFO-0.0010-0.9000 cache size   144196, 36200000 req, miss ratio 0.1088, byte miss ratio 0.1088
io_traces.ns48 S3FIFO-0.0010-0.9000 cache size   288393, 36200000 req, miss ratio 0.0816, byte miss ratio 0.0816
io_traces.ns48 S3FIFO-0.0010-0.9000 cache size   576786, 36200000 req, miss ratio 0.0666, byte miss ratio 0.0666
io_traces.ns48 S3FIFO-0.0010-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0434, byte miss ratio 0.0434
io_traces.ns48 S3FIFO-0.7500-0.9000 cache size     1441, 36200000 req, miss ratio 0.2339, byte miss ratio 0.2339
io_traces.ns48 S3FIFO-0.7500-0.9000 cache size     4325, 36200000 req, miss ratio 0.2240, byte miss ratio 0.2240
io_traces.ns48 S3FIFO-0.7500-0.9000 cache size    14419, 36200000 req, miss ratio 0.2017, byte miss ratio 0.2017
io_traces.ns48 S3FIFO-0.7500-0.9000 cache size    43258, 36200000 req, miss ratio 0.1596, byte miss ratio 0.1596
io_traces.ns48 S3FIFO-0.7500-0.9000 cache size   144196, 36200000 req, miss ratio 0.0897, byte miss ratio 0.0897
io_traces.ns48 S3FIFO-0.7500-0.9000 cache size   288393, 36200000 req, miss ratio 0.0659, byte miss ratio 0.0659
io_traces.ns48 S3FIFO-0.7500-0.9000 cache size   576786, 36200000 req, miss ratio 0.0540, byte miss ratio 0.0540
io_traces.ns48 S3FIFO-0.7500-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0419, byte miss ratio 0.0419
io_traces.ns48 S3FIFO-0.0500-0.9000 cache size     1441, 36200000 req, miss ratio 0.2302, byte miss ratio 0.2302
io_traces.ns48 S3FIFO-0.0500-0.9000 cache size     4325, 36200000 req, miss ratio 0.2105, byte miss ratio 0.2105
io_traces.ns48 S3FIFO-0.0500-0.9000 cache size    14419, 36200000 req, miss ratio 0.1953, byte miss ratio 0.1953
io_traces.ns48 S3FIFO-0.0500-0.9000 cache size    43258, 36200000 req, miss ratio 0.1614, byte miss ratio 0.1614
io_traces.ns48 S3FIFO-0.0500-0.9000 cache size   144196, 36200000 req, miss ratio 0.1045, byte miss ratio 0.1045
io_traces.ns48 S3FIFO-0.0500-0.9000 cache size   288393, 36200000 req, miss ratio 0.0718, byte miss ratio 0.0718
io_traces.ns48 S3FIFO-0.0500-0.9000 cache size   576786, 36200000 req, miss ratio 0.0561, byte miss ratio 0.0561
io_traces.ns48 S3FIFO-0.0500-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0419, byte miss ratio 0.0419
io_traces.ns48 S3FIFO-0.9500-0.9000 cache size     1441, 36200000 req, miss ratio 0.2425, byte miss ratio 0.2425
io_traces.ns48 S3FIFO-0.9500-0.9000 cache size     4325, 36200000 req, miss ratio 0.2269, byte miss ratio 0.2269
io_traces.ns48 S3FIFO-0.9500-0.9000 cache size    14419, 36200000 req, miss ratio 0.2047, byte miss ratio 0.2047
io_traces.ns48 S3FIFO-0.9500-0.9000 cache size    43258, 36200000 req, miss ratio 0.1565, byte miss ratio 0.1565
io_traces.ns48 S3FIFO-0.9500-0.9000 cache size   144196, 36200000 req, miss ratio 0.0930, byte miss ratio 0.0930
io_traces.ns48 S3FIFO-0.9500-0.9000 cache size   288393, 36200000 req, miss ratio 0.0699, byte miss ratio 0.0699
io_traces.ns48 S3FIFO-0.9500-0.9000 cache size   576786, 36200000 req, miss ratio 0.0559, byte miss ratio 0.0559
io_traces.ns48 S3FIFO-0.9500-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0424, byte miss ratio 0.0424
io_traces.ns48 S3FIFO-0.3000-1.9000 cache size     1441, 36200000 req, miss ratio 0.2279, byte miss ratio 0.2279
io_traces.ns48 S3FIFO-0.3000-1.9000 cache size     4325, 36200000 req, miss ratio 0.2102, byte miss ratio 0.2102
io_traces.ns48 S3FIFO-0.3000-1.9000 cache size    14419, 36200000 req, miss ratio 0.1998, byte miss ratio 0.1998
io_traces.ns48 S3FIFO-0.3000-1.9000 cache size    43258, 36200000 req, miss ratio 0.1660, byte miss ratio 0.1660
io_traces.ns48 S3FIFO-0.3000-1.9000 cache size   144196, 36200000 req, miss ratio 0.0895, byte miss ratio 0.0895
io_traces.ns48 S3FIFO-0.3000-1.9000 cache size   288393, 36200000 req, miss ratio 0.0625, byte miss ratio 0.0625
io_traces.ns48 S3FIFO-0.3000-1.9000 cache size   576786, 36200000 req, miss ratio 0.0542, byte miss ratio 0.0542
io_traces.ns48 S3FIFO-0.3000-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0417, byte miss ratio 0.0417
io_traces.ns48 S3FIFO-0.7500-1.9000 cache size     1441, 36200000 req, miss ratio 0.2340, byte miss ratio 0.2340
io_traces.ns48 S3FIFO-0.7500-1.9000 cache size     4325, 36200000 req, miss ratio 0.2244, byte miss ratio 0.2244
io_traces.ns48 S3FIFO-0.7500-1.9000 cache size    14419, 36200000 req, miss ratio 0.2019, byte miss ratio 0.2019
io_traces.ns48 S3FIFO-0.7500-1.9000 cache size    43258, 36200000 req, miss ratio 0.1589, byte miss ratio 0.1589
io_traces.ns48 S3FIFO-0.7500-1.9000 cache size   144196, 36200000 req, miss ratio 0.0897, byte miss ratio 0.0897
io_traces.ns48 S3FIFO-0.7500-1.9000 cache size   288393, 36200000 req, miss ratio 0.0659, byte miss ratio 0.0659
io_traces.ns48 S3FIFO-0.7500-1.9000 cache size   576786, 36200000 req, miss ratio 0.0540, byte miss ratio 0.0540
io_traces.ns48 S3FIFO-0.7500-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0419, byte miss ratio 0.0419
io_traces.ns48 S3FIFO-0.2000-1.9000 cache size     1441, 36200000 req, miss ratio 0.2270, byte miss ratio 0.2270
io_traces.ns48 S3FIFO-0.2000-1.9000 cache size     4325, 36200000 req, miss ratio 0.2095, byte miss ratio 0.2095
io_traces.ns48 S3FIFO-0.2000-1.9000 cache size    14419, 36200000 req, miss ratio 0.1987, byte miss ratio 0.1987
io_traces.ns48 S3FIFO-0.2000-1.9000 cache size    43258, 36200000 req, miss ratio 0.1652, byte miss ratio 0.1652
io_traces.ns48 S3FIFO-0.2000-1.9000 cache size   144196, 36200000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns48 S3FIFO-0.2000-1.9000 cache size   288393, 36200000 req, miss ratio 0.0635, byte miss ratio 0.0635
io_traces.ns48 S3FIFO-0.2000-1.9000 cache size   576786, 36200000 req, miss ratio 0.0542, byte miss ratio 0.0542
io_traces.ns48 S3FIFO-0.2000-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0418, byte miss ratio 0.0418
io_traces.ns48 S3FIFO-0.9900-0.9000 cache size     1441, 36200000 req, miss ratio 0.2474, byte miss ratio 0.2474
io_traces.ns48 S3FIFO-0.9900-0.9000 cache size     4325, 36200000 req, miss ratio 0.2299, byte miss ratio 0.2299
io_traces.ns48 S3FIFO-0.9900-0.9000 cache size    14419, 36200000 req, miss ratio 0.2052, byte miss ratio 0.2052
io_traces.ns48 S3FIFO-0.9900-0.9000 cache size    43258, 36200000 req, miss ratio 0.1564, byte miss ratio 0.1564
io_traces.ns48 S3FIFO-0.9900-0.9000 cache size   144196, 36200000 req, miss ratio 0.0938, byte miss ratio 0.0938
io_traces.ns48 S3FIFO-0.9900-0.9000 cache size   288393, 36200000 req, miss ratio 0.0709, byte miss ratio 0.0709
io_traces.ns48 S3FIFO-0.9900-0.9000 cache size   576786, 36200000 req, miss ratio 0.0571, byte miss ratio 0.0571
io_traces.ns48 S3FIFO-0.9900-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0429, byte miss ratio 0.0429
io_traces.ns48 S3FIFO-0.1500-0.9000 cache size     1441, 36200000 req, miss ratio 0.2276, byte miss ratio 0.2276
io_traces.ns48 S3FIFO-0.1500-0.9000 cache size     4325, 36200000 req, miss ratio 0.2104, byte miss ratio 0.2104
io_traces.ns48 S3FIFO-0.1500-0.9000 cache size    14419, 36200000 req, miss ratio 0.1956, byte miss ratio 0.1956
io_traces.ns48 S3FIFO-0.1500-0.9000 cache size    43258, 36200000 req, miss ratio 0.1633, byte miss ratio 0.1633
io_traces.ns48 S3FIFO-0.1500-0.9000 cache size   144196, 36200000 req, miss ratio 0.0948, byte miss ratio 0.0948
io_traces.ns48 S3FIFO-0.1500-0.9000 cache size   288393, 36200000 req, miss ratio 0.0644, byte miss ratio 0.0644
io_traces.ns48 S3FIFO-0.1500-0.9000 cache size   576786, 36200000 req, miss ratio 0.0541, byte miss ratio 0.0541
io_traces.ns48 S3FIFO-0.1500-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0418, byte miss ratio 0.0418
io_traces.ns48 S3FIFO-0.3500-1.9000 cache size     1441, 36200000 req, miss ratio 0.2282, byte miss ratio 0.2282
io_traces.ns48 S3FIFO-0.3500-1.9000 cache size     4325, 36200000 req, miss ratio 0.2104, byte miss ratio 0.2104
io_traces.ns48 S3FIFO-0.3500-1.9000 cache size    14419, 36200000 req, miss ratio 0.2002, byte miss ratio 0.2002
io_traces.ns48 S3FIFO-0.3500-1.9000 cache size    43258, 36200000 req, miss ratio 0.1663, byte miss ratio 0.1663
io_traces.ns48 S3FIFO-0.3500-1.9000 cache size   144196, 36200000 req, miss ratio 0.0888, byte miss ratio 0.0888
io_traces.ns48 S3FIFO-0.3500-1.9000 cache size   288393, 36200000 req, miss ratio 0.0622, byte miss ratio 0.0622
io_traces.ns48 S3FIFO-0.3500-1.9000 cache size   576786, 36200000 req, miss ratio 0.0542, byte miss ratio 0.0542
io_traces.ns48 S3FIFO-0.3500-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0418, byte miss ratio 0.0418
io_traces.ns48 S3FIFO-0.2500-0.9000 cache size     1441, 36200000 req, miss ratio 0.2281, byte miss ratio 0.2281
io_traces.ns48 S3FIFO-0.2500-0.9000 cache size     4325, 36200000 req, miss ratio 0.2104, byte miss ratio 0.2104
io_traces.ns48 S3FIFO-0.2500-0.9000 cache size    14419, 36200000 req, miss ratio 0.1966, byte miss ratio 0.1966
io_traces.ns48 S3FIFO-0.2500-0.9000 cache size    43258, 36200000 req, miss ratio 0.1644, byte miss ratio 0.1644
io_traces.ns48 S3FIFO-0.2500-0.9000 cache size   144196, 36200000 req, miss ratio 0.0906, byte miss ratio 0.0906
io_traces.ns48 S3FIFO-0.2500-0.9000 cache size   288393, 36200000 req, miss ratio 0.0628, byte miss ratio 0.0628
io_traces.ns48 S3FIFO-0.2500-0.9000 cache size   576786, 36200000 req, miss ratio 0.0541, byte miss ratio 0.0541
io_traces.ns48 S3FIFO-0.2500-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0417, byte miss ratio 0.0417
io_traces.ns48 S3FIFO-0.9500-1.9000 cache size     1441, 36200000 req, miss ratio 0.2426, byte miss ratio 0.2426
io_traces.ns48 S3FIFO-0.9500-1.9000 cache size     4325, 36200000 req, miss ratio 0.2268, byte miss ratio 0.2268
io_traces.ns48 S3FIFO-0.9500-1.9000 cache size    14419, 36200000 req, miss ratio 0.2032, byte miss ratio 0.2032
io_traces.ns48 S3FIFO-0.9500-1.9000 cache size    43258, 36200000 req, miss ratio 0.1557, byte miss ratio 0.1557
io_traces.ns48 S3FIFO-0.9500-1.9000 cache size   144196, 36200000 req, miss ratio 0.0930, byte miss ratio 0.0930
io_traces.ns48 S3FIFO-0.9500-1.9000 cache size   288393, 36200000 req, miss ratio 0.0699, byte miss ratio 0.0699
io_traces.ns48 S3FIFO-0.9500-1.9000 cache size   576786, 36200000 req, miss ratio 0.0559, byte miss ratio 0.0559
io_traces.ns48 S3FIFO-0.9500-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0424, byte miss ratio 0.0424
io_traces.ns48 S3FIFO-0.6000-1.9000 cache size     1441, 36200000 req, miss ratio 0.2328, byte miss ratio 0.2328
io_traces.ns48 S3FIFO-0.6000-1.9000 cache size     4325, 36200000 req, miss ratio 0.2157, byte miss ratio 0.2157
io_traces.ns48 S3FIFO-0.6000-1.9000 cache size    14419, 36200000 req, miss ratio 0.2015, byte miss ratio 0.2015
io_traces.ns48 S3FIFO-0.6000-1.9000 cache size    43258, 36200000 req, miss ratio 0.1611, byte miss ratio 0.1611
io_traces.ns48 S3FIFO-0.6000-1.9000 cache size   144196, 36200000 req, miss ratio 0.0879, byte miss ratio 0.0879
io_traces.ns48 S3FIFO-0.6000-1.9000 cache size   288393, 36200000 req, miss ratio 0.0631, byte miss ratio 0.0631
io_traces.ns48 S3FIFO-0.6000-1.9000 cache size   576786, 36200000 req, miss ratio 0.0545, byte miss ratio 0.0545
io_traces.ns48 S3FIFO-0.6000-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0418, byte miss ratio 0.0418
io_traces.ns48 S3FIFO-0.6500-0.9000 cache size     1441, 36200000 req, miss ratio 0.2333, byte miss ratio 0.2333
io_traces.ns48 S3FIFO-0.6500-0.9000 cache size     4325, 36200000 req, miss ratio 0.2175, byte miss ratio 0.2175
io_traces.ns48 S3FIFO-0.6500-0.9000 cache size    14419, 36200000 req, miss ratio 0.2009, byte miss ratio 0.2009
io_traces.ns48 S3FIFO-0.6500-0.9000 cache size    43258, 36200000 req, miss ratio 0.1608, byte miss ratio 0.1608
io_traces.ns48 S3FIFO-0.6500-0.9000 cache size   144196, 36200000 req, miss ratio 0.0883, byte miss ratio 0.0883
io_traces.ns48 S3FIFO-0.6500-0.9000 cache size   288393, 36200000 req, miss ratio 0.0639, byte miss ratio 0.0639
io_traces.ns48 S3FIFO-0.6500-0.9000 cache size   576786, 36200000 req, miss ratio 0.0544, byte miss ratio 0.0544
io_traces.ns48 S3FIFO-0.6500-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0418, byte miss ratio 0.0418
io_traces.ns48 S3FIFO-0.8000-1.9000 cache size     1441, 36200000 req, miss ratio 0.2343, byte miss ratio 0.2343
io_traces.ns48 S3FIFO-0.8000-1.9000 cache size     4325, 36200000 req, miss ratio 0.2252, byte miss ratio 0.2252
io_traces.ns48 S3FIFO-0.8000-1.9000 cache size    14419, 36200000 req, miss ratio 0.2024, byte miss ratio 0.2024
io_traces.ns48 S3FIFO-0.8000-1.9000 cache size    43258, 36200000 req, miss ratio 0.1579, byte miss ratio 0.1579
io_traces.ns48 S3FIFO-0.8000-1.9000 cache size   144196, 36200000 req, miss ratio 0.0905, byte miss ratio 0.0905
io_traces.ns48 S3FIFO-0.8000-1.9000 cache size   288393, 36200000 req, miss ratio 0.0666, byte miss ratio 0.0666
io_traces.ns48 S3FIFO-0.8000-1.9000 cache size   576786, 36200000 req, miss ratio 0.0543, byte miss ratio 0.0543
io_traces.ns48 S3FIFO-0.8000-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0420, byte miss ratio 0.0420
io_traces.ns48 S3FIFO-0.9900-1.9000 cache size     1441, 36200000 req, miss ratio 0.2472, byte miss ratio 0.2472
io_traces.ns48 S3FIFO-0.9900-1.9000 cache size     4325, 36200000 req, miss ratio 0.2296, byte miss ratio 0.2296
io_traces.ns48 S3FIFO-0.9900-1.9000 cache size    14419, 36200000 req, miss ratio 0.2034, byte miss ratio 0.2034
io_traces.ns48 S3FIFO-0.9900-1.9000 cache size    43258, 36200000 req, miss ratio 0.1556, byte miss ratio 0.1556
io_traces.ns48 S3FIFO-0.9900-1.9000 cache size   144196, 36200000 req, miss ratio 0.0939, byte miss ratio 0.0939
io_traces.ns48 S3FIFO-0.9900-1.9000 cache size   288393, 36200000 req, miss ratio 0.0709, byte miss ratio 0.0709
io_traces.ns48 S3FIFO-0.9900-1.9000 cache size   576786, 36200000 req, miss ratio 0.0571, byte miss ratio 0.0571
io_traces.ns48 S3FIFO-0.9900-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0429, byte miss ratio 0.0429
io_traces.ns48 S3FIFO-0.0500-1.9000 cache size     1441, 36200000 req, miss ratio 0.2294, byte miss ratio 0.2294
io_traces.ns48 S3FIFO-0.0500-1.9000 cache size     4325, 36200000 req, miss ratio 0.2090, byte miss ratio 0.2090
io_traces.ns48 S3FIFO-0.0500-1.9000 cache size    14419, 36200000 req, miss ratio 0.1966, byte miss ratio 0.1966
io_traces.ns48 S3FIFO-0.0500-1.9000 cache size    43258, 36200000 req, miss ratio 0.1631, byte miss ratio 0.1631
io_traces.ns48 S3FIFO-0.0500-1.9000 cache size   144196, 36200000 req, miss ratio 0.1042, byte miss ratio 0.1042
io_traces.ns48 S3FIFO-0.0500-1.9000 cache size   288393, 36200000 req, miss ratio 0.0718, byte miss ratio 0.0718
io_traces.ns48 S3FIFO-0.0500-1.9000 cache size   576786, 36200000 req, miss ratio 0.0561, byte miss ratio 0.0561
io_traces.ns48 S3FIFO-0.0500-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0419, byte miss ratio 0.0419
io_traces.ns48 S3FIFO-0.6500-1.9000 cache size     1441, 36200000 req, miss ratio 0.2335, byte miss ratio 0.2335
io_traces.ns48 S3FIFO-0.6500-1.9000 cache size     4325, 36200000 req, miss ratio 0.2190, byte miss ratio 0.2190
io_traces.ns48 S3FIFO-0.6500-1.9000 cache size    14419, 36200000 req, miss ratio 0.2017, byte miss ratio 0.2017
io_traces.ns48 S3FIFO-0.6500-1.9000 cache size    43258, 36200000 req, miss ratio 0.1600, byte miss ratio 0.1600
io_traces.ns48 S3FIFO-0.6500-1.9000 cache size   144196, 36200000 req, miss ratio 0.0882, byte miss ratio 0.0882
io_traces.ns48 S3FIFO-0.6500-1.9000 cache size   288393, 36200000 req, miss ratio 0.0639, byte miss ratio 0.0639
io_traces.ns48 S3FIFO-0.6500-1.9000 cache size   576786, 36200000 req, miss ratio 0.0544, byte miss ratio 0.0544
io_traces.ns48 S3FIFO-0.6500-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0418, byte miss ratio 0.0418
io_traces.ns48 S3FIFO-0.5500-0.9000 cache size     1441, 36200000 req, miss ratio 0.2313, byte miss ratio 0.2313
io_traces.ns48 S3FIFO-0.5500-0.9000 cache size     4325, 36200000 req, miss ratio 0.2127, byte miss ratio 0.2127
io_traces.ns48 S3FIFO-0.5500-0.9000 cache size    14419, 36200000 req, miss ratio 0.2000, byte miss ratio 0.2000
io_traces.ns48 S3FIFO-0.5500-0.9000 cache size    43258, 36200000 req, miss ratio 0.1629, byte miss ratio 0.1629
io_traces.ns48 S3FIFO-0.5500-0.9000 cache size   144196, 36200000 req, miss ratio 0.0877, byte miss ratio 0.0877
io_traces.ns48 S3FIFO-0.5500-0.9000 cache size   288393, 36200000 req, miss ratio 0.0625, byte miss ratio 0.0625
io_traces.ns48 S3FIFO-0.5500-0.9000 cache size   576786, 36200000 req, miss ratio 0.0545, byte miss ratio 0.0545
io_traces.ns48 S3FIFO-0.5500-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0420, byte miss ratio 0.0420
io_traces.ns48 S3FIFO-0.0250-1.9000 cache size     1441, 36200000 req, miss ratio 0.2308, byte miss ratio 0.2308
io_traces.ns48 S3FIFO-0.0250-1.9000 cache size     4325, 36200000 req, miss ratio 0.2104, byte miss ratio 0.2104
io_traces.ns48 S3FIFO-0.0250-1.9000 cache size    14419, 36200000 req, miss ratio 0.1964, byte miss ratio 0.1964
io_traces.ns48 S3FIFO-0.0250-1.9000 cache size    43258, 36200000 req, miss ratio 0.1627, byte miss ratio 0.1627
io_traces.ns48 S3FIFO-0.0250-1.9000 cache size   144196, 36200000 req, miss ratio 0.1064, byte miss ratio 0.1064
io_traces.ns48 S3FIFO-0.0250-1.9000 cache size   288393, 36200000 req, miss ratio 0.0769, byte miss ratio 0.0769
io_traces.ns48 S3FIFO-0.0250-1.9000 cache size   576786, 36200000 req, miss ratio 0.0598, byte miss ratio 0.0598
io_traces.ns48 S3FIFO-0.0250-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0421, byte miss ratio 0.0421
io_traces.ns48 S3FIFO-0.5500-1.9000 cache size     1441, 36200000 req, miss ratio 0.2317, byte miss ratio 0.2317
io_traces.ns48 S3FIFO-0.5500-1.9000 cache size     4325, 36200000 req, miss ratio 0.2135, byte miss ratio 0.2135
io_traces.ns48 S3FIFO-0.5500-1.9000 cache size    14419, 36200000 req, miss ratio 0.2013, byte miss ratio 0.2013
io_traces.ns48 S3FIFO-0.5500-1.9000 cache size    43258, 36200000 req, miss ratio 0.1621, byte miss ratio 0.1621
io_traces.ns48 S3FIFO-0.5500-1.9000 cache size   144196, 36200000 req, miss ratio 0.0877, byte miss ratio 0.0877
io_traces.ns48 S3FIFO-0.5500-1.9000 cache size   288393, 36200000 req, miss ratio 0.0625, byte miss ratio 0.0625
io_traces.ns48 S3FIFO-0.5500-1.9000 cache size   576786, 36200000 req, miss ratio 0.0545, byte miss ratio 0.0545
io_traces.ns48 S3FIFO-0.5500-1.9000 cache size  1153572, 36200000 req, miss ratio 0.0420, byte miss ratio 0.0420
io_traces.ns48 S3FIFO-0.1000-0.9000 cache size     1441, 36200000 req, miss ratio 0.2283, byte miss ratio 0.2283
io_traces.ns48 S3FIFO-0.1000-0.9000 cache size     4325, 36200000 req, miss ratio 0.2103, byte miss ratio 0.2103
io_traces.ns48 S3FIFO-0.1000-0.9000 cache size    14419, 36200000 req, miss ratio 0.1953, byte miss ratio 0.1953
io_traces.ns48 S3FIFO-0.1000-0.9000 cache size    43258, 36200000 req, miss ratio 0.1623, byte miss ratio 0.1623
io_traces.ns48 S3FIFO-0.1000-0.9000 cache size   144196, 36200000 req, miss ratio 0.0988, byte miss ratio 0.0988
io_traces.ns48 S3FIFO-0.1000-0.9000 cache size   288393, 36200000 req, miss ratio 0.0665, byte miss ratio 0.0665
io_traces.ns48 S3FIFO-0.1000-0.9000 cache size   576786, 36200000 req, miss ratio 0.0547, byte miss ratio 0.0547
io_traces.ns48 S3FIFO-0.1000-0.9000 cache size  1153572, 36200000 req, miss ratio 0.0418, byte miss ratio 0.0418
io_traces.ns48 S3FIFO-0.3000-0.9000 cache size     1441, 36200000 req, miss ratio 0.2285, byte miss ratio 0.2285
