cdn1_allcolo.ns1194 S3FIFO-0.6000-1.9000 cache size      190, 4275589 req, miss ratio 0.8125, byte miss ratio 0.8125
cdn1_allcolo.ns1194 S3FIFO-0.6000-1.9000 cache size      572, 4275589 req, miss ratio 0.7122, byte miss ratio 0.7122
cdn1_allcolo.ns1194 S3FIFO-0.6000-1.9000 cache size     1909, 4275589 req, miss ratio 0.5685, byte miss ratio 0.5685
cdn1_allcolo.ns1194 S3FIFO-0.6000-1.9000 cache size     5729, 4275589 req, miss ratio 0.4072, byte miss ratio 0.4072
cdn1_allcolo.ns1194 S3FIFO-0.6000-1.9000 cache size    19098, 4275589 req, miss ratio 0.2209, byte miss ratio 0.2209
cdn1_allcolo.ns1194 S3FIFO-0.6000-1.9000 cache size    38197, 4275589 req, miss ratio 0.1336, byte miss ratio 0.1336
cdn1_allcolo.ns1194 S3FIFO-0.6000-1.9000 cache size    76394, 4275589 req, miss ratio 0.0748, byte miss ratio 0.0748
cdn1_allcolo.ns1194 S3FIFO-0.6000-1.9000 cache size   152788, 4275589 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_allcolo.ns1194 S3FIFO-0.5500-1.9000 cache size      190, 4275589 req, miss ratio 0.8055, byte miss ratio 0.8055
cdn1_allcolo.ns1194 S3FIFO-0.5500-1.9000 cache size      572, 4275589 req, miss ratio 0.7041, byte miss ratio 0.7041
cdn1_allcolo.ns1194 S3FIFO-0.5500-1.9000 cache size     1909, 4275589 req, miss ratio 0.5602, byte miss ratio 0.5602
cdn1_allcolo.ns1194 S3FIFO-0.5500-1.9000 cache size     5729, 4275589 req, miss ratio 0.4004, byte miss ratio 0.4004
cdn1_allcolo.ns1194 S3FIFO-0.5500-1.9000 cache size    19098, 4275589 req, miss ratio 0.2167, byte miss ratio 0.2167
cdn1_allcolo.ns1194 S3FIFO-0.5500-1.9000 cache size    38197, 4275589 req, miss ratio 0.1307, byte miss ratio 0.1307
cdn1_allcolo.ns1194 S3FIFO-0.5500-1.9000 cache size    76394, 4275589 req, miss ratio 0.0732, byte miss ratio 0.0732
cdn1_allcolo.ns1194 S3FIFO-0.5500-1.9000 cache size   152788, 4275589 req, miss ratio 0.0467, byte miss ratio 0.0467
