tencentBlock.ns8118 S3FIFO-0.3500-0.9000 cache size      158, 2133594 req, miss ratio 0.6457, byte miss ratio 0.6457
tencentBlock.ns8118 S3FIFO-0.3500-0.9000 cache size      474, 2133594 req, miss ratio 0.3285, byte miss ratio 0.3285
tencentBlock.ns8118 S3FIFO-0.3500-0.9000 cache size     1581, 2133594 req, miss ratio 0.2902, byte miss ratio 0.2902
tencentBlock.ns8118 S3FIFO-0.3500-0.9000 cache size     4743, 2133594 req, miss ratio 0.2580, byte miss ratio 0.2580
tencentBlock.ns8118 S3FIFO-0.3500-0.9000 cache size    15811, 2133594 req, miss ratio 0.2211, byte miss ratio 0.2211
tencentBlock.ns8118 S3FIFO-0.3500-0.9000 cache size    31623, 2133594 req, miss ratio 0.1823, byte miss ratio 0.1823
tencentBlock.ns8118 S3FIFO-0.3500-0.9000 cache size    63246, 2133594 req, miss ratio 0.1555, byte miss ratio 0.1555
tencentBlock.ns8118 S3FIFO-0.3500-0.9000 cache size   126492, 2133594 req, miss ratio 0.0925, byte miss ratio 0.0925
tencentBlock.ns8118 S3FIFO-0.7500-1.9000 cache size      158, 2133594 req, miss ratio 0.6886, byte miss ratio 0.6886
tencentBlock.ns8118 S3FIFO-0.7500-1.9000 cache size      474, 2133594 req, miss ratio 0.3664, byte miss ratio 0.3664
tencentBlock.ns8118 S3FIFO-0.7500-1.9000 cache size     1581, 2133594 req, miss ratio 0.3058, byte miss ratio 0.3058
tencentBlock.ns8118 S3FIFO-0.7500-1.9000 cache size     4743, 2133594 req, miss ratio 0.2819, byte miss ratio 0.2819
tencentBlock.ns8118 S3FIFO-0.7500-1.9000 cache size    15811, 2133594 req, miss ratio 0.2426, byte miss ratio 0.2426
tencentBlock.ns8118 S3FIFO-0.7500-1.9000 cache size    31623, 2133594 req, miss ratio 0.2043, byte miss ratio 0.2043
tencentBlock.ns8118 S3FIFO-0.7500-1.9000 cache size    63246, 2133594 req, miss ratio 0.1640, byte miss ratio 0.1640
tencentBlock.ns8118 S3FIFO-0.7500-1.9000 cache size   126492, 2133594 req, miss ratio 0.0962, byte miss ratio 0.0962
tencentBlock.ns8118 S3FIFO-0.8000-0.9000 cache size      158, 2133594 req, miss ratio 0.6895, byte miss ratio 0.6895
tencentBlock.ns8118 S3FIFO-0.8000-0.9000 cache size      474, 2133594 req, miss ratio 0.3719, byte miss ratio 0.3719
tencentBlock.ns8118 S3FIFO-0.8000-0.9000 cache size     1581, 2133594 req, miss ratio 0.3072, byte miss ratio 0.3072
tencentBlock.ns8118 S3FIFO-0.8000-0.9000 cache size     4743, 2133594 req, miss ratio 0.2834, byte miss ratio 0.2834
tencentBlock.ns8118 S3FIFO-0.8000-0.9000 cache size    15811, 2133594 req, miss ratio 0.2456, byte miss ratio 0.2456
tencentBlock.ns8118 S3FIFO-0.8000-0.9000 cache size    31623, 2133594 req, miss ratio 0.2096, byte miss ratio 0.2096
tencentBlock.ns8118 S3FIFO-0.8000-0.9000 cache size    63246, 2133594 req, miss ratio 0.1656, byte miss ratio 0.1656
tencentBlock.ns8118 S3FIFO-0.8000-0.9000 cache size   126492, 2133594 req, miss ratio 0.0965, byte miss ratio 0.0965
tencentBlock.ns8118 S3FIFO-0.3000-1.9000 cache size      158, 2133594 req, miss ratio 0.6690, byte miss ratio 0.6690
tencentBlock.ns8118 S3FIFO-0.3000-1.9000 cache size      474, 2133594 req, miss ratio 0.3251, byte miss ratio 0.3251
tencentBlock.ns8118 S3FIFO-0.3000-1.9000 cache size     1581, 2133594 req, miss ratio 0.2904, byte miss ratio 0.2904
tencentBlock.ns8118 S3FIFO-0.3000-1.9000 cache size     4743, 2133594 req, miss ratio 0.2574, byte miss ratio 0.2574
tencentBlock.ns8118 S3FIFO-0.3000-1.9000 cache size    15811, 2133594 req, miss ratio 0.2200, byte miss ratio 0.2200
tencentBlock.ns8118 S3FIFO-0.3000-1.9000 cache size    31623, 2133594 req, miss ratio 0.1910, byte miss ratio 0.1910
tencentBlock.ns8118 S3FIFO-0.3000-1.9000 cache size    63246, 2133594 req, miss ratio 0.1544, byte miss ratio 0.1544
tencentBlock.ns8118 S3FIFO-0.3000-1.9000 cache size   126492, 2133594 req, miss ratio 0.0914, byte miss ratio 0.0914
tencentBlock.ns8118 S3FIFO-0.1500-0.9000 cache size      158, 2133594 req, miss ratio 0.6354, byte miss ratio 0.6354
tencentBlock.ns8118 S3FIFO-0.1500-0.9000 cache size      474, 2133594 req, miss ratio 0.3199, byte miss ratio 0.3199
tencentBlock.ns8118 S3FIFO-0.1500-0.9000 cache size     1581, 2133594 req, miss ratio 0.2869, byte miss ratio 0.2869
tencentBlock.ns8118 S3FIFO-0.1500-0.9000 cache size     4743, 2133594 req, miss ratio 0.2530, byte miss ratio 0.2530
