cdn1_allcolo.ns2860 S3FIFO-0.2000-1.9000 cache size       15, 7894988 req, miss ratio 0.1146, byte miss ratio 0.1146
cdn1_allcolo.ns2860 S3FIFO-0.2000-1.9000 cache size       45, 7894988 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_allcolo.ns2860 S3FIFO-0.2000-1.9000 cache size      153, 7894988 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns2860 S3FIFO-0.2000-1.9000 cache size      459, 7894988 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns2860 S3FIFO-0.2000-1.9000 cache size     1532, 7894988 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns2860 S3FIFO-0.2000-1.9000 cache size     3065, 7894988 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns2860 S3FIFO-0.2000-1.9000 cache size     6130, 7894988 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns2860 S3FIFO-0.2000-1.9000 cache size    12261, 7894988 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns2860 S3FIFO-0.8500-1.9000 cache size       15, 7894988 req, miss ratio 0.1605, byte miss ratio 0.1605
cdn1_allcolo.ns2860 S3FIFO-0.8500-1.9000 cache size       45, 7894988 req, miss ratio 0.0524, byte miss ratio 0.0524
cdn1_allcolo.ns2860 S3FIFO-0.8500-1.9000 cache size      153, 7894988 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns2860 S3FIFO-0.8500-1.9000 cache size      459, 7894988 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns2860 S3FIFO-0.8500-1.9000 cache size     1532, 7894988 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns2860 S3FIFO-0.8500-1.9000 cache size     3065, 7894988 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns2860 S3FIFO-0.8500-1.9000 cache size     6130, 7894988 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns2860 S3FIFO-0.8500-1.9000 cache size    12261, 7894988 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns2860 S3FIFO-0.9000-0.9000 cache size       15, 7894988 req, miss ratio 0.1694, byte miss ratio 0.1694
cdn1_allcolo.ns2860 S3FIFO-0.9000-0.9000 cache size       45, 7894988 req, miss ratio 0.0553, byte miss ratio 0.0553
cdn1_allcolo.ns2860 S3FIFO-0.9000-0.9000 cache size      153, 7894988 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns2860 S3FIFO-0.9000-0.9000 cache size      459, 7894988 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns2860 S3FIFO-0.9000-0.9000 cache size     1532, 7894988 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns2860 S3FIFO-0.9000-0.9000 cache size     3065, 7894988 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns2860 S3FIFO-0.9000-0.9000 cache size     6130, 7894988 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns2860 S3FIFO-0.9000-0.9000 cache size    12261, 7894988 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns2860 S3FIFO-0.0250-0.9000 cache size       15, 7894988 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2860 S3FIFO-0.0250-0.9000 cache size       45, 7894988 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns2860 S3FIFO-0.0250-0.9000 cache size      153, 7894988 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns2860 S3FIFO-0.0250-0.9000 cache size      459, 7894988 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns2860 S3FIFO-0.0250-0.9000 cache size     1532, 7894988 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns2860 S3FIFO-0.0250-0.9000 cache size     3065, 7894988 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns2860 S3FIFO-0.0250-0.9000 cache size     6130, 7894988 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns2860 S3FIFO-0.0250-0.9000 cache size    12261, 7894988 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns2860 S3FIFO-0.0250-1.9000 cache size       15, 7894988 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2860 S3FIFO-0.0250-1.9000 cache size       45, 7894988 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_allcolo.ns2860 S3FIFO-0.0250-1.9000 cache size      153, 7894988 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns2860 S3FIFO-0.0250-1.9000 cache size      459, 7894988 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns2860 S3FIFO-0.0250-1.9000 cache size     1532, 7894988 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns2860 S3FIFO-0.0250-1.9000 cache size     3065, 7894988 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns2860 S3FIFO-0.0250-1.9000 cache size     6130, 7894988 req, miss ratio 0.0025, byte miss ratio 0.0025
