cdn1_allcolo.ns1269 S3FIFO-0.0010-1.9000 cache size       16, 1578901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1269 S3FIFO-0.0010-1.9000 cache size       50, 1578901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1269 S3FIFO-0.0010-1.9000 cache size      169, 1578901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1269 S3FIFO-0.0010-1.9000 cache size      509, 1578901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1269 S3FIFO-0.0010-1.9000 cache size     1699, 1578901 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns1269 S3FIFO-0.0010-1.9000 cache size     3398, 1578901 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns1269 S3FIFO-0.0010-1.9000 cache size     6796, 1578901 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns1269 S3FIFO-0.0010-1.9000 cache size    13593, 1578901 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1269 S3FIFO-0.3500-0.9000 cache size       16, 1578901 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_allcolo.ns1269 S3FIFO-0.3500-0.9000 cache size       50, 1578901 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_allcolo.ns1269 S3FIFO-0.3500-0.9000 cache size      169, 1578901 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns1269 S3FIFO-0.3500-0.9000 cache size      509, 1578901 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_allcolo.ns1269 S3FIFO-0.3500-0.9000 cache size     1699, 1578901 req, miss ratio 0.0290, byte miss ratio 0.0290
cdn1_allcolo.ns1269 S3FIFO-0.3500-0.9000 cache size     3398, 1578901 req, miss ratio 0.0227, byte miss ratio 0.0227
cdn1_allcolo.ns1269 S3FIFO-0.3500-0.9000 cache size     6796, 1578901 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns1269 S3FIFO-0.3500-0.9000 cache size    13593, 1578901 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1269 S3FIFO-0.0010-0.9000 cache size       16, 1578901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1269 S3FIFO-0.0010-0.9000 cache size       50, 1578901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1269 S3FIFO-0.0010-0.9000 cache size      169, 1578901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1269 S3FIFO-0.0010-0.9000 cache size      509, 1578901 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1269 S3FIFO-0.0010-0.9000 cache size     1699, 1578901 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_allcolo.ns1269 S3FIFO-0.0010-0.9000 cache size     3398, 1578901 req, miss ratio 0.0214, byte miss ratio 0.0214
