tencentBlock.ns12341 S3FIFO-0.1000-1.9000 cache size       56, 3950682 req, miss ratio 0.6993, byte miss ratio 0.6993
tencentBlock.ns12341 S3FIFO-0.1000-1.9000 cache size      169, 3950682 req, miss ratio 0.6743, byte miss ratio 0.6743
tencentBlock.ns12341 S3FIFO-0.1000-1.9000 cache size      563, 3950682 req, miss ratio 0.6580, byte miss ratio 0.6580
tencentBlock.ns12341 S3FIFO-0.1000-1.9000 cache size     1691, 3950682 req, miss ratio 0.6395, byte miss ratio 0.6395
tencentBlock.ns12341 S3FIFO-0.1000-1.9000 cache size     5638, 3950682 req, miss ratio 0.4945, byte miss ratio 0.4945
tencentBlock.ns12341 S3FIFO-0.1000-1.9000 cache size    11276, 3950682 req, miss ratio 0.2479, byte miss ratio 0.2479
tencentBlock.ns12341 S3FIFO-0.1000-1.9000 cache size    22552, 3950682 req, miss ratio 0.0475, byte miss ratio 0.0475
tencentBlock.ns12341 S3FIFO-0.1000-1.9000 cache size    45104, 3950682 req, miss ratio 0.0158, byte miss ratio 0.0158
tencentBlock.ns12341 S3FIFO-0.2000-1.9000 cache size       56, 3950682 req, miss ratio 0.7012, byte miss ratio 0.7012
tencentBlock.ns12341 S3FIFO-0.2000-1.9000 cache size      169, 3950682 req, miss ratio 0.6748, byte miss ratio 0.6748
tencentBlock.ns12341 S3FIFO-0.2000-1.9000 cache size      563, 3950682 req, miss ratio 0.6599, byte miss ratio 0.6599
tencentBlock.ns12341 S3FIFO-0.2000-1.9000 cache size     1691, 3950682 req, miss ratio 0.6398, byte miss ratio 0.6398
tencentBlock.ns12341 S3FIFO-0.2000-1.9000 cache size     5638, 3950682 req, miss ratio 0.5404, byte miss ratio 0.5404
tencentBlock.ns12341 S3FIFO-0.2000-1.9000 cache size    11276, 3950682 req, miss ratio 0.2663, byte miss ratio 0.2663
tencentBlock.ns12341 S3FIFO-0.2000-1.9000 cache size    22552, 3950682 req, miss ratio 0.0497, byte miss ratio 0.0497
tencentBlock.ns12341 S3FIFO-0.2000-1.9000 cache size    45104, 3950682 req, miss ratio 0.0161, byte miss ratio 0.0161
