tencentBlock.ns6997 S3FIFO-0.5500-0.9000 cache size       85, 2605475 req, miss ratio 0.3009, byte miss ratio 0.3009
tencentBlock.ns6997 S3FIFO-0.5500-0.9000 cache size      257, 2605475 req, miss ratio 0.2472, byte miss ratio 0.2472
tencentBlock.ns6997 S3FIFO-0.5500-0.9000 cache size      858, 2605475 req, miss ratio 0.1995, byte miss ratio 0.1995
tencentBlock.ns6997 S3FIFO-0.5500-0.9000 cache size     2575, 2605475 req, miss ratio 0.1896, byte miss ratio 0.1896
tencentBlock.ns6997 S3FIFO-0.5500-0.9000 cache size     8585, 2605475 req, miss ratio 0.1843, byte miss ratio 0.1843
tencentBlock.ns6997 S3FIFO-0.5500-0.9000 cache size    17171, 2605475 req, miss ratio 0.1667, byte miss ratio 0.1667
tencentBlock.ns6997 S3FIFO-0.5500-0.9000 cache size    34342, 2605475 req, miss ratio 0.1263, byte miss ratio 0.1263
tencentBlock.ns6997 S3FIFO-0.5500-0.9000 cache size    68685, 2605475 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns6997 S3FIFO-0.1000-0.9000 cache size       85, 2605475 req, miss ratio 0.2967, byte miss ratio 0.2967
tencentBlock.ns6997 S3FIFO-0.1000-0.9000 cache size      257, 2605475 req, miss ratio 0.2155, byte miss ratio 0.2155
tencentBlock.ns6997 S3FIFO-0.1000-0.9000 cache size      858, 2605475 req, miss ratio 0.1976, byte miss ratio 0.1976
tencentBlock.ns6997 S3FIFO-0.1000-0.9000 cache size     2575, 2605475 req, miss ratio 0.1881, byte miss ratio 0.1881
tencentBlock.ns6997 S3FIFO-0.1000-0.9000 cache size     8585, 2605475 req, miss ratio 0.1773, byte miss ratio 0.1773
tencentBlock.ns6997 S3FIFO-0.1000-0.9000 cache size    17171, 2605475 req, miss ratio 0.1453, byte miss ratio 0.1453
tencentBlock.ns6997 S3FIFO-0.1000-0.9000 cache size    34342, 2605475 req, miss ratio 0.1190, byte miss ratio 0.1190
tencentBlock.ns6997 S3FIFO-0.1000-0.9000 cache size    68685, 2605475 req, miss ratio 0.0350, byte miss ratio 0.0350
tencentBlock.ns6997 S3FIFO-0.0010-0.9000 cache size       85, 2605475 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6997 S3FIFO-0.0010-0.9000 cache size      257, 2605475 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6997 S3FIFO-0.0010-0.9000 cache size      858, 2605475 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6997 S3FIFO-0.0010-0.9000 cache size     2575, 2605475 req, miss ratio 0.1994, byte miss ratio 0.1994
tencentBlock.ns6997 S3FIFO-0.0010-0.9000 cache size     8585, 2605475 req, miss ratio 0.1780, byte miss ratio 0.1780
tencentBlock.ns6997 S3FIFO-0.0010-0.9000 cache size    17171, 2605475 req, miss ratio 0.1429, byte miss ratio 0.1429
tencentBlock.ns6997 S3FIFO-0.0010-0.9000 cache size    34342, 2605475 req, miss ratio 0.1119, byte miss ratio 0.1119
tencentBlock.ns6997 S3FIFO-0.0010-0.9000 cache size    68685, 2605475 req, miss ratio 0.0346, byte miss ratio 0.0346
tencentBlock.ns6997 S3FIFO-0.4500-1.9000 cache size       85, 2605475 req, miss ratio 0.2978, byte miss ratio 0.2978
tencentBlock.ns6997 S3FIFO-0.4500-1.9000 cache size      257, 2605475 req, miss ratio 0.2333, byte miss ratio 0.2333
tencentBlock.ns6997 S3FIFO-0.4500-1.9000 cache size      858, 2605475 req, miss ratio 0.1974, byte miss ratio 0.1974
tencentBlock.ns6997 S3FIFO-0.4500-1.9000 cache size     2575, 2605475 req, miss ratio 0.1889, byte miss ratio 0.1889
tencentBlock.ns6997 S3FIFO-0.4500-1.9000 cache size     8585, 2605475 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns6997 S3FIFO-0.4500-1.9000 cache size    17171, 2605475 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns6997 S3FIFO-0.4500-1.9000 cache size    34342, 2605475 req, miss ratio 0.1358, byte miss ratio 0.1358
tencentBlock.ns6997 S3FIFO-0.4500-1.9000 cache size    68685, 2605475 req, miss ratio 0.0432, byte miss ratio 0.0432
tencentBlock.ns6997 S3FIFO-0.2500-0.9000 cache size       85, 2605475 req, miss ratio 0.2943, byte miss ratio 0.2943
tencentBlock.ns6997 S3FIFO-0.2500-0.9000 cache size      257, 2605475 req, miss ratio 0.2149, byte miss ratio 0.2149
tencentBlock.ns6997 S3FIFO-0.2500-0.9000 cache size      858, 2605475 req, miss ratio 0.1974, byte miss ratio 0.1974
tencentBlock.ns6997 S3FIFO-0.2500-0.9000 cache size     2575, 2605475 req, miss ratio 0.1886, byte miss ratio 0.1886
tencentBlock.ns6997 S3FIFO-0.2500-0.9000 cache size     8585, 2605475 req, miss ratio 0.1780, byte miss ratio 0.1780
tencentBlock.ns6997 S3FIFO-0.2500-0.9000 cache size    17171, 2605475 req, miss ratio 0.1511, byte miss ratio 0.1511
tencentBlock.ns6997 S3FIFO-0.2500-0.9000 cache size    34342, 2605475 req, miss ratio 0.1330, byte miss ratio 0.1330
tencentBlock.ns6997 S3FIFO-0.2500-0.9000 cache size    68685, 2605475 req, miss ratio 0.0387, byte miss ratio 0.0387
tencentBlock.ns6997 S3FIFO-0.0050-0.9000 cache size       85, 2605475 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6997 S3FIFO-0.0050-0.9000 cache size      257, 2605475 req, miss ratio 0.2280, byte miss ratio 0.2280
tencentBlock.ns6997 S3FIFO-0.0050-0.9000 cache size      858, 2605475 req, miss ratio 0.2079, byte miss ratio 0.2079
tencentBlock.ns6997 S3FIFO-0.0050-0.9000 cache size     2575, 2605475 req, miss ratio 0.1918, byte miss ratio 0.1918
tencentBlock.ns6997 S3FIFO-0.0050-0.9000 cache size     8585, 2605475 req, miss ratio 0.1773, byte miss ratio 0.1773
tencentBlock.ns6997 S3FIFO-0.0050-0.9000 cache size    17171, 2605475 req, miss ratio 0.1427, byte miss ratio 0.1427
tencentBlock.ns6997 S3FIFO-0.0050-0.9000 cache size    34342, 2605475 req, miss ratio 0.1119, byte miss ratio 0.1119
tencentBlock.ns6997 S3FIFO-0.0050-0.9000 cache size    68685, 2605475 req, miss ratio 0.0346, byte miss ratio 0.0346
tencentBlock.ns6997 S3FIFO-0.4000-1.9000 cache size       85, 2605475 req, miss ratio 0.2964, byte miss ratio 0.2964
tencentBlock.ns6997 S3FIFO-0.4000-1.9000 cache size      257, 2605475 req, miss ratio 0.2277, byte miss ratio 0.2277
tencentBlock.ns6997 S3FIFO-0.4000-1.9000 cache size      858, 2605475 req, miss ratio 0.1968, byte miss ratio 0.1968
tencentBlock.ns6997 S3FIFO-0.4000-1.9000 cache size     2575, 2605475 req, miss ratio 0.1887, byte miss ratio 0.1887
tencentBlock.ns6997 S3FIFO-0.4000-1.9000 cache size     8585, 2605475 req, miss ratio 0.1772, byte miss ratio 0.1772
tencentBlock.ns6997 S3FIFO-0.4000-1.9000 cache size    17171, 2605475 req, miss ratio 0.1825, byte miss ratio 0.1825
tencentBlock.ns6997 S3FIFO-0.4000-1.9000 cache size    34342, 2605475 req, miss ratio 0.1360, byte miss ratio 0.1360
tencentBlock.ns6997 S3FIFO-0.4000-1.9000 cache size    68685, 2605475 req, miss ratio 0.0420, byte miss ratio 0.0420
tencentBlock.ns6997 S3FIFO-0.0050-1.9000 cache size       85, 2605475 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6997 S3FIFO-0.0050-1.9000 cache size      257, 2605475 req, miss ratio 0.2260, byte miss ratio 0.2260
tencentBlock.ns6997 S3FIFO-0.0050-1.9000 cache size      858, 2605475 req, miss ratio 0.2069, byte miss ratio 0.2069
tencentBlock.ns6997 S3FIFO-0.0050-1.9000 cache size     2575, 2605475 req, miss ratio 0.1914, byte miss ratio 0.1914
tencentBlock.ns6997 S3FIFO-0.0050-1.9000 cache size     8585, 2605475 req, miss ratio 0.1660, byte miss ratio 0.1660
tencentBlock.ns6997 S3FIFO-0.0050-1.9000 cache size    17171, 2605475 req, miss ratio 0.1578, byte miss ratio 0.1578
tencentBlock.ns6997 S3FIFO-0.0050-1.9000 cache size    34342, 2605475 req, miss ratio 0.1121, byte miss ratio 0.1121
tencentBlock.ns6997 S3FIFO-0.0050-1.9000 cache size    68685, 2605475 req, miss ratio 0.0346, byte miss ratio 0.0346
tencentBlock.ns6997 S3FIFO-0.8000-1.9000 cache size       85, 2605475 req, miss ratio 0.3422, byte miss ratio 0.3422
tencentBlock.ns6997 S3FIFO-0.8000-1.9000 cache size      257, 2605475 req, miss ratio 0.2754, byte miss ratio 0.2754
tencentBlock.ns6997 S3FIFO-0.8000-1.9000 cache size      858, 2605475 req, miss ratio 0.2076, byte miss ratio 0.2076
tencentBlock.ns6997 S3FIFO-0.8000-1.9000 cache size     2575, 2605475 req, miss ratio 0.1953, byte miss ratio 0.1953
tencentBlock.ns6997 S3FIFO-0.8000-1.9000 cache size     8585, 2605475 req, miss ratio 0.1886, byte miss ratio 0.1886
tencentBlock.ns6997 S3FIFO-0.8000-1.9000 cache size    17171, 2605475 req, miss ratio 0.1748, byte miss ratio 0.1748
tencentBlock.ns6997 S3FIFO-0.8000-1.9000 cache size    34342, 2605475 req, miss ratio 0.1276, byte miss ratio 0.1276
tencentBlock.ns6997 S3FIFO-0.8000-1.9000 cache size    68685, 2605475 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns6997 S3FIFO-0.6500-1.9000 cache size       85, 2605475 req, miss ratio 0.3180, byte miss ratio 0.3180
