tencentBlock.ns5615 S3FIFO-0.0100-0.9000 cache size     2233, 3044594 req, miss ratio 0.9999, byte miss ratio 0.9999
tencentBlock.ns5615 S3FIFO-0.0100-0.9000 cache size     6701, 3044594 req, miss ratio 0.9998, byte miss ratio 0.9998
tencentBlock.ns5615 S3FIFO-0.0100-0.9000 cache size    22338, 3044594 req, miss ratio 0.9994, byte miss ratio 0.9994
tencentBlock.ns5615 S3FIFO-0.0100-0.9000 cache size    67016, 3044594 req, miss ratio 0.9981, byte miss ratio 0.9981
tencentBlock.ns5615 S3FIFO-0.0100-0.9000 cache size   223389, 3044594 req, miss ratio 0.9928, byte miss ratio 0.9928
tencentBlock.ns5615 S3FIFO-0.0100-0.9000 cache size   446778, 3044594 req, miss ratio 0.9385, byte miss ratio 0.9385
tencentBlock.ns5615 S3FIFO-0.0100-0.9000 cache size   893557, 3044594 req, miss ratio 0.9336, byte miss ratio 0.9336
tencentBlock.ns5615 S3FIFO-0.0100-0.9000 cache size  1787114, 3044594 req, miss ratio 0.7346, byte miss ratio 0.7346
tencentBlock.ns5615 S3FIFO-0.3000-0.9000 cache size     2233, 3044594 req, miss ratio 0.9999, byte miss ratio 0.9999
tencentBlock.ns5615 S3FIFO-0.3000-0.9000 cache size     6701, 3044594 req, miss ratio 0.9998, byte miss ratio 0.9998
tencentBlock.ns5615 S3FIFO-0.3000-0.9000 cache size    22338, 3044594 req, miss ratio 0.9994, byte miss ratio 0.9994
tencentBlock.ns5615 S3FIFO-0.3000-0.9000 cache size    67016, 3044594 req, miss ratio 0.9981, byte miss ratio 0.9981
tencentBlock.ns5615 S3FIFO-0.3000-0.9000 cache size   223389, 3044594 req, miss ratio 0.9940, byte miss ratio 0.9940
tencentBlock.ns5615 S3FIFO-0.3000-0.9000 cache size   446778, 3044594 req, miss ratio 0.9385, byte miss ratio 0.9385
tencentBlock.ns5615 S3FIFO-0.3000-0.9000 cache size   893557, 3044594 req, miss ratio 0.9336, byte miss ratio 0.9336
tencentBlock.ns5615 S3FIFO-0.3000-0.9000 cache size  1787114, 3044594 req, miss ratio 0.7346, byte miss ratio 0.7346
tencentBlock.ns5615 S3FIFO-0.1000-0.9000 cache size     2233, 3044594 req, miss ratio 0.9999, byte miss ratio 0.9999
tencentBlock.ns5615 S3FIFO-0.1000-0.9000 cache size     6701, 3044594 req, miss ratio 0.9998, byte miss ratio 0.9998
tencentBlock.ns5615 S3FIFO-0.1000-0.9000 cache size    22338, 3044594 req, miss ratio 0.9994, byte miss ratio 0.9994
tencentBlock.ns5615 S3FIFO-0.1000-0.9000 cache size    67016, 3044594 req, miss ratio 0.9981, byte miss ratio 0.9981
tencentBlock.ns5615 S3FIFO-0.1000-0.9000 cache size   223389, 3044594 req, miss ratio 0.9928, byte miss ratio 0.9928
tencentBlock.ns5615 S3FIFO-0.1000-0.9000 cache size   446778, 3044594 req, miss ratio 0.9385, byte miss ratio 0.9385
tencentBlock.ns5615 S3FIFO-0.1000-0.9000 cache size   893557, 3044594 req, miss ratio 0.9336, byte miss ratio 0.9336
tencentBlock.ns5615 S3FIFO-0.1000-0.9000 cache size  1787114, 3044594 req, miss ratio 0.7346, byte miss ratio 0.7346
tencentBlock.ns5615 S3FIFO-0.0050-0.9000 cache size     2233, 3044594 req, miss ratio 0.9999, byte miss ratio 0.9999
tencentBlock.ns5615 S3FIFO-0.0050-0.9000 cache size     6701, 3044594 req, miss ratio 0.9998, byte miss ratio 0.9998
tencentBlock.ns5615 S3FIFO-0.0050-0.9000 cache size    22338, 3044594 req, miss ratio 0.9994, byte miss ratio 0.9994
tencentBlock.ns5615 S3FIFO-0.0050-0.9000 cache size    67016, 3044594 req, miss ratio 0.9981, byte miss ratio 0.9981
tencentBlock.ns5615 S3FIFO-0.0050-0.9000 cache size   223389, 3044594 req, miss ratio 0.9928, byte miss ratio 0.9928
tencentBlock.ns5615 S3FIFO-0.0050-0.9000 cache size   446778, 3044594 req, miss ratio 0.9385, byte miss ratio 0.9385
tencentBlock.ns5615 S3FIFO-0.0050-0.9000 cache size   893557, 3044594 req, miss ratio 0.9336, byte miss ratio 0.9336
tencentBlock.ns5615 S3FIFO-0.0050-0.9000 cache size  1787114, 3044594 req, miss ratio 0.7346, byte miss ratio 0.7346
tencentBlock.ns5615 S3FIFO-0.0100-1.9000 cache size     2233, 3044594 req, miss ratio 0.9999, byte miss ratio 0.9999
tencentBlock.ns5615 S3FIFO-0.0100-1.9000 cache size     6701, 3044594 req, miss ratio 0.9998, byte miss ratio 0.9998
tencentBlock.ns5615 S3FIFO-0.0100-1.9000 cache size    22338, 3044594 req, miss ratio 0.9992, byte miss ratio 0.9992
tencentBlock.ns5615 S3FIFO-0.0100-1.9000 cache size    67016, 3044594 req, miss ratio 0.9977, byte miss ratio 0.9977
tencentBlock.ns5615 S3FIFO-0.0100-1.9000 cache size   223389, 3044594 req, miss ratio 0.9918, byte miss ratio 0.9918
tencentBlock.ns5615 S3FIFO-0.0100-1.9000 cache size   446778, 3044594 req, miss ratio 0.9379, byte miss ratio 0.9379
tencentBlock.ns5615 S3FIFO-0.0100-1.9000 cache size   893557, 3044594 req, miss ratio 0.9336, byte miss ratio 0.9336
tencentBlock.ns5615 S3FIFO-0.0100-1.9000 cache size  1787114, 3044594 req, miss ratio 0.7346, byte miss ratio 0.7346
