tencentBlock.ns5162 S3FIFO-0.7000-0.9000 cache size      530, 2410894 req, miss ratio 0.4363, byte miss ratio 0.4363
tencentBlock.ns5162 S3FIFO-0.7000-0.9000 cache size     1590, 2410894 req, miss ratio 0.4146, byte miss ratio 0.4146
tencentBlock.ns5162 S3FIFO-0.7000-0.9000 cache size     5302, 2410894 req, miss ratio 0.3782, byte miss ratio 0.3782
tencentBlock.ns5162 S3FIFO-0.7000-0.9000 cache size    15907, 2410894 req, miss ratio 0.3356, byte miss ratio 0.3356
tencentBlock.ns5162 S3FIFO-0.7000-0.9000 cache size    53024, 2410894 req, miss ratio 0.2838, byte miss ratio 0.2838
tencentBlock.ns5162 S3FIFO-0.7000-0.9000 cache size   106049, 2410894 req, miss ratio 0.2436, byte miss ratio 0.2436
tencentBlock.ns5162 S3FIFO-0.7000-0.9000 cache size   212098, 2410894 req, miss ratio 0.2355, byte miss ratio 0.2355
tencentBlock.ns5162 S3FIFO-0.7000-0.9000 cache size   424196, 2410894 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns5162 S3FIFO-0.0100-0.9000 cache size      530, 2410894 req, miss ratio 0.4393, byte miss ratio 0.4393
tencentBlock.ns5162 S3FIFO-0.0100-0.9000 cache size     1590, 2410894 req, miss ratio 0.4090, byte miss ratio 0.4090
tencentBlock.ns5162 S3FIFO-0.0100-0.9000 cache size     5302, 2410894 req, miss ratio 0.3527, byte miss ratio 0.3527
tencentBlock.ns5162 S3FIFO-0.0100-0.9000 cache size    15907, 2410894 req, miss ratio 0.3181, byte miss ratio 0.3181
tencentBlock.ns5162 S3FIFO-0.0100-0.9000 cache size    53024, 2410894 req, miss ratio 0.2640, byte miss ratio 0.2640
tencentBlock.ns5162 S3FIFO-0.0100-0.9000 cache size   106049, 2410894 req, miss ratio 0.2314, byte miss ratio 0.2314
tencentBlock.ns5162 S3FIFO-0.0100-0.9000 cache size   212098, 2410894 req, miss ratio 0.2273, byte miss ratio 0.2273
tencentBlock.ns5162 S3FIFO-0.0100-0.9000 cache size   424196, 2410894 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns5162 S3FIFO-0.0050-1.9000 cache size      530, 2410894 req, miss ratio 0.4397, byte miss ratio 0.4397
tencentBlock.ns5162 S3FIFO-0.0050-1.9000 cache size     1590, 2410894 req, miss ratio 0.4078, byte miss ratio 0.4078
tencentBlock.ns5162 S3FIFO-0.0050-1.9000 cache size     5302, 2410894 req, miss ratio 0.3542, byte miss ratio 0.3542
tencentBlock.ns5162 S3FIFO-0.0050-1.9000 cache size    15907, 2410894 req, miss ratio 0.3205, byte miss ratio 0.3205
tencentBlock.ns5162 S3FIFO-0.0050-1.9000 cache size    53024, 2410894 req, miss ratio 0.2644, byte miss ratio 0.2644
tencentBlock.ns5162 S3FIFO-0.0050-1.9000 cache size   106049, 2410894 req, miss ratio 0.2318, byte miss ratio 0.2318
tencentBlock.ns5162 S3FIFO-0.0050-1.9000 cache size   212098, 2410894 req, miss ratio 0.2273, byte miss ratio 0.2273
tencentBlock.ns5162 S3FIFO-0.0050-1.9000 cache size   424196, 2410894 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns5162 S3FIFO-0.0010-1.9000 cache size      530, 2410894 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5162 S3FIFO-0.0010-1.9000 cache size     1590, 2410894 req, miss ratio 0.4197, byte miss ratio 0.4197
tencentBlock.ns5162 S3FIFO-0.0010-1.9000 cache size     5302, 2410894 req, miss ratio 0.3645, byte miss ratio 0.3645
tencentBlock.ns5162 S3FIFO-0.0010-1.9000 cache size    15907, 2410894 req, miss ratio 0.3216, byte miss ratio 0.3216
tencentBlock.ns5162 S3FIFO-0.0010-1.9000 cache size    53024, 2410894 req, miss ratio 0.2644, byte miss ratio 0.2644
tencentBlock.ns5162 S3FIFO-0.0010-1.9000 cache size   106049, 2410894 req, miss ratio 0.2318, byte miss ratio 0.2318
tencentBlock.ns5162 S3FIFO-0.0010-1.9000 cache size   212098, 2410894 req, miss ratio 0.2273, byte miss ratio 0.2273
tencentBlock.ns5162 S3FIFO-0.0010-1.9000 cache size   424196, 2410894 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns5162 S3FIFO-0.3500-0.9000 cache size      530, 2410894 req, miss ratio 0.4255, byte miss ratio 0.4255
tencentBlock.ns5162 S3FIFO-0.3500-0.9000 cache size     1590, 2410894 req, miss ratio 0.4019, byte miss ratio 0.4019
tencentBlock.ns5162 S3FIFO-0.3500-0.9000 cache size     5302, 2410894 req, miss ratio 0.3599, byte miss ratio 0.3599
tencentBlock.ns5162 S3FIFO-0.3500-0.9000 cache size    15907, 2410894 req, miss ratio 0.3238, byte miss ratio 0.3238
tencentBlock.ns5162 S3FIFO-0.3500-0.9000 cache size    53024, 2410894 req, miss ratio 0.2738, byte miss ratio 0.2738
tencentBlock.ns5162 S3FIFO-0.3500-0.9000 cache size   106049, 2410894 req, miss ratio 0.2348, byte miss ratio 0.2348
tencentBlock.ns5162 S3FIFO-0.3500-0.9000 cache size   212098, 2410894 req, miss ratio 0.2273, byte miss ratio 0.2273
tencentBlock.ns5162 S3FIFO-0.3500-0.9000 cache size   424196, 2410894 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns5162 S3FIFO-0.2500-1.9000 cache size      530, 2410894 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns5162 S3FIFO-0.2500-1.9000 cache size     1590, 2410894 req, miss ratio 0.3974, byte miss ratio 0.3974
