cdn1_allcolo.ns2874 S3FIFO-0.1500-1.9000 cache size       90, 5835277 req, miss ratio 0.0428, byte miss ratio 0.0428
cdn1_allcolo.ns2874 S3FIFO-0.1500-1.9000 cache size      272, 5835277 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_allcolo.ns2874 S3FIFO-0.1500-1.9000 cache size      908, 5835277 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_allcolo.ns2874 S3FIFO-0.1500-1.9000 cache size     2725, 5835277 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_allcolo.ns2874 S3FIFO-0.1500-1.9000 cache size     9085, 5835277 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns2874 S3FIFO-0.1500-1.9000 cache size    18170, 5835277 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_allcolo.ns2874 S3FIFO-0.1500-1.9000 cache size    36341, 5835277 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns2874 S3FIFO-0.1500-1.9000 cache size    72682, 5835277 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns2874 S3FIFO-0.6500-0.9000 cache size       90, 5835277 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns2874 S3FIFO-0.6500-0.9000 cache size      272, 5835277 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_allcolo.ns2874 S3FIFO-0.6500-0.9000 cache size      908, 5835277 req, miss ratio 0.0348, byte miss ratio 0.0348
cdn1_allcolo.ns2874 S3FIFO-0.6500-0.9000 cache size     2725, 5835277 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_allcolo.ns2874 S3FIFO-0.6500-0.9000 cache size     9085, 5835277 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_allcolo.ns2874 S3FIFO-0.6500-0.9000 cache size    18170, 5835277 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_allcolo.ns2874 S3FIFO-0.6500-0.9000 cache size    36341, 5835277 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_allcolo.ns2874 S3FIFO-0.6500-0.9000 cache size    72682, 5835277 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns2874 S3FIFO-0.7000-0.9000 cache size       90, 5835277 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_allcolo.ns2874 S3FIFO-0.7000-0.9000 cache size      272, 5835277 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_allcolo.ns2874 S3FIFO-0.7000-0.9000 cache size      908, 5835277 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_allcolo.ns2874 S3FIFO-0.7000-0.9000 cache size     2725, 5835277 req, miss ratio 0.0311, byte miss ratio 0.0311
cdn1_allcolo.ns2874 S3FIFO-0.7000-0.9000 cache size     9085, 5835277 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_allcolo.ns2874 S3FIFO-0.7000-0.9000 cache size    18170, 5835277 req, miss ratio 0.0227, byte miss ratio 0.0227
cdn1_allcolo.ns2874 S3FIFO-0.7000-0.9000 cache size    36341, 5835277 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns2874 S3FIFO-0.7000-0.9000 cache size    72682, 5835277 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns2874 S3FIFO-0.5500-1.9000 cache size       90, 5835277 req, miss ratio 0.0455, byte miss ratio 0.0455
cdn1_allcolo.ns2874 S3FIFO-0.5500-1.9000 cache size      272, 5835277 req, miss ratio 0.0390, byte miss ratio 0.0390
cdn1_allcolo.ns2874 S3FIFO-0.5500-1.9000 cache size      908, 5835277 req, miss ratio 0.0346, byte miss ratio 0.0346
cdn1_allcolo.ns2874 S3FIFO-0.5500-1.9000 cache size     2725, 5835277 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_allcolo.ns2874 S3FIFO-0.5500-1.9000 cache size     9085, 5835277 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_allcolo.ns2874 S3FIFO-0.5500-1.9000 cache size    18170, 5835277 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns2874 S3FIFO-0.5500-1.9000 cache size    36341, 5835277 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns2874 S3FIFO-0.5500-1.9000 cache size    72682, 5835277 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns2874 S3FIFO-0.0100-1.9000 cache size       90, 5835277 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2874 S3FIFO-0.0100-1.9000 cache size      272, 5835277 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns2874 S3FIFO-0.0100-1.9000 cache size      908, 5835277 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_allcolo.ns2874 S3FIFO-0.0100-1.9000 cache size     2725, 5835277 req, miss ratio 0.0319, byte miss ratio 0.0319
cdn1_allcolo.ns2874 S3FIFO-0.0100-1.9000 cache size     9085, 5835277 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns2874 S3FIFO-0.0100-1.9000 cache size    18170, 5835277 req, miss ratio 0.0202, byte miss ratio 0.0202
cdn1_allcolo.ns2874 S3FIFO-0.0100-1.9000 cache size    36341, 5835277 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns2874 S3FIFO-0.0100-1.9000 cache size    72682, 5835277 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns2874 S3FIFO-0.0500-1.9000 cache size       90, 5835277 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns2874 S3FIFO-0.0500-1.9000 cache size      272, 5835277 req, miss ratio 0.0384, byte miss ratio 0.0384
cdn1_allcolo.ns2874 S3FIFO-0.0500-1.9000 cache size      908, 5835277 req, miss ratio 0.0348, byte miss ratio 0.0348
cdn1_allcolo.ns2874 S3FIFO-0.0500-1.9000 cache size     2725, 5835277 req, miss ratio 0.0314, byte miss ratio 0.0314
