cdn1_allcolo.ns1081 S3FIFO-0.0010-0.9000 cache size      848, 8938018 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1081 S3FIFO-0.0010-0.9000 cache size     2545, 8938018 req, miss ratio 0.7613, byte miss ratio 0.7613
cdn1_allcolo.ns1081 S3FIFO-0.0010-0.9000 cache size     8485, 8938018 req, miss ratio 0.6514, byte miss ratio 0.6514
cdn1_allcolo.ns1081 S3FIFO-0.0010-0.9000 cache size    25455, 8938018 req, miss ratio 0.5165, byte miss ratio 0.5165
cdn1_allcolo.ns1081 S3FIFO-0.0010-0.9000 cache size    84852, 8938018 req, miss ratio 0.3365, byte miss ratio 0.3365
cdn1_allcolo.ns1081 S3FIFO-0.0010-0.9000 cache size   169705, 8938018 req, miss ratio 0.2313, byte miss ratio 0.2313
cdn1_allcolo.ns1081 S3FIFO-0.0010-0.9000 cache size   339411, 8938018 req, miss ratio 0.1450, byte miss ratio 0.1450
cdn1_allcolo.ns1081 S3FIFO-0.0010-0.9000 cache size   678822, 8938018 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns1081 S3FIFO-0.7000-0.9000 cache size      848, 8938018 req, miss ratio 0.8654, byte miss ratio 0.8654
cdn1_allcolo.ns1081 S3FIFO-0.7000-0.9000 cache size     2545, 8938018 req, miss ratio 0.8007, byte miss ratio 0.8007
cdn1_allcolo.ns1081 S3FIFO-0.7000-0.9000 cache size     8485, 8938018 req, miss ratio 0.7042, byte miss ratio 0.7042
cdn1_allcolo.ns1081 S3FIFO-0.7000-0.9000 cache size    25455, 8938018 req, miss ratio 0.5849, byte miss ratio 0.5849
cdn1_allcolo.ns1081 S3FIFO-0.7000-0.9000 cache size    84852, 8938018 req, miss ratio 0.4088, byte miss ratio 0.4088
cdn1_allcolo.ns1081 S3FIFO-0.7000-0.9000 cache size   169705, 8938018 req, miss ratio 0.2913, byte miss ratio 0.2913
cdn1_allcolo.ns1081 S3FIFO-0.7000-0.9000 cache size   339411, 8938018 req, miss ratio 0.1790, byte miss ratio 0.1790
cdn1_allcolo.ns1081 S3FIFO-0.7000-0.9000 cache size   678822, 8938018 req, miss ratio 0.1049, byte miss ratio 0.1049
cdn1_allcolo.ns1081 S3FIFO-0.2500-1.9000 cache size      848, 8938018 req, miss ratio 0.8371, byte miss ratio 0.8371
cdn1_allcolo.ns1081 S3FIFO-0.2500-1.9000 cache size     2545, 8938018 req, miss ratio 0.7635, byte miss ratio 0.7635
cdn1_allcolo.ns1081 S3FIFO-0.2500-1.9000 cache size     8485, 8938018 req, miss ratio 0.6589, byte miss ratio 0.6589
cdn1_allcolo.ns1081 S3FIFO-0.2500-1.9000 cache size    25455, 8938018 req, miss ratio 0.5346, byte miss ratio 0.5346
cdn1_allcolo.ns1081 S3FIFO-0.2500-1.9000 cache size    84852, 8938018 req, miss ratio 0.3626, byte miss ratio 0.3626
cdn1_allcolo.ns1081 S3FIFO-0.2500-1.9000 cache size   169705, 8938018 req, miss ratio 0.2525, byte miss ratio 0.2525
cdn1_allcolo.ns1081 S3FIFO-0.2500-1.9000 cache size   339411, 8938018 req, miss ratio 0.1534, byte miss ratio 0.1534
cdn1_allcolo.ns1081 S3FIFO-0.2500-1.9000 cache size   678822, 8938018 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns1081 S3FIFO-0.1000-0.9000 cache size      848, 8938018 req, miss ratio 0.8318, byte miss ratio 0.8318
cdn1_allcolo.ns1081 S3FIFO-0.1000-0.9000 cache size     2545, 8938018 req, miss ratio 0.7547, byte miss ratio 0.7547
cdn1_allcolo.ns1081 S3FIFO-0.1000-0.9000 cache size     8485, 8938018 req, miss ratio 0.6444, byte miss ratio 0.6444
cdn1_allcolo.ns1081 S3FIFO-0.1000-0.9000 cache size    25455, 8938018 req, miss ratio 0.5138, byte miss ratio 0.5138
cdn1_allcolo.ns1081 S3FIFO-0.1000-0.9000 cache size    84852, 8938018 req, miss ratio 0.3398, byte miss ratio 0.3398
cdn1_allcolo.ns1081 S3FIFO-0.1000-0.9000 cache size   169705, 8938018 req, miss ratio 0.2361, byte miss ratio 0.2361
cdn1_allcolo.ns1081 S3FIFO-0.1000-0.9000 cache size   339411, 8938018 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_allcolo.ns1081 S3FIFO-0.1000-0.9000 cache size   678822, 8938018 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns1081 S3FIFO-0.0010-1.9000 cache size      848, 8938018 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1081 S3FIFO-0.0010-1.9000 cache size     2545, 8938018 req, miss ratio 0.7623, byte miss ratio 0.7623
cdn1_allcolo.ns1081 S3FIFO-0.0010-1.9000 cache size     8485, 8938018 req, miss ratio 0.6542, byte miss ratio 0.6542
cdn1_allcolo.ns1081 S3FIFO-0.0010-1.9000 cache size    25455, 8938018 req, miss ratio 0.5220, byte miss ratio 0.5220
cdn1_allcolo.ns1081 S3FIFO-0.0010-1.9000 cache size    84852, 8938018 req, miss ratio 0.3449, byte miss ratio 0.3449
cdn1_allcolo.ns1081 S3FIFO-0.0010-1.9000 cache size   169705, 8938018 req, miss ratio 0.2374, byte miss ratio 0.2374
cdn1_allcolo.ns1081 S3FIFO-0.0010-1.9000 cache size   339411, 8938018 req, miss ratio 0.1451, byte miss ratio 0.1451
cdn1_allcolo.ns1081 S3FIFO-0.0010-1.9000 cache size   678822, 8938018 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_allcolo.ns1081 S3FIFO-0.5500-0.9000 cache size      848, 8938018 req, miss ratio 0.8530, byte miss ratio 0.8530
cdn1_allcolo.ns1081 S3FIFO-0.5500-0.9000 cache size     2545, 8938018 req, miss ratio 0.7838, byte miss ratio 0.7838
cdn1_allcolo.ns1081 S3FIFO-0.5500-0.9000 cache size     8485, 8938018 req, miss ratio 0.6837, byte miss ratio 0.6837
cdn1_allcolo.ns1081 S3FIFO-0.5500-0.9000 cache size    25455, 8938018 req, miss ratio 0.5620, byte miss ratio 0.5620
cdn1_allcolo.ns1081 S3FIFO-0.5500-0.9000 cache size    84852, 8938018 req, miss ratio 0.3886, byte miss ratio 0.3886
cdn1_allcolo.ns1081 S3FIFO-0.5500-0.9000 cache size   169705, 8938018 req, miss ratio 0.2759, byte miss ratio 0.2759
cdn1_allcolo.ns1081 S3FIFO-0.5500-0.9000 cache size   339411, 8938018 req, miss ratio 0.1689, byte miss ratio 0.1689
cdn1_allcolo.ns1081 S3FIFO-0.5500-0.9000 cache size   678822, 8938018 req, miss ratio 0.1016, byte miss ratio 0.1016
cdn1_allcolo.ns1081 S3FIFO-0.3000-0.9000 cache size      848, 8938018 req, miss ratio 0.8382, byte miss ratio 0.8382
cdn1_allcolo.ns1081 S3FIFO-0.3000-0.9000 cache size     2545, 8938018 req, miss ratio 0.7641, byte miss ratio 0.7641
cdn1_allcolo.ns1081 S3FIFO-0.3000-0.9000 cache size     8485, 8938018 req, miss ratio 0.6581, byte miss ratio 0.6581
