io_traces.ns566 S3FIFO-0.4000-0.9000 cache size      158, 2200000 req, miss ratio 0.4949, byte miss ratio 0.4949
io_traces.ns566 S3FIFO-0.4000-0.9000 cache size      476, 2200000 req, miss ratio 0.4907, byte miss ratio 0.4907
io_traces.ns566 S3FIFO-0.4000-0.9000 cache size     1588, 2200000 req, miss ratio 0.4631, byte miss ratio 0.4631
io_traces.ns566 S3FIFO-0.4000-0.9000 cache size     4764, 2200000 req, miss ratio 0.4412, byte miss ratio 0.4412
io_traces.ns566 S3FIFO-0.4000-0.9000 cache size    15882, 2200000 req, miss ratio 0.3948, byte miss ratio 0.3948
io_traces.ns566 S3FIFO-0.4000-0.9000 cache size    31764, 2200000 req, miss ratio 0.3038, byte miss ratio 0.3038
io_traces.ns566 S3FIFO-0.4000-0.9000 cache size    63528, 2200000 req, miss ratio 0.1260, byte miss ratio 0.1260
io_traces.ns566 S3FIFO-0.4000-0.9000 cache size   127057, 2200000 req, miss ratio 0.0811, byte miss ratio 0.0811
io_traces.ns566 S3FIFO-0.3000-0.9000 cache size      158, 2200000 req, miss ratio 0.4949, byte miss ratio 0.4949
io_traces.ns566 S3FIFO-0.3000-0.9000 cache size      476, 2200000 req, miss ratio 0.4904, byte miss ratio 0.4904
io_traces.ns566 S3FIFO-0.3000-0.9000 cache size     1588, 2200000 req, miss ratio 0.4632, byte miss ratio 0.4632
io_traces.ns566 S3FIFO-0.3000-0.9000 cache size     4764, 2200000 req, miss ratio 0.4394, byte miss ratio 0.4394
io_traces.ns566 S3FIFO-0.3000-0.9000 cache size    15882, 2200000 req, miss ratio 0.3804, byte miss ratio 0.3804
io_traces.ns566 S3FIFO-0.3000-0.9000 cache size    31764, 2200000 req, miss ratio 0.2938, byte miss ratio 0.2938
io_traces.ns566 S3FIFO-0.3000-0.9000 cache size    63528, 2200000 req, miss ratio 0.1203, byte miss ratio 0.1203
io_traces.ns566 S3FIFO-0.3000-0.9000 cache size   127057, 2200000 req, miss ratio 0.0796, byte miss ratio 0.0796
io_traces.ns566 S3FIFO-0.0500-0.9000 cache size      158, 2200000 req, miss ratio 0.5153, byte miss ratio 0.5153
io_traces.ns566 S3FIFO-0.0500-0.9000 cache size      476, 2200000 req, miss ratio 0.4919, byte miss ratio 0.4919
io_traces.ns566 S3FIFO-0.0500-0.9000 cache size     1588, 2200000 req, miss ratio 0.4701, byte miss ratio 0.4701
io_traces.ns566 S3FIFO-0.0500-0.9000 cache size     4764, 2200000 req, miss ratio 0.4365, byte miss ratio 0.4365
io_traces.ns566 S3FIFO-0.0500-0.9000 cache size    15882, 2200000 req, miss ratio 0.3671, byte miss ratio 0.3671
io_traces.ns566 S3FIFO-0.0500-0.9000 cache size    31764, 2200000 req, miss ratio 0.2629, byte miss ratio 0.2629
io_traces.ns566 S3FIFO-0.0500-0.9000 cache size    63528, 2200000 req, miss ratio 0.1162, byte miss ratio 0.1162
io_traces.ns566 S3FIFO-0.0500-0.9000 cache size   127057, 2200000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns566 S3FIFO-0.0100-1.9000 cache size      158, 2200000 req, miss ratio 0.5650, byte miss ratio 0.5650
io_traces.ns566 S3FIFO-0.0100-1.9000 cache size      476, 2200000 req, miss ratio 0.5230, byte miss ratio 0.5230
io_traces.ns566 S3FIFO-0.0100-1.9000 cache size     1588, 2200000 req, miss ratio 0.4587, byte miss ratio 0.4587
io_traces.ns566 S3FIFO-0.0100-1.9000 cache size     4764, 2200000 req, miss ratio 0.4344, byte miss ratio 0.4344
io_traces.ns566 S3FIFO-0.0100-1.9000 cache size    15882, 2200000 req, miss ratio 0.3661, byte miss ratio 0.3661
io_traces.ns566 S3FIFO-0.0100-1.9000 cache size    31764, 2200000 req, miss ratio 0.2563, byte miss ratio 0.2563
io_traces.ns566 S3FIFO-0.0100-1.9000 cache size    63528, 2200000 req, miss ratio 0.1163, byte miss ratio 0.1163
io_traces.ns566 S3FIFO-0.0100-1.9000 cache size   127057, 2200000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns566 S3FIFO-0.3000-1.9000 cache size      158, 2200000 req, miss ratio 0.4947, byte miss ratio 0.4947
io_traces.ns566 S3FIFO-0.3000-1.9000 cache size      476, 2200000 req, miss ratio 0.4901, byte miss ratio 0.4901
io_traces.ns566 S3FIFO-0.3000-1.9000 cache size     1588, 2200000 req, miss ratio 0.4558, byte miss ratio 0.4558
io_traces.ns566 S3FIFO-0.3000-1.9000 cache size     4764, 2200000 req, miss ratio 0.4381, byte miss ratio 0.4381
io_traces.ns566 S3FIFO-0.3000-1.9000 cache size    15882, 2200000 req, miss ratio 0.3926, byte miss ratio 0.3926
io_traces.ns566 S3FIFO-0.3000-1.9000 cache size    31764, 2200000 req, miss ratio 0.2938, byte miss ratio 0.2938
io_traces.ns566 S3FIFO-0.3000-1.9000 cache size    63528, 2200000 req, miss ratio 0.1203, byte miss ratio 0.1203
io_traces.ns566 S3FIFO-0.3000-1.9000 cache size   127057, 2200000 req, miss ratio 0.0796, byte miss ratio 0.0796
io_traces.ns566 S3FIFO-0.2500-1.9000 cache size      158, 2200000 req, miss ratio 0.4946, byte miss ratio 0.4946
io_traces.ns566 S3FIFO-0.2500-1.9000 cache size      476, 2200000 req, miss ratio 0.4902, byte miss ratio 0.4902
io_traces.ns566 S3FIFO-0.2500-1.9000 cache size     1588, 2200000 req, miss ratio 0.4555, byte miss ratio 0.4555
io_traces.ns566 S3FIFO-0.2500-1.9000 cache size     4764, 2200000 req, miss ratio 0.4366, byte miss ratio 0.4366
io_traces.ns566 S3FIFO-0.2500-1.9000 cache size    15882, 2200000 req, miss ratio 0.3776, byte miss ratio 0.3776
io_traces.ns566 S3FIFO-0.2500-1.9000 cache size    31764, 2200000 req, miss ratio 0.2824, byte miss ratio 0.2824
io_traces.ns566 S3FIFO-0.2500-1.9000 cache size    63528, 2200000 req, miss ratio 0.1194, byte miss ratio 0.1194
io_traces.ns566 S3FIFO-0.2500-1.9000 cache size   127057, 2200000 req, miss ratio 0.0793, byte miss ratio 0.0793
io_traces.ns566 S3FIFO-0.4000-1.9000 cache size      158, 2200000 req, miss ratio 0.4948, byte miss ratio 0.4948
io_traces.ns566 S3FIFO-0.4000-1.9000 cache size      476, 2200000 req, miss ratio 0.4902, byte miss ratio 0.4902
io_traces.ns566 S3FIFO-0.4000-1.9000 cache size     1588, 2200000 req, miss ratio 0.4582, byte miss ratio 0.4582
io_traces.ns566 S3FIFO-0.4000-1.9000 cache size     4764, 2200000 req, miss ratio 0.4407, byte miss ratio 0.4407
