tencentBlock.ns8319 S3FIFO-0.0250-0.9000 cache size      588, 2338817 req, miss ratio 0.7447, byte miss ratio 0.7447
tencentBlock.ns8319 S3FIFO-0.0250-0.9000 cache size     1766, 2338817 req, miss ratio 0.6662, byte miss ratio 0.6662
tencentBlock.ns8319 S3FIFO-0.0250-0.9000 cache size     5887, 2338817 req, miss ratio 0.5989, byte miss ratio 0.5989
tencentBlock.ns8319 S3FIFO-0.0250-0.9000 cache size    17662, 2338817 req, miss ratio 0.5414, byte miss ratio 0.5414
tencentBlock.ns8319 S3FIFO-0.0250-0.9000 cache size    58873, 2338817 req, miss ratio 0.4117, byte miss ratio 0.4117
tencentBlock.ns8319 S3FIFO-0.0250-0.9000 cache size   117747, 2338817 req, miss ratio 0.3226, byte miss ratio 0.3226
tencentBlock.ns8319 S3FIFO-0.0250-0.9000 cache size   235495, 2338817 req, miss ratio 0.2804, byte miss ratio 0.2804
tencentBlock.ns8319 S3FIFO-0.0250-0.9000 cache size   470990, 2338817 req, miss ratio 0.2542, byte miss ratio 0.2542
tencentBlock.ns8319 S3FIFO-0.6500-1.9000 cache size      588, 2338817 req, miss ratio 0.7410, byte miss ratio 0.7410
tencentBlock.ns8319 S3FIFO-0.6500-1.9000 cache size     1766, 2338817 req, miss ratio 0.7010, byte miss ratio 0.7010
tencentBlock.ns8319 S3FIFO-0.6500-1.9000 cache size     5887, 2338817 req, miss ratio 0.5865, byte miss ratio 0.5865
tencentBlock.ns8319 S3FIFO-0.6500-1.9000 cache size    17662, 2338817 req, miss ratio 0.5168, byte miss ratio 0.5168
tencentBlock.ns8319 S3FIFO-0.6500-1.9000 cache size    58873, 2338817 req, miss ratio 0.4570, byte miss ratio 0.4570
tencentBlock.ns8319 S3FIFO-0.6500-1.9000 cache size   117747, 2338817 req, miss ratio 0.3929, byte miss ratio 0.3929
tencentBlock.ns8319 S3FIFO-0.6500-1.9000 cache size   235495, 2338817 req, miss ratio 0.2958, byte miss ratio 0.2958
tencentBlock.ns8319 S3FIFO-0.6500-1.9000 cache size   470990, 2338817 req, miss ratio 0.2542, byte miss ratio 0.2542
tencentBlock.ns8319 S3FIFO-0.4500-0.9000 cache size      588, 2338817 req, miss ratio 0.7336, byte miss ratio 0.7336
tencentBlock.ns8319 S3FIFO-0.4500-0.9000 cache size     1766, 2338817 req, miss ratio 0.6788, byte miss ratio 0.6788
tencentBlock.ns8319 S3FIFO-0.4500-0.9000 cache size     5887, 2338817 req, miss ratio 0.5735, byte miss ratio 0.5735
tencentBlock.ns8319 S3FIFO-0.4500-0.9000 cache size    17662, 2338817 req, miss ratio 0.5099, byte miss ratio 0.5099
tencentBlock.ns8319 S3FIFO-0.4500-0.9000 cache size    58873, 2338817 req, miss ratio 0.4390, byte miss ratio 0.4390
tencentBlock.ns8319 S3FIFO-0.4500-0.9000 cache size   117747, 2338817 req, miss ratio 0.3752, byte miss ratio 0.3752
tencentBlock.ns8319 S3FIFO-0.4500-0.9000 cache size   235495, 2338817 req, miss ratio 0.2837, byte miss ratio 0.2837
tencentBlock.ns8319 S3FIFO-0.4500-0.9000 cache size   470990, 2338817 req, miss ratio 0.2542, byte miss ratio 0.2542
tencentBlock.ns8319 S3FIFO-0.0010-0.9000 cache size      588, 2338817 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8319 S3FIFO-0.0010-0.9000 cache size     1766, 2338817 req, miss ratio 0.6966, byte miss ratio 0.6966
tencentBlock.ns8319 S3FIFO-0.0010-0.9000 cache size     5887, 2338817 req, miss ratio 0.6267, byte miss ratio 0.6267
tencentBlock.ns8319 S3FIFO-0.0010-0.9000 cache size    17662, 2338817 req, miss ratio 0.5529, byte miss ratio 0.5529
tencentBlock.ns8319 S3FIFO-0.0010-0.9000 cache size    58873, 2338817 req, miss ratio 0.4364, byte miss ratio 0.4364
