tencentBlock.ns9551 S3FIFO-0.0050-1.9000 cache size     3853, 13210276 req, miss ratio 0.5695, byte miss ratio 0.5695
tencentBlock.ns9551 S3FIFO-0.0050-1.9000 cache size    11561, 13210276 req, miss ratio 0.5265, byte miss ratio 0.5265
tencentBlock.ns9551 S3FIFO-0.0050-1.9000 cache size    38539, 13210276 req, miss ratio 0.4555, byte miss ratio 0.4555
tencentBlock.ns9551 S3FIFO-0.0050-1.9000 cache size   115617, 13210276 req, miss ratio 0.3615, byte miss ratio 0.3615
tencentBlock.ns9551 S3FIFO-0.0050-1.9000 cache size   385391, 13210276 req, miss ratio 0.3352, byte miss ratio 0.3352
tencentBlock.ns9551 S3FIFO-0.0050-1.9000 cache size   770782, 13210276 req, miss ratio 0.3208, byte miss ratio 0.3208
tencentBlock.ns9551 S3FIFO-0.0050-1.9000 cache size  1541565, 13210276 req, miss ratio 0.3044, byte miss ratio 0.3044
tencentBlock.ns9551 S3FIFO-0.0050-1.9000 cache size  3083131, 13210276 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns9551 S3FIFO-0.0100-1.9000 cache size     3853, 13210276 req, miss ratio 0.5655, byte miss ratio 0.5655
tencentBlock.ns9551 S3FIFO-0.0100-1.9000 cache size    11561, 13210276 req, miss ratio 0.5228, byte miss ratio 0.5228
tencentBlock.ns9551 S3FIFO-0.0100-1.9000 cache size    38539, 13210276 req, miss ratio 0.4508, byte miss ratio 0.4508
tencentBlock.ns9551 S3FIFO-0.0100-1.9000 cache size   115617, 13210276 req, miss ratio 0.3609, byte miss ratio 0.3609
tencentBlock.ns9551 S3FIFO-0.0100-1.9000 cache size   385391, 13210276 req, miss ratio 0.3345, byte miss ratio 0.3345
tencentBlock.ns9551 S3FIFO-0.0100-1.9000 cache size   770782, 13210276 req, miss ratio 0.3202, byte miss ratio 0.3202
tencentBlock.ns9551 S3FIFO-0.0100-1.9000 cache size  1541565, 13210276 req, miss ratio 0.3044, byte miss ratio 0.3044
tencentBlock.ns9551 S3FIFO-0.0100-1.9000 cache size  3083131, 13210276 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns9551 S3FIFO-0.3500-1.9000 cache size     3853, 13210276 req, miss ratio 0.5535, byte miss ratio 0.5535
tencentBlock.ns9551 S3FIFO-0.3500-1.9000 cache size    11561, 13210276 req, miss ratio 0.5169, byte miss ratio 0.5169
tencentBlock.ns9551 S3FIFO-0.3500-1.9000 cache size    38539, 13210276 req, miss ratio 0.4661, byte miss ratio 0.4661
tencentBlock.ns9551 S3FIFO-0.3500-1.9000 cache size   115617, 13210276 req, miss ratio 0.3638, byte miss ratio 0.3638
tencentBlock.ns9551 S3FIFO-0.3500-1.9000 cache size   385391, 13210276 req, miss ratio 0.3333, byte miss ratio 0.3333
tencentBlock.ns9551 S3FIFO-0.3500-1.9000 cache size   770782, 13210276 req, miss ratio 0.3193, byte miss ratio 0.3193
tencentBlock.ns9551 S3FIFO-0.3500-1.9000 cache size  1541565, 13210276 req, miss ratio 0.3045, byte miss ratio 0.3045
tencentBlock.ns9551 S3FIFO-0.3500-1.9000 cache size  3083131, 13210276 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns9551 S3FIFO-0.7000-0.9000 cache size     3853, 13210276 req, miss ratio 0.5718, byte miss ratio 0.5718
tencentBlock.ns9551 S3FIFO-0.7000-0.9000 cache size    11561, 13210276 req, miss ratio 0.5364, byte miss ratio 0.5364
tencentBlock.ns9551 S3FIFO-0.7000-0.9000 cache size    38539, 13210276 req, miss ratio 0.4806, byte miss ratio 0.4806
tencentBlock.ns9551 S3FIFO-0.7000-0.9000 cache size   115617, 13210276 req, miss ratio 0.4075, byte miss ratio 0.4075
tencentBlock.ns9551 S3FIFO-0.7000-0.9000 cache size   385391, 13210276 req, miss ratio 0.3384, byte miss ratio 0.3384
tencentBlock.ns9551 S3FIFO-0.7000-0.9000 cache size   770782, 13210276 req, miss ratio 0.3233, byte miss ratio 0.3233
tencentBlock.ns9551 S3FIFO-0.7000-0.9000 cache size  1541565, 13210276 req, miss ratio 0.3057, byte miss ratio 0.3057
tencentBlock.ns9551 S3FIFO-0.7000-0.9000 cache size  3083131, 13210276 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns9551 S3FIFO-0.0250-0.9000 cache size     3853, 13210276 req, miss ratio 0.5723, byte miss ratio 0.5723
tencentBlock.ns9551 S3FIFO-0.0250-0.9000 cache size    11561, 13210276 req, miss ratio 0.5297, byte miss ratio 0.5297
tencentBlock.ns9551 S3FIFO-0.0250-0.9000 cache size    38539, 13210276 req, miss ratio 0.4533, byte miss ratio 0.4533
tencentBlock.ns9551 S3FIFO-0.0250-0.9000 cache size   115617, 13210276 req, miss ratio 0.3619, byte miss ratio 0.3619
tencentBlock.ns9551 S3FIFO-0.0250-0.9000 cache size   385391, 13210276 req, miss ratio 0.3341, byte miss ratio 0.3341
tencentBlock.ns9551 S3FIFO-0.0250-0.9000 cache size   770782, 13210276 req, miss ratio 0.3205, byte miss ratio 0.3205
tencentBlock.ns9551 S3FIFO-0.0250-0.9000 cache size  1541565, 13210276 req, miss ratio 0.3044, byte miss ratio 0.3044
tencentBlock.ns9551 S3FIFO-0.0250-0.9000 cache size  3083131, 13210276 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns9551 S3FIFO-0.5500-0.9000 cache size     3853, 13210276 req, miss ratio 0.5656, byte miss ratio 0.5656
tencentBlock.ns9551 S3FIFO-0.5500-0.9000 cache size    11561, 13210276 req, miss ratio 0.5242, byte miss ratio 0.5242
tencentBlock.ns9551 S3FIFO-0.5500-0.9000 cache size    38539, 13210276 req, miss ratio 0.4711, byte miss ratio 0.4711
tencentBlock.ns9551 S3FIFO-0.5500-0.9000 cache size   115617, 13210276 req, miss ratio 0.3860, byte miss ratio 0.3860
tencentBlock.ns9551 S3FIFO-0.5500-0.9000 cache size   385391, 13210276 req, miss ratio 0.3355, byte miss ratio 0.3355
tencentBlock.ns9551 S3FIFO-0.5500-0.9000 cache size   770782, 13210276 req, miss ratio 0.3214, byte miss ratio 0.3214
tencentBlock.ns9551 S3FIFO-0.5500-0.9000 cache size  1541565, 13210276 req, miss ratio 0.3046, byte miss ratio 0.3046
tencentBlock.ns9551 S3FIFO-0.5500-0.9000 cache size  3083131, 13210276 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns9551 S3FIFO-0.3000-1.9000 cache size     3853, 13210276 req, miss ratio 0.5524, byte miss ratio 0.5524
tencentBlock.ns9551 S3FIFO-0.3000-1.9000 cache size    11561, 13210276 req, miss ratio 0.5159, byte miss ratio 0.5159
tencentBlock.ns9551 S3FIFO-0.3000-1.9000 cache size    38539, 13210276 req, miss ratio 0.4634, byte miss ratio 0.4634
tencentBlock.ns9551 S3FIFO-0.3000-1.9000 cache size   115617, 13210276 req, miss ratio 0.3611, byte miss ratio 0.3611
tencentBlock.ns9551 S3FIFO-0.3000-1.9000 cache size   385391, 13210276 req, miss ratio 0.3330, byte miss ratio 0.3330
tencentBlock.ns9551 S3FIFO-0.3000-1.9000 cache size   770782, 13210276 req, miss ratio 0.3188, byte miss ratio 0.3188
tencentBlock.ns9551 S3FIFO-0.3000-1.9000 cache size  1541565, 13210276 req, miss ratio 0.3045, byte miss ratio 0.3045
tencentBlock.ns9551 S3FIFO-0.3000-1.9000 cache size  3083131, 13210276 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns9551 S3FIFO-0.1500-0.9000 cache size     3853, 13210276 req, miss ratio 0.5614, byte miss ratio 0.5614
tencentBlock.ns9551 S3FIFO-0.1500-0.9000 cache size    11561, 13210276 req, miss ratio 0.5240, byte miss ratio 0.5240
tencentBlock.ns9551 S3FIFO-0.1500-0.9000 cache size    38539, 13210276 req, miss ratio 0.4574, byte miss ratio 0.4574
tencentBlock.ns9551 S3FIFO-0.1500-0.9000 cache size   115617, 13210276 req, miss ratio 0.3586, byte miss ratio 0.3586
tencentBlock.ns9551 S3FIFO-0.1500-0.9000 cache size   385391, 13210276 req, miss ratio 0.3329, byte miss ratio 0.3329
tencentBlock.ns9551 S3FIFO-0.1500-0.9000 cache size   770782, 13210276 req, miss ratio 0.3195, byte miss ratio 0.3195
tencentBlock.ns9551 S3FIFO-0.1500-0.9000 cache size  1541565, 13210276 req, miss ratio 0.3044, byte miss ratio 0.3044
tencentBlock.ns9551 S3FIFO-0.1500-0.9000 cache size  3083131, 13210276 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns9551 S3FIFO-0.2500-0.9000 cache size     3853, 13210276 req, miss ratio 0.5595, byte miss ratio 0.5595
tencentBlock.ns9551 S3FIFO-0.2500-0.9000 cache size    11561, 13210276 req, miss ratio 0.5230, byte miss ratio 0.5230
tencentBlock.ns9551 S3FIFO-0.2500-0.9000 cache size    38539, 13210276 req, miss ratio 0.4627, byte miss ratio 0.4627
tencentBlock.ns9551 S3FIFO-0.2500-0.9000 cache size   115617, 13210276 req, miss ratio 0.3598, byte miss ratio 0.3598
tencentBlock.ns9551 S3FIFO-0.2500-0.9000 cache size   385391, 13210276 req, miss ratio 0.3330, byte miss ratio 0.3330
