tencentBlock.ns8593 S3FIFO-0.0100-1.9000 cache size       41, 1864311 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8593 S3FIFO-0.0100-1.9000 cache size      123, 1864311 req, miss ratio 0.3174, byte miss ratio 0.3174
tencentBlock.ns8593 S3FIFO-0.0100-1.9000 cache size      411, 1864311 req, miss ratio 0.1290, byte miss ratio 0.1290
tencentBlock.ns8593 S3FIFO-0.0100-1.9000 cache size     1233, 1864311 req, miss ratio 0.0997, byte miss ratio 0.0997
tencentBlock.ns8593 S3FIFO-0.0100-1.9000 cache size     4112, 1864311 req, miss ratio 0.0812, byte miss ratio 0.0812
tencentBlock.ns8593 S3FIFO-0.0100-1.9000 cache size     8225, 1864311 req, miss ratio 0.0723, byte miss ratio 0.0723
tencentBlock.ns8593 S3FIFO-0.0100-1.9000 cache size    16451, 1864311 req, miss ratio 0.0517, byte miss ratio 0.0517
tencentBlock.ns8593 S3FIFO-0.0100-1.9000 cache size    32902, 1864311 req, miss ratio 0.0260, byte miss ratio 0.0260
tencentBlock.ns8593 S3FIFO-0.7000-1.9000 cache size       41, 1864311 req, miss ratio 0.5226, byte miss ratio 0.5226
tencentBlock.ns8593 S3FIFO-0.7000-1.9000 cache size      123, 1864311 req, miss ratio 0.3586, byte miss ratio 0.3586
tencentBlock.ns8593 S3FIFO-0.7000-1.9000 cache size      411, 1864311 req, miss ratio 0.1390, byte miss ratio 0.1390
tencentBlock.ns8593 S3FIFO-0.7000-1.9000 cache size     1233, 1864311 req, miss ratio 0.1072, byte miss ratio 0.1072
tencentBlock.ns8593 S3FIFO-0.7000-1.9000 cache size     4112, 1864311 req, miss ratio 0.0917, byte miss ratio 0.0917
tencentBlock.ns8593 S3FIFO-0.7000-1.9000 cache size     8225, 1864311 req, miss ratio 0.0779, byte miss ratio 0.0779
tencentBlock.ns8593 S3FIFO-0.7000-1.9000 cache size    16451, 1864311 req, miss ratio 0.0539, byte miss ratio 0.0539
tencentBlock.ns8593 S3FIFO-0.7000-1.9000 cache size    32902, 1864311 req, miss ratio 0.0282, byte miss ratio 0.0282
tencentBlock.ns8593 S3FIFO-0.0010-0.9000 cache size       41, 1864311 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8593 S3FIFO-0.0010-0.9000 cache size      123, 1864311 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8593 S3FIFO-0.0010-0.9000 cache size      411, 1864311 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8593 S3FIFO-0.0010-0.9000 cache size     1233, 1864311 req, miss ratio 0.1192, byte miss ratio 0.1192
tencentBlock.ns8593 S3FIFO-0.0010-0.9000 cache size     4112, 1864311 req, miss ratio 0.0881, byte miss ratio 0.0881
tencentBlock.ns8593 S3FIFO-0.0010-0.9000 cache size     8225, 1864311 req, miss ratio 0.0730, byte miss ratio 0.0730
tencentBlock.ns8593 S3FIFO-0.0010-0.9000 cache size    16451, 1864311 req, miss ratio 0.0523, byte miss ratio 0.0523
tencentBlock.ns8593 S3FIFO-0.0010-0.9000 cache size    32902, 1864311 req, miss ratio 0.0260, byte miss ratio 0.0260
tencentBlock.ns8593 S3FIFO-0.2000-0.9000 cache size       41, 1864311 req, miss ratio 0.4683, byte miss ratio 0.4683
tencentBlock.ns8593 S3FIFO-0.2000-0.9000 cache size      123, 1864311 req, miss ratio 0.2991, byte miss ratio 0.2991
tencentBlock.ns8593 S3FIFO-0.2000-0.9000 cache size      411, 1864311 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns8593 S3FIFO-0.2000-0.9000 cache size     1233, 1864311 req, miss ratio 0.0983, byte miss ratio 0.0983
tencentBlock.ns8593 S3FIFO-0.2000-0.9000 cache size     4112, 1864311 req, miss ratio 0.0814, byte miss ratio 0.0814
tencentBlock.ns8593 S3FIFO-0.2000-0.9000 cache size     8225, 1864311 req, miss ratio 0.0742, byte miss ratio 0.0742
tencentBlock.ns8593 S3FIFO-0.2000-0.9000 cache size    16451, 1864311 req, miss ratio 0.0531, byte miss ratio 0.0531
tencentBlock.ns8593 S3FIFO-0.2000-0.9000 cache size    32902, 1864311 req, miss ratio 0.0257, byte miss ratio 0.0257
tencentBlock.ns8593 S3FIFO-0.6000-0.9000 cache size       41, 1864311 req, miss ratio 0.5071, byte miss ratio 0.5071
tencentBlock.ns8593 S3FIFO-0.6000-0.9000 cache size      123, 1864311 req, miss ratio 0.3581, byte miss ratio 0.3581
tencentBlock.ns8593 S3FIFO-0.6000-0.9000 cache size      411, 1864311 req, miss ratio 0.1339, byte miss ratio 0.1339
tencentBlock.ns8593 S3FIFO-0.6000-0.9000 cache size     1233, 1864311 req, miss ratio 0.1053, byte miss ratio 0.1053
tencentBlock.ns8593 S3FIFO-0.6000-0.9000 cache size     4112, 1864311 req, miss ratio 0.0929, byte miss ratio 0.0929
tencentBlock.ns8593 S3FIFO-0.6000-0.9000 cache size     8225, 1864311 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns8593 S3FIFO-0.6000-0.9000 cache size    16451, 1864311 req, miss ratio 0.0538, byte miss ratio 0.0538
tencentBlock.ns8593 S3FIFO-0.6000-0.9000 cache size    32902, 1864311 req, miss ratio 0.0275, byte miss ratio 0.0275
tencentBlock.ns8593 S3FIFO-0.9000-0.9000 cache size       41, 1864311 req, miss ratio 0.5533, byte miss ratio 0.5533
tencentBlock.ns8593 S3FIFO-0.9000-0.9000 cache size      123, 1864311 req, miss ratio 0.3641, byte miss ratio 0.3641
tencentBlock.ns8593 S3FIFO-0.9000-0.9000 cache size      411, 1864311 req, miss ratio 0.1522, byte miss ratio 0.1522
tencentBlock.ns8593 S3FIFO-0.9000-0.9000 cache size     1233, 1864311 req, miss ratio 0.1135, byte miss ratio 0.1135
tencentBlock.ns8593 S3FIFO-0.9000-0.9000 cache size     4112, 1864311 req, miss ratio 0.0927, byte miss ratio 0.0927
tencentBlock.ns8593 S3FIFO-0.9000-0.9000 cache size     8225, 1864311 req, miss ratio 0.0786, byte miss ratio 0.0786
tencentBlock.ns8593 S3FIFO-0.9000-0.9000 cache size    16451, 1864311 req, miss ratio 0.0539, byte miss ratio 0.0539
tencentBlock.ns8593 S3FIFO-0.9000-0.9000 cache size    32902, 1864311 req, miss ratio 0.0292, byte miss ratio 0.0292
tencentBlock.ns8593 S3FIFO-0.5000-1.9000 cache size       41, 1864311 req, miss ratio 0.5003, byte miss ratio 0.5003
tencentBlock.ns8593 S3FIFO-0.5000-1.9000 cache size      123, 1864311 req, miss ratio 0.3610, byte miss ratio 0.3610
tencentBlock.ns8593 S3FIFO-0.5000-1.9000 cache size      411, 1864311 req, miss ratio 0.1291, byte miss ratio 0.1291
tencentBlock.ns8593 S3FIFO-0.5000-1.9000 cache size     1233, 1864311 req, miss ratio 0.1032, byte miss ratio 0.1032
tencentBlock.ns8593 S3FIFO-0.5000-1.9000 cache size     4112, 1864311 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns8593 S3FIFO-0.5000-1.9000 cache size     8225, 1864311 req, miss ratio 0.0749, byte miss ratio 0.0749
tencentBlock.ns8593 S3FIFO-0.5000-1.9000 cache size    16451, 1864311 req, miss ratio 0.0541, byte miss ratio 0.0541
tencentBlock.ns8593 S3FIFO-0.5000-1.9000 cache size    32902, 1864311 req, miss ratio 0.0268, byte miss ratio 0.0268
tencentBlock.ns8593 S3FIFO-0.3000-0.9000 cache size       41, 1864311 req, miss ratio 0.4805, byte miss ratio 0.4805
tencentBlock.ns8593 S3FIFO-0.3000-0.9000 cache size      123, 1864311 req, miss ratio 0.3169, byte miss ratio 0.3169
tencentBlock.ns8593 S3FIFO-0.3000-0.9000 cache size      411, 1864311 req, miss ratio 0.1208, byte miss ratio 0.1208
tencentBlock.ns8593 S3FIFO-0.3000-0.9000 cache size     1233, 1864311 req, miss ratio 0.0992, byte miss ratio 0.0992
tencentBlock.ns8593 S3FIFO-0.3000-0.9000 cache size     4112, 1864311 req, miss ratio 0.0821, byte miss ratio 0.0821
tencentBlock.ns8593 S3FIFO-0.3000-0.9000 cache size     8225, 1864311 req, miss ratio 0.0738, byte miss ratio 0.0738
tencentBlock.ns8593 S3FIFO-0.3000-0.9000 cache size    16451, 1864311 req, miss ratio 0.0537, byte miss ratio 0.0537
tencentBlock.ns8593 S3FIFO-0.3000-0.9000 cache size    32902, 1864311 req, miss ratio 0.0259, byte miss ratio 0.0259
tencentBlock.ns8593 S3FIFO-0.0500-1.9000 cache size       41, 1864311 req, miss ratio 0.4216, byte miss ratio 0.4216
tencentBlock.ns8593 S3FIFO-0.0500-1.9000 cache size      123, 1864311 req, miss ratio 0.3149, byte miss ratio 0.3149
tencentBlock.ns8593 S3FIFO-0.0500-1.9000 cache size      411, 1864311 req, miss ratio 0.1175, byte miss ratio 0.1175
tencentBlock.ns8593 S3FIFO-0.0500-1.9000 cache size     1233, 1864311 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns8593 S3FIFO-0.0500-1.9000 cache size     4112, 1864311 req, miss ratio 0.0803, byte miss ratio 0.0803
tencentBlock.ns8593 S3FIFO-0.0500-1.9000 cache size     8225, 1864311 req, miss ratio 0.0726, byte miss ratio 0.0726
tencentBlock.ns8593 S3FIFO-0.0500-1.9000 cache size    16451, 1864311 req, miss ratio 0.0525, byte miss ratio 0.0525
tencentBlock.ns8593 S3FIFO-0.0500-1.9000 cache size    32902, 1864311 req, miss ratio 0.0260, byte miss ratio 0.0260
tencentBlock.ns8593 S3FIFO-0.4500-1.9000 cache size       41, 1864311 req, miss ratio 0.4926, byte miss ratio 0.4926
tencentBlock.ns8593 S3FIFO-0.4500-1.9000 cache size      123, 1864311 req, miss ratio 0.3599, byte miss ratio 0.3599
tencentBlock.ns8593 S3FIFO-0.4500-1.9000 cache size      411, 1864311 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns8593 S3FIFO-0.4500-1.9000 cache size     1233, 1864311 req, miss ratio 0.1018, byte miss ratio 0.1018
tencentBlock.ns8593 S3FIFO-0.4500-1.9000 cache size     4112, 1864311 req, miss ratio 0.0921, byte miss ratio 0.0921
tencentBlock.ns8593 S3FIFO-0.4500-1.9000 cache size     8225, 1864311 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns8593 S3FIFO-0.4500-1.9000 cache size    16451, 1864311 req, miss ratio 0.0539, byte miss ratio 0.0539
tencentBlock.ns8593 S3FIFO-0.4500-1.9000 cache size    32902, 1864311 req, miss ratio 0.0265, byte miss ratio 0.0265
tencentBlock.ns8593 S3FIFO-0.8000-0.9000 cache size       41, 1864311 req, miss ratio 0.5345, byte miss ratio 0.5345
tencentBlock.ns8593 S3FIFO-0.8000-0.9000 cache size      123, 1864311 req, miss ratio 0.3631, byte miss ratio 0.3631
tencentBlock.ns8593 S3FIFO-0.8000-0.9000 cache size      411, 1864311 req, miss ratio 0.1458, byte miss ratio 0.1458
