cdn1_colo28.ns1649 S3FIFO-0.8000-0.9000 cache size        5, 2457739 req, miss ratio 0.8238, byte miss ratio 0.8238
cdn1_colo28.ns1649 S3FIFO-0.4500-0.9000 cache size       17, 2457739 req, miss ratio 0.4598, byte miss ratio 0.4598
cdn1_colo28.ns1649 S3FIFO-0.4500-0.9000 cache size       56, 2457739 req, miss ratio 0.1557, byte miss ratio 0.1557
cdn1_colo28.ns1649 S3FIFO-0.4500-0.9000 cache size      113, 2457739 req, miss ratio 0.0602, byte miss ratio 0.0602
cdn1_colo28.ns1649 S3FIFO-0.4500-0.9000 cache size      227, 2457739 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns1649 S3FIFO-0.4500-0.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.9900-1.9000 cache size        5, 2457739 req, miss ratio 0.8303, byte miss ratio 0.8303
cdn1_colo28.ns1649 S3FIFO-0.9900-1.9000 cache size       17, 2457739 req, miss ratio 0.5344, byte miss ratio 0.5344
cdn1_colo28.ns1649 S3FIFO-0.9900-1.9000 cache size       56, 2457739 req, miss ratio 0.1964, byte miss ratio 0.1964
cdn1_colo28.ns1649 S3FIFO-0.9900-1.9000 cache size      113, 2457739 req, miss ratio 0.0800, byte miss ratio 0.0800
cdn1_colo28.ns1649 S3FIFO-0.9900-1.9000 cache size      227, 2457739 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns1649 S3FIFO-0.9900-1.9000 cache size      454, 2457739 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1649 S3FIFO-0.1000-0.9000 cache size        5, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.1000-0.9000 cache size       17, 2457739 req, miss ratio 0.3964, byte miss ratio 0.3964
cdn1_colo28.ns1649 S3FIFO-0.1000-0.9000 cache size       56, 2457739 req, miss ratio 0.1313, byte miss ratio 0.1313
cdn1_colo28.ns1649 S3FIFO-0.1000-0.9000 cache size      113, 2457739 req, miss ratio 0.0523, byte miss ratio 0.0523
cdn1_colo28.ns1649 S3FIFO-0.1000-0.9000 cache size      227, 2457739 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns1649 S3FIFO-0.1000-0.9000 cache size      454, 2457739 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1649 S3FIFO-0.7500-0.9000 cache size        5, 2457739 req, miss ratio 0.7941, byte miss ratio 0.7941
cdn1_colo28.ns1649 S3FIFO-0.7500-0.9000 cache size       17, 2457739 req, miss ratio 0.5039, byte miss ratio 0.5039
cdn1_colo28.ns1649 S3FIFO-0.7500-0.9000 cache size       56, 2457739 req, miss ratio 0.1849, byte miss ratio 0.1849
cdn1_colo28.ns1649 S3FIFO-0.7500-0.9000 cache size      113, 2457739 req, miss ratio 0.0700, byte miss ratio 0.0700
cdn1_colo28.ns1649 S3FIFO-0.7500-0.9000 cache size      227, 2457739 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_colo28.ns1649 S3FIFO-0.7500-0.9000 cache size      454, 2457739 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1649 S3FIFO-0.6500-1.9000 cache size        5, 2457739 req, miss ratio 0.8137, byte miss ratio 0.8137
cdn1_colo28.ns1649 S3FIFO-0.6500-1.9000 cache size       17, 2457739 req, miss ratio 0.4975, byte miss ratio 0.4975
cdn1_colo28.ns1649 S3FIFO-0.6500-1.9000 cache size       56, 2457739 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_colo28.ns1649 S3FIFO-0.6500-1.9000 cache size      113, 2457739 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_colo28.ns1649 S3FIFO-0.6500-1.9000 cache size      227, 2457739 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns1649 S3FIFO-0.6500-1.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.2000-1.9000 cache size        5, 2457739 req, miss ratio 0.7128, byte miss ratio 0.7128
cdn1_colo28.ns1649 S3FIFO-0.2000-1.9000 cache size       17, 2457739 req, miss ratio 0.4379, byte miss ratio 0.4379
cdn1_colo28.ns1649 S3FIFO-0.2000-1.9000 cache size       56, 2457739 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_colo28.ns1649 S3FIFO-0.2000-1.9000 cache size      113, 2457739 req, miss ratio 0.0547, byte miss ratio 0.0547
cdn1_colo28.ns1649 S3FIFO-0.2000-1.9000 cache size      227, 2457739 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns1649 S3FIFO-0.2000-1.9000 cache size      454, 2457739 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1649 S3FIFO-0.3000-0.9000 cache size        5, 2457739 req, miss ratio 0.6915, byte miss ratio 0.6915
cdn1_colo28.ns1649 S3FIFO-0.3000-0.9000 cache size       17, 2457739 req, miss ratio 0.4419, byte miss ratio 0.4419
cdn1_colo28.ns1649 S3FIFO-0.3000-0.9000 cache size       56, 2457739 req, miss ratio 0.1425, byte miss ratio 0.1425
cdn1_colo28.ns1649 S3FIFO-0.3000-0.9000 cache size      113, 2457739 req, miss ratio 0.0565, byte miss ratio 0.0565
cdn1_colo28.ns1649 S3FIFO-0.3000-0.9000 cache size      227, 2457739 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_colo28.ns1649 S3FIFO-0.3000-0.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.3000-1.9000 cache size        5, 2457739 req, miss ratio 0.7128, byte miss ratio 0.7128
cdn1_colo28.ns1649 S3FIFO-0.3000-1.9000 cache size       17, 2457739 req, miss ratio 0.4546, byte miss ratio 0.4546
cdn1_colo28.ns1649 S3FIFO-0.3000-1.9000 cache size       56, 2457739 req, miss ratio 0.1442, byte miss ratio 0.1442
cdn1_colo28.ns1649 S3FIFO-0.3000-1.9000 cache size      113, 2457739 req, miss ratio 0.0566, byte miss ratio 0.0566
cdn1_colo28.ns1649 S3FIFO-0.3000-1.9000 cache size      227, 2457739 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_colo28.ns1649 S3FIFO-0.3000-1.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.2500-0.9000 cache size        5, 2457739 req, miss ratio 0.6915, byte miss ratio 0.6915
cdn1_colo28.ns1649 S3FIFO-0.2500-0.9000 cache size       17, 2457739 req, miss ratio 0.4321, byte miss ratio 0.4321
cdn1_colo28.ns1649 S3FIFO-0.2500-0.9000 cache size       56, 2457739 req, miss ratio 0.1401, byte miss ratio 0.1401
cdn1_colo28.ns1649 S3FIFO-0.2500-0.9000 cache size      113, 2457739 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_colo28.ns1649 S3FIFO-0.2500-0.9000 cache size      227, 2457739 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns1649 S3FIFO-0.2500-0.9000 cache size      454, 2457739 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1649 S3FIFO-0.5500-1.9000 cache size        5, 2457739 req, miss ratio 0.7694, byte miss ratio 0.7694
cdn1_colo28.ns1649 S3FIFO-0.5500-1.9000 cache size       17, 2457739 req, miss ratio 0.4828, byte miss ratio 0.4828
cdn1_colo28.ns1649 S3FIFO-0.5500-1.9000 cache size       56, 2457739 req, miss ratio 0.1629, byte miss ratio 0.1629
cdn1_colo28.ns1649 S3FIFO-0.5500-1.9000 cache size      113, 2457739 req, miss ratio 0.0626, byte miss ratio 0.0626
cdn1_colo28.ns1649 S3FIFO-0.5500-1.9000 cache size      227, 2457739 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_colo28.ns1649 S3FIFO-0.5500-1.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.5500-0.9000 cache size        5, 2457739 req, miss ratio 0.7365, byte miss ratio 0.7365
cdn1_colo28.ns1649 S3FIFO-0.5500-0.9000 cache size       17, 2457739 req, miss ratio 0.4760, byte miss ratio 0.4760
cdn1_colo28.ns1649 S3FIFO-0.5500-0.9000 cache size       56, 2457739 req, miss ratio 0.1640, byte miss ratio 0.1640
cdn1_colo28.ns1649 S3FIFO-0.5500-0.9000 cache size      113, 2457739 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_colo28.ns1649 S3FIFO-0.5500-0.9000 cache size      227, 2457739 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_colo28.ns1649 S3FIFO-0.5500-0.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.7500-1.9000 cache size        5, 2457739 req, miss ratio 0.8137, byte miss ratio 0.8137
cdn1_colo28.ns1649 S3FIFO-0.7500-1.9000 cache size       17, 2457739 req, miss ratio 0.5071, byte miss ratio 0.5071
cdn1_colo28.ns1649 S3FIFO-0.7500-1.9000 cache size       56, 2457739 req, miss ratio 0.1817, byte miss ratio 0.1817
cdn1_colo28.ns1649 S3FIFO-0.7500-1.9000 cache size      113, 2457739 req, miss ratio 0.0697, byte miss ratio 0.0697
cdn1_colo28.ns1649 S3FIFO-0.7500-1.9000 cache size      227, 2457739 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_colo28.ns1649 S3FIFO-0.7500-1.9000 cache size      454, 2457739 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1649 S3FIFO-0.0100-1.9000 cache size        5, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0100-1.9000 cache size       17, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0100-1.9000 cache size       56, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0100-1.9000 cache size      113, 2457739 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_colo28.ns1649 S3FIFO-0.0100-1.9000 cache size      227, 2457739 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns1649 S3FIFO-0.0100-1.9000 cache size      454, 2457739 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1649 S3FIFO-0.5000-0.9000 cache size        5, 2457739 req, miss ratio 0.7365, byte miss ratio 0.7365
cdn1_colo28.ns1649 S3FIFO-0.5000-0.9000 cache size       17, 2457739 req, miss ratio 0.4681, byte miss ratio 0.4681
cdn1_colo28.ns1649 S3FIFO-0.5000-0.9000 cache size       56, 2457739 req, miss ratio 0.1606, byte miss ratio 0.1606
cdn1_colo28.ns1649 S3FIFO-0.5000-0.9000 cache size      113, 2457739 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_colo28.ns1649 S3FIFO-0.5000-0.9000 cache size      227, 2457739 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns1649 S3FIFO-0.5000-0.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.9000-1.9000 cache size        5, 2457739 req, miss ratio 0.8303, byte miss ratio 0.8303
cdn1_colo28.ns1649 S3FIFO-0.9000-1.9000 cache size       17, 2457739 req, miss ratio 0.5314, byte miss ratio 0.5314
cdn1_colo28.ns1649 S3FIFO-0.9000-1.9000 cache size       56, 2457739 req, miss ratio 0.1923, byte miss ratio 0.1923
cdn1_colo28.ns1649 S3FIFO-0.9000-1.9000 cache size      113, 2457739 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_colo28.ns1649 S3FIFO-0.9000-1.9000 cache size      227, 2457739 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns1649 S3FIFO-0.9000-1.9000 cache size      454, 2457739 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1649 S3FIFO-0.3500-0.9000 cache size        5, 2457739 req, miss ratio 0.6915, byte miss ratio 0.6915
cdn1_colo28.ns1649 S3FIFO-0.3500-0.9000 cache size       17, 2457739 req, miss ratio 0.4419, byte miss ratio 0.4419
cdn1_colo28.ns1649 S3FIFO-0.3500-0.9000 cache size       56, 2457739 req, miss ratio 0.1465, byte miss ratio 0.1465
cdn1_colo28.ns1649 S3FIFO-0.3500-0.9000 cache size      113, 2457739 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_colo28.ns1649 S3FIFO-0.3500-0.9000 cache size      227, 2457739 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns1649 S3FIFO-0.3500-0.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.1500-0.9000 cache size        5, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.1500-0.9000 cache size       17, 2457739 req, miss ratio 0.4103, byte miss ratio 0.4103
cdn1_colo28.ns1649 S3FIFO-0.1500-0.9000 cache size       56, 2457739 req, miss ratio 0.1342, byte miss ratio 0.1342
cdn1_colo28.ns1649 S3FIFO-0.1500-0.9000 cache size      113, 2457739 req, miss ratio 0.0532, byte miss ratio 0.0532
cdn1_colo28.ns1649 S3FIFO-0.1500-0.9000 cache size      227, 2457739 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns1649 S3FIFO-0.1500-0.9000 cache size      454, 2457739 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1649 S3FIFO-0.4500-1.9000 cache size        5, 2457739 req, miss ratio 0.7694, byte miss ratio 0.7694
cdn1_colo28.ns1649 S3FIFO-0.4500-1.9000 cache size       17, 2457739 req, miss ratio 0.4694, byte miss ratio 0.4694
cdn1_colo28.ns1649 S3FIFO-0.4500-1.9000 cache size       56, 2457739 req, miss ratio 0.1556, byte miss ratio 0.1556
cdn1_colo28.ns1649 S3FIFO-0.4500-1.9000 cache size      113, 2457739 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_colo28.ns1649 S3FIFO-0.4500-1.9000 cache size      227, 2457739 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns1649 S3FIFO-0.4500-1.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.6000-0.9000 cache size        5, 2457739 req, miss ratio 0.7941, byte miss ratio 0.7941
cdn1_colo28.ns1649 S3FIFO-0.6000-0.9000 cache size       17, 2457739 req, miss ratio 0.4840, byte miss ratio 0.4840
cdn1_colo28.ns1649 S3FIFO-0.6000-0.9000 cache size       56, 2457739 req, miss ratio 0.1693, byte miss ratio 0.1693
cdn1_colo28.ns1649 S3FIFO-0.6000-0.9000 cache size      113, 2457739 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_colo28.ns1649 S3FIFO-0.6000-0.9000 cache size      227, 2457739 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_colo28.ns1649 S3FIFO-0.6000-0.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.8500-1.9000 cache size        5, 2457739 req, miss ratio 0.8303, byte miss ratio 0.8303
cdn1_colo28.ns1649 S3FIFO-0.8500-1.9000 cache size       17, 2457739 req, miss ratio 0.5257, byte miss ratio 0.5257
cdn1_colo28.ns1649 S3FIFO-0.8500-1.9000 cache size       56, 2457739 req, miss ratio 0.1886, byte miss ratio 0.1886
cdn1_colo28.ns1649 S3FIFO-0.8500-1.9000 cache size      113, 2457739 req, miss ratio 0.0748, byte miss ratio 0.0748
cdn1_colo28.ns1649 S3FIFO-0.8500-1.9000 cache size      227, 2457739 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_colo28.ns1649 S3FIFO-0.8500-1.9000 cache size      454, 2457739 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1649 S3FIFO-0.3500-1.9000 cache size        5, 2457739 req, miss ratio 0.7128, byte miss ratio 0.7128
cdn1_colo28.ns1649 S3FIFO-0.3500-1.9000 cache size       17, 2457739 req, miss ratio 0.4546, byte miss ratio 0.4546
cdn1_colo28.ns1649 S3FIFO-0.3500-1.9000 cache size       56, 2457739 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_colo28.ns1649 S3FIFO-0.3500-1.9000 cache size      113, 2457739 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_colo28.ns1649 S3FIFO-0.3500-1.9000 cache size      227, 2457739 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns1649 S3FIFO-0.3500-1.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.4000-1.9000 cache size        5, 2457739 req, miss ratio 0.7694, byte miss ratio 0.7694
cdn1_colo28.ns1649 S3FIFO-0.4000-1.9000 cache size       17, 2457739 req, miss ratio 0.4623, byte miss ratio 0.4623
cdn1_colo28.ns1649 S3FIFO-0.4000-1.9000 cache size       56, 2457739 req, miss ratio 0.1514, byte miss ratio 0.1514
cdn1_colo28.ns1649 S3FIFO-0.4000-1.9000 cache size      113, 2457739 req, miss ratio 0.0591, byte miss ratio 0.0591
cdn1_colo28.ns1649 S3FIFO-0.4000-1.9000 cache size      227, 2457739 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_colo28.ns1649 S3FIFO-0.4000-1.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.6500-0.9000 cache size        5, 2457739 req, miss ratio 0.7941, byte miss ratio 0.7941
cdn1_colo28.ns1649 S3FIFO-0.6500-0.9000 cache size       17, 2457739 req, miss ratio 0.4928, byte miss ratio 0.4928
cdn1_colo28.ns1649 S3FIFO-0.6500-0.9000 cache size       56, 2457739 req, miss ratio 0.1745, byte miss ratio 0.1745
cdn1_colo28.ns1649 S3FIFO-0.6500-0.9000 cache size      113, 2457739 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_colo28.ns1649 S3FIFO-0.6500-0.9000 cache size      227, 2457739 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns1649 S3FIFO-0.6500-0.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.9000-0.9000 cache size        5, 2457739 req, miss ratio 0.8238, byte miss ratio 0.8238
cdn1_colo28.ns1649 S3FIFO-0.9000-0.9000 cache size       17, 2457739 req, miss ratio 0.5353, byte miss ratio 0.5353
cdn1_colo28.ns1649 S3FIFO-0.9000-0.9000 cache size       56, 2457739 req, miss ratio 0.1971, byte miss ratio 0.1971
cdn1_colo28.ns1649 S3FIFO-0.9000-0.9000 cache size      113, 2457739 req, miss ratio 0.0771, byte miss ratio 0.0771
cdn1_colo28.ns1649 S3FIFO-0.9000-0.9000 cache size      227, 2457739 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns1649 S3FIFO-0.9000-0.9000 cache size      454, 2457739 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns1649 S3FIFO-0.9900-0.9000 cache size        5, 2457739 req, miss ratio 0.8238, byte miss ratio 0.8238
cdn1_colo28.ns1649 S3FIFO-0.9900-0.9000 cache size       17, 2457739 req, miss ratio 0.5403, byte miss ratio 0.5403
cdn1_colo28.ns1649 S3FIFO-0.9900-0.9000 cache size       56, 2457739 req, miss ratio 0.2023, byte miss ratio 0.2023
cdn1_colo28.ns1649 S3FIFO-0.9900-0.9000 cache size      113, 2457739 req, miss ratio 0.0804, byte miss ratio 0.0804
cdn1_colo28.ns1649 S3FIFO-0.9900-0.9000 cache size      227, 2457739 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns1649 S3FIFO-0.9900-0.9000 cache size      454, 2457739 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1649 S3FIFO-0.0500-0.9000 cache size        5, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0500-0.9000 cache size       17, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0500-0.9000 cache size       56, 2457739 req, miss ratio 0.1281, byte miss ratio 0.1281
cdn1_colo28.ns1649 S3FIFO-0.0500-0.9000 cache size      113, 2457739 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns1649 S3FIFO-0.0500-0.9000 cache size      227, 2457739 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns1649 S3FIFO-0.0500-0.9000 cache size      454, 2457739 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1649 S3FIFO-0.0010-1.9000 cache size        5, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0010-1.9000 cache size       17, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0010-1.9000 cache size       56, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0010-1.9000 cache size      113, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0010-1.9000 cache size      227, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0010-1.9000 cache size      454, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.6000-1.9000 cache size        5, 2457739 req, miss ratio 0.8137, byte miss ratio 0.8137
cdn1_colo28.ns1649 S3FIFO-0.6000-1.9000 cache size       17, 2457739 req, miss ratio 0.4896, byte miss ratio 0.4896
cdn1_colo28.ns1649 S3FIFO-0.6000-1.9000 cache size       56, 2457739 req, miss ratio 0.1676, byte miss ratio 0.1676
cdn1_colo28.ns1649 S3FIFO-0.6000-1.9000 cache size      113, 2457739 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_colo28.ns1649 S3FIFO-0.6000-1.9000 cache size      227, 2457739 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_colo28.ns1649 S3FIFO-0.6000-1.9000 cache size      454, 2457739 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1649 S3FIFO-0.0050-1.9000 cache size        5, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0050-1.9000 cache size       17, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0050-1.9000 cache size       56, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0050-1.9000 cache size      113, 2457739 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1649 S3FIFO-0.0050-1.9000 cache size      227, 2457739 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns1649 S3FIFO-0.0050-1.9000 cache size      454, 2457739 req, miss ratio 0.0002, byte miss ratio 0.0002
