tencentBlock.ns10359 S3FIFO-0.6000-0.9000 cache size       41, 1541993 req, miss ratio 0.4110, byte miss ratio 0.4110
tencentBlock.ns10359 S3FIFO-0.6000-0.9000 cache size      125, 1541993 req, miss ratio 0.2348, byte miss ratio 0.2348
tencentBlock.ns10359 S3FIFO-0.6000-0.9000 cache size      417, 1541993 req, miss ratio 0.1921, byte miss ratio 0.1921
tencentBlock.ns10359 S3FIFO-0.6000-0.9000 cache size     1253, 1541993 req, miss ratio 0.1437, byte miss ratio 0.1437
tencentBlock.ns10359 S3FIFO-0.6000-0.9000 cache size     4178, 1541993 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns10359 S3FIFO-0.6000-0.9000 cache size     8357, 1541993 req, miss ratio 0.0867, byte miss ratio 0.0867
tencentBlock.ns10359 S3FIFO-0.6000-0.9000 cache size    16714, 1541993 req, miss ratio 0.0641, byte miss ratio 0.0641
tencentBlock.ns10359 S3FIFO-0.6000-0.9000 cache size    33428, 1541993 req, miss ratio 0.0305, byte miss ratio 0.0305
tencentBlock.ns10359 S3FIFO-0.2500-0.9000 cache size       41, 1541993 req, miss ratio 0.3651, byte miss ratio 0.3651
tencentBlock.ns10359 S3FIFO-0.2500-0.9000 cache size      125, 1541993 req, miss ratio 0.2179, byte miss ratio 0.2179
tencentBlock.ns10359 S3FIFO-0.2500-0.9000 cache size      417, 1541993 req, miss ratio 0.1635, byte miss ratio 0.1635
tencentBlock.ns10359 S3FIFO-0.2500-0.9000 cache size     1253, 1541993 req, miss ratio 0.1355, byte miss ratio 0.1355
tencentBlock.ns10359 S3FIFO-0.2500-0.9000 cache size     4178, 1541993 req, miss ratio 0.0979, byte miss ratio 0.0979
tencentBlock.ns10359 S3FIFO-0.2500-0.9000 cache size     8357, 1541993 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns10359 S3FIFO-0.2500-0.9000 cache size    16714, 1541993 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns10359 S3FIFO-0.2500-0.9000 cache size    33428, 1541993 req, miss ratio 0.0294, byte miss ratio 0.0294
tencentBlock.ns10359 S3FIFO-0.0010-1.9000 cache size       41, 1541993 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10359 S3FIFO-0.0010-1.9000 cache size      125, 1541993 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10359 S3FIFO-0.0010-1.9000 cache size      417, 1541993 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10359 S3FIFO-0.0010-1.9000 cache size     1253, 1541993 req, miss ratio 0.1596, byte miss ratio 0.1596
tencentBlock.ns10359 S3FIFO-0.0010-1.9000 cache size     4178, 1541993 req, miss ratio 0.1036, byte miss ratio 0.1036
tencentBlock.ns10359 S3FIFO-0.0010-1.9000 cache size     8357, 1541993 req, miss ratio 0.0875, byte miss ratio 0.0875
tencentBlock.ns10359 S3FIFO-0.0010-1.9000 cache size    16714, 1541993 req, miss ratio 0.0607, byte miss ratio 0.0607
tencentBlock.ns10359 S3FIFO-0.0010-1.9000 cache size    33428, 1541993 req, miss ratio 0.0292, byte miss ratio 0.0292
tencentBlock.ns10359 S3FIFO-0.8000-1.9000 cache size       41, 1541993 req, miss ratio 0.4483, byte miss ratio 0.4483
tencentBlock.ns10359 S3FIFO-0.8000-1.9000 cache size      125, 1541993 req, miss ratio 0.2608, byte miss ratio 0.2608
tencentBlock.ns10359 S3FIFO-0.8000-1.9000 cache size      417, 1541993 req, miss ratio 0.2031, byte miss ratio 0.2031
tencentBlock.ns10359 S3FIFO-0.8000-1.9000 cache size     1253, 1541993 req, miss ratio 0.1543, byte miss ratio 0.1543
tencentBlock.ns10359 S3FIFO-0.8000-1.9000 cache size     4178, 1541993 req, miss ratio 0.1116, byte miss ratio 0.1116
tencentBlock.ns10359 S3FIFO-0.8000-1.9000 cache size     8357, 1541993 req, miss ratio 0.0903, byte miss ratio 0.0903
tencentBlock.ns10359 S3FIFO-0.8000-1.9000 cache size    16714, 1541993 req, miss ratio 0.0647, byte miss ratio 0.0647
tencentBlock.ns10359 S3FIFO-0.8000-1.9000 cache size    33428, 1541993 req, miss ratio 0.0316, byte miss ratio 0.0316
tencentBlock.ns10359 S3FIFO-0.7000-0.9000 cache size       41, 1541993 req, miss ratio 0.4281, byte miss ratio 0.4281
tencentBlock.ns10359 S3FIFO-0.7000-0.9000 cache size      125, 1541993 req, miss ratio 0.2405, byte miss ratio 0.2405
tencentBlock.ns10359 S3FIFO-0.7000-0.9000 cache size      417, 1541993 req, miss ratio 0.1984, byte miss ratio 0.1984
