cdn1_colo28.ns1349 S3FIFO-0.0250-1.9000 cache size        6, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.6000-1.9000 cache size       18, 3019062 req, miss ratio 0.3508, byte miss ratio 0.3508
cdn1_colo28.ns1349 S3FIFO-0.6000-1.9000 cache size       60, 3019062 req, miss ratio 0.1753, byte miss ratio 0.1753
cdn1_colo28.ns1349 S3FIFO-0.6000-1.9000 cache size      180, 3019062 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_colo28.ns1349 S3FIFO-0.6000-1.9000 cache size      600, 3019062 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_colo28.ns1349 S3FIFO-0.6000-1.9000 cache size     1201, 3019062 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_colo28.ns1349 S3FIFO-0.6000-1.9000 cache size     2402, 3019062 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns1349 S3FIFO-0.6000-1.9000 cache size     4804, 3019062 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns1349 S3FIFO-0.8000-1.9000 cache size        6, 3019062 req, miss ratio 0.5477, byte miss ratio 0.5477
cdn1_colo28.ns1349 S3FIFO-0.8000-1.9000 cache size       18, 3019062 req, miss ratio 0.3819, byte miss ratio 0.3819
cdn1_colo28.ns1349 S3FIFO-0.8000-1.9000 cache size       60, 3019062 req, miss ratio 0.1916, byte miss ratio 0.1916
cdn1_colo28.ns1349 S3FIFO-0.8000-1.9000 cache size      180, 3019062 req, miss ratio 0.0838, byte miss ratio 0.0838
cdn1_colo28.ns1349 S3FIFO-0.8000-1.9000 cache size      600, 3019062 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns1349 S3FIFO-0.8000-1.9000 cache size     1201, 3019062 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_colo28.ns1349 S3FIFO-0.8000-1.9000 cache size     2402, 3019062 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns1349 S3FIFO-0.8000-1.9000 cache size     4804, 3019062 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns1349 S3FIFO-0.3500-0.9000 cache size        6, 3019062 req, miss ratio 0.4856, byte miss ratio 0.4856
cdn1_colo28.ns1349 S3FIFO-0.3500-0.9000 cache size       18, 3019062 req, miss ratio 0.3093, byte miss ratio 0.3093
cdn1_colo28.ns1349 S3FIFO-0.3500-0.9000 cache size       60, 3019062 req, miss ratio 0.1568, byte miss ratio 0.1568
cdn1_colo28.ns1349 S3FIFO-0.3500-0.9000 cache size      180, 3019062 req, miss ratio 0.0670, byte miss ratio 0.0670
cdn1_colo28.ns1349 S3FIFO-0.3500-0.9000 cache size      600, 3019062 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns1349 S3FIFO-0.3500-0.9000 cache size     1201, 3019062 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns1349 S3FIFO-0.3500-0.9000 cache size     2402, 3019062 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns1349 S3FIFO-0.3500-0.9000 cache size     4804, 3019062 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns1349 S3FIFO-0.7500-0.9000 cache size        6, 3019062 req, miss ratio 0.5382, byte miss ratio 0.5382
cdn1_colo28.ns1349 S3FIFO-0.7500-0.9000 cache size       18, 3019062 req, miss ratio 0.3714, byte miss ratio 0.3714
cdn1_colo28.ns1349 S3FIFO-0.7500-0.9000 cache size       60, 3019062 req, miss ratio 0.1882, byte miss ratio 0.1882
cdn1_colo28.ns1349 S3FIFO-0.7500-0.9000 cache size      180, 3019062 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_colo28.ns1349 S3FIFO-0.7500-0.9000 cache size      600, 3019062 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_colo28.ns1349 S3FIFO-0.7500-0.9000 cache size     1201, 3019062 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_colo28.ns1349 S3FIFO-0.7500-0.9000 cache size     2402, 3019062 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1349 S3FIFO-0.7500-0.9000 cache size     4804, 3019062 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns1349 S3FIFO-0.8000-0.9000 cache size        6, 3019062 req, miss ratio 0.5382, byte miss ratio 0.5382
cdn1_colo28.ns1349 S3FIFO-0.8000-0.9000 cache size       18, 3019062 req, miss ratio 0.3805, byte miss ratio 0.3805
cdn1_colo28.ns1349 S3FIFO-0.8000-0.9000 cache size       60, 3019062 req, miss ratio 0.1932, byte miss ratio 0.1932
cdn1_colo28.ns1349 S3FIFO-0.8000-0.9000 cache size      180, 3019062 req, miss ratio 0.0845, byte miss ratio 0.0845
cdn1_colo28.ns1349 S3FIFO-0.8000-0.9000 cache size      600, 3019062 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_colo28.ns1349 S3FIFO-0.8000-0.9000 cache size     1201, 3019062 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_colo28.ns1349 S3FIFO-0.8000-0.9000 cache size     2402, 3019062 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns1349 S3FIFO-0.8000-0.9000 cache size     4804, 3019062 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns1349 S3FIFO-0.4000-0.9000 cache size        6, 3019062 req, miss ratio 0.4856, byte miss ratio 0.4856
cdn1_colo28.ns1349 S3FIFO-0.4000-0.9000 cache size       18, 3019062 req, miss ratio 0.3177, byte miss ratio 0.3177
cdn1_colo28.ns1349 S3FIFO-0.4000-0.9000 cache size       60, 3019062 req, miss ratio 0.1602, byte miss ratio 0.1602
cdn1_colo28.ns1349 S3FIFO-0.4000-0.9000 cache size      180, 3019062 req, miss ratio 0.0685, byte miss ratio 0.0685
cdn1_colo28.ns1349 S3FIFO-0.4000-0.9000 cache size      600, 3019062 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns1349 S3FIFO-0.4000-0.9000 cache size     1201, 3019062 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns1349 S3FIFO-0.4000-0.9000 cache size     2402, 3019062 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns1349 S3FIFO-0.4000-0.9000 cache size     4804, 3019062 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns1349 S3FIFO-0.2500-1.9000 cache size        6, 3019062 req, miss ratio 0.4703, byte miss ratio 0.4703
cdn1_colo28.ns1349 S3FIFO-0.2500-1.9000 cache size       18, 3019062 req, miss ratio 0.3049, byte miss ratio 0.3049
cdn1_colo28.ns1349 S3FIFO-0.2500-1.9000 cache size       60, 3019062 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_colo28.ns1349 S3FIFO-0.2500-1.9000 cache size      180, 3019062 req, miss ratio 0.0655, byte miss ratio 0.0655
cdn1_colo28.ns1349 S3FIFO-0.2500-1.9000 cache size      600, 3019062 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_colo28.ns1349 S3FIFO-0.2500-1.9000 cache size     1201, 3019062 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_colo28.ns1349 S3FIFO-0.2500-1.9000 cache size     2402, 3019062 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns1349 S3FIFO-0.2500-1.9000 cache size     4804, 3019062 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1349 S3FIFO-0.8500-0.9000 cache size        6, 3019062 req, miss ratio 0.5787, byte miss ratio 0.5787
cdn1_colo28.ns1349 S3FIFO-0.8500-0.9000 cache size       18, 3019062 req, miss ratio 0.3897, byte miss ratio 0.3897
cdn1_colo28.ns1349 S3FIFO-0.8500-0.9000 cache size       60, 3019062 req, miss ratio 0.1984, byte miss ratio 0.1984
cdn1_colo28.ns1349 S3FIFO-0.8500-0.9000 cache size      180, 3019062 req, miss ratio 0.0873, byte miss ratio 0.0873
cdn1_colo28.ns1349 S3FIFO-0.8500-0.9000 cache size      600, 3019062 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_colo28.ns1349 S3FIFO-0.8500-0.9000 cache size     1201, 3019062 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns1349 S3FIFO-0.8500-0.9000 cache size     2402, 3019062 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns1349 S3FIFO-0.8500-0.9000 cache size     4804, 3019062 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1349 S3FIFO-0.1500-1.9000 cache size        6, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.1500-1.9000 cache size       18, 3019062 req, miss ratio 0.2910, byte miss ratio 0.2910
cdn1_colo28.ns1349 S3FIFO-0.1500-1.9000 cache size       60, 3019062 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_colo28.ns1349 S3FIFO-0.1500-1.9000 cache size      180, 3019062 req, miss ratio 0.0637, byte miss ratio 0.0637
cdn1_colo28.ns1349 S3FIFO-0.1500-1.9000 cache size      600, 3019062 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns1349 S3FIFO-0.1500-1.9000 cache size     1201, 3019062 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1349 S3FIFO-0.1500-1.9000 cache size     2402, 3019062 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns1349 S3FIFO-0.1500-1.9000 cache size     4804, 3019062 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1349 S3FIFO-0.9900-0.9000 cache size        6, 3019062 req, miss ratio 0.5787, byte miss ratio 0.5787
cdn1_colo28.ns1349 S3FIFO-0.9900-0.9000 cache size       18, 3019062 req, miss ratio 0.4111, byte miss ratio 0.4111
cdn1_colo28.ns1349 S3FIFO-0.9900-0.9000 cache size       60, 3019062 req, miss ratio 0.2121, byte miss ratio 0.2121
cdn1_colo28.ns1349 S3FIFO-0.9900-0.9000 cache size      180, 3019062 req, miss ratio 0.0959, byte miss ratio 0.0959
cdn1_colo28.ns1349 S3FIFO-0.9900-0.9000 cache size      600, 3019062 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_colo28.ns1349 S3FIFO-0.9900-0.9000 cache size     1201, 3019062 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_colo28.ns1349 S3FIFO-0.9900-0.9000 cache size     2402, 3019062 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns1349 S3FIFO-0.9900-0.9000 cache size     4804, 3019062 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns1349 S3FIFO-0.0100-0.9000 cache size        6, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0100-0.9000 cache size       18, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0100-0.9000 cache size       60, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0100-0.9000 cache size      180, 3019062 req, miss ratio 0.0659, byte miss ratio 0.0659
cdn1_colo28.ns1349 S3FIFO-0.0100-0.9000 cache size      600, 3019062 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_colo28.ns1349 S3FIFO-0.0100-0.9000 cache size     1201, 3019062 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns1349 S3FIFO-0.0100-0.9000 cache size     2402, 3019062 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns1349 S3FIFO-0.0100-0.9000 cache size     4804, 3019062 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1349 S3FIFO-0.2000-1.9000 cache size        6, 3019062 req, miss ratio 0.4703, byte miss ratio 0.4703
cdn1_colo28.ns1349 S3FIFO-0.2000-1.9000 cache size       18, 3019062 req, miss ratio 0.2979, byte miss ratio 0.2979
cdn1_colo28.ns1349 S3FIFO-0.2000-1.9000 cache size       60, 3019062 req, miss ratio 0.1503, byte miss ratio 0.1503
cdn1_colo28.ns1349 S3FIFO-0.2000-1.9000 cache size      180, 3019062 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_colo28.ns1349 S3FIFO-0.2000-1.9000 cache size      600, 3019062 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns1349 S3FIFO-0.2000-1.9000 cache size     1201, 3019062 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns1349 S3FIFO-0.2000-1.9000 cache size     2402, 3019062 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns1349 S3FIFO-0.2000-1.9000 cache size     4804, 3019062 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1349 S3FIFO-0.7000-1.9000 cache size        6, 3019062 req, miss ratio 0.5477, byte miss ratio 0.5477
cdn1_colo28.ns1349 S3FIFO-0.7000-1.9000 cache size       18, 3019062 req, miss ratio 0.3665, byte miss ratio 0.3665
cdn1_colo28.ns1349 S3FIFO-0.7000-1.9000 cache size       60, 3019062 req, miss ratio 0.1829, byte miss ratio 0.1829
cdn1_colo28.ns1349 S3FIFO-0.7000-1.9000 cache size      180, 3019062 req, miss ratio 0.0788, byte miss ratio 0.0788
cdn1_colo28.ns1349 S3FIFO-0.7000-1.9000 cache size      600, 3019062 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns1349 S3FIFO-0.7000-1.9000 cache size     1201, 3019062 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_colo28.ns1349 S3FIFO-0.7000-1.9000 cache size     2402, 3019062 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns1349 S3FIFO-0.7000-1.9000 cache size     4804, 3019062 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns1349 S3FIFO-0.5000-0.9000 cache size        6, 3019062 req, miss ratio 0.5102, byte miss ratio 0.5102
cdn1_colo28.ns1349 S3FIFO-0.5000-0.9000 cache size       18, 3019062 req, miss ratio 0.3351, byte miss ratio 0.3351
cdn1_colo28.ns1349 S3FIFO-0.5000-0.9000 cache size       60, 3019062 req, miss ratio 0.1673, byte miss ratio 0.1673
cdn1_colo28.ns1349 S3FIFO-0.5000-0.9000 cache size      180, 3019062 req, miss ratio 0.0716, byte miss ratio 0.0716
cdn1_colo28.ns1349 S3FIFO-0.5000-0.9000 cache size      600, 3019062 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns1349 S3FIFO-0.5000-0.9000 cache size     1201, 3019062 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns1349 S3FIFO-0.5000-0.9000 cache size     2402, 3019062 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns1349 S3FIFO-0.5000-0.9000 cache size     4804, 3019062 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns1349 S3FIFO-0.0050-1.9000 cache size        6, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0050-1.9000 cache size       18, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0050-1.9000 cache size       60, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0050-1.9000 cache size      180, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0050-1.9000 cache size      600, 3019062 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns1349 S3FIFO-0.0050-1.9000 cache size     1201, 3019062 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_colo28.ns1349 S3FIFO-0.0050-1.9000 cache size     2402, 3019062 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns1349 S3FIFO-0.0050-1.9000 cache size     4804, 3019062 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1349 S3FIFO-0.3500-1.9000 cache size        6, 3019062 req, miss ratio 0.4953, byte miss ratio 0.4953
cdn1_colo28.ns1349 S3FIFO-0.3500-1.9000 cache size       18, 3019062 req, miss ratio 0.3200, byte miss ratio 0.3200
cdn1_colo28.ns1349 S3FIFO-0.3500-1.9000 cache size       60, 3019062 req, miss ratio 0.1591, byte miss ratio 0.1591
cdn1_colo28.ns1349 S3FIFO-0.3500-1.9000 cache size      180, 3019062 req, miss ratio 0.0677, byte miss ratio 0.0677
cdn1_colo28.ns1349 S3FIFO-0.3500-1.9000 cache size      600, 3019062 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns1349 S3FIFO-0.3500-1.9000 cache size     1201, 3019062 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns1349 S3FIFO-0.3500-1.9000 cache size     2402, 3019062 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns1349 S3FIFO-0.3500-1.9000 cache size     4804, 3019062 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns1349 S3FIFO-0.9000-0.9000 cache size        6, 3019062 req, miss ratio 0.5787, byte miss ratio 0.5787
cdn1_colo28.ns1349 S3FIFO-0.9000-0.9000 cache size       18, 3019062 req, miss ratio 0.4009, byte miss ratio 0.4009
cdn1_colo28.ns1349 S3FIFO-0.9000-0.9000 cache size       60, 3019062 req, miss ratio 0.2037, byte miss ratio 0.2037
cdn1_colo28.ns1349 S3FIFO-0.9000-0.9000 cache size      180, 3019062 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_colo28.ns1349 S3FIFO-0.9000-0.9000 cache size      600, 3019062 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_colo28.ns1349 S3FIFO-0.9000-0.9000 cache size     1201, 3019062 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_colo28.ns1349 S3FIFO-0.9000-0.9000 cache size     2402, 3019062 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns1349 S3FIFO-0.9000-0.9000 cache size     4804, 3019062 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1349 S3FIFO-0.6000-0.9000 cache size        6, 3019062 req, miss ratio 0.5102, byte miss ratio 0.5102
cdn1_colo28.ns1349 S3FIFO-0.6000-0.9000 cache size       18, 3019062 req, miss ratio 0.3440, byte miss ratio 0.3440
cdn1_colo28.ns1349 S3FIFO-0.6000-0.9000 cache size       60, 3019062 req, miss ratio 0.1750, byte miss ratio 0.1750
cdn1_colo28.ns1349 S3FIFO-0.6000-0.9000 cache size      180, 3019062 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_colo28.ns1349 S3FIFO-0.6000-0.9000 cache size      600, 3019062 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_colo28.ns1349 S3FIFO-0.6000-0.9000 cache size     1201, 3019062 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns1349 S3FIFO-0.6000-0.9000 cache size     2402, 3019062 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns1349 S3FIFO-0.6000-0.9000 cache size     4804, 3019062 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns1349 S3FIFO-0.9000-1.9000 cache size        6, 3019062 req, miss ratio 0.5850, byte miss ratio 0.5850
cdn1_colo28.ns1349 S3FIFO-0.9000-1.9000 cache size       18, 3019062 req, miss ratio 0.3994, byte miss ratio 0.3994
cdn1_colo28.ns1349 S3FIFO-0.9000-1.9000 cache size       60, 3019062 req, miss ratio 0.2010, byte miss ratio 0.2010
cdn1_colo28.ns1349 S3FIFO-0.9000-1.9000 cache size      180, 3019062 req, miss ratio 0.0893, byte miss ratio 0.0893
cdn1_colo28.ns1349 S3FIFO-0.9000-1.9000 cache size      600, 3019062 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_colo28.ns1349 S3FIFO-0.9000-1.9000 cache size     1201, 3019062 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_colo28.ns1349 S3FIFO-0.9000-1.9000 cache size     2402, 3019062 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns1349 S3FIFO-0.9000-1.9000 cache size     4804, 3019062 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1349 S3FIFO-0.0010-1.9000 cache size        6, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0010-1.9000 cache size       18, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0010-1.9000 cache size       60, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0010-1.9000 cache size      180, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0010-1.9000 cache size      600, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0010-1.9000 cache size     1201, 3019062 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns1349 S3FIFO-0.0010-1.9000 cache size     2402, 3019062 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns1349 S3FIFO-0.0010-1.9000 cache size     4804, 3019062 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1349 S3FIFO-0.5500-1.9000 cache size        6, 3019062 req, miss ratio 0.5188, byte miss ratio 0.5188
cdn1_colo28.ns1349 S3FIFO-0.5500-1.9000 cache size       18, 3019062 req, miss ratio 0.3430, byte miss ratio 0.3430
cdn1_colo28.ns1349 S3FIFO-0.5500-1.9000 cache size       60, 3019062 req, miss ratio 0.1718, byte miss ratio 0.1718
cdn1_colo28.ns1349 S3FIFO-0.5500-1.9000 cache size      180, 3019062 req, miss ratio 0.0734, byte miss ratio 0.0734
cdn1_colo28.ns1349 S3FIFO-0.5500-1.9000 cache size      600, 3019062 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_colo28.ns1349 S3FIFO-0.5500-1.9000 cache size     1201, 3019062 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_colo28.ns1349 S3FIFO-0.5500-1.9000 cache size     2402, 3019062 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns1349 S3FIFO-0.5500-1.9000 cache size     4804, 3019062 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns1349 S3FIFO-0.0010-0.9000 cache size        6, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0010-0.9000 cache size       18, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1349 S3FIFO-0.0010-0.9000 cache size       60, 3019062 req, miss ratio 1.0000, byte miss ratio 1.0000
