cdn1_colo28.ns1714 S3FIFO-0.3500-1.9000 cache size        6, 1288614 req, miss ratio 0.1710, byte miss ratio 0.1710
cdn1_colo28.ns1714 S3FIFO-0.6500-0.9000 cache size      250, 1288614 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1714 S3FIFO-0.6500-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.1500-1.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.1500-1.9000 cache size       18, 1288614 req, miss ratio 0.0215, byte miss ratio 0.0215
cdn1_colo28.ns1714 S3FIFO-0.1500-1.9000 cache size       62, 1288614 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns1714 S3FIFO-0.1500-1.9000 cache size      125, 1288614 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1714 S3FIFO-0.1500-1.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.1500-1.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.1500-0.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.1500-0.9000 cache size       18, 1288614 req, miss ratio 0.0210, byte miss ratio 0.0210
cdn1_colo28.ns1714 S3FIFO-0.1500-0.9000 cache size       62, 1288614 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns1714 S3FIFO-0.1500-0.9000 cache size      125, 1288614 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1714 S3FIFO-0.1500-0.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.1500-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.1000-1.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.1000-1.9000 cache size       18, 1288614 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_colo28.ns1714 S3FIFO-0.1000-1.9000 cache size       62, 1288614 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns1714 S3FIFO-0.1000-1.9000 cache size      125, 1288614 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns1714 S3FIFO-0.1000-1.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.1000-1.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.9900-0.9000 cache size        6, 1288614 req, miss ratio 0.2102, byte miss ratio 0.2102
cdn1_colo28.ns1714 S3FIFO-0.9900-0.9000 cache size       18, 1288614 req, miss ratio 0.0390, byte miss ratio 0.0390
cdn1_colo28.ns1714 S3FIFO-0.9900-0.9000 cache size       62, 1288614 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns1714 S3FIFO-0.9900-0.9000 cache size      125, 1288614 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1714 S3FIFO-0.9900-0.9000 cache size      250, 1288614 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1714 S3FIFO-0.9900-0.9000 cache size      500, 1288614 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1714 S3FIFO-0.7500-0.9000 cache size        6, 1288614 req, miss ratio 0.1978, byte miss ratio 0.1978
cdn1_colo28.ns1714 S3FIFO-0.7500-0.9000 cache size       18, 1288614 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_colo28.ns1714 S3FIFO-0.7500-0.9000 cache size       62, 1288614 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_colo28.ns1714 S3FIFO-0.7500-0.9000 cache size      125, 1288614 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns1714 S3FIFO-0.7500-0.9000 cache size      250, 1288614 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1714 S3FIFO-0.7500-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.3000-0.9000 cache size        6, 1288614 req, miss ratio 0.1493, byte miss ratio 0.1493
cdn1_colo28.ns1714 S3FIFO-0.3000-0.9000 cache size       18, 1288614 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns1714 S3FIFO-0.3000-0.9000 cache size       62, 1288614 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1714 S3FIFO-0.3000-0.9000 cache size      125, 1288614 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1714 S3FIFO-0.3000-0.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.3000-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.2000-1.9000 cache size        6, 1288614 req, miss ratio 0.1560, byte miss ratio 0.1560
cdn1_colo28.ns1714 S3FIFO-0.2000-1.9000 cache size       18, 1288614 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns1714 S3FIFO-0.2000-1.9000 cache size       62, 1288614 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns1714 S3FIFO-0.2000-1.9000 cache size      125, 1288614 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1714 S3FIFO-0.2000-1.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.2000-1.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.5500-0.9000 cache size        6, 1288614 req, miss ratio 0.1828, byte miss ratio 0.1828
cdn1_colo28.ns1714 S3FIFO-0.5500-0.9000 cache size       18, 1288614 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_colo28.ns1714 S3FIFO-0.5500-0.9000 cache size       62, 1288614 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns1714 S3FIFO-0.5500-0.9000 cache size      125, 1288614 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1714 S3FIFO-0.5500-0.9000 cache size      250, 1288614 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1714 S3FIFO-0.5500-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.2500-0.9000 cache size        6, 1288614 req, miss ratio 0.1493, byte miss ratio 0.1493
cdn1_colo28.ns1714 S3FIFO-0.2500-0.9000 cache size       18, 1288614 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns1714 S3FIFO-0.2500-0.9000 cache size       62, 1288614 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns1714 S3FIFO-0.2500-0.9000 cache size      125, 1288614 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1714 S3FIFO-0.2500-0.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.2500-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.6000-1.9000 cache size        6, 1288614 req, miss ratio 0.1843, byte miss ratio 0.1843
cdn1_colo28.ns1714 S3FIFO-0.6000-1.9000 cache size       18, 1288614 req, miss ratio 0.0288, byte miss ratio 0.0288
cdn1_colo28.ns1714 S3FIFO-0.6000-1.9000 cache size       62, 1288614 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns1714 S3FIFO-0.6000-1.9000 cache size      125, 1288614 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns1714 S3FIFO-0.6000-1.9000 cache size      250, 1288614 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1714 S3FIFO-0.6000-1.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.7000-0.9000 cache size        6, 1288614 req, miss ratio 0.1978, byte miss ratio 0.1978
cdn1_colo28.ns1714 S3FIFO-0.7000-0.9000 cache size       18, 1288614 req, miss ratio 0.0319, byte miss ratio 0.0319
cdn1_colo28.ns1714 S3FIFO-0.7000-0.9000 cache size       62, 1288614 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns1714 S3FIFO-0.7000-0.9000 cache size      125, 1288614 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns1714 S3FIFO-0.7000-0.9000 cache size      250, 1288614 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1714 S3FIFO-0.7000-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.0100-0.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0100-0.9000 cache size       18, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0100-0.9000 cache size       62, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0100-0.9000 cache size      125, 1288614 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1714 S3FIFO-0.0100-0.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.0100-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.8000-0.9000 cache size        6, 1288614 req, miss ratio 0.1978, byte miss ratio 0.1978
cdn1_colo28.ns1714 S3FIFO-0.8000-0.9000 cache size       18, 1288614 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns1714 S3FIFO-0.8000-0.9000 cache size       62, 1288614 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns1714 S3FIFO-0.8000-0.9000 cache size      125, 1288614 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns1714 S3FIFO-0.8000-0.9000 cache size      250, 1288614 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1714 S3FIFO-0.8000-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.4000-0.9000 cache size        6, 1288614 req, miss ratio 0.1671, byte miss ratio 0.1671
cdn1_colo28.ns1714 S3FIFO-0.4000-0.9000 cache size       18, 1288614 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_colo28.ns1714 S3FIFO-0.4000-0.9000 cache size       62, 1288614 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns1714 S3FIFO-0.4000-0.9000 cache size      125, 1288614 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1714 S3FIFO-0.4000-0.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.4000-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.9500-1.9000 cache size        6, 1288614 req, miss ratio 0.2066, byte miss ratio 0.2066
cdn1_colo28.ns1714 S3FIFO-0.9500-1.9000 cache size       18, 1288614 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_colo28.ns1714 S3FIFO-0.9500-1.9000 cache size       62, 1288614 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns1714 S3FIFO-0.9500-1.9000 cache size      125, 1288614 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns1714 S3FIFO-0.9500-1.9000 cache size      250, 1288614 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1714 S3FIFO-0.9500-1.9000 cache size      500, 1288614 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1714 S3FIFO-0.9000-1.9000 cache size        6, 1288614 req, miss ratio 0.2066, byte miss ratio 0.2066
cdn1_colo28.ns1714 S3FIFO-0.9000-1.9000 cache size       18, 1288614 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_colo28.ns1714 S3FIFO-0.9000-1.9000 cache size       62, 1288614 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns1714 S3FIFO-0.9000-1.9000 cache size      125, 1288614 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns1714 S3FIFO-0.9000-1.9000 cache size      250, 1288614 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1714 S3FIFO-0.9000-1.9000 cache size      500, 1288614 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1714 S3FIFO-0.9900-1.9000 cache size        6, 1288614 req, miss ratio 0.2066, byte miss ratio 0.2066
cdn1_colo28.ns1714 S3FIFO-0.9900-1.9000 cache size       18, 1288614 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_colo28.ns1714 S3FIFO-0.9900-1.9000 cache size       62, 1288614 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_colo28.ns1714 S3FIFO-0.9900-1.9000 cache size      125, 1288614 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns1714 S3FIFO-0.9900-1.9000 cache size      250, 1288614 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1714 S3FIFO-0.9900-1.9000 cache size      500, 1288614 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1714 S3FIFO-0.0250-0.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0250-0.9000 cache size       18, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0250-0.9000 cache size       62, 1288614 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1714 S3FIFO-0.0250-0.9000 cache size      125, 1288614 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns1714 S3FIFO-0.0250-0.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.0250-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.0500-1.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0500-1.9000 cache size       18, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0500-1.9000 cache size       62, 1288614 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1714 S3FIFO-0.0500-1.9000 cache size      125, 1288614 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns1714 S3FIFO-0.0500-1.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.0500-1.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.0050-1.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-1.9000 cache size       18, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-1.9000 cache size       62, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-1.9000 cache size      125, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-1.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.0050-1.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.0010-0.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-0.9000 cache size       18, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-0.9000 cache size       62, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-0.9000 cache size      125, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-0.9000 cache size      250, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-0.9000 cache size      500, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-1.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-1.9000 cache size       18, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-1.9000 cache size       62, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-1.9000 cache size      125, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-1.9000 cache size      250, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0010-1.9000 cache size      500, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-0.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-0.9000 cache size       18, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-0.9000 cache size       62, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-0.9000 cache size      125, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0050-0.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.0050-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.0250-1.9000 cache size        6, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0250-1.9000 cache size       18, 1288614 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1714 S3FIFO-0.0250-1.9000 cache size       62, 1288614 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1714 S3FIFO-0.0250-1.9000 cache size      125, 1288614 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns1714 S3FIFO-0.0250-1.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.0250-1.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.9000-0.9000 cache size        6, 1288614 req, miss ratio 0.2102, byte miss ratio 0.2102
cdn1_colo28.ns1714 S3FIFO-0.9000-0.9000 cache size       18, 1288614 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_colo28.ns1714 S3FIFO-0.9000-0.9000 cache size       62, 1288614 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns1714 S3FIFO-0.9000-0.9000 cache size      125, 1288614 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns1714 S3FIFO-0.9000-0.9000 cache size      250, 1288614 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1714 S3FIFO-0.9000-0.9000 cache size      500, 1288614 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns1714 S3FIFO-0.2000-0.9000 cache size        6, 1288614 req, miss ratio 0.1493, byte miss ratio 0.1493
cdn1_colo28.ns1714 S3FIFO-0.2000-0.9000 cache size       18, 1288614 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_colo28.ns1714 S3FIFO-0.2000-0.9000 cache size       62, 1288614 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns1714 S3FIFO-0.2000-0.9000 cache size      125, 1288614 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1714 S3FIFO-0.2000-0.9000 cache size      250, 1288614 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1714 S3FIFO-0.2000-0.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns1714 S3FIFO-0.7000-1.9000 cache size        6, 1288614 req, miss ratio 0.1964, byte miss ratio 0.1964
cdn1_colo28.ns1714 S3FIFO-0.7000-1.9000 cache size       18, 1288614 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns1714 S3FIFO-0.7000-1.9000 cache size       62, 1288614 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns1714 S3FIFO-0.7000-1.9000 cache size      125, 1288614 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns1714 S3FIFO-0.7000-1.9000 cache size      250, 1288614 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1714 S3FIFO-0.7000-1.9000 cache size      500, 1288614 req, miss ratio 0.0005, byte miss ratio 0.0005
