cdn1_allcolo.ns1201 S3FIFO-0.8000-0.9000 cache size       35, 1069488 req, miss ratio 0.6619, byte miss ratio 0.6619
cdn1_allcolo.ns1201 S3FIFO-0.8000-0.9000 cache size      106, 1069488 req, miss ratio 0.5973, byte miss ratio 0.5973
cdn1_allcolo.ns1201 S3FIFO-0.8000-0.9000 cache size      354, 1069488 req, miss ratio 0.5044, byte miss ratio 0.5044
cdn1_allcolo.ns1201 S3FIFO-0.8000-0.9000 cache size     1064, 1069488 req, miss ratio 0.3954, byte miss ratio 0.3954
cdn1_allcolo.ns1201 S3FIFO-0.8000-0.9000 cache size     3547, 1069488 req, miss ratio 0.2538, byte miss ratio 0.2538
cdn1_allcolo.ns1201 S3FIFO-0.8000-0.9000 cache size     7095, 1069488 req, miss ratio 0.1681, byte miss ratio 0.1681
cdn1_allcolo.ns1201 S3FIFO-0.8000-0.9000 cache size    14190, 1069488 req, miss ratio 0.0915, byte miss ratio 0.0915
cdn1_allcolo.ns1201 S3FIFO-0.8000-0.9000 cache size    28380, 1069488 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_allcolo.ns1201 S3FIFO-0.6000-0.9000 cache size       35, 1069488 req, miss ratio 0.6391, byte miss ratio 0.6391
cdn1_allcolo.ns1201 S3FIFO-0.6000-0.9000 cache size      106, 1069488 req, miss ratio 0.5705, byte miss ratio 0.5705
cdn1_allcolo.ns1201 S3FIFO-0.6000-0.9000 cache size      354, 1069488 req, miss ratio 0.4740, byte miss ratio 0.4740
cdn1_allcolo.ns1201 S3FIFO-0.6000-0.9000 cache size     1064, 1069488 req, miss ratio 0.3679, byte miss ratio 0.3679
cdn1_allcolo.ns1201 S3FIFO-0.6000-0.9000 cache size     3547, 1069488 req, miss ratio 0.2353, byte miss ratio 0.2353
cdn1_allcolo.ns1201 S3FIFO-0.6000-0.9000 cache size     7095, 1069488 req, miss ratio 0.1553, byte miss ratio 0.1553
cdn1_allcolo.ns1201 S3FIFO-0.6000-0.9000 cache size    14190, 1069488 req, miss ratio 0.0841, byte miss ratio 0.0841
cdn1_allcolo.ns1201 S3FIFO-0.6000-0.9000 cache size    28380, 1069488 req, miss ratio 0.0388, byte miss ratio 0.0388
cdn1_allcolo.ns1201 S3FIFO-0.2000-0.9000 cache size       35, 1069488 req, miss ratio 0.6110, byte miss ratio 0.6110
cdn1_allcolo.ns1201 S3FIFO-0.2000-0.9000 cache size      106, 1069488 req, miss ratio 0.5343, byte miss ratio 0.5343
cdn1_allcolo.ns1201 S3FIFO-0.2000-0.9000 cache size      354, 1069488 req, miss ratio 0.4343, byte miss ratio 0.4343
cdn1_allcolo.ns1201 S3FIFO-0.2000-0.9000 cache size     1064, 1069488 req, miss ratio 0.3288, byte miss ratio 0.3288
cdn1_allcolo.ns1201 S3FIFO-0.2000-0.9000 cache size     3547, 1069488 req, miss ratio 0.2049, byte miss ratio 0.2049
cdn1_allcolo.ns1201 S3FIFO-0.2000-0.9000 cache size     7095, 1069488 req, miss ratio 0.1331, byte miss ratio 0.1331
cdn1_allcolo.ns1201 S3FIFO-0.2000-0.9000 cache size    14190, 1069488 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_allcolo.ns1201 S3FIFO-0.2000-0.9000 cache size    28380, 1069488 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns1201 S3FIFO-0.6000-1.9000 cache size       35, 1069488 req, miss ratio 0.6421, byte miss ratio 0.6421
cdn1_allcolo.ns1201 S3FIFO-0.6000-1.9000 cache size      106, 1069488 req, miss ratio 0.5756, byte miss ratio 0.5756
cdn1_allcolo.ns1201 S3FIFO-0.6000-1.9000 cache size      354, 1069488 req, miss ratio 0.4804, byte miss ratio 0.4804
cdn1_allcolo.ns1201 S3FIFO-0.6000-1.9000 cache size     1064, 1069488 req, miss ratio 0.3740, byte miss ratio 0.3740
