io_traces.ns249 S3FIFO-0.1000-1.9000 cache size      177, 2400000 req, miss ratio 0.4834, byte miss ratio 0.4834
io_traces.ns249 S3FIFO-0.1000-1.9000 cache size      531, 2400000 req, miss ratio 0.4764, byte miss ratio 0.4764
io_traces.ns249 S3FIFO-0.1000-1.9000 cache size     1770, 2400000 req, miss ratio 0.4452, byte miss ratio 0.4452
io_traces.ns249 S3FIFO-0.1000-1.9000 cache size     5310, 2400000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns249 S3FIFO-0.1000-1.9000 cache size    17700, 2400000 req, miss ratio 0.3581, byte miss ratio 0.3581
io_traces.ns249 S3FIFO-0.1000-1.9000 cache size    35401, 2400000 req, miss ratio 0.2464, byte miss ratio 0.2464
io_traces.ns249 S3FIFO-0.1000-1.9000 cache size    70803, 2400000 req, miss ratio 0.1096, byte miss ratio 0.1096
io_traces.ns249 S3FIFO-0.1000-1.9000 cache size   141607, 2400000 req, miss ratio 0.0755, byte miss ratio 0.0755
io_traces.ns249 S3FIFO-0.1500-1.9000 cache size      177, 2400000 req, miss ratio 0.4809, byte miss ratio 0.4809
io_traces.ns249 S3FIFO-0.1500-1.9000 cache size      531, 2400000 req, miss ratio 0.4763, byte miss ratio 0.4763
io_traces.ns249 S3FIFO-0.1500-1.9000 cache size     1770, 2400000 req, miss ratio 0.4445, byte miss ratio 0.4445
io_traces.ns249 S3FIFO-0.1500-1.9000 cache size     5310, 2400000 req, miss ratio 0.4247, byte miss ratio 0.4247
io_traces.ns249 S3FIFO-0.1500-1.9000 cache size    17700, 2400000 req, miss ratio 0.3609, byte miss ratio 0.3609
io_traces.ns249 S3FIFO-0.1500-1.9000 cache size    35401, 2400000 req, miss ratio 0.2549, byte miss ratio 0.2549
io_traces.ns249 S3FIFO-0.1500-1.9000 cache size    70803, 2400000 req, miss ratio 0.1110, byte miss ratio 0.1110
io_traces.ns249 S3FIFO-0.1500-1.9000 cache size   141607, 2400000 req, miss ratio 0.0749, byte miss ratio 0.0749
io_traces.ns249 S3FIFO-0.8000-0.9000 cache size      177, 2400000 req, miss ratio 0.4907, byte miss ratio 0.4907
io_traces.ns249 S3FIFO-0.8000-0.9000 cache size      531, 2400000 req, miss ratio 0.4782, byte miss ratio 0.4782
io_traces.ns249 S3FIFO-0.8000-0.9000 cache size     1770, 2400000 req, miss ratio 0.4743, byte miss ratio 0.4743
io_traces.ns249 S3FIFO-0.8000-0.9000 cache size     5310, 2400000 req, miss ratio 0.4437, byte miss ratio 0.4437
io_traces.ns249 S3FIFO-0.8000-0.9000 cache size    17700, 2400000 req, miss ratio 0.3811, byte miss ratio 0.3811
io_traces.ns249 S3FIFO-0.8000-0.9000 cache size    35401, 2400000 req, miss ratio 0.2772, byte miss ratio 0.2772
io_traces.ns249 S3FIFO-0.8000-0.9000 cache size    70803, 2400000 req, miss ratio 0.1377, byte miss ratio 0.1377
io_traces.ns249 S3FIFO-0.8000-0.9000 cache size   141607, 2400000 req, miss ratio 0.0795, byte miss ratio 0.0795
io_traces.ns249 S3FIFO-0.1500-0.9000 cache size      177, 2400000 req, miss ratio 0.4813, byte miss ratio 0.4813
