cdn1_allcolo.ns67 S3FIFO-0.2500-0.9000 cache size      184, 10802989 req, miss ratio 0.5524, byte miss ratio 0.5524
cdn1_allcolo.ns67 S3FIFO-0.2500-0.9000 cache size      552, 10802989 req, miss ratio 0.4456, byte miss ratio 0.4456
cdn1_allcolo.ns67 S3FIFO-0.2500-0.9000 cache size     1841, 10802989 req, miss ratio 0.3139, byte miss ratio 0.3139
cdn1_allcolo.ns67 S3FIFO-0.2500-0.9000 cache size     5523, 10802989 req, miss ratio 0.1987, byte miss ratio 0.1987
cdn1_allcolo.ns67 S3FIFO-0.2500-0.9000 cache size    18410, 10802989 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns67 S3FIFO-0.2500-0.9000 cache size    36821, 10802989 req, miss ratio 0.0569, byte miss ratio 0.0569
cdn1_allcolo.ns67 S3FIFO-0.2500-0.9000 cache size    73643, 10802989 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns67 S3FIFO-0.2500-0.9000 cache size   147286, 10802989 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns67 S3FIFO-0.2000-1.9000 cache size      184, 10802989 req, miss ratio 0.5525, byte miss ratio 0.5525
cdn1_allcolo.ns67 S3FIFO-0.2000-1.9000 cache size      552, 10802989 req, miss ratio 0.4471, byte miss ratio 0.4471
cdn1_allcolo.ns67 S3FIFO-0.2000-1.9000 cache size     1841, 10802989 req, miss ratio 0.3158, byte miss ratio 0.3158
cdn1_allcolo.ns67 S3FIFO-0.2000-1.9000 cache size     5523, 10802989 req, miss ratio 0.2003, byte miss ratio 0.2003
cdn1_allcolo.ns67 S3FIFO-0.2000-1.9000 cache size    18410, 10802989 req, miss ratio 0.0988, byte miss ratio 0.0988
cdn1_allcolo.ns67 S3FIFO-0.2000-1.9000 cache size    36821, 10802989 req, miss ratio 0.0564, byte miss ratio 0.0564
