cdn1_allcolo.ns1103 S3FIFO-0.7000-1.9000 cache size      173, 4268615 req, miss ratio 0.4835, byte miss ratio 0.4835
cdn1_allcolo.ns1103 S3FIFO-0.7000-1.9000 cache size      521, 4268615 req, miss ratio 0.3245, byte miss ratio 0.3245
cdn1_allcolo.ns1103 S3FIFO-0.7000-1.9000 cache size     1736, 4268615 req, miss ratio 0.1836, byte miss ratio 0.1836
cdn1_allcolo.ns1103 S3FIFO-0.7000-1.9000 cache size     5210, 4268615 req, miss ratio 0.1028, byte miss ratio 0.1028
cdn1_allcolo.ns1103 S3FIFO-0.7000-1.9000 cache size    17366, 4268615 req, miss ratio 0.0591, byte miss ratio 0.0591
cdn1_allcolo.ns1103 S3FIFO-0.7000-1.9000 cache size    34733, 4268615 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_allcolo.ns1103 S3FIFO-0.7000-1.9000 cache size    69467, 4268615 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_allcolo.ns1103 S3FIFO-0.7000-1.9000 cache size   138934, 4268615 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns1103 S3FIFO-0.0010-1.9000 cache size      173, 4268615 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1103 S3FIFO-0.0010-1.9000 cache size      521, 4268615 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1103 S3FIFO-0.0010-1.9000 cache size     1736, 4268615 req, miss ratio 0.1344, byte miss ratio 0.1344
cdn1_allcolo.ns1103 S3FIFO-0.0010-1.9000 cache size     5210, 4268615 req, miss ratio 0.0737, byte miss ratio 0.0737
cdn1_allcolo.ns1103 S3FIFO-0.0010-1.9000 cache size    17366, 4268615 req, miss ratio 0.0493, byte miss ratio 0.0493
cdn1_allcolo.ns1103 S3FIFO-0.0010-1.9000 cache size    34733, 4268615 req, miss ratio 0.0444, byte miss ratio 0.0444
cdn1_allcolo.ns1103 S3FIFO-0.0010-1.9000 cache size    69467, 4268615 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns1103 S3FIFO-0.0010-1.9000 cache size   138934, 4268615 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns1103 S3FIFO-0.5500-1.9000 cache size      173, 4268615 req, miss ratio 0.4582, byte miss ratio 0.4582
cdn1_allcolo.ns1103 S3FIFO-0.5500-1.9000 cache size      521, 4268615 req, miss ratio 0.3047, byte miss ratio 0.3047
cdn1_allcolo.ns1103 S3FIFO-0.5500-1.9000 cache size     1736, 4268615 req, miss ratio 0.1701, byte miss ratio 0.1701
cdn1_allcolo.ns1103 S3FIFO-0.5500-1.9000 cache size     5210, 4268615 req, miss ratio 0.0943, byte miss ratio 0.0943
cdn1_allcolo.ns1103 S3FIFO-0.5500-1.9000 cache size    17366, 4268615 req, miss ratio 0.0549, byte miss ratio 0.0549
cdn1_allcolo.ns1103 S3FIFO-0.5500-1.9000 cache size    34733, 4268615 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns1103 S3FIFO-0.5500-1.9000 cache size    69467, 4268615 req, miss ratio 0.0420, byte miss ratio 0.0420
cdn1_allcolo.ns1103 S3FIFO-0.5500-1.9000 cache size   138934, 4268615 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns1103 S3FIFO-0.6500-1.9000 cache size      173, 4268615 req, miss ratio 0.4745, byte miss ratio 0.4745
cdn1_allcolo.ns1103 S3FIFO-0.6500-1.9000 cache size      521, 4268615 req, miss ratio 0.3177, byte miss ratio 0.3177
cdn1_allcolo.ns1103 S3FIFO-0.6500-1.9000 cache size     1736, 4268615 req, miss ratio 0.1789, byte miss ratio 0.1789
cdn1_allcolo.ns1103 S3FIFO-0.6500-1.9000 cache size     5210, 4268615 req, miss ratio 0.0998, byte miss ratio 0.0998
cdn1_allcolo.ns1103 S3FIFO-0.6500-1.9000 cache size    17366, 4268615 req, miss ratio 0.0575, byte miss ratio 0.0575
cdn1_allcolo.ns1103 S3FIFO-0.6500-1.9000 cache size    34733, 4268615 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_allcolo.ns1103 S3FIFO-0.6500-1.9000 cache size    69467, 4268615 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_allcolo.ns1103 S3FIFO-0.6500-1.9000 cache size   138934, 4268615 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns1103 S3FIFO-0.4000-0.9000 cache size      173, 4268615 req, miss ratio 0.4291, byte miss ratio 0.4291
cdn1_allcolo.ns1103 S3FIFO-0.4000-0.9000 cache size      521, 4268615 req, miss ratio 0.2819, byte miss ratio 0.2819
cdn1_allcolo.ns1103 S3FIFO-0.4000-0.9000 cache size     1736, 4268615 req, miss ratio 0.1556, byte miss ratio 0.1556
cdn1_allcolo.ns1103 S3FIFO-0.4000-0.9000 cache size     5210, 4268615 req, miss ratio 0.0857, byte miss ratio 0.0857
cdn1_allcolo.ns1103 S3FIFO-0.4000-0.9000 cache size    17366, 4268615 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_allcolo.ns1103 S3FIFO-0.4000-0.9000 cache size    34733, 4268615 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns1103 S3FIFO-0.4000-0.9000 cache size    69467, 4268615 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns1103 S3FIFO-0.4000-0.9000 cache size   138934, 4268615 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns1103 S3FIFO-0.2500-1.9000 cache size      173, 4268615 req, miss ratio 0.4162, byte miss ratio 0.4162
cdn1_allcolo.ns1103 S3FIFO-0.2500-1.9000 cache size      521, 4268615 req, miss ratio 0.2707, byte miss ratio 0.2707
cdn1_allcolo.ns1103 S3FIFO-0.2500-1.9000 cache size     1736, 4268615 req, miss ratio 0.1473, byte miss ratio 0.1473
cdn1_allcolo.ns1103 S3FIFO-0.2500-1.9000 cache size     5210, 4268615 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_allcolo.ns1103 S3FIFO-0.2500-1.9000 cache size    17366, 4268615 req, miss ratio 0.0501, byte miss ratio 0.0501
cdn1_allcolo.ns1103 S3FIFO-0.2500-1.9000 cache size    34733, 4268615 req, miss ratio 0.0444, byte miss ratio 0.0444
cdn1_allcolo.ns1103 S3FIFO-0.2500-1.9000 cache size    69467, 4268615 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns1103 S3FIFO-0.2500-1.9000 cache size   138934, 4268615 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns1103 S3FIFO-0.6000-1.9000 cache size      173, 4268615 req, miss ratio 0.4657, byte miss ratio 0.4657
cdn1_allcolo.ns1103 S3FIFO-0.6000-1.9000 cache size      521, 4268615 req, miss ratio 0.3111, byte miss ratio 0.3111
cdn1_allcolo.ns1103 S3FIFO-0.6000-1.9000 cache size     1736, 4268615 req, miss ratio 0.1745, byte miss ratio 0.1745
cdn1_allcolo.ns1103 S3FIFO-0.6000-1.9000 cache size     5210, 4268615 req, miss ratio 0.0970, byte miss ratio 0.0970
cdn1_allcolo.ns1103 S3FIFO-0.6000-1.9000 cache size    17366, 4268615 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_allcolo.ns1103 S3FIFO-0.6000-1.9000 cache size    34733, 4268615 req, miss ratio 0.0463, byte miss ratio 0.0463
