cdn1_colo28.ns1127 S3FIFO-0.1000-0.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.7000-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.7000-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0050-0.9000 cache size     1160, 9927482 req, miss ratio 0.1222, byte miss ratio 0.1222
cdn1_colo28.ns1127 S3FIFO-0.0050-0.9000 cache size     3481, 9927482 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_colo28.ns1127 S3FIFO-0.0050-0.9000 cache size    11604, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.0050-0.9000 cache size    34814, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0050-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0050-0.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0050-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0050-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0010-1.9000 cache size     1160, 9927482 req, miss ratio 0.1362, byte miss ratio 0.1362
cdn1_colo28.ns1127 S3FIFO-0.0010-1.9000 cache size     3481, 9927482 req, miss ratio 0.1269, byte miss ratio 0.1269
cdn1_colo28.ns1127 S3FIFO-0.0010-1.9000 cache size    11604, 9927482 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_colo28.ns1127 S3FIFO-0.0010-1.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.0010-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0010-1.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0010-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0010-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.9500-1.9000 cache size     1160, 9927482 req, miss ratio 0.1177, byte miss ratio 0.1177
cdn1_colo28.ns1127 S3FIFO-0.9500-1.9000 cache size     3481, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.9500-1.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.9500-1.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.9500-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9500-1.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9500-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.9500-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.9000-0.9000 cache size     1160, 9927482 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_colo28.ns1127 S3FIFO-0.9000-0.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.9000-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.9000-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.9000-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9000-0.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9000-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.9000-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.2000-0.9000 cache size     1160, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.2000-0.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.2000-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.2000-0.9000 cache size    34814, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.2000-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.2000-0.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.2000-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.2000-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.5000-1.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.5000-1.9000 cache size     3481, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.5000-1.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.5000-1.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.5000-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.5000-1.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.5000-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.5000-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.7500-0.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.7500-0.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.7500-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.7500-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.7500-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.7500-0.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.7500-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.7500-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.9900-0.9000 cache size     1160, 9927482 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_colo28.ns1127 S3FIFO-0.9900-0.9000 cache size     3481, 9927482 req, miss ratio 0.1174, byte miss ratio 0.1174
cdn1_colo28.ns1127 S3FIFO-0.9900-0.9000 cache size    11604, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.9900-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.9900-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9900-0.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9900-0.9000 cache size   464196, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9900-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.4000-0.9000 cache size     1160, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.4000-0.9000 cache size     3481, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.4000-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.4000-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.4000-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.4000-0.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.4000-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.4000-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.5000-0.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.5000-0.9000 cache size     3481, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.5000-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.5000-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.5000-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.5000-0.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.5000-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.5000-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.6000-0.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.6000-0.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.6000-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.6000-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.6000-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.6000-0.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.6000-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.6000-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.4000-1.9000 cache size     1160, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.4000-1.9000 cache size     3481, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.4000-1.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.4000-1.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.4000-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.4000-1.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.4000-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.4000-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.2500-1.9000 cache size     1160, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.2500-1.9000 cache size     3481, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.2500-1.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.2500-1.9000 cache size    34814, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.2500-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.2500-1.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.2500-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.2500-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0010-0.9000 cache size     1160, 9927482 req, miss ratio 0.1362, byte miss ratio 0.1362
cdn1_colo28.ns1127 S3FIFO-0.0010-0.9000 cache size     3481, 9927482 req, miss ratio 0.1269, byte miss ratio 0.1269
cdn1_colo28.ns1127 S3FIFO-0.0010-0.9000 cache size    11604, 9927482 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_colo28.ns1127 S3FIFO-0.0010-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.0010-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0010-0.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0010-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0010-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.6500-1.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.6500-1.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.6500-1.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.6500-1.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.6500-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.6500-1.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.6500-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.6500-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.9900-1.9000 cache size     1160, 9927482 req, miss ratio 0.1180, byte miss ratio 0.1180
cdn1_colo28.ns1127 S3FIFO-0.9900-1.9000 cache size     3481, 9927482 req, miss ratio 0.1174, byte miss ratio 0.1174
cdn1_colo28.ns1127 S3FIFO-0.9900-1.9000 cache size    11604, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.9900-1.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.9900-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9900-1.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9900-1.9000 cache size   464196, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9900-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.1500-1.9000 cache size     1160, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.1500-1.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.1500-1.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.1500-1.9000 cache size    34814, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.1500-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.1500-1.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.1500-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.1500-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.7000-0.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.7000-0.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.7000-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.7000-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.7000-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.7000-0.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.7000-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.7000-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.9500-0.9000 cache size     1160, 9927482 req, miss ratio 0.1177, byte miss ratio 0.1177
cdn1_colo28.ns1127 S3FIFO-0.9500-0.9000 cache size     3481, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.9500-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.9500-0.9000 cache size    34814, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.9500-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9500-0.9000 cache size   232098, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.9500-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.9500-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0050-1.9000 cache size     1160, 9927482 req, miss ratio 0.1222, byte miss ratio 0.1222
cdn1_colo28.ns1127 S3FIFO-0.0050-1.9000 cache size     3481, 9927482 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_colo28.ns1127 S3FIFO-0.0050-1.9000 cache size    11604, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.0050-1.9000 cache size    34814, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0050-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0050-1.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0050-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0050-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0500-0.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.0500-0.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.0500-0.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.0500-0.9000 cache size    34814, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0500-0.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0500-0.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0500-0.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0500-0.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0250-1.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.0250-1.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.0250-1.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.0250-1.9000 cache size    34814, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0250-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.0250-1.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0250-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0250-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.1000-1.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_colo28.ns1127 S3FIFO-0.1000-1.9000 cache size     3481, 9927482 req, miss ratio 0.1172, byte miss ratio 0.1172
cdn1_colo28.ns1127 S3FIFO-0.1000-1.9000 cache size    11604, 9927482 req, miss ratio 0.1171, byte miss ratio 0.1171
cdn1_colo28.ns1127 S3FIFO-0.1000-1.9000 cache size    34814, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.1000-1.9000 cache size   116049, 9927482 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_colo28.ns1127 S3FIFO-0.1000-1.9000 cache size   232098, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.1000-1.9000 cache size   464196, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.1000-1.9000 cache size   928393, 9927482 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1127 S3FIFO-0.0250-0.9000 cache size     1160, 9927482 req, miss ratio 0.1173, byte miss ratio 0.1173
