tencentBlock.ns12804 S3FIFO-0.3000-1.9000 cache size      602, 7966332 req, miss ratio 0.1122, byte miss ratio 0.1122
tencentBlock.ns12804 S3FIFO-0.3000-1.9000 cache size     1806, 7966332 req, miss ratio 0.1119, byte miss ratio 0.1119
tencentBlock.ns12804 S3FIFO-0.3000-1.9000 cache size     6022, 7966332 req, miss ratio 0.1117, byte miss ratio 0.1117
tencentBlock.ns12804 S3FIFO-0.3000-1.9000 cache size    18067, 7966332 req, miss ratio 0.1062, byte miss ratio 0.1062
tencentBlock.ns12804 S3FIFO-0.3000-1.9000 cache size    60224, 7966332 req, miss ratio 0.0908, byte miss ratio 0.0908
tencentBlock.ns12804 S3FIFO-0.3000-1.9000 cache size   120449, 7966332 req, miss ratio 0.0839, byte miss ratio 0.0839
tencentBlock.ns12804 S3FIFO-0.3000-1.9000 cache size   240899, 7966332 req, miss ratio 0.0827, byte miss ratio 0.0827
tencentBlock.ns12804 S3FIFO-0.3000-1.9000 cache size   481798, 7966332 req, miss ratio 0.0825, byte miss ratio 0.0825
tencentBlock.ns12804 S3FIFO-0.5000-0.9000 cache size      602, 7966332 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns12804 S3FIFO-0.5000-0.9000 cache size     1806, 7966332 req, miss ratio 0.1119, byte miss ratio 0.1119
tencentBlock.ns12804 S3FIFO-0.5000-0.9000 cache size     6022, 7966332 req, miss ratio 0.1117, byte miss ratio 0.1117
tencentBlock.ns12804 S3FIFO-0.5000-0.9000 cache size    18067, 7966332 req, miss ratio 0.1082, byte miss ratio 0.1082
tencentBlock.ns12804 S3FIFO-0.5000-0.9000 cache size    60224, 7966332 req, miss ratio 0.0941, byte miss ratio 0.0941
tencentBlock.ns12804 S3FIFO-0.5000-0.9000 cache size   120449, 7966332 req, miss ratio 0.0844, byte miss ratio 0.0844
tencentBlock.ns12804 S3FIFO-0.5000-0.9000 cache size   240899, 7966332 req, miss ratio 0.0827, byte miss ratio 0.0827
tencentBlock.ns12804 S3FIFO-0.5000-0.9000 cache size   481798, 7966332 req, miss ratio 0.0826, byte miss ratio 0.0826
tencentBlock.ns12804 S3FIFO-0.1500-0.9000 cache size      602, 7966332 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns12804 S3FIFO-0.1500-0.9000 cache size     1806, 7966332 req, miss ratio 0.1119, byte miss ratio 0.1119
tencentBlock.ns12804 S3FIFO-0.1500-0.9000 cache size     6022, 7966332 req, miss ratio 0.1117, byte miss ratio 0.1117
tencentBlock.ns12804 S3FIFO-0.1500-0.9000 cache size    18067, 7966332 req, miss ratio 0.1060, byte miss ratio 0.1060
tencentBlock.ns12804 S3FIFO-0.1500-0.9000 cache size    60224, 7966332 req, miss ratio 0.0896, byte miss ratio 0.0896
tencentBlock.ns12804 S3FIFO-0.1500-0.9000 cache size   120449, 7966332 req, miss ratio 0.0837, byte miss ratio 0.0837
tencentBlock.ns12804 S3FIFO-0.1500-0.9000 cache size   240899, 7966332 req, miss ratio 0.0827, byte miss ratio 0.0827
tencentBlock.ns12804 S3FIFO-0.1500-0.9000 cache size   481798, 7966332 req, miss ratio 0.0825, byte miss ratio 0.0825
tencentBlock.ns12804 S3FIFO-0.4500-1.9000 cache size      602, 7966332 req, miss ratio 0.1123, byte miss ratio 0.1123
tencentBlock.ns12804 S3FIFO-0.4500-1.9000 cache size     1806, 7966332 req, miss ratio 0.1119, byte miss ratio 0.1119
