cdn1_allcolo.ns382 S3FIFO-0.9500-1.9000 cache size      182, 4239585 req, miss ratio 0.8811, byte miss ratio 0.8811
cdn1_allcolo.ns382 S3FIFO-0.9500-1.9000 cache size      546, 4239585 req, miss ratio 0.7903, byte miss ratio 0.7903
cdn1_allcolo.ns382 S3FIFO-0.9500-1.9000 cache size     1822, 4239585 req, miss ratio 0.6372, byte miss ratio 0.6372
cdn1_allcolo.ns382 S3FIFO-0.9500-1.9000 cache size     5468, 4239585 req, miss ratio 0.4560, byte miss ratio 0.4560
cdn1_allcolo.ns382 S3FIFO-0.9500-1.9000 cache size    18229, 4239585 req, miss ratio 0.2503, byte miss ratio 0.2503
cdn1_allcolo.ns382 S3FIFO-0.9500-1.9000 cache size    36458, 4239585 req, miss ratio 0.1540, byte miss ratio 0.1540
cdn1_allcolo.ns382 S3FIFO-0.9500-1.9000 cache size    72916, 4239585 req, miss ratio 0.0876, byte miss ratio 0.0876
cdn1_allcolo.ns382 S3FIFO-0.9500-1.9000 cache size   145832, 4239585 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_allcolo.ns382 S3FIFO-0.6500-0.9000 cache size      182, 4239585 req, miss ratio 0.8205, byte miss ratio 0.8205
cdn1_allcolo.ns382 S3FIFO-0.6500-0.9000 cache size      546, 4239585 req, miss ratio 0.7180, byte miss ratio 0.7180
cdn1_allcolo.ns382 S3FIFO-0.6500-0.9000 cache size     1822, 4239585 req, miss ratio 0.5675, byte miss ratio 0.5675
cdn1_allcolo.ns382 S3FIFO-0.6500-0.9000 cache size     5468, 4239585 req, miss ratio 0.4037, byte miss ratio 0.4037
cdn1_allcolo.ns382 S3FIFO-0.6500-0.9000 cache size    18229, 4239585 req, miss ratio 0.2213, byte miss ratio 0.2213
cdn1_allcolo.ns382 S3FIFO-0.6500-0.9000 cache size    36458, 4239585 req, miss ratio 0.1345, byte miss ratio 0.1345
cdn1_allcolo.ns382 S3FIFO-0.6500-0.9000 cache size    72916, 4239585 req, miss ratio 0.0745, byte miss ratio 0.0745
cdn1_allcolo.ns382 S3FIFO-0.6500-0.9000 cache size   145832, 4239585 req, miss ratio 0.0455, byte miss ratio 0.0455
cdn1_allcolo.ns382 S3FIFO-0.7500-1.9000 cache size      182, 4239585 req, miss ratio 0.8417, byte miss ratio 0.8417
cdn1_allcolo.ns382 S3FIFO-0.7500-1.9000 cache size      546, 4239585 req, miss ratio 0.7454, byte miss ratio 0.7454
cdn1_allcolo.ns382 S3FIFO-0.7500-1.9000 cache size     1822, 4239585 req, miss ratio 0.5955, byte miss ratio 0.5955
cdn1_allcolo.ns382 S3FIFO-0.7500-1.9000 cache size     5468, 4239585 req, miss ratio 0.4235, byte miss ratio 0.4235
cdn1_allcolo.ns382 S3FIFO-0.7500-1.9000 cache size    18229, 4239585 req, miss ratio 0.2300, byte miss ratio 0.2300
cdn1_allcolo.ns382 S3FIFO-0.7500-1.9000 cache size    36458, 4239585 req, miss ratio 0.1398, byte miss ratio 0.1398
cdn1_allcolo.ns382 S3FIFO-0.7500-1.9000 cache size    72916, 4239585 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_allcolo.ns382 S3FIFO-0.7500-1.9000 cache size   145832, 4239585 req, miss ratio 0.0465, byte miss ratio 0.0465
cdn1_allcolo.ns382 S3FIFO-0.0250-0.9000 cache size      182, 4239585 req, miss ratio 0.7633, byte miss ratio 0.7633
cdn1_allcolo.ns382 S3FIFO-0.0250-0.9000 cache size      546, 4239585 req, miss ratio 0.6410, byte miss ratio 0.6410
cdn1_allcolo.ns382 S3FIFO-0.0250-0.9000 cache size     1822, 4239585 req, miss ratio 0.4827, byte miss ratio 0.4827
cdn1_allcolo.ns382 S3FIFO-0.0250-0.9000 cache size     5468, 4239585 req, miss ratio 0.3287, byte miss ratio 0.3287
cdn1_allcolo.ns382 S3FIFO-0.0250-0.9000 cache size    18229, 4239585 req, miss ratio 0.1713, byte miss ratio 0.1713
cdn1_allcolo.ns382 S3FIFO-0.0250-0.9000 cache size    36458, 4239585 req, miss ratio 0.1038, byte miss ratio 0.1038
cdn1_allcolo.ns382 S3FIFO-0.0250-0.9000 cache size    72916, 4239585 req, miss ratio 0.0619, byte miss ratio 0.0619
cdn1_allcolo.ns382 S3FIFO-0.0250-0.9000 cache size   145832, 4239585 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns382 S3FIFO-0.2500-0.9000 cache size      182, 4239585 req, miss ratio 0.7760, byte miss ratio 0.7760
cdn1_allcolo.ns382 S3FIFO-0.2500-0.9000 cache size      546, 4239585 req, miss ratio 0.6611, byte miss ratio 0.6611
cdn1_allcolo.ns382 S3FIFO-0.2500-0.9000 cache size     1822, 4239585 req, miss ratio 0.5053, byte miss ratio 0.5053
cdn1_allcolo.ns382 S3FIFO-0.2500-0.9000 cache size     5468, 4239585 req, miss ratio 0.3494, byte miss ratio 0.3494
cdn1_allcolo.ns382 S3FIFO-0.2500-0.9000 cache size    18229, 4239585 req, miss ratio 0.1856, byte miss ratio 0.1856
cdn1_allcolo.ns382 S3FIFO-0.2500-0.9000 cache size    36458, 4239585 req, miss ratio 0.1122, byte miss ratio 0.1122
cdn1_allcolo.ns382 S3FIFO-0.2500-0.9000 cache size    72916, 4239585 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns382 S3FIFO-0.2500-0.9000 cache size   145832, 4239585 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns382 S3FIFO-0.0500-0.9000 cache size      182, 4239585 req, miss ratio 0.7631, byte miss ratio 0.7631
cdn1_allcolo.ns382 S3FIFO-0.0500-0.9000 cache size      546, 4239585 req, miss ratio 0.6421, byte miss ratio 0.6421
cdn1_allcolo.ns382 S3FIFO-0.0500-0.9000 cache size     1822, 4239585 req, miss ratio 0.4844, byte miss ratio 0.4844
cdn1_allcolo.ns382 S3FIFO-0.0500-0.9000 cache size     5468, 4239585 req, miss ratio 0.3304, byte miss ratio 0.3304
cdn1_allcolo.ns382 S3FIFO-0.0500-0.9000 cache size    18229, 4239585 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_allcolo.ns382 S3FIFO-0.0500-0.9000 cache size    36458, 4239585 req, miss ratio 0.1043, byte miss ratio 0.1043
cdn1_allcolo.ns382 S3FIFO-0.0500-0.9000 cache size    72916, 4239585 req, miss ratio 0.0619, byte miss ratio 0.0619
cdn1_allcolo.ns382 S3FIFO-0.0500-0.9000 cache size   145832, 4239585 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns382 S3FIFO-0.0010-1.9000 cache size      182, 4239585 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns382 S3FIFO-0.0010-1.9000 cache size      546, 4239585 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns382 S3FIFO-0.0010-1.9000 cache size     1822, 4239585 req, miss ratio 0.4926, byte miss ratio 0.4926
cdn1_allcolo.ns382 S3FIFO-0.0010-1.9000 cache size     5468, 4239585 req, miss ratio 0.3368, byte miss ratio 0.3368
cdn1_allcolo.ns382 S3FIFO-0.0010-1.9000 cache size    18229, 4239585 req, miss ratio 0.1770, byte miss ratio 0.1770
cdn1_allcolo.ns382 S3FIFO-0.0010-1.9000 cache size    36458, 4239585 req, miss ratio 0.1068, byte miss ratio 0.1068
cdn1_allcolo.ns382 S3FIFO-0.0010-1.9000 cache size    72916, 4239585 req, miss ratio 0.0627, byte miss ratio 0.0627
cdn1_allcolo.ns382 S3FIFO-0.0010-1.9000 cache size   145832, 4239585 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns382 S3FIFO-0.2500-1.9000 cache size      182, 4239585 req, miss ratio 0.7809, byte miss ratio 0.7809
cdn1_allcolo.ns382 S3FIFO-0.2500-1.9000 cache size      546, 4239585 req, miss ratio 0.6686, byte miss ratio 0.6686
cdn1_allcolo.ns382 S3FIFO-0.2500-1.9000 cache size     1822, 4239585 req, miss ratio 0.5145, byte miss ratio 0.5145
cdn1_allcolo.ns382 S3FIFO-0.2500-1.9000 cache size     5468, 4239585 req, miss ratio 0.3577, byte miss ratio 0.3577
cdn1_allcolo.ns382 S3FIFO-0.2500-1.9000 cache size    18229, 4239585 req, miss ratio 0.1898, byte miss ratio 0.1898
cdn1_allcolo.ns382 S3FIFO-0.2500-1.9000 cache size    36458, 4239585 req, miss ratio 0.1135, byte miss ratio 0.1135
cdn1_allcolo.ns382 S3FIFO-0.2500-1.9000 cache size    72916, 4239585 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns382 S3FIFO-0.2500-1.9000 cache size   145832, 4239585 req, miss ratio 0.0443, byte miss ratio 0.0443
