io_traces.ns515 S3FIFO-0.7000-1.9000 cache size      186, 2400000 req, miss ratio 0.6678, byte miss ratio 0.6678
io_traces.ns515 S3FIFO-0.7000-1.9000 cache size      558, 2400000 req, miss ratio 0.5801, byte miss ratio 0.5801
io_traces.ns515 S3FIFO-0.7000-1.9000 cache size     1860, 2400000 req, miss ratio 0.5550, byte miss ratio 0.5550
io_traces.ns515 S3FIFO-0.7000-1.9000 cache size     5582, 2400000 req, miss ratio 0.5432, byte miss ratio 0.5432
io_traces.ns515 S3FIFO-0.7000-1.9000 cache size    18607, 2400000 req, miss ratio 0.3594, byte miss ratio 0.3594
io_traces.ns515 S3FIFO-0.7000-1.9000 cache size    37215, 2400000 req, miss ratio 0.1919, byte miss ratio 0.1919
io_traces.ns515 S3FIFO-0.7000-1.9000 cache size    74431, 2400000 req, miss ratio 0.0983, byte miss ratio 0.0983
io_traces.ns515 S3FIFO-0.7000-1.9000 cache size   148862, 2400000 req, miss ratio 0.0779, byte miss ratio 0.0779
io_traces.ns515 S3FIFO-0.1000-0.9000 cache size      186, 2400000 req, miss ratio 0.6051, byte miss ratio 0.6051
io_traces.ns515 S3FIFO-0.1000-0.9000 cache size      558, 2400000 req, miss ratio 0.5796, byte miss ratio 0.5796
io_traces.ns515 S3FIFO-0.1000-0.9000 cache size     1860, 2400000 req, miss ratio 0.5309, byte miss ratio 0.5309
io_traces.ns515 S3FIFO-0.1000-0.9000 cache size     5582, 2400000 req, miss ratio 0.4982, byte miss ratio 0.4982
io_traces.ns515 S3FIFO-0.1000-0.9000 cache size    18607, 2400000 req, miss ratio 0.3434, byte miss ratio 0.3434
io_traces.ns515 S3FIFO-0.1000-0.9000 cache size    37215, 2400000 req, miss ratio 0.1373, byte miss ratio 0.1373
io_traces.ns515 S3FIFO-0.1000-0.9000 cache size    74431, 2400000 req, miss ratio 0.0827, byte miss ratio 0.0827
io_traces.ns515 S3FIFO-0.1000-0.9000 cache size   148862, 2400000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns515 S3FIFO-0.5000-0.9000 cache size      186, 2400000 req, miss ratio 0.6109, byte miss ratio 0.6109
io_traces.ns515 S3FIFO-0.5000-0.9000 cache size      558, 2400000 req, miss ratio 0.5766, byte miss ratio 0.5766
io_traces.ns515 S3FIFO-0.5000-0.9000 cache size     1860, 2400000 req, miss ratio 0.5455, byte miss ratio 0.5455
io_traces.ns515 S3FIFO-0.5000-0.9000 cache size     5582, 2400000 req, miss ratio 0.5100, byte miss ratio 0.5100
io_traces.ns515 S3FIFO-0.5000-0.9000 cache size    18607, 2400000 req, miss ratio 0.3625, byte miss ratio 0.3625
io_traces.ns515 S3FIFO-0.5000-0.9000 cache size    37215, 2400000 req, miss ratio 0.1778, byte miss ratio 0.1778
io_traces.ns515 S3FIFO-0.5000-0.9000 cache size    74431, 2400000 req, miss ratio 0.0870, byte miss ratio 0.0870
io_traces.ns515 S3FIFO-0.5000-0.9000 cache size   148862, 2400000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns515 S3FIFO-0.8500-0.9000 cache size      186, 2400000 req, miss ratio 0.7205, byte miss ratio 0.7205
io_traces.ns515 S3FIFO-0.8500-0.9000 cache size      558, 2400000 req, miss ratio 0.5925, byte miss ratio 0.5925
io_traces.ns515 S3FIFO-0.8500-0.9000 cache size     1860, 2400000 req, miss ratio 0.5624, byte miss ratio 0.5624
io_traces.ns515 S3FIFO-0.8500-0.9000 cache size     5582, 2400000 req, miss ratio 0.5463, byte miss ratio 0.5463
io_traces.ns515 S3FIFO-0.8500-0.9000 cache size    18607, 2400000 req, miss ratio 0.3720, byte miss ratio 0.3720
io_traces.ns515 S3FIFO-0.8500-0.9000 cache size    37215, 2400000 req, miss ratio 0.2002, byte miss ratio 0.2002
io_traces.ns515 S3FIFO-0.8500-0.9000 cache size    74431, 2400000 req, miss ratio 0.1060, byte miss ratio 0.1060
io_traces.ns515 S3FIFO-0.8500-0.9000 cache size   148862, 2400000 req, miss ratio 0.0846, byte miss ratio 0.0846
io_traces.ns515 S3FIFO-0.5500-1.9000 cache size      186, 2400000 req, miss ratio 0.6143, byte miss ratio 0.6143
io_traces.ns515 S3FIFO-0.5500-1.9000 cache size      558, 2400000 req, miss ratio 0.5764, byte miss ratio 0.5764
io_traces.ns515 S3FIFO-0.5500-1.9000 cache size     1860, 2400000 req, miss ratio 0.5474, byte miss ratio 0.5474
io_traces.ns515 S3FIFO-0.5500-1.9000 cache size     5582, 2400000 req, miss ratio 0.5359, byte miss ratio 0.5359
io_traces.ns515 S3FIFO-0.5500-1.9000 cache size    18607, 2400000 req, miss ratio 0.3604, byte miss ratio 0.3604
io_traces.ns515 S3FIFO-0.5500-1.9000 cache size    37215, 2400000 req, miss ratio 0.1824, byte miss ratio 0.1824
io_traces.ns515 S3FIFO-0.5500-1.9000 cache size    74431, 2400000 req, miss ratio 0.0893, byte miss ratio 0.0893
io_traces.ns515 S3FIFO-0.5500-1.9000 cache size   148862, 2400000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns515 S3FIFO-0.0500-0.9000 cache size      186, 2400000 req, miss ratio 0.6090, byte miss ratio 0.6090
io_traces.ns515 S3FIFO-0.0500-0.9000 cache size      558, 2400000 req, miss ratio 0.5814, byte miss ratio 0.5814
io_traces.ns515 S3FIFO-0.0500-0.9000 cache size     1860, 2400000 req, miss ratio 0.5324, byte miss ratio 0.5324
io_traces.ns515 S3FIFO-0.0500-0.9000 cache size     5582, 2400000 req, miss ratio 0.4977, byte miss ratio 0.4977
io_traces.ns515 S3FIFO-0.0500-0.9000 cache size    18607, 2400000 req, miss ratio 0.3346, byte miss ratio 0.3346
io_traces.ns515 S3FIFO-0.0500-0.9000 cache size    37215, 2400000 req, miss ratio 0.1314, byte miss ratio 0.1314
io_traces.ns515 S3FIFO-0.0500-0.9000 cache size    74431, 2400000 req, miss ratio 0.0839, byte miss ratio 0.0839
io_traces.ns515 S3FIFO-0.0500-0.9000 cache size   148862, 2400000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns515 S3FIFO-0.3000-0.9000 cache size      186, 2400000 req, miss ratio 0.6051, byte miss ratio 0.6051
io_traces.ns515 S3FIFO-0.3000-0.9000 cache size      558, 2400000 req, miss ratio 0.5755, byte miss ratio 0.5755
io_traces.ns515 S3FIFO-0.3000-0.9000 cache size     1860, 2400000 req, miss ratio 0.5360, byte miss ratio 0.5360
io_traces.ns515 S3FIFO-0.3000-0.9000 cache size     5582, 2400000 req, miss ratio 0.4995, byte miss ratio 0.4995
io_traces.ns515 S3FIFO-0.3000-0.9000 cache size    18607, 2400000 req, miss ratio 0.3542, byte miss ratio 0.3542
io_traces.ns515 S3FIFO-0.3000-0.9000 cache size    37215, 2400000 req, miss ratio 0.1601, byte miss ratio 0.1601
io_traces.ns515 S3FIFO-0.3000-0.9000 cache size    74431, 2400000 req, miss ratio 0.0810, byte miss ratio 0.0810
io_traces.ns515 S3FIFO-0.3000-0.9000 cache size   148862, 2400000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns515 S3FIFO-0.0250-1.9000 cache size      186, 2400000 req, miss ratio 0.6023, byte miss ratio 0.6023
io_traces.ns515 S3FIFO-0.0250-1.9000 cache size      558, 2400000 req, miss ratio 0.5840, byte miss ratio 0.5840
io_traces.ns515 S3FIFO-0.0250-1.9000 cache size     1860, 2400000 req, miss ratio 0.5318, byte miss ratio 0.5318
io_traces.ns515 S3FIFO-0.0250-1.9000 cache size     5582, 2400000 req, miss ratio 0.4890, byte miss ratio 0.4890
io_traces.ns515 S3FIFO-0.0250-1.9000 cache size    18607, 2400000 req, miss ratio 0.3343, byte miss ratio 0.3343
io_traces.ns515 S3FIFO-0.0250-1.9000 cache size    37215, 2400000 req, miss ratio 0.1286, byte miss ratio 0.1286
io_traces.ns515 S3FIFO-0.0250-1.9000 cache size    74431, 2400000 req, miss ratio 0.0841, byte miss ratio 0.0841
io_traces.ns515 S3FIFO-0.0250-1.9000 cache size   148862, 2400000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns515 S3FIFO-0.5000-1.9000 cache size      186, 2400000 req, miss ratio 0.6073, byte miss ratio 0.6073
io_traces.ns515 S3FIFO-0.5000-1.9000 cache size      558, 2400000 req, miss ratio 0.5762, byte miss ratio 0.5762
io_traces.ns515 S3FIFO-0.5000-1.9000 cache size     1860, 2400000 req, miss ratio 0.5446, byte miss ratio 0.5446
io_traces.ns515 S3FIFO-0.5000-1.9000 cache size     5582, 2400000 req, miss ratio 0.5289, byte miss ratio 0.5289
io_traces.ns515 S3FIFO-0.5000-1.9000 cache size    18607, 2400000 req, miss ratio 0.3610, byte miss ratio 0.3610
io_traces.ns515 S3FIFO-0.5000-1.9000 cache size    37215, 2400000 req, miss ratio 0.1784, byte miss ratio 0.1784
